Sequence No;Turboveg No;Group No;Relevé number;SIVIMID;EUNIS_REVISED;EUNIS2020;EUNISL1;EUNISL2;PCluster;Class;Order;Alliance;Sintaxon;Aspect;Slope;Area;Year;DEG_LON;DEG_LAT;Accuracy;Elevation;EUNIS_VGG
731;816;5;816;T-P13201;V39;V39;Ruderal;V39;7;Epilobietea angustifolii;Circaeo lutetianae-Stachyetalia sylvaticae;Aegopodion podagrariae;Chaerophyllo aurei-Anthriscetum sylvestris;;NA;30;1997;-1.138754059;42.96924932;4 - UTM10x10 + Centroid;800;V39
732;784;5;784;T-P12042;V39;R57;Ruderal;V39;0;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Balloto-Conion maculati;Urtico dioicae-Sambucetum ebuli;;NA;15;1988;-2.988015868;43.17510784;3 - UTM10x10 + Elevation;250;V39
733;123;5;123;Q-P10113;V39;R57;Ruderal;V39;0;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Balloto-Conion maculati;Urtico dioicae-Sambucetum ebuli;N;18;6;2000;-6.910248865;41.92871595;3 - UTM10x10 + Elevation;840;V39
734;738;5;738;T-P11872;V39;V39;Ruderal;V39;7;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Arction lappae;Galio aparines-Conietum maculati;;NA;50;1988;-5.701858365;42.94510076;3 - UTM10x10 + Elevation;1200;V39
735;509;5;509;T-P03069;V39;R55;Ruderal;V39;0;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Balloto-Conion maculati;Urtico dioicae-Sambucetum ebuli;;NA;15;1986;-3.06693273;43.33357141;3 - UTM10x10 + Elevation;250;V39
736;72;5;72;Q-P09155;V39;V38;Ruderal;V39;0;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Arction lappae;Geranio lusitanici-Scrophularietum herminii;;NA;NA;2004;-8.062724337;42.07805993;3 - UTM10x10 + Elevation;990;V39
737;38;5;38;NEW-OMAR-PA102;V39;NA;Ruderal;V39;0;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Arction lappae;Comunidad de Arctium minus y Artemisia vulgaris;SE;0;20;1981;-5.654043577;43.23651311;500;325;V39
738;965;5;965;U-P00122;V39;V;Ruderal;V39;0;Sisymbrietea;Sisymbrietalia sophiae;Sisymbrion officinalis;Sisymbrio officinalis-Hordeetum murini;;NA;4;2001;-5.00858687;43.03501237;1 - UTM1x1 + Elevation;1100;V39
739;615;5;615;T-P06591;V39;V39;Ruderal;V39;7;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Balloto-Conion maculati;Urtico dioicae-Sambucetum ebuli;;NA;10;1995;-2.396940742;42.97541048;1 - UTM1x1 + Elevation;750;V39
740;116;5;116;Q-P10104;V39;V39;Ruderal;V39;7;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Arction lappae;Galio aparines-Conietum maculati;;NA;4;2000;-7.01838365;41.8457377;3 - UTM10x10 + Elevation;790;V39
741;585;5;585;T-P06561;V39;V39;Ruderal;V39;7;Epilobietea angustifolii;Circaeo lutetianae-Stachyetalia sylvaticae;Aegopodion podagrariae;Galio aparines-Anthriscetum sylvestris;;NA;40;1995;-1.872172932;42.83456481;1 - UTM1x1 + Elevation;800;V39
742;1013;5;1013;U-P16708;V39;V39;Ruderal;V39;7;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Arction lappae;Galio aparines-Conietum maculati;;NA;20;2009;-5.180900469;43.04806538;1 - UTM1x1 + Elevation;1240;V39
743;190;5;190;R-P15149;V39;R57;Ruderal;V39;0;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Balloto-Conion maculati;Urtico dioicae-Sambucetum ebuli;;NA;15;1983;-2.56853975;42.98879308;1 - UTM1x1 + Elevation;450;V39
744;113;5;113;Q-P10101;V39;V39;Ruderal;V39;7;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Arction lappae;Galio aparines-Conietum maculati;;NA;6;2000;-6.49272956;41.87915943;3 - UTM10x10 + Elevation;630;V39
745;693;5;693;T-P11647;V39;R57;Ruderal;V39;0;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Balloto-Conion maculati;Urtico dioicae-Sambucetum ebuli;S;4.5;8;1988;-5.666838907;42.87208558;3 - UTM10x10 + Elevation;1140;V39
746;595;5;595;T-P06571;V39;V39;Ruderal;V39;7;Epilobietea angustifolii;Circaeo lutetianae-Stachyetalia sylvaticae;Aegopodion podagrariae;Galio aparines-Anthriscetum sylvestris;;NA;70;1995;-2.838470316;42.96247693;1 - UTM1x1 + Elevation;640;V39
747;583;5;583;T-P06559;V39;R;Ruderal;V39;0;Epilobietea angustifolii;Circaeo lutetianae-Stachyetalia sylvaticae;Aegopodion podagrariae;Galio aparines-Anthriscetum sylvestris;;NA;50;1995;-2.29976708;42.67948279;2 - UTM1x1 + Centroid;500;V39
748;415;5;415;S-P15149;V39;R57;Ruderal;V39;0;Epilobietea angustifolii;Circaeo lutetianae-Stachyetalia sylvaticae;Aegopodion podagrariae;Galio aparines-Anthriscetum sylvestris;;5;100;1967;-1.508988744;42.97809312;1 - UTM1x1 + Elevation;640;V39
749;695;5;695;T-P11649;V39;R57;Ruderal;V39;0;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Balloto-Conion maculati;Urtico dioicae-Sambucetum ebuli;SW;2.7;15;1988;-5.696803534;42.94161827;3 - UTM10x10 + Elevation;1200;V39
750;781;5;781;T-P12039;V39;R55;Ruderal;V39;0;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Balloto-Conion maculati;Urtico dioicae-Sambucetum ebuli;;NA;15;1988;-3.108806287;43.29571995;3 - UTM10x10 + Elevation;250;V39
751;342;5;342;R-P29006;V39;R57;Ruderal;V39;0;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Balloto-Conion maculati;Urtico dioicae-Sambucetum ebuli;;NA;100;2014;-3.597700622;43.11591634;1 - UTM1x1 + Elevation;840;V39
752;622;5;622;T-P06599;V39;R55;Ruderal;V39;0;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Balloto-Conion maculati;Urtico dioicae-Sambucetum ebuli;;NA;NA;1995;-2.368263357;43.14094707;1 - UTM1x1 + Elevation;540;V39
753;333;5;333;R-P28996;V39;V39;Ruderal;V39;0;Artemisietea vulgaris;Onopordetalia acanthii;Cirsion richterano-chodati;Carduo nutantis-Cirsietum richterani;;NA;40;2014;-3.595207484;43.11232738;2 - UTM1x1 + Centroid;820;V39
754;643;5;643;T-P06622;V39;V39;Ruderal;V39;7;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Balloto-Conion maculati;Urtico dioicae-Sambucetum ebuli;;NA;20;1995;-2.440801026;42.73609257;1 - UTM1x1 + Elevation;640;V39
755;593;5;593;T-P06569;V39;V39;Ruderal;V39;7;Epilobietea angustifolii;Circaeo lutetianae-Stachyetalia sylvaticae;Aegopodion podagrariae;Galio aparines-Anthriscetum sylvestris;;NA;40;1995;-2.887560996;42.9373212;1 - UTM1x1 + Elevation;610;V39
756;189;5;189;R-P15148;V39;R57;Ruderal;V39;0;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Balloto-Conion maculati;Urtico dioicae-Sambucetum ebuli;;NA;10;1983;-2.384338285;43.25449448;1 - UTM1x1 + Elevation;50;V39
757;632;5;632;T-P06610;V39;V39;Ruderal;V39;7;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Balloto-Conion maculati;Urtico dioicae-Sambucetum ebuli;;NA;20;1995;-2.709970304;42.64883595;1 - UTM1x1 + Elevation;690;V39
758;494;5;494;S-P21801;V38;V38;Ruderal;V39;6;Artemisietea vulgaris;Carthametalia lanati;Onopordion castellani;Onopordion acanthii;;NA;40;1981;-6.221480608;43.13153497;3 - UTM10x10 + Elevation;1200;V39
759;50;5;50;Q-P08748;V39;R57;Ruderal;V39;0;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Balloto-Conion maculati;Urtico dioicae-Sambucetum ebuli;;NA;40;1990;-4.690827121;42.90687801;3 - UTM10x10 + Elevation;1250;V39
760;702;5;702;T-P11656;V39;V39;Ruderal;V39;7;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Arction lappae;Galio aparines-Conietum maculati;;NA;50;1988;-5.704786375;42.9000092;3 - UTM10x10 + Elevation;1200;V39
761;112;5;112;Q-P10100;V39;V39;Ruderal;V39;7;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Arction lappae;Galio aparines-Conietum maculati;;NA;8;2000;-6.795969738;41.83170412;3 - UTM10x10 + Elevation;820;V39
762;640;5;640;T-P06619;V39;R55;Ruderal;V39;0;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Balloto-Conion maculati;Urtico dioicae-Sambucetum ebuli;;NA;10;1995;-2.448162537;42.73252609;1 - UTM1x1 + Elevation;640;V39
763;219;5;219;R-P23934;V39;V39;Ruderal;V39;7;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Arction lappae;Galio aparines-Conietum maculati;SW;15;25;1986;-6.787049106;42.33084935;3 - UTM10x10 + Elevation;880;V39
764;589;5;589;T-P06565;V39;R;Ruderal;V39;0;Epilobietea angustifolii;Circaeo lutetianae-Stachyetalia sylvaticae;Aegopodion podagrariae;Galio aparines-Anthriscetum sylvestris;;NA;10;1995;-2.542860169;42.81219097;1 - UTM1x1 + Elevation;630;V39
765;631;5;631;T-P06609;V39;V;Ruderal;V39;0;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Balloto-Conion maculati;Urtico dioicae-Sambucetum ebuli;;NA;4;1995;-2.396940742;42.97541048;1 - UTM1x1 + Elevation;750;V39
766;418;5;418;S-P15152;V39;V;Ruderal;V39;0;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Balloto-Conion maculati;Urtico dioicae-Sambucetum ebuli;;NA;50;1967;-1.766112841;42.99916413;2 - UTM1x1 + Centroid;920;V39
767;51;5;51;Q-P08749;V39;R57;Ruderal;V39;0;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Balloto-Conion maculati;Urtico dioicae-Sambucetum ebuli;;NA;20;1990;-4.512128657;42.91298042;3 - UTM10x10 + Elevation;1070;V39
768;692;5;692;T-P11646;V39;R55;Ruderal;V39;0;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Balloto-Conion maculati;Urtico dioicae-Sambucetum ebuli;N;27;20;1988;-5.633247428;42.91697961;4 - UTM10x10 + Centroid;1000;V39
769;446;5;446;S-P17971;V39;V39;Ruderal;V39;7;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Balloto-Conion maculati;Urtico dioicae-Sambucetum ebuli;;NA;20;1982;-2.577587227;43.10048887;1 - UTM1x1 + Elevation;250;V39
770;699;5;699;T-P11653;V38;R;Ruderal;V38;0;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Arction lappae;Galio aparines-Conietum maculati;;NA;20;1988;-5.819410684;42.99628979;3 - UTM10x10 + Elevation;1280;V39
771;77;5;77;Q-P09160;V39;V38;Ruderal;V39;0;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Arction lappae;Geranio lusitanici-Scrophularietum herminii;;NA;NA;2004;-8.043883733;42.08429349;3 - UTM10x10 + Elevation;1000;V39
772;346;5;346;S-P11129;V39;R57;Ruderal;V39;0;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Balloto-Conion maculati;Urtico dioicae-Sambucetum ebuli;;NA;20;1989;-4.457617041;42.9911302;1 - UTM1x1 + Elevation;1200;V39
773;624;5;624;T-P06601;V39;R57;Ruderal;V39;0;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Balloto-Conion maculati;Urtico dioicae-Sambucetum ebuli;;NA;10;1995;-3.017597012;43.35700145;1 - UTM1x1 + Elevation;0;V39
774;542;5;542;T-P05182;V39;R57;Ruderal;V39;0;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Balloto-Conion maculati;Urtico dioicae-Sambucetum ebuli;;NA;10;1995;-3.60392926;43.24915423;1 - UTM1x1 + Elevation;200;V39
775;587;5;587;T-P06563;V39;V;Ruderal;V39;0;Epilobietea angustifolii;Circaeo lutetianae-Stachyetalia sylvaticae;Aegopodion podagrariae;Galio aparines-Anthriscetum sylvestris;;NA;30;1995;-2.381017305;42.85105387;2 - UTM1x1 + Centroid;570;V39
776;612;5;612;T-P06588;V39;R57;Ruderal;V39;0;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Balloto-Conion maculati;Urtico dioicae-Sambucetum ebuli;;NA;15;1995;-2.130051799;42.76837423;1 - UTM1x1 + Elevation;530;V39
777;626;5;626;T-P06603;V39;V39;Ruderal;V39;7;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Balloto-Conion maculati;Urtico dioicae-Sambucetum ebuli;;NA;20;1995;-2.578365288;42.62681363;1 - UTM1x1 + Elevation;750;V39
778;889;5;889;T-P23956;V39;R57;Ruderal;V39;0;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Balloto-Conion maculati;Urtico dioicae-Sambucetum ebuli;;NA;10;1982;-2.412805187;43.11236878;3 - UTM10x10 + Elevation;140;V39
779;168;5;168;R-P14808;R55;?;Ruderal;V39;0;Epilobietea angustifolii;Convolvuletalia sepium;Senecionion fluviatilis;Arundini-Convolvuletum sepium;;NA;NA;2004;-1.376829654;42.60572333;4 - UTM10x10 + Centroid;390;V39
780;623;5;623;T-P06600;V39;R55;Ruderal;V39;0;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Balloto-Conion maculati;Urtico dioicae-Sambucetum ebuli;;NA;30;1995;-2.201599488;43.28578159;1 - UTM1x1 + Elevation;140;V39
781;741;5;741;T-P11875;V39;R57;Ruderal;V39;0;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Balloto-Conion maculati;Urtico dioicae-Sambucetum ebuli;;NA;12;1988;-6.35884046;42.94570107;3 - UTM10x10 + Elevation;1000;V39
782;592;5;592;T-P06568;V39;V39;Ruderal;V39;7;Epilobietea angustifolii;Circaeo lutetianae-Stachyetalia sylvaticae;Aegopodion podagrariae;Galio aparines-Anthriscetum sylvestris;;NA;40;1995;-2.887655897;42.88509096;1 - UTM1x1 + Elevation;600;V39
783;414;5;414;S-P15148;V39;V38;Ruderal;V39;0;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Balloto-Conion maculati;Urtico dioicae-Sambucetum ebuli;;NA;50;1967;-2.100370981;42.96085661;1 - UTM1x1 + Elevation;650;V39
784;105;5;105;Q-P10093;V39;?;Ruderal;V39;0;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Balloto-Conion maculati;Comunidad de Chaerophyllum temulum y Urtica dioica;S;63;4;2000;-7.039080911;41.86842203;3 - UTM10x10 + Elevation;740;V39
785;736;5;736;T-P11870;V39;V38;Ruderal;V39;0;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Arction lappae;Galio aparines-Conietum maculati;;NA;20;1988;-6.351889004;42.9531083;3 - UTM10x10 + Elevation;1000;V39
786;403;5;403;S-P15137;V39;?;Ruderal;V39;0;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Balloto-Conion maculati;Urtico dioicae-Sambucetum ebuli;;15;20;1967;-2.417635987;43.12139835;1 - UTM1x1 + Elevation;150;V39
787;341;5;341;R-P29005;V39;R57;Ruderal;V39;0;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Balloto-Conion maculati;Urtico dioicae-Sambucetum ebuli;;NA;100;2014;-3.597753212;43.12131899;1 - UTM1x1 + Elevation;840;V39
788;171;5;171;R-P14820;R55;R55;Ruderal;V39;0;Epilobietea angustifolii;Convolvuletalia sepium;Senecionion fluviatilis;Arundini-Convolvuletum sepium;;NA;NA;2004;-1.376829654;42.60572333;4 - UTM10x10 + Centroid;390;V39
789;888;5;888;T-P23955;V39;R57;Ruderal;V39;0;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Balloto-Conion maculati;Urtico dioicae-Sambucetum ebuli;;NA;20;1982;-2.368763365;43.09232354;3 - UTM10x10 + Elevation;300;V39
790;459;5;459;S-P18295;V37;R57;Ruderal;V37;0;Sisymbrietea;Sisymbrietalia sophiae;Sisymbrion officinalis;Sisymbrio officinalis-Hordeetum murini;SW;20;20;1974;-5.874621222;43.23262495;1 - UTM1x1 + Elevation;310;V39
791;442;5;442;S-P17967;V39;R;Ruderal;V39;0;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Balloto-Conion maculati;Urtico dioicae-Sambucetum ebuli;;NA;30;1982;-2.65095979;43.16377029;1 - UTM1x1 + Elevation;180;V39
792;445;5;445;S-P17970;V39;R57;Ruderal;V39;0;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Balloto-Conion maculati;Urtico dioicae-Sambucetum ebuli;;NA;20;1982;-2.575129549;43.10047977;1 - UTM1x1 + Elevation;250;V39
793;443;5;443;S-P17968;V39;R57;Ruderal;V39;0;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Balloto-Conion maculati;Urtico dioicae-Sambucetum ebuli;;NA;30;1982;-2.648478904;43.16736462;1 - UTM1x1 + Elevation;180;V39
794;789;5;789;T-P12273;V39;R57;Ruderal;V39;0;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Balloto-Conion maculati;Urtico dioicae-Sambucetum ebuli;;NA;10;1988;-6.231850416;43.00158459;3 - UTM10x10 + Elevation;1440;V39
795;109;5;109;Q-P10097;V39;V;Ruderal;V39;0;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Balloto-Conion maculati;Comunidad de Chaerophyllum temulum y Urtica dioica;SW;72;6;2000;-6.935699959;41.87201709;3 - UTM10x10 + Elevation;800;V39
796;188;5;188;R-P15147;V39;R55;Ruderal;V39;0;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Balloto-Conion maculati;Urtico dioicae-Sambucetum ebuli;;NA;20;1983;-2.268671539;43.24300789;1 - UTM1x1 + Elevation;300;V39
797;890;5;890;T-P23957;V39;R55;Ruderal;V39;0;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Balloto-Conion maculati;Urtico dioicae-Sambucetum ebuli;;NA;10;1982;-2.286053424;43.01979776;3 - UTM10x10 + Elevation;400;V39
798;438;5;438;S-P17963;V39;R57;Ruderal;V39;0;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Balloto-Conion maculati;Urtico dioicae-Sambucetum ebuli;;NA;20;1982;-2.739314292;43.21443251;1 - UTM1x1 + Elevation;110;V39
799;779;5;779;T-P12037;V39;R57;Ruderal;V39;0;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Balloto-Conion maculati;Urtico dioicae-Sambucetum ebuli;;NA;20;1988;-3.16055042;43.28305254;3 - UTM10x10 + Elevation;150;V39
800;2219;5;2219;R-P24473;U37;H32d;Walls;U37;0;Cymbalario-Parietarietea diffusae;Tortulo-Cymbalarietalia;Galio valantiae-Parietarion judaicae;Parietarietum judaicae;SW;100;6;2012;-6.700276782;42.4237297;1 - UTM1x1 + Elevation;522;V39
801;791;5;791;T-P12275;V39;R57;Ruderal;V39;0;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Balloto-Conion maculati;Urtico dioicae-Sambucetum ebuli;;NA;10;1988;-6.403089754;42.94799425;3 - UTM10x10 + Elevation;1090;V39
802;450;5;450;S-P18284;V39;V38;Ruderal;V39;0;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Balloto-Conion maculati;Urtico dioicae-Sambucetum ebuli;;NA;40;1974;-6.025787152;43.20171132;1 - UTM1x1 + Elevation;300;V39
803;203;5;203;R-P22240;V38;V38;Ruderal;V39;6;Artemisietea vulgaris;Carthametalia lanati;Silybo mariani-Urticion piluliferae;Echio rosulati-Silybetum mariani;W;30;5;1999;-8.174743214;41.91284438;2 - UTM1x1 + Centroid;700;V39
804;513;5;513;T-P03073;V39;R;Ruderal;V39;0;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Balloto-Conion maculati;Urtico dioicae-Sambucetum ebuli;;NA;15;1986;-3.059527844;43.32997367;3 - UTM10x10 + Elevation;200;V39
805;510;5;510;T-P03070;V39;R57;Ruderal;V39;0;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Balloto-Conion maculati;Urtico dioicae-Sambucetum ebuli;;NA;20;1986;-3.049613051;43.27234887;3 - UTM10x10 + Elevation;300;V39
806;911;5;911;T-P33583;V39;V38;Ruderal;V39;0;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Arction lappae;Galactito tomentosae-Digitaletum purpureae;W;NA;NA;1959;-8.484775307;42.84541158;1 - UTM1x1 + Elevation;300;V39
807;410;5;410;S-P15144;V39;R;Ruderal;V39;0;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Balloto-Conion maculati;Urtico dioicae-Sambucetum ebuli;;25;50;1967;-1.734874045;43.32479284;1 - UTM1x1 + Elevation;8;V39
808;421;5;421;S-P15155;V39;R55;Ruderal;V39;0;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Balloto-Conion maculati;Urtico dioicae-Sambucetum ebuli;;5;50;1967;-2.269359848;43.18538217;1 - UTM1x1 + Elevation;190;V39
809;495;5;495;S-P21802;V38;V38;Ruderal;V39;6;Artemisietea vulgaris;Carthametalia lanati;Onopordion castellani;Onopordion acanthii;;NA;30;1981;-6.2482752;43.08035453;3 - UTM10x10 + Elevation;1180;V39
810;788;5;788;T-P12272;V39;R57;Ruderal;V39;0;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Balloto-Conion maculati;Urtico dioicae-Sambucetum ebuli;;NA;12;1988;-6.323608334;42.92872243;3 - UTM10x10 + Elevation;1000;V39
811;696;5;696;T-P11650;V39;V39;Ruderal;V39;7;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Balloto-Conion maculati;Urtico dioicae-Sambucetum ebuli;;NA;8;1988;-5.633247428;42.91697961;4 - UTM10x10 + Centroid;1000;V39
812;709;5;709;T-P11663;V39;R55;Ruderal;V39;0;Epilobietea angustifolii;Galio-Alliarietalia;Geo urbani-Alliarion officinalis;Geranio robertiani-Caryolophetum sempervirentis;;NA;20;1988;-5.740534473;42.87754763;3 - UTM10x10 + Elevation;1220;V39
813;37;5;37;NEW-OMAR-NI10;V39;NA;Ruderal;V39;0;NA;NA;NA;;;0;1;2020;-5.70073096;43.31365576;10;201;V39
814;299;5;299;R-P24677;V39;R57;Ruderal;V39;0;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Balloto-Conion maculati;Urtico dioicae-Sambucetum ebuli;;NA;20;2012;-6.628592361;42.27655082;1 - UTM1x1 + Elevation;1190;V39
815;644;5;644;T-P06623;V39;V39;Ruderal;V39;7;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Balloto-Conion maculati;Urtico dioicae-Sambucetum ebuli;;NA;30;1995;-2.931132951;43.42901783;2 - UTM1x1 + Centroid;3;V39
816;913;5;913;T-P33585;V39;H25;Ruderal;V39;0;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Arction lappae;Galactito tomentosae-Digitaletum purpureae;NW;NA;NA;1959;-8.583838387;42.85861274;1 - UTM1x1 + Elevation;200;V39
817;411;5;411;S-P15145;V39;R57;Ruderal;V39;0;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Balloto-Conion maculati;Urtico dioicae-Sambucetum ebuli;;NA;20;1967;-1.974220923;43.02643256;1 - UTM1x1 + Elevation;310;V39
818;102;5;102;Q-P10090;V39;?;Ruderal;V39;0;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Balloto-Conion maculati;Comunidad de Chaerophyllum temulum y Urtica dioica;SW;54;6;2000;-6.84862466;41.82634749;3 - UTM10x10 + Elevation;900;V39
819;614;5;614;T-P06590;V39;R55;Ruderal;V39;0;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Balloto-Conion maculati;Urtico dioicae-Sambucetum ebuli;;NA;20;1995;-2.580020286;43.10409979;1 - UTM1x1 + Elevation;180;V39
820;338;5;338;R-P29001;V39;V;Ruderal;V39;0;Epilobietea angustifolii;Circaeo lutetianae-Stachyetalia sylvaticae;Aegopodion podagrariae;Galio aparines-Anthriscetum sylvestris;;NA;100;2014;-3.553063157;43.07291722;1 - UTM1x1 + Elevation;770;V39
821;780;5;780;T-P12038;V39;R57;Ruderal;V39;0;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Balloto-Conion maculati;Urtico dioicae-Sambucetum ebuli;;NA;20;1988;-3.13099271;43.29389577;3 - UTM10x10 + Elevation;200;V39
822;742;5;742;T-P11876;V39;R57;Ruderal;V39;0;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Balloto-Conion maculati;Urtico dioicae-Sambucetum ebuli;;NA;10;1988;-6.216775309;42.99480644;3 - UTM10x10 + Elevation;1440;V39
823;448;5;448;S-P18282;V39;V38;Ruderal;V39;0;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Balloto-Conion maculati;Urtico dioicae-Sambucetum ebuli;S;40;30;1974;-5.92266808;43.15577265;1 - UTM1x1 + Elevation;850;V39
824;444;5;444;S-P17969;V39;V;Ruderal;V39;0;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Balloto-Conion maculati;Urtico dioicae-Sambucetum ebuli;;NA;30;1982;-2.646008126;43.16915796;1 - UTM1x1 + Elevation;180;V39
825;3;5;3;NEW-OMAR-BA106;R55;NA;Ruderal;V39;0;Epilobietea angustifolii;Convolvuletalia sepium;Senecionion fluviatilis;Comunidad de Equisetum telmateia;S;10;10;1981;-5.707241301;43.32530597;500;190;V39
826;417;5;417;S-P15151;V39;R55;Ruderal;V39;0;Epilobietea angustifolii;Galio-Alliarietalia;Geo urbani-Alliarion officinalis;Balloto-Conion maculati;;NA;20;1967;-1.969251875;43.02998989;1 - UTM1x1 + Elevation;480;V39
827;110;5;110;Q-P10098;V39;?;Ruderal;V39;0;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Balloto-Conion maculati;Comunidad de Chaerophyllum temulum y Urtica dioica;W;63;4;2000;-6.836679525;41.86816917;3 - UTM10x10 + Elevation;880;V39
828;422;5;422;S-P15156;V39;R55;Ruderal;V39;0;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Balloto-Conion maculati;Urtico dioicae-Sambucetum ebuli;;5;20;1967;-2.41271908;43.12137322;1 - UTM1x1 + Elevation;180;V39
