"Relevé number","SIVIMID","Original.Taxon","Analysis.Names","Cover","Cover.percent"
"420","T-P11880","Geranium pyrenaicum","Geranium pyrenaicum","+",1
"420","T-P11880","Helleborus viridis subsp. occidentalis","Helleborus viridis","2",15
"420","T-P11880","Lepidium heterophyllum","Lepidium heterophyllum","+",1
"420","T-P11880","Phalacrocarpum oppositifolium","Phalacrocarpum oppositifolium","+",1
"420","T-P11880","Poa nemoralis","Poa nemoralis","2",15
"420","T-P11880","Teucrium scorodonia","Teucrium scorodonia","+",1
"420","T-P11880","Urtica dioica","Urtica dioica","2",15
"420","T-P11880","Veronica hederifolia","Veronica hederifolia","1",5
"420","T-P11880","Viola riviniana","Viola reichenbachiana s.l.","+",1
"421","T-P11881","Carduus argemone","Carduus defloratus","+",1
"421","T-P11881","Cirsium arvense","Cirsium arvense","+",1
"421","T-P11881","Cirsium palustre","Cirsium palustre","+",1
"421","T-P11881","Cirsium eriophorum subsp. chodati","Cirsium eriophorum","+",1
"421","T-P11881","Digitalis parviflora","Digitalis parviflora","+",1
"421","T-P11881","Senecio jacobaea","Jacobaea vulgaris","+",1
"421","T-P11881","Malva moschata","Malva moschata","+",1
"421","T-P11881","Senecio duriaei","Senecio duriaei","1",5
"421","T-P11881","Urtica dioica","Urtica dioica","1",5
"422","T-P11882","Carduus carlinoides","Carduus carlinoides","+",1
"422","T-P11882","Carduus argemone","Carduus defloratus","+",1
"422","T-P11882","Carduus nutans var. phyllolepis","Carduus nutans","+",1
"422","T-P11882","Cirsium vulgare","Cirsium vulgare","+",1
"422","T-P11882","Herniaria hirsuta","Herniaria hirsuta","1",5
"422","T-P11882","Senecio jacobaea","Jacobaea vulgaris","+",1
"422","T-P11882","Lepidium heterophyllum","Lepidium heterophyllum","+",1
"422","T-P11882","Hieracium pilosella","Pilosella officinarum","2",15
"422","T-P11882","Plantago lanceolata","Plantago lanceolata","1",5
"422","T-P11882","Rumex acetosella","Rumex acetosella","1",5
"422","T-P11882","Rumex crispus","Rumex crispus","1",5
"422","T-P11882","Senecio duriaei","Senecio duriaei","2",15
"422","T-P11882","Senecio pyrenaicus","Senecio pyrenaicus","+",1
"422","T-P11882","Taraxacum officinale","Taraxacum","1",5
"422","T-P11882","Urtica dioica","Urtica dioica","2",15
"423","T-P11883","Arctium minus","Arctium minus","+",1
"423","T-P11883","Artemisia absinthium","Artemisia absinthium","+",1
"423","T-P11883","Asperugo procumbens","Asperugo procumbens","2",15
"423","T-P11883","Dactylis glomerata","Dactylis glomerata","1",5
"423","T-P11883","Lepidium heterophyllum","Lepidium heterophyllum","1",5
"423","T-P11883","Plantago major","Plantago major","+",1
"423","T-P11883","Polygonum aviculare","Polygonum aviculare","2",15
"423","T-P11883","Senecio duriaei","Senecio duriaei","1",5
"423","T-P11883","Urtica dioica","Urtica dioica","3",37.5
"424","T-P11884","Alliaria petiolata","Alliaria petiolata","2",15
"424","T-P11884","Bromus sterilis","Anisantha sterilis","2",15
"424","T-P11884","Arctium minus","Arctium minus","1",5
"424","T-P11884","Arrhenatherum elatius subsp. bulbosum","Arrhenatherum elatius","+",1
"424","T-P11884","Chaerophyllum hirsutum","Chaerophyllum hirsutum","4",62.5
"424","T-P11884","Galium aparine","Galium aparine","2",15
"424","T-P11884","Geranium pyrenaicum","Geranium pyrenaicum","2",15
"424","T-P11884","Medicago sativa","Medicago sativa","+",1
"424","T-P11884","Pentaglottis sempervirens","Pentaglottis sempervirens","2",15
"424","T-P11884","Poa pratensis","Poa pratensis","+",1
"424","T-P11884","Rumex crispus","Rumex crispus","+",1
"424","T-P11884","Taraxacum officinale","Taraxacum","1",5
"424","T-P11884","Ulmus minor","Ulmus minor","+",1
"424","T-P11884","Urtica dioica","Urtica dioica","1",5
"425","T-P11885","Arctium minus","Arctium minus","1",5
"425","T-P11885","Arrhenatherum elatius subsp. bulbosum","Arrhenatherum elatius","2",15
"425","T-P11885","Artemisia vulgaris","Artemisia vulgaris","+",1
"425","T-P11885","Centaurea scabiosa","Centaurea scabiosa","1",5
"425","T-P11885","Chaerophyllum hirsutum","Chaerophyllum hirsutum","4",62.5
"425","T-P11885","Cirsium arvense","Cirsium arvense","+",1
"425","T-P11885","Crepis lampsanoides","Crepis lampsanoides","2",15
"425","T-P11885","Crepis vesicaria subsp. haenseleri","Crepis vesicaria","+",1
"425","T-P11885","Geranium molle","Geranium molle","+",1
"425","T-P11885","Geranium pyrenaicum","Geranium pyrenaicum","1",5
"425","T-P11885","Heracleum sphondylium subsp. montanum","Heracleum sphondylium","1",5
"425","T-P11885","Leontodon hispidus","Leontodon hispidus","+",1
"425","T-P11885","Phleum pratense","Phleum pratense","+",1
"425","T-P11885","Rumex acetosa","Rumex acetosa","+",1
"425","T-P11885","Rumex crispus","Rumex crispus","1",5
"425","T-P11885","Sanguisorba minor","Sanguisorba minor","+",1
"425","T-P11885","Tragopogon pratensis","Tragopogon pratensis","1",5
"425","T-P11885","Vicia cracca","Vicia cracca","3",37.5
"426","T-P11886","Ballota nigra subsp. foetida","Ballota nigra","1",5
"426","T-P11886","Chaerophyllum hirsutum","Chaerophyllum hirsutum","3",37.5
"426","T-P11886","Crepis lampsanoides","Crepis lampsanoides","2",15
"426","T-P11886","Geranium robertianum","Geranium robertianum","+",1
"426","T-P11886","Heracleum sphondylium subsp. montanum","Heracleum sphondylium","+",1
"426","T-P11886","Lamium maculatum","Lamium maculatum","+",1
"426","T-P11886","Pastinaca sativa subsp. sylvestris","Pastinaca sativa","+",1
"426","T-P11886","Pentaglottis sempervirens","Pentaglottis sempervirens","+",1
"426","T-P11886","Urtica dioica","Urtica dioica","2",15
"427","T-P11888","Alliaria petiolata","Alliaria petiolata","1",5
"427","T-P11888","Angelica sylvestris","Angelica sylvestris","+",1
"427","T-P11888","Anthriscus sylvestris","Anthriscus sylvestris","1",5
"427","T-P11888","Arabis hirsuta","Arabis hirsuta","+",1
"427","T-P11888","Bromus hordeaceus","Bromus hordeaceus","+",1
"427","T-P11888","Bryonia cretica subsp. dioica","Bryonia dioica","+",1
"427","T-P11888","Chaerophyllum hirsutum","Chaerophyllum hirsutum","4",62.5
"427","T-P11888","Cruciata laevipes","Cruciata laevipes","+",1
"427","T-P11888","Cynoglossum officinale","Cynoglossum creticum","+",1
"427","T-P11888","Fumaria reuteri","Fumaria reuteri","+",1
"427","T-P11888","Geranium pyrenaicum","Geranium pyrenaicum","1",5
"427","T-P11888","Geum urbanum","Geum urbanum","1",5
"427","T-P11888","Heracleum sphondylium subsp. montanum","Heracleum sphondylium","2",15
"427","T-P11888","Lapsana communis","Lapsana communis","+",1
"427","T-P11888","Lathyrus pratensis","Lathyrus pratensis","+",1
"427","T-P11888","Mentha Xrotundifolia","Mentha x rotundifolia","+",1
"427","T-P11888","Poa pratensis","Poa pratensis","1",5
"427","T-P11888","Ranunculus acris subsp. despectus","Ranunculus acris","1",5
"427","T-P11888","Rumex conglomeratus","Rumex conglomeratus","1",5
"427","T-P11888","Stellaria holostea","Stellaria holostea","1",5
"427","T-P11888","Taraxacum officinale","Taraxacum","+",1
"427","T-P11888","Urtica dioica","Urtica dioica","1",5
"427","T-P11888","Veronica chamaedrys","Veronica chamaedrys","1",5
"427","T-P11888","Vicia sepium","Vicia sepium","1",5
"428","T-P11889","Arctium minus","Arctium minus","1",5
"428","T-P11889","Chaerophyllum hirsutum","Chaerophyllum hirsutum","+",1
"428","T-P11889","Crepis lampsanoides","Crepis lampsanoides","1",5
"428","T-P11889","Dactylis glomerata","Dactylis glomerata","+",1
"428","T-P11889","Galium aparine","Galium aparine","1",5
"428","T-P11889","Geranium molle","Geranium molle","1",5
"428","T-P11889","Lamium album","Lamium album","2",15
"428","T-P11889","Lamium maculatum","Lamium maculatum","1",5
"428","T-P11889","Mentha Xrotundifolia","Mentha x rotundifolia","2",15
"428","T-P11889","Pastinaca sativa subsp. sylvestris","Pastinaca sativa","1",5
"428","T-P11889","Pentaglottis sempervirens","Pentaglottis sempervirens","1",5
"428","T-P11889","Poa pratensis","Poa pratensis","1",5
"428","T-P11889","Ranunculus acris subsp. despectus","Ranunculus acris","+",1
"428","T-P11889","Rumex crispus","Rumex crispus","1",5
"428","T-P11889","Urtica dioica","Urtica dioica","3",37.5
"429","T-P11890","Alliaria petiolata","Alliaria petiolata","1",5
"429","T-P11890","Cynoglossum officinale","Cynoglossum creticum","1",5
"429","T-P11890","Geranium pyrenaicum","Geranium pyrenaicum","+",1
"429","T-P11890","Geranium robertianum","Geranium robertianum","1",5
"429","T-P11890","Helleborus viridis subsp. occidentalis","Helleborus viridis","1",5
"429","T-P11890","Lapsana communis","Lapsana communis","+",1
"429","T-P11890","Pentaglottis sempervirens","Pentaglottis sempervirens","2",15
"429","T-P11890","Poa nemoralis","Poa nemoralis","+",1
"429","T-P11890","Rumex conglomeratus","Rumex conglomeratus","+",1
"429","T-P11890","Stachys heraclea","Stachys heraclea","1",5
"429","T-P11890","Urtica dioica","Urtica dioica","2",15
"430","T-P12037","Calystegia sepium","Calystegia sepium","+",1
"430","T-P12037","Dactylis glomerata","Dactylis glomerata","1",5
"430","T-P12037","Galium aparine","Galium aparine","+",1
"430","T-P12037","Geranium dissectum","Geranium dissectum","+",1
"430","T-P12037","Geranium pyrenaicum","Geranium pyrenaicum","+",1
"430","T-P12037","Lamium maculatum","Lamium maculatum","+",1
"430","T-P12037","Lapsana communis","Lapsana communis","+",1
"430","T-P12037","Lotus corniculatus","Lotus corniculatus","+",1
"430","T-P12037","Malva sylvestris","Malva sylvestris","+",1
"430","T-P12037","Origanum vulgare","Origanum vulgare","+",1
"430","T-P12037","Pteridium aquilinum","Pteridium aquilinum","+",1
"430","T-P12037","Ranunculus acris","Ranunculus acris","1",5
"430","T-P12037","Rubus ulmifolius","Rubus ulmifolius","1",5
"430","T-P12037","Rumex obtusifolius","Rumex obtusifolius","+",1
"430","T-P12037","Sambucus ebulus","Sambucus ebulus","2",15
"430","T-P12037","Sonchus oleraceus","Sonchus oleraceus","+",1
"430","T-P12037","Urtica dioica","Urtica dioica","3",37.5
"431","T-P12038","Bromus sterilis","Anisantha sterilis","+",1
"431","T-P12038","Calystegia sepium","Calystegia sepium","1",5
"431","T-P12038","Dactylis glomerata","Dactylis glomerata","+",1
"431","T-P12038","Galium aparine","Galium aparine","+",1
"431","T-P12038","Geranium dissectum","Geranium dissectum","+",1
"431","T-P12038","Holcus lanatus","Holcus lanatus","+",1
"431","T-P12038","Dorycnium rectum","Lotus pedunculatus","+",1
"431","T-P12038","Malva sylvestris","Malva sylvestris","+",1
"431","T-P12038","Origanum vulgare","Origanum vulgare","+",1
"431","T-P12038","Ranunculus acris","Ranunculus acris","+",1
"431","T-P12038","Rubus ulmifolius","Rubus ulmifolius","1",5
"431","T-P12038","Sambucus ebulus","Sambucus ebulus","3",37.5
"431","T-P12038","Senecio vulgaris","Senecio vulgaris","+",1
"431","T-P12038","Sonchus oleraceus","Sonchus oleraceus","+",1
"431","T-P12038","Stellaria holostea","Stellaria holostea","+",1
"431","T-P12038","Urtica dioica","Urtica dioica","1",5
"432","T-P12039","Calystegia sepium","Calystegia sepium","1",5
"432","T-P12039","Cirsium vulgare","Cirsium vulgare","1",5
"432","T-P12039","Dactylis glomerata","Dactylis glomerata","2",15
"432","T-P12039","Galium aparine","Galium aparine","1",5
"432","T-P12039","Geranium dissectum","Geranium dissectum","+",1
"432","T-P12039","Holcus lanatus","Holcus lanatus","+",1
"432","T-P12039","Lamium maculatum","Lamium maculatum","1",5
"432","T-P12039","Lapsana communis","Lapsana communis","+",1
"432","T-P12039","Lotus corniculatus","Lotus corniculatus","+",1
"432","T-P12039","Dorycnium rectum","Lotus pedunculatus","+",1
"432","T-P12039","Malva sylvestris","Malva sylvestris","2",15
"432","T-P12039","Origanum vulgare","Origanum vulgare","1",5
"432","T-P12039","Ranunculus acris","Ranunculus acris","1",5
"432","T-P12039","Rubus ulmifolius","Rubus ulmifolius","1",5
"432","T-P12039","Rumex obtusifolius","Rumex obtusifolius","1",5
"432","T-P12039","Sambucus ebulus","Sambucus ebulus","2",15
"432","T-P12039","Sonchus oleraceus","Sonchus oleraceus","+",1
"432","T-P12039","Stellaria holostea","Stellaria holostea","+",1
"432","T-P12039","Urtica dioica","Urtica dioica","2",15
"433","T-P12040","Bromus sterilis","Anisantha sterilis","+",1
"433","T-P12040","Calystegia sepium","Calystegia sepium","1",5
"433","T-P12040","Cirsium vulgare","Cirsium vulgare","1",5
"433","T-P12040","Dactylis glomerata","Dactylis glomerata","1",5
"433","T-P12040","Holcus lanatus","Holcus lanatus","+",1
"433","T-P12040","Lapsana communis","Lapsana communis","+",1
"433","T-P12040","Lavatera cretica","Malva multiflora","+",1
"433","T-P12040","Malva sylvestris","Malva sylvestris","1",5
"433","T-P12040","Raphanus raphanistrum","Raphanus raphanistrum","+",1
"433","T-P12040","Rumex obtusifolius","Rumex obtusifolius","1",5
"433","T-P12040","Sambucus ebulus","Sambucus ebulus","5",87.5
"433","T-P12040","Senecio vulgaris","Senecio vulgaris","+",1
"433","T-P12040","Sonchus oleraceus","Sonchus oleraceus","+",1
"433","T-P12040","Urtica dioica","Urtica dioica","2",15
"434","T-P12041","Cirsium vulgare","Cirsium vulgare","+",1
"434","T-P12041","Galium aparine","Galium aparine","+",1
"434","T-P12041","Geranium pyrenaicum","Geranium pyrenaicum","1",5
"434","T-P12041","Lamium maculatum","Lamium maculatum","1",5
"434","T-P12041","Lotus corniculatus","Lotus corniculatus","+",1
"434","T-P12041","Sonchus oleraceus","Sonchus oleraceus","+",1
"434","T-P12041","Urtica dioica","Urtica dioica","4",62.5
"435","T-P12042","Angelica sylvestris","Angelica sylvestris","1",5
"435","T-P12042","Calystegia sepium","Calystegia sepium","+",1
"435","T-P12042","Galium aparine","Galium aparine","+",1
"435","T-P12042","Geranium pyrenaicum","Geranium pyrenaicum","+",1
"435","T-P12042","Origanum vulgare","Origanum vulgare","+",1
"435","T-P12042","Sambucus ebulus","Sambucus ebulus","3",37.5
"435","T-P12042","Sonchus oleraceus","Sonchus oleraceus","+",1
"435","T-P12042","Urtica dioica","Urtica dioica","+",1
"436","T-P12043","Angelica sylvestris","Angelica sylvestris","1",5
"436","T-P12043","Galium aparine","Galium aparine","+",1
"436","T-P12043","Sambucus ebulus","Sambucus ebulus","3",37.5
"436","T-P12043","Senecio vulgaris","Senecio vulgaris","+",1
"437","T-P12268","Anthemis arvensis","Anthemis arvensis","+",1
"437","T-P12268","Arctium minus","Arctium minus","+",1
"437","T-P12268","Bromus hordeaceus","Bromus hordeaceus","+",1
"437","T-P12268","Bromus squarrosus","Bromus squarrosus","+",1
"437","T-P12268","Cirsium vulgare","Cirsium vulgare","+",1
"437","T-P12268","Dactylis glomerata","Dactylis glomerata","+",1
"437","T-P12268","Galium aparine","Galium aparine","+",1
"437","T-P12268","Geranium pyrenaicum","Geranium pyrenaicum","+",1
"437","T-P12268","Hordeum murinum","Hordeum murinum","+",1
"437","T-P12268","Malva pusilla","Malva neglecta","+",1
"437","T-P12268","Poa annua","Ochlopoa annua","1",5
"437","T-P12268","Polygonum aviculare","Polygonum aviculare","+",1
"437","T-P12268","Rumex crispus","Rumex crispus","+",1
"437","T-P12268","Senecio duriaei","Senecio duriaei","2",15
"437","T-P12268","Urtica dioica","Urtica dioica","3",37.5
"438","T-P12269","Arctium minus","Arctium minus","+",1
"438","T-P12269","Cirsium vulgare","Cirsium vulgare","+",1
"438","T-P12269","Erodium cicutarium","Erodium cicutarium","+",1
"438","T-P12269","Poa annua","Ochlopoa annua","+",1
"438","T-P12269","Plantago lanceolata","Plantago lanceolata","+",1
"438","T-P12269","Polygonum aviculare","Polygonum aviculare","1",5
"438","T-P12269","Rumex crispus","Rumex crispus","+",1
"438","T-P12269","Sagina apetala","Sagina apetala","+",1
"438","T-P12269","Senecio duriaei","Senecio duriaei","3",37.5
"438","T-P12269","Urtica dioica","Urtica dioica","+",1
"439","T-P12270","Anthemis arvensis","Anthemis arvensis","+",1
"439","T-P12270","Arctium minus","Arctium minus","+",1
"439","T-P12270","Cirsium vulgare","Cirsium vulgare","+",1
"439","T-P12270","Malva pusilla","Malva neglecta","+",1
"439","T-P12270","Poa annua","Ochlopoa annua","+",1
"439","T-P12270","Plantago lanceolata","Plantago lanceolata","+",1
"439","T-P12270","Polygonum aviculare","Polygonum aviculare","1",5
"439","T-P12270","Rumex crispus","Rumex crispus","+",1
"439","T-P12270","Senecio duriaei","Senecio duriaei","2",15
"439","T-P12270","Urtica dioica","Urtica dioica","1",5
"440","T-P12271","Achillea millefolium","Achillea millefolium","+",1
"440","T-P12271","Arctium minus","Arctium minus","1",5
"440","T-P12271","Crepis capillaris","Crepis capillaris","+",1
"440","T-P12271","Dactylis glomerata","Dactylis glomerata","1",5
"440","T-P12271","Galeopsis tetrahit","Galeopsis tetrahit","+",1
"440","T-P12271","Geranium pyrenaicum","Geranium pyrenaicum","1",5
"440","T-P12271","Poa annua","Ochlopoa annua","+",1
"440","T-P12271","Pentaglottis sempervirens","Pentaglottis sempervirens","1",5
"440","T-P12271","Rumex crispus","Rumex crispus","+",1
"440","T-P12271","Senecio duriaei","Senecio duriaei","1",5
"440","T-P12271","Urtica dioica","Urtica dioica","+",1
"441","T-P12272","Bromus sterilis","Anisantha sterilis","1",5
"441","T-P12272","Arctium minus","Arctium minus","1",5
"441","T-P12272","Artemisia vulgaris","Artemisia vulgaris","+",1
"441","T-P12272","Centaurea nigra","Centaurea nigra","+",1
"441","T-P12272","Chaerophyllum aureum","Chaerophyllum aureum","1",5
"441","T-P12272","Crepis lampsanoides","Crepis lampsanoides","+",1
"441","T-P12272","Dactylis glomerata","Dactylis glomerata","1",5
"441","T-P12272","Galium aparine","Galium aparine","1",5
"441","T-P12272","Geranium molle","Geranium molle","+",1
"441","T-P12272","Pentaglottis sempervirens","Pentaglottis sempervirens","1",5
"441","T-P12272","Poa pratensis","Poa pratensis","1",5
"441","T-P12272","Ranunculus acris subsp. despectus","Ranunculus acris","+",1
"441","T-P12272","Rubus ulmifolius","Rubus ulmifolius","2",15
"441","T-P12272","Rumex crispus","Rumex crispus","+",1
"441","T-P12272","Sambucus ebulus","Sambucus ebulus","3",37.5
"441","T-P12272","Trifolium pratense","Trifolium pratense","+",1
"441","T-P12272","Urtica dioica","Urtica dioica","2",15
