"Relevé number","SIVIMID","Original.Taxon","Analysis.Names","Cover","Cover.percent"
"2473","U-P10340","Raphanus raphanistrum","Raphanus raphanistrum","+",1
"2473","U-P10340","Sonchus oleraceus","Sonchus oleraceus","+",1
"2473","U-P10340","Spergula arvensis","Spergula arvensis","+",1
"2473","U-P10340","Stachys arvensis","Stachys arvensis","+",1
"2473","U-P10340","Vicia hirsuta","Vicia hirsuta","+",1
"2474","U-P10341","Arrhenatherum bulbosum","Arrhenatherum elatius","+",1
"2474","U-P10341","Chrysanthemum myconis","Coleostephus myconis","+",1
"2474","U-P10341","Erodium moschatum","Erodium moschatum","+",1
"2474","U-P10341","Polygonum convolvulus","Fallopia convolvulus","+",1
"2474","U-P10341","Agrostis verticillata","Polypogon viridis","+",1
"2474","U-P10341","Raphanus raphanistrum","Raphanus raphanistrum","+",1
"2474","U-P10341","Rumex acetosella","Rumex acetosella","+",1
"2474","U-P10341","Sonchus oleraceus","Sonchus oleraceus","+",1
"2474","U-P10341","Spergula arvensis","Spergula arvensis","+",1
"2474","U-P10341","Stachys arvensis","Stachys arvensis","+",1
"2475","U-P10342","Anthemis arvensis","Anthemis arvensis","+",1
"2475","U-P10342","Chrysanthemum myconis","Coleostephus myconis","+",1
"2475","U-P10342","Digitaria sanguinalis","Digitaria sanguinalis","+",1
"2475","U-P10342","Polygonum persicaria","Persicaria maculosa","+",1
"2475","U-P10342","Raphanus raphanistrum","Raphanus raphanistrum","+",1
"2475","U-P10342","Sonchus asper","Sonchus asper","+",1
"2475","U-P10342","Stachys arvensis","Stachys arvensis","+",1
"2475","U-P10342","Stellaria media","Stellaria media","+",1
"2476","U-P10343","Anthemis arvensis","Anthemis arvensis","+",1
"2476","U-P10343","Arnoseris pusilla","Arnoseris minima","+",1
"2476","U-P10343","Chrysanthemum segetum","Glebionis segetum","+",1
"2476","U-P10343","Linaria delphinioidea","Linaria elegans","+",1
"2476","U-P10343","Polygonum persicaria","Persicaria maculosa","+",1
"2476","U-P10343","Raphanus raphanistrum","Raphanus raphanistrum","+",1
"2476","U-P10343","Spergula arvensis","Spergula arvensis","+",1
"2476","U-P10343","Stellaria media","Stellaria media","+",1
"2476","U-P10343","Vicia hirsuta","Vicia hirsuta","+",1
"2477","U-P10344","Anthemis arvensis","Anthemis arvensis","+",1
"2477","U-P10344","Anthoxantum odoratum","Anthoxanthum alpinum","+",1
"2477","U-P10344","Arnoseris pusilla","Arnoseris minima","+",1
"2477","U-P10344","Chrysanthemum segetum","Glebionis segetum","+",1
"2477","U-P10344","Linaria delphinioidea","Linaria elegans","+",1
"2477","U-P10344","Ornithopus perpusillus","Ornithopus perpusillus","+",1
"2477","U-P10344","Polygonum persicaria","Persicaria maculosa","+",1
"2477","U-P10344","Raphanus raphanistrum","Raphanus raphanistrum","+",1
"2477","U-P10344","Spergula arvensis","Spergula arvensis","+",1
"2477","U-P10344","Stellaria media","Stellaria media","+",1
"2478","U-P10345","Anthemis arvensis","Anthemis arvensis","+",1
"2478","U-P10345","Anthoxantum odoratum","Anthoxanthum alpinum","+",1
"2478","U-P10345","Arnoseris pusilla","Arnoseris minima","+",1
"2478","U-P10345","Chrysanthemum segetum","Glebionis segetum","+",1
"2478","U-P10345","Linaria delphinioidea","Linaria elegans","+",1
"2478","U-P10345","Ornithopus perpusillus","Ornithopus perpusillus","+",1
"2478","U-P10345","Raphanus raphanistrum","Raphanus raphanistrum","+",1
"2478","U-P10345","Stellaria media","Stellaria media","+",1
"2479","U-P10346","Anthemis arvensis","Anthemis arvensis","+",1
"2479","U-P10346","Arnoseris pusilla","Arnoseris minima","+",1
"2479","U-P10346","Chrysanthemum segetum","Glebionis segetum","+",1
"2479","U-P10346","Linaria delphinioidea","Linaria elegans","+",1
"2479","U-P10346","Polygonum persicaria","Persicaria maculosa","+",1
"2479","U-P10346","Raphanus raphanistrum","Raphanus raphanistrum","+",1
"2479","U-P10346","Spergula arvensis","Spergula arvensis","+",1
"2479","U-P10346","Vicia hirsuta","Vicia hirsuta","+",1
"2480","U-P10347","Arrhenatherum bulbosum","Arrhenatherum elatius","+",1
"2480","U-P10347","Panicum sanguinale","Digitaria sanguinalis","+",1
"2480","U-P10347","Erodium moschatum","Erodium moschatum","+",1
"2480","U-P10347","Rumex acetosella","Rumex acetosella","+",1
"2480","U-P10347","Setaria viridis","Setaria viridis","+",1
"2480","U-P10347","Solanum nigrum","Solanum nigrum","+",1
"2480","U-P10347","Sonchus asper","Sonchus asper","+",1
"2480","U-P10347","Spergula arvensis","Spergula arvensis","+",1
"2480","U-P10347","Stellaria media","Stellaria media","+",1
"2481","U-P10348","Anthemis arvensis","Anthemis arvensis","+",1
"2481","U-P10348","Chrysanthemum myconis","Coleostephus myconis","+",1
"2481","U-P10348","Panicum sanguinale","Digitaria sanguinalis","+",1
"2481","U-P10348","Polygonum persicaria","Persicaria maculosa","+",1
"2481","U-P10348","Raphanus raphanistrum","Raphanus raphanistrum","+",1
"2481","U-P10348","Setaria viridis","Setaria viridis","+",1
"2481","U-P10348","Sonchus oleraceus","Sonchus oleraceus","+",1
"2481","U-P10348","Spergula arvensis","Spergula arvensis","+",1
"2481","U-P10348","Stellaria media","Stellaria media","+",1
"2482","U-P10349","Arrhenatherum bulbosum","Arrhenatherum elatius","+",1
"2482","U-P10349","Chenopodium album","Chenopodium album","+",1
"2482","U-P10349","Chrysanthemum myconis","Coleostephus myconis","+",1
"2482","U-P10349","Panicum sanguinale","Digitaria sanguinalis","+",1
"2482","U-P10349","Erodium moschatum","Erodium moschatum","+",1
"2482","U-P10349","Polygonum convolvulus","Fallopia convolvulus","+",1
"2482","U-P10349","Raphanus raphanistrum","Raphanus raphanistrum","1",5
"2482","U-P10349","Sonchus asper","Sonchus asper","+",1
"2482","U-P10349","Sonchus oleraceus","Sonchus oleraceus","+",1
"2482","U-P10349","Spergula arvensis","Spergula arvensis","+",1
"2482","U-P10349","Stellaria media","Stellaria media","+",1
"2483","U-P10350","Anthemis arvensis","Anthemis arvensis","+",1
"2483","U-P10350","Chenopodium album","Chenopodium album","+",1
"2483","U-P10350","Panicum sanguinale","Digitaria sanguinalis","+",1
"2483","U-P10350","Polygonum convolvulus","Fallopia convolvulus","+",1
"2483","U-P10350","Raphanus raphanistrum","Raphanus raphanistrum","+",1
"2483","U-P10350","Rumex acetosella","Rumex acetosella","+",1
"2483","U-P10350","Sonchus oleraceus","Sonchus oleraceus","+",1
"2483","U-P10350","Stellaria media","Stellaria media","+",1
"2484","U-P10351","Polygonum convolvulus","Fallopia convolvulus","+",1
"2484","U-P10351","Raphanus raphanistrum","Raphanus raphanistrum","+",1
"2484","U-P10351","Setaria viridis","Setaria viridis","+",1
"2484","U-P10351","Sonchus asper","Sonchus asper","+",1
"2484","U-P10351","Sonchus oleraceus","Sonchus oleraceus","+",1
"2484","U-P10351","Spergula arvensis","Spergula arvensis","+",1
"2484","U-P10351","Stellaria media","Stellaria media","+",1
"2485","U-P10352","Arrhenatherum bulbosum","Arrhenatherum elatius","+",1
"2485","U-P10352","Chenopodium album","Chenopodium album","+",1
"2485","U-P10352","Chrysanthemum myconis","Coleostephus myconis","+",1
"2485","U-P10352","Panicum sanguinale","Digitaria sanguinalis","+",1
"2485","U-P10352","Erodium moschatum","Erodium moschatum","+",1
"2485","U-P10352","Polygonum persicaria","Persicaria maculosa","+",1
"2485","U-P10352","Raphanus raphanistrum","Raphanus raphanistrum","1",5
"2485","U-P10352","Rumex acetosella","Rumex acetosella","+",1
"2485","U-P10352","Solanum nigrum","Solanum nigrum","+",1
"2485","U-P10352","Sonchus oleraceus","Sonchus oleraceus","+",1
"2485","U-P10352","Spergula arvensis","Spergula arvensis","+",1
"2485","U-P10352","Stellaria media","Stellaria media","+",1
"2486","U-P10353","Anthemis arvensis","Anthemis arvensis","+",1
"2486","U-P10353","Arrhenatherum bulbosum","Arrhenatherum elatius","+",1
"2486","U-P10353","Polygonum persicaria","Persicaria maculosa","+",1
"2486","U-P10353","Raphanus raphanistrum","Raphanus raphanistrum","+",1
"2486","U-P10353","Rumex acetosella","Rumex acetosella","+",1
"2486","U-P10353","Solanum nigrum","Solanum nigrum","+",1
"2486","U-P10353","Stellaria media","Stellaria media","+",1
"2487","U-P10354","Arrhenatherum bulbosum","Arrhenatherum elatius","+",1
"2487","U-P10354","Chenopodium album","Chenopodium album","+",1
"2487","U-P10354","Panicum sanguinale","Digitaria sanguinalis","+",1
"2487","U-P10354","Erodium moschatum","Erodium moschatum","+",1
"2487","U-P10354","Mercurialis annua","Mercurialis annua","+",1
"2487","U-P10354","Raphanus raphanistrum","Raphanus raphanistrum","+",1
"2487","U-P10354","Spergula arvensis","Spergula arvensis","+",1
"2487","U-P10354","Stellaria media","Stellaria media","+",1
"2488","U-P10355","Arrhenatherum bulbosum","Arrhenatherum elatius","+",1
"2488","U-P10355","Chrysanthemum segetum","Glebionis segetum","+",1
"2488","U-P10355","Mercurialis annua","Mercurialis annua","+",1
"2488","U-P10355","Polygonum persicaria","Persicaria maculosa","+",1
"2488","U-P10355","Raphanus raphanistrum","Raphanus raphanistrum","+",1
"2488","U-P10355","Setaria viridis","Setaria viridis","+",1
"2488","U-P10355","Spergula arvensis","Spergula arvensis","+",1
"2488","U-P10355","Stellaria media","Stellaria media","+",1
"2489","U-P10356","Anthemis arvensis","Anthemis arvensis","+",1
"2489","U-P10356","Arrhenatherum bulbosum","Arrhenatherum elatius","+",1
"2489","U-P10356","Chenopodium album","Chenopodium album","+",1
"2489","U-P10356","Panicum sanguinale","Digitaria sanguinalis","+",1
"2489","U-P10356","Erodium moschatum","Erodium moschatum","+",1
"2489","U-P10356","Chrysanthemum segetum","Glebionis segetum","+",1
"2489","U-P10356","Mercurialis annua","Mercurialis annua","+",1
"2489","U-P10356","Raphanus raphanistrum","Raphanus raphanistrum","1",5
"2489","U-P10356","Sonchus oleraceus","Sonchus oleraceus","+",1
"2489","U-P10356","Spergula arvensis","Spergula arvensis","+",1
"2489","U-P10356","Stellaria media","Stellaria media","+",1
"2490","U-P10357","Anthemis arvensis","Anthemis arvensis","+",1
"2490","U-P10357","Arrhenatherum bulbosum","Arrhenatherum elatius","+",1
"2490","U-P10357","Chenopodium album","Chenopodium album","+",1
"2490","U-P10357","Panicum sanguinale","Digitaria sanguinalis","+",1
"2490","U-P10357","Erodium moschatum","Erodium moschatum","+",1
"2490","U-P10357","Polygonum persicaria","Persicaria maculosa","+",1
"2490","U-P10357","Raphanus raphanistrum","Raphanus raphanistrum","+",1
"2490","U-P10357","Spergula arvensis","Spergula arvensis","+",1
"2490","U-P10357","Stellaria media","Stellaria media","+",1
"2491","U-P10358","Anthemis arvensis","Anthemis arvensis","+",1
"2491","U-P10358","Arrhenatherum bulbosum","Arrhenatherum elatius","+",1
"2491","U-P10358","Panicum sanguinale","Digitaria sanguinalis","+",1
"2491","U-P10358","Erodium moschatum","Erodium moschatum","+",1
"2491","U-P10358","Chrysanthemum segetum","Glebionis segetum","+",1
"2491","U-P10358","Mercurialis annua","Mercurialis annua","+",1
"2491","U-P10358","Polygonum persicaria","Persicaria maculosa","+",1
"2491","U-P10358","Raphanus raphanistrum","Raphanus raphanistrum","1",5
"2491","U-P10358","Setaria viridis","Setaria viridis","+",1
"2491","U-P10358","Sonchus oleraceus","Sonchus oleraceus","+",1
"2491","U-P10358","Spergula arvensis","Spergula arvensis","+",1
"2491","U-P10358","Stellaria media","Stellaria media","+",1
"2492","U-P13606","Agrostis stolonifera","Agrostis stolonifera","a",5
"2492","U-P13606","Bellis perennis","Bellis perennis","*",1
"2492","U-P13606","Cynodon dactylon","Cynodon dactylon","a",5
"2492","U-P13606","Cyperus eragrostis","Cyperus eragrostis","+",1
"2492","U-P13606","Daucus carota","Daucus carota","1",5
"2492","U-P13606","Conyza canadensis","Erigeron canadensis","+",1
"2492","U-P13606","Holcus lanatus","Holcus lanatus","+",1
"2492","U-P13606","Lotus tenuis","Lotus tenuis","a",5
"2492","U-P13606","Medicago lupulina","Medicago lupulina","1",5
"2492","U-P13606","Mentha aquatica","Mentha aquatica","+",1
"2492","U-P13606","Odontides serotinus","Odontites vulgaris","1",5
"2492","U-P13606","Plantago coronopus","Plantago coronopus","*",1
"2492","U-P13606","Plantago lanceolata","Plantago lanceolata","+",1
"2492","U-P13606","Prunella vulgaris","Prunella vulgaris","+",1
"2492","U-P13606","Pulicaria dysenterica","Pulicaria dysenterica","+",1
"2492","U-P13606","Ranunculus bulbosus","Ranunculus bulbosus","+",1
"2492","U-P13606","Sporobolus indicus","Sporobolus indicus","1",5
"2492","U-P13606","Stenotaphrum secundatum","Stenotaphrum secundatum","f",15
"2492","U-P13606","Trifolium fragiferum","Trifolium fragiferum","p",62.5
"2492","U-P13606","Trifolium pratense","Trifolium pratense","+",1
"2492","U-P13606","Trifolium repens","Trifolium repens","+",1
"2493","U-P13628","Arctium minus","Arctium minus","2",15
"2493","U-P13628","Artemisia vulgaris","Artemisia vulgaris","2",15
"2493","U-P13628","Conium maculatum","Conium maculatum","*",1
"2493","U-P13628","Dipsacus silvester","Dipsacus fullonum","e",15
"2493","U-P13628","Galium aparine","Galium aparine","+",1
"2493","U-P13628","Malva sylvestris subsp. mauritanica","Malva sylvestris","a",5
"2493","U-P13628","Marrubium vulgare","Marrubium vulgare","2",15
"2493","U-P13628","Rumex obtusifolius","Rumex obtusifolius","2",15
"2493","U-P13628","Silybum marianum","Silybum marianum","1",5
"2493","U-P13628","Urtica dioica","Urtica dioica","j",37.5
"2494","U-P13630","Agrostis alba","Agrostis stolonifera","*",1
"2494","U-P13630","Anagallis arvensis","Anagallis arvensis","*",1
"2494","U-P13630","Anthemis arvensis","Anthemis arvensis","+",1
"2494","U-P13630","Anthoxanthum aristatum","Anthoxanthum ovatum","*",1
"2494","U-P13630","Alchemilla microcarpa","Aphanes microcarpa","*",1
"2494","U-P13630","Avena barbata","Avena barbata","+",1
"2494","U-P13630","Avena strigosa subsp. brevis","Avena brevis","1",5
"2494","U-P13630","Briza minor","Briza minor","1",5
"2494","U-P13630","Echium plantagineum","Echium plantagineum","+",1
"2494","U-P13630","Filago gallica","Filago gallica","+",1
"2494","U-P13630","Fumaria officinalis","Fumaria officinalis","+",1
"2494","U-P13630","Chrysanthemum segetum","Glebionis segetum","*",1
"2494","U-P13630","Juncus bufonius","Juncus bufonius","*",1
"2494","U-P13630","Lolium temulentum","Lolium temulentum","+",1
"2494","U-P13630","Medicago lupulina","Medicago lupulina","z",1
"2494","U-P13630","Ornithopus ebracteatus","Ornithopus pinnatus","+",1
"2494","U-P13630","Ornithopus roseus","Ornithopus sativus","2",15
"2494","U-P13630","Oxalis violacea","Oxalis violacea","a",5
"2494","U-P13630","Silene gallica","Silene gallica","+",1
"2494","U-P13630","Tolpis barbata","Tolpis umbellata","p",62.5
"2494","U-P13630","Trifolium arvense","Trifolium arvense","*",1
"2494","U-P13630","Vicia sativa subsp. angustifolia","Vicia sativa","+",1
"2495","U-P13632","Anagallis arvensis","Anagallis arvensis","1",5
"2495","U-P13632","Briza media","Briza media","z",1
"2495","U-P13632","Convolvulus arvensis","Convolvulus arvensis","+",1
"2495","U-P13632","Polygonum convolvulus","Fallopia convolvulus","*",1
"2495","U-P13632","Fumaria muralis","Fumaria muralis","+",1
"2495","U-P13632","Galium aparine","Galium aparine","a",5
"2495","U-P13632","Chrysanthemum segetum","Glebionis segetum","a",5
"2495","U-P13632","Picris echioides","Helminthotheca echioides","+",1
"2495","U-P13632","Lapsana communis","Lapsana communis","+",1
"2495","U-P13632","Medicago hispida","Medicago polymorpha","*",1
"2495","U-P13632","Myosotis arvensis","Myosotis arvensis","*",1
"2495","U-P13632","Oxalis violacea","Oxalis violacea","f",15
"2495","U-P13632","Polygonum persicaria","Persicaria maculosa","1",5
"2495","U-P13632","Polygonum aviculare","Polygonum aviculare","+",1
"2495","U-P13632","Senecio vulgaris","Senecio vulgaris","+",1
"2495","U-P13632","Sonchus oleraceus","Sonchus oleraceus","+",1
"2495","U-P13632","Stachys arvensis","Stachys arvensis","1",5
"2495","U-P13632","Stellaria media","Stellaria media","2",15
"2495","U-P13632","Vicia tetrasperma","Vicia tetrasperma","*",1
"2496","U-P13663","Agrostemma githago","Agrostemma githago","1",5
"2496","U-P13663","Anchusa azurea","Anchusa azurea","+",1
"2496","U-P13663","Anthemis arvensis","Anthemis arvensis","2",15
"2496","U-P13663","Aphanes arvensis","Aphanes arvensis","1",5
"2496","U-P13663","Bunias erucago","Bunias erucago","1",5
"2496","U-P13663","Cerastium glomeratum","Cerastium glomeratum","+",1
"2496","U-P13663","Chondrilla juncea","Chondrilla juncea","+",1
"2496","U-P13663","Centaurea cyanus","Cyanus segetum","1",5
"2496","U-P13663","Filago arvensis","Filago arvensis","+",1
"2496","U-P13663","Holosteum umbellatum","Holosteum umbellatum","+",1
"2496","U-P13663","Papaver argemone","Papaver argemone","+",1
"2496","U-P13663","Papaver rhoeas","Papaver rhoeas","+",1
"2496","U-P13663","Rumex angiocarpus","Rumex acetosella","+",1
"2496","U-P13663","Scleranthus annuus","Scleranthus annuus","+",1
"2496","U-P13663","Secale cereale","Secale cereale","5",87.5
"2496","U-P13663","Trifolium arvense","Trifolium arvense","+",1
"2496","U-P13663","Veronica arvensis","Veronica arvensis","+",1
"2496","U-P13663","Veronica triphyllos","Veronica triphyllos","+",1
"2496","U-P13663","Vicia sativa subsp. nigra","Vicia sativa","+",1
"2496","U-P13663","Vicia tetrasperma","Vicia tetrasperma","2",15
"2496","U-P13663","Viola arvensis","Viola arvensis","+",1
"2497","U-P14215","Arabis alpina var. cantabrica","Arabis alpina","+",1
"2497","U-P14215","Bromus squarrosus","Bromus squarrosus","+",1
"2497","U-P14215","Cerastium arvense subsp. arvense","Cerastium arvense","+",1
"2497","U-P14215","Convolvulus arvensis","Convolvulus arvensis","1",5
"2497","U-P14215","Festuca iberica","Festuca iberica","+",1
"2497","U-P14215","Senecio minutus","Jacobaea minuta","+",1
"2497","U-P14215","Malus sylvestris","Malus sylvestris","+",1
"2497","U-P14215","Minuartia hybrida subsp. hybrida","Minuartia hybrida","b",5
"2497","U-P14215","Pimpinella tragium subsp. lithophila","Pimpinella tragium","a",5
"2497","U-P14215","Pteridium aquilinum","Pteridium aquilinum","a",5
"2497","U-P14215","Rumex scutatus","Rumex scutatus","a",5
"2497","U-P14215","Senecio pyrenaicus","Senecio pyrenaicus","+",1
"2497","U-P14215","Teucrium chamaedrys subsp. pinnatifidum","Teucrium chamaedrys","1",5
"2497","U-P14215","Thymus mastichina","Thymus mastichina","+",1
"2498","U-P15499","Artemisia absinthium","Artemisia absinthium","3",37.5
"2498","U-P15499","Atriplex patula","Atriplex patula","1",5
