"SIVIMID","Sintaxon","Relevé.number","Temp","Precip","UTM10X10","UTM1X1","JuiceID","OriginalElevation","Locality","Country","ECOREG_WWF","DUNES_BOHN","Plant.Cover","Aspect","Slope","Area","SintaxonID","Authors","Year","Title","Publication","EUNIS2020","Type","DEG_LON","DEG_LAT","Accuracy","Elevation","ANTHROPIC","Vegetation","Class","Order","Alliance","Twinspan"
"S-P11135","Senecioni duriaei-Chenopodietum boni-henrici",411135,38,8258,"30TUN86","30TUN8566",1292,1940,"Tres Mares","ES","ATL_COAST","N_DUNES",60,"",NA,10,"5680","Herrero Cembranos, Luís","1989","Flora y vegetación de la margen izquierda de la cuenca alta del río Pisuerga (Palencia)."," Tesis doctoral Universidad de León, Facultad de Biología, 569"," R     ","No forest",-4.407221638,43.04038732,"1 - UTM1x1 + Elevation",1940,"Yes","ANTHROPOGENIC VEGETATION","Epilobietea angustifolii","Arctio lappae-Artemisietalia","Arction lappae","V39 Ruderal mesic"
"S-P11136","Senecioni duriaei-Chenopodietum boni-henrici",411136,46,8364,"30TUN95","30TUN9058",1322,1800,"El Sestil","ES","ATL_COAST","N_DUNES",60,"N",10,15,"5680","Herrero Cembranos, Luís","1989","Flora y vegetación de la margen izquierda de la cuenca alta del río Pisuerga (Palencia)."," Tesis doctoral Universidad de León, Facultad de Biología, 569"," R     ","No forest",-4.341871144,42.97093409,"2 - UTM1x1 + Centroid",1800,"Yes","ANTHROPOGENIC VEGETATION","Epilobietea angustifolii","Arctio lappae-Artemisietalia","Arction lappae","V39 Ruderal mesic"
"S-P11137","Galio aparines-Conietum maculati",411137,83,9028,"30TUN75","30TUN7858",1323,1070,"San Salvador de Cantamudá","ES","ATL_COAST","N_DUNES",100,"",NA,20,"742","Herrero Cembranos, Luís","1989","Flora y vegetación de la margen izquierda de la cuenca alta del río Pisuerga (Palencia)."," Tesis doctoral Universidad de León, Facultad de Biología, 569"," V39   ","No forest",-4.48897882,42.96911467,"2 - UTM1x1 + Centroid",1070,"Yes","ANTHROPOGENIC VEGETATION","Epilobietea angustifolii","Arctio lappae-Artemisietalia","Arction lappae","V39 Ruderal mesic"
"S-P11138","Galio aparines-Conietum maculati",411138,83,9028,"30TUN75","30TUN7858",1324,1070,"San Salvador de Cantamudá","ES","ATL_COAST","N_DUNES",100,"",NA,12,"742","Herrero Cembranos, Luís","1989","Flora y vegetación de la margen izquierda de la cuenca alta del río Pisuerga (Palencia)."," Tesis doctoral Universidad de León, Facultad de Biología, 569"," V39   ","No forest",-4.48897882,42.96911467,"2 - UTM1x1 + Centroid",1070,"Yes","ANTHROPOGENIC VEGETATION","Epilobietea angustifolii","Arctio lappae-Artemisietalia","Arction lappae","V39 Ruderal mesic"
"S-P11139","Galio aparines-Conietum maculati",411139,83,10258,"30TUN76","30TUN7863",1325,1130,"Camasobres","ES","ATL_COAST","N_DUNES",100,"",NA,20,"742","Herrero Cembranos, Luís","1989","Flora y vegetación de la margen izquierda de la cuenca alta del río Pisuerga (Palencia)."," Tesis doctoral Universidad de León, Facultad de Biología, 569"," V     ","No forest",-4.490065996,43.01412495,"2 - UTM1x1 + Centroid",1130,"Yes","ANTHROPOGENIC VEGETATION","Epilobietea angustifolii","Arctio lappae-Artemisietalia","Arction lappae","V39 Ruderal mesic"
"S-P11140","Galio aparines-Conietum maculati",411140,84,8765,"30TUN75","30TUN7954",1326,1120,"Estalaya","ES","ATL_COAST","N_DUNES",90,"SE",5,20,"742","Herrero Cembranos, Luís","1989","Flora y vegetación de la margen izquierda de la cuenca alta del río Pisuerga (Palencia)."," Tesis doctoral Universidad de León, Facultad de Biología, 569"," V39   ","No forest",-4.475859575,42.93326482,"2 - UTM1x1 + Centroid",1120,"Yes","ANTHROPOGENIC VEGETATION","Epilobietea angustifolii","Arctio lappae-Artemisietalia","Arction lappae","V39 Ruderal mesic"
"S-P11141","Geranio robertiani-Cariolophetum sempervirentis",411141,86,8814,"30TUN85","30TUN8153",1327,1070,"San Felices de Castillería","ES","ATL_COAST","N_DUNES",100,"",NA,20,"3907","Herrero Cembranos, Luís","1989","Flora y vegetación de la margen izquierda de la cuenca alta del río Pisuerga (Palencia)."," Tesis doctoral Universidad de León, Facultad de Biología, 569"," V39   ","No forest",-4.451145285,42.92457585,"2 - UTM1x1 + Centroid",1070,"Yes","ANTHROPOGENIC VEGETATION","Epilobietea angustifolii","Galio-Alliarietalia","Geo urbani-Alliarion officinalis","V39 Ruderal mesic"
"S-P11142","Geranio robertiani-Cariolophetum sempervirentis",411142,84,8802,"30TUN86","30TUN8160",1328,1140,"San Juan de Redondo","ES","ATL_COAST","N_DUNES",100,"",NA,30,"3907","Herrero Cembranos, Luís","1989","Flora y vegetación de la margen izquierda de la cuenca alta del río Pisuerga (Palencia)."," Tesis doctoral Universidad de León, Facultad de Biología, 569"," V39   ","No forest",-4.452627041,42.9875917,"2 - UTM1x1 + Centroid",1140,"Yes","ANTHROPOGENIC VEGETATION","Epilobietea angustifolii","Galio-Alliarietalia","Geo urbani-Alliarion officinalis","V39 Ruderal mesic"
"S-P11143","Geranio robertiani-Cariolophetum sempervirentis",411143,85,8757,"30TUN85","30TUN8153",1329,1130,"San Felices de Castillería","ES","ATL_COAST","N_DUNES",100,"",NA,30,"3907","Herrero Cembranos, Luís","1989","Flora y vegetación de la margen izquierda de la cuenca alta del río Pisuerga (Palencia)."," Tesis doctoral Universidad de León, Facultad de Biología, 569"," V39   ","No forest",-4.446161128,42.92103694,"1 - UTM1x1 + Elevation",1130,"Yes","ANTHROPOGENIC VEGETATION","Epilobietea angustifolii","Galio-Alliarietalia","Geo urbani-Alliarion officinalis","V39 Ruderal mesic"
"S-P11144","Geranio robertiani-Cariolophetum sempervirentis",411144,83,10459,"30TUN76","30TUN7863",1330,1200,"Camasobres","ES","ATL_COAST","N_DUNES",90,"",NA,20,"3907","Herrero Cembranos, Luís","1989","Flora y vegetación de la margen izquierda de la cuenca alta del río Pisuerga (Palencia)."," Tesis doctoral Universidad de León, Facultad de Biología, 569"," V39   ","No forest",-4.487612527,43.01415687,"1 - UTM1x1 + Elevation",1200,"Yes","ANTHROPOGENIC VEGETATION","Epilobietea angustifolii","Galio-Alliarietalia","Geo urbani-Alliarion officinalis","V39 Ruderal mesic"
"S-P12113","Galactito tomentosae-Digitaletum purpureae",412113,135,12805,"29TQJ01","",670,50,"Taludes de la carretera, cerca de Trevías, Luarca","ES","ATL_COAST","N_DUNES",80,"NW",15,15,"3159","Díaz González, T.E.","1975","La vegetación del litoral occidental asturiano."," Revista de la Facultad de Ciencias de Oviedo. Vol. 15-16 (2):"," R57   ","No forest",-6.431495524,43.49997367,"3 - UTM10x10 + Elevation",50,"Yes","ANTHROPOGENIC VEGETATION","Epilobietea angustifolii","Arctio lappae-Artemisietalia","Arction lappae","V39 Ruderal mesic"
"S-P12114","Galactito tomentosae-Digitaletum purpureae",412114,132,14282,"29TPJ92","",671,100,"Taludes de la carretera, en El Pontigón, Luarca","ES","ATL_COAST","N_DUNES",80,"NW",10,10,"3159","Díaz González, T.E.","1975","La vegetación del litoral occidental asturiano."," Revista de la Facultad de Ciencias de Oviedo. Vol. 15-16 (2):"," R57   ","No forest",-6.553964927,43.5214375,"3 - UTM10x10 + Elevation",100,"Yes","ANTHROPOGENIC VEGETATION","Epilobietea angustifolii","Arctio lappae-Artemisietalia","Arction lappae","V39 Ruderal mesic"
"S-P12116","Galactito tomentosae-Digitaletum purpureae",412116,137,NA,"29TPJ92","",673,5,"Taludes en las cercanías de la playa de Luarca","ES","ATL_COAST","N_DUNES",80,"NE",10,20,"3159","Díaz González, T.E.","1975","La vegetación del litoral occidental asturiano."," Revista de la Facultad de Ciencias de Oviedo. Vol. 15-16 (2):"," R57   ","No forest",-6.621196556,43.56974371,"3 - UTM10x10 + Elevation",5,"Yes","ANTHROPOGENIC VEGETATION","Epilobietea angustifolii","Arctio lappae-Artemisietalia","Arction lappae","V39 Ruderal mesic"
"S-P12121","Galactito tomentosae-Digitaletum purpureae",412121,136,NA,"29TQJ32","",678,10,"Escombreras entre Ranón y Canero, Luarca","ES","ATL_COAST","N_DUNES",80,"",NA,15,"3159","Díaz González, T.E.","1975","La vegetación del litoral occidental asturiano."," Revista de la Facultad de Ciencias de Oviedo. Vol. 15-16 (2):"," V38   ","No forest",-6.034755943,43.57963101,"3 - UTM10x10 + Elevation",10,"Yes","ANTHROPOGENIC VEGETATION","Epilobietea angustifolii","Arctio lappae-Artemisietalia","Arction lappae","V39 Ruderal mesic"
"S-P15131","Urtico dioicae-Sambucetum ebuli",415131,137,15080,"30TWN58","30TWN5780",1661,100,"Azpeitia-Azkoitia","ES","ATL_COAST","N_DUNES",100,"",NA,20,"0856d","Braun-Blanquet, J.","1967","Vegetationsskizzen aus dem Baskenland mit Ausblicken auf das weitere Ibero-Atlantikum. II Teil.","Vegetatio 14(1-4):"," V     ","No forest",-2.29159175,43.17831819,"1 - UTM1x1 + Elevation",100,"Yes","ANTHROPOGENIC VEGETATION","Epilobietea angustifolii","Arctio lappae-Artemisietalia","Balloto-Conion maculati","V39 Ruderal mesic"
"S-P15132","Urtico dioicae-Sambucetum ebuli",415132,143,NA,"30TWN69","30TWN6594",1662,20,"Zarauz, hacia Zumaia","ES","ATL_COAST","N_DUNES",100,"",2,50,"0856d","Braun-Blanquet, J.","1967","Vegetationsskizzen aus dem Baskenland mit Ausblicken auf das weitere Ibero-Atlantikum. II Teil.","Vegetatio 14(1-4):"," V     ","No forest",-2.189131221,43.29649937,"1 - UTM1x1 + Elevation",20,"Yes","ANTHROPOGENIC VEGETATION","Epilobietea angustifolii","Arctio lappae-Artemisietalia","Balloto-Conion maculati","V39 Ruderal mesic"
"S-P15133","Urtico dioicae-Sambucetum ebuli",415133,137,15535,"30TWN69","30TWN6093",1663,25,"Zumaia, Calle principal","ES","ATL_COAST","N_DUNES",100,"",5,20,"0856d","Braun-Blanquet, J.","1967","Vegetationsskizzen aus dem Baskenland mit Ausblicken auf das weitere Ibero-Atlantikum. II Teil.","Vegetatio 14(1-4):"," R     ","No forest",-2.25087686,43.28791586,"1 - UTM1x1 + Elevation",25,"Yes","ANTHROPOGENIC VEGETATION","Epilobietea angustifolii","Arctio lappae-Artemisietalia","Balloto-Conion maculati","V39 Ruderal mesic"
"S-P15134","Urtico dioicae-Sambucetum ebuli",415134,132,18573,"30TWN89","30TWN8996",1664,80,"Gipuzkoa","ES","ATL_COAST","N_DUNES",100,"",NA,10,"0856d","Braun-Blanquet, J.","1967","Vegetationsskizzen aus dem Baskenland mit Ausblicken auf das weitere Ibero-Atlantikum. II Teil.","Vegetatio 14(1-4):"," R57   ","No forest",-1.895377618,43.31565038,"2 - UTM1x1 + Centroid",80,"Yes","ANTHROPOGENIC VEGETATION","Epilobietea angustifolii","Arctio lappae-Artemisietalia","Balloto-Conion maculati","V39 Ruderal mesic"
"S-P15135","Urtico dioicae-Sambucetum ebuli",415135,139,17659,"30TWN89","30TWN8391",1665,20,"Hernani, cerca del pueblo","ES","ATL_COAST","N_DUNES",100,"",20,50,"0856d","Braun-Blanquet, J.","1967","Vegetationsskizzen aus dem Baskenland mit Ausblicken auf das weitere Ibero-Atlantikum. II Teil.","Vegetatio 14(1-4):"," R57   ","No forest",-1.965249735,43.26767938,"1 - UTM1x1 + Elevation",20,"Yes","ANTHROPOGENIC VEGETATION","Epilobietea angustifolii","Arctio lappae-Artemisietalia","Balloto-Conion maculati","V39 Ruderal mesic"
"S-P15136","Urtico dioicae-Sambucetum ebuli",415136,136,16285,"30TWN77","30TWN7577",1638,100,"Tolosa, cerca del pueblo","ES","ATL_COAST","N_DUNES",100,"",NA,100,"0856d","Braun-Blanquet, J.","1967","Vegetationsskizzen aus dem Baskenland mit Ausblicken auf das weitere Ibero-Atlantikum. II Teil.","Vegetatio 14(1-4):"," R57   ","No forest",-2.073035698,43.14794089,"1 - UTM1x1 + Elevation",100,"Yes","ANTHROPOGENIC VEGETATION","Epilobietea angustifolii","Arctio lappae-Artemisietalia","Balloto-Conion maculati","V39 Ruderal mesic"
"S-P15137","Urtico dioicae-Sambucetum ebuli",415137,135,14983,"30TWN47","30TWN4774",1667,150,"Bergara, cerca del pueblo","ES","ATL_COAST","N_DUNES",100,"",15,20,"0856d","Braun-Blanquet, J.","1967","Vegetationsskizzen aus dem Baskenland mit Ausblicken auf das weitere Ibero-Atlantikum. II Teil.","Vegetatio 14(1-4):","      ?","No forest",-2.417635987,43.12139835,"1 - UTM1x1 + Elevation",150,"Yes","ANTHROPOGENIC VEGETATION","Epilobietea angustifolii","Arctio lappae-Artemisietalia","Balloto-Conion maculati","V39 Ruderal mesic"
"S-P15138","Urtico dioicae-Sambucetum ebuli",415138,138,15969,"30TXN07","30TXN0876",1668,190,"Santesteban, cerca del pueblo","ES","ATL_COAST","N_DUNES",100,"",NA,20,"0856d","Braun-Blanquet, J.","1967","Vegetationsskizzen aus dem Baskenland mit Ausblicken auf das weitere Ibero-Atlantikum. II Teil.","Vegetatio 14(1-4):"," R     ","No forest",-1.66010672,43.13484527,"1 - UTM1x1 + Elevation",190,"Yes","ANTHROPOGENIC VEGETATION","Epilobietea angustifolii","Arctio lappae-Artemisietalia","Balloto-Conion maculati","V39 Ruderal mesic"
"S-P15139","Urtico dioicae-Sambucetum ebuli",415139,134,20595,"30TWN99","30TWN9396",1669,120,"Oiartzun, Gurutze, al pie de un muro","ES","ATL_COAST","N_DUNES",100,"",NA,20,"0856d","Braun-Blanquet, J.","1967","Vegetationsskizzen aus dem Baskenland mit Ausblicken auf das weitere Ibero-Atlantikum. II Teil.","Vegetatio 14(1-4):"," R57   ","No forest",-1.843525255,43.3187396,"1 - UTM1x1 + Elevation",120,"Yes","ANTHROPOGENIC VEGETATION","Epilobietea angustifolii","Arctio lappae-Artemisietalia","Balloto-Conion maculati","V39 Ruderal mesic"
"S-P15140","Urtico dioicae-Sambucetum ebuli",415140,138,17321,"30TXN17","30TXN1377",1670,120,"Baztan: puente sobre el Bidasoa, cerca del Señorío de Bertiz, escombrera","ES","ATL_COAST","N_DUNES",100,"",NA,20,"0856d","Braun-Blanquet, J.","1967","Vegetationsskizzen aus dem Baskenland mit Ausblicken auf das weitere Ibero-Atlantikum. II Teil.","Vegetatio 14(1-4):"," R57   ","No forest",-1.603399487,43.14137081,"2 - UTM1x1 + Centroid",120,"Yes","ANTHROPOGENIC VEGETATION","Epilobietea angustifolii","Arctio lappae-Artemisietalia","Balloto-Conion maculati","V39 Ruderal mesic"
"S-P15141","Urtico dioicae-Sambucetum ebuli",415141,140,17763,"30TWN68","30TWN6083",1671,50,"Entre Azpeitia y Lasao","ES","ATL_COAST","N_DUNES",100,"",20,50,"0856d","Braun-Blanquet, J.","1967","Vegetationsskizzen aus dem Baskenland mit Ausblicken auf das weitere Ibero-Atlantikum. II Teil.","Vegetatio 14(1-4):","      ?","No forest",-2.254396908,43.20149416,"2 - UTM1x1 + Centroid",50,"Yes","ANTHROPOGENIC VEGETATION","Epilobietea angustifolii","Arctio lappae-Artemisietalia","Balloto-Conion maculati","V39 Ruderal mesic"
"S-P15142","Urtico dioicae-Sambucetum ebuli",415142,134,17400,"30TWN89","30TWN8295",1672,20,"San Sebastian","ES","ATL_COAST","N_DUNES",100,"",NA,50,"0856d","Braun-Blanquet, J.","1967","Vegetationsskizzen aus dem Baskenland mit Ausblicken auf das weitere Ibero-Atlantikum. II Teil.","Vegetatio 14(1-4):"," R     ","No forest",-1.979371956,43.30742628,"1 - UTM1x1 + Elevation",20,"Yes","ANTHROPOGENIC VEGETATION","Epilobietea angustifolii","Arctio lappae-Artemisietalia","Balloto-Conion maculati","V39 Ruderal mesic"
"S-P15143","Urtico dioicae-Sambucetum ebuli",415143,142,18559,"30TWP90","30TWP9800",1673,15,"Irún, hacia Hendaia","ES","ATL_COAST","N_DUNES",100,"",5,200,"0856d","Braun-Blanquet, J.","1967","Vegetationsskizzen aus dem Baskenland mit Ausblicken auf das weitere Ibero-Atlantikum. II Teil.","Vegetatio 14(1-4):"," R55   ","No forest",-1.78376686,43.34693392,"1 - UTM1x1 + Elevation",15,"Yes","ANTHROPOGENIC VEGETATION","Epilobietea angustifolii","Arctio lappae-Artemisietalia","Balloto-Conion maculati","V39 Ruderal mesic"
"S-P15144","Urtico dioicae-Sambucetum ebuli",415144,131,NA,"30TXN09","30TXN0297",1674,8,"Behobia: río Bidasoa, hacia Endarlaza, orilla del río","ES","ATL_COAST","N_DUNES",100,"",25,50,"0856g","Braun-Blanquet, J.","1967","Vegetationsskizzen aus dem Baskenland mit Ausblicken auf das weitere Ibero-Atlantikum. II Teil.","Vegetatio 14(1-4):"," R     ","No forest",-1.734874045,43.32479284,"1 - UTM1x1 + Elevation",8,"Yes","ANTHROPOGENIC VEGETATION","Epilobietea angustifolii","Arctio lappae-Artemisietalia","Balloto-Conion maculati","V39 Ruderal mesic"
"S-P15145","Urtico dioicae-Sambucetum ebuli",415145,133,16171,"30TWN86","30TWN8364",1675,310,"Betelu, tras una casa del pueblo, redil de ovejas","ES","ATL_COAST","N_DUNES",100,"",NA,20,"0856g","Braun-Blanquet, J.","1967","Vegetationsskizzen aus dem Baskenland mit Ausblicken auf das weitere Ibero-Atlantikum. II Teil.","Vegetatio 14(1-4):"," R57   ","No forest",-1.974220923,43.02643256,"1 - UTM1x1 + Elevation",310,"Yes","ANTHROPOGENIC VEGETATION","Epilobietea angustifolii","Arctio lappae-Artemisietalia","Balloto-Conion maculati","V39 Ruderal mesic"
"S-P15146","Urtico dioicae-Sambucetum ebuli",415146,128,16593,"30TWN86","30TWN8364",1676,490,"Betelu, más arriba del pueblo","ES","ATL_COAST","N_DUNES",100,"",NA,100,"0856d","Braun-Blanquet, J.","1967","Vegetationsskizzen aus dem Baskenland mit Ausblicken auf das weitere Ibero-Atlantikum. II Teil.","Vegetatio 14(1-4):"," R     ","No forest",-1.969251875,43.02998989,"1 - UTM1x1 + Elevation",490,"Yes","ANTHROPOGENIC VEGETATION","Epilobietea angustifolii","Arctio lappae-Artemisietalia","Balloto-Conion maculati","V39 Ruderal mesic"
"S-P15147","Urtico dioicae-Sambucetum ebuli",415147,135,18602,"30TXN27","30TXN2178",1677,100,"cerca de Elbetea, rio Bidasoa, orillas del río","ES","ATL_COAST","N_DUNES",100,"",NA,50,"0856g","Braun-Blanquet, J.","1967","Vegetationsskizzen aus dem Baskenland mit Ausblicken auf das weitere Ibero-Atlantikum. II Teil.","Vegetatio 14(1-4):"," R57   ","No forest",-1.504837161,43.14912973,"2 - UTM1x1 + Centroid",100,"Yes","ANTHROPOGENIC VEGETATION","Epilobietea angustifolii","Arctio lappae-Artemisietalia","Balloto-Conion maculati","V39 Ruderal mesic"
"S-P15148","Urtico dioicae-Sambucetum ebuli",415148,116,17542,"30TWN75","30TWN7356",1678,650,"Puerto de Lizarrusti","ES","ATL_COAST","N_DUNES",100,"",NA,50,"0856d","Braun-Blanquet, J.","1967","Vegetationsskizzen aus dem Baskenland mit Ausblicken auf das weitere Ibero-Atlantikum. II Teil.","Vegetatio 14(1-4):"," V38   ","No forest",-2.100370981,42.96085661,"1 - UTM1x1 + Elevation",650,"Yes","ANTHROPOGENIC VEGETATION","Epilobietea angustifolii","Arctio lappae-Artemisietalia","Balloto-Conion maculati","V39 Ruderal mesic"
"S-P15149","Galio aparines-Anthriscetum sylvestris",415149,108,15197,"30TXN25","30TXN2159",1679,640,"Eugi","ES","ATL_COAST","N_DUNES",100,"",5,100,"2392","Braun-Blanquet, J.","1967","Vegetationsskizzen aus dem Baskenland mit Ausblicken auf das weitere Ibero-Atlantikum. II Teil.","Vegetatio 14(1-4):"," R57   ","No forest",-1.508988744,42.97809312,"1 - UTM1x1 + Elevation",640,"Yes","ANTHROPOGENIC VEGETATION","Epilobietea angustifolii","Circaeo lutetianae-Stachyetalia sylvaticae","Aegopodion podagrariae","V39 Ruderal mesic"
"S-P15150","Balloto-Conion maculati",415150,117,12827,"30TXN05","30TXN0555",1680,530,"Erize","ES","ATL_COAST","N_DUNES",100,"",NA,20,"L590","Braun-Blanquet, J.","1967","Vegetationsskizzen aus dem Baskenland mit Ausblicken auf das weitere Ibero-Atlantikum. II Teil.","Vegetatio 14(1-4):"," V38   ","No forest",-1.710895694,42.94092363,"1 - UTM1x1 + Elevation",530,"Yes","ANTHROPOGENIC VEGETATION","Epilobietea angustifolii","Galio-Alliarietalia","Geo urbani-Alliarion officinalis","V39 Ruderal mesic"
"S-P15151","Balloto-Conion maculati",415151,128,16593,"30TWN86","30TWN8364",1681,480,"Betelu","ES","ATL_COAST","N_DUNES",100,"",NA,20,"L590","Braun-Blanquet, J.","1967","Vegetationsskizzen aus dem Baskenland mit Ausblicken auf das weitere Ibero-Atlantikum. II Teil.","Vegetatio 14(1-4):"," R55   ","No forest",-1.969251875,43.02998989,"1 - UTM1x1 + Elevation",480,"Yes","ANTHROPOGENIC VEGETATION","Epilobietea angustifolii","Galio-Alliarietalia","Geo urbani-Alliarion officinalis","V39 Ruderal mesic"
