"Releve number","Twinspan2","Class","EUNIS","Sintaxon","SIVIMID","Plant.Cover","Aspect","Slope","Area","Year","DEG_LON","DEG_LAT","Accuracy","Elevation"
536765,"Mesic ruderals (V39)",5,"V32","Anthrisco-Geranietum lucidi","T-P36765",95,"E",10,8,"1993",-7.611721567,42.48966563,"1 - UTM1x1 + Elevation",340
536766,"Weeds (V15)",5,"V32","Anthrisco-Geranietum lucidi","T-P36766",90,"",0,6,"1993",-7.547761139,42.58045993,"1 - UTM1x1 + Elevation",400
536767,"Mesic ruderals (V39)",9,"V37","Anthrisco-Geranietum lucidi","T-P36767",100,"N",NA,12,"1993",-7.603704614,42.44677255,"1 - UTM1x1 + Elevation",420
536769,"Weeds (V15)",4,"V15","Linario eleganti-Anthoxanthetum aristati","T-P36769",NA,"N",NA,50,"1993",-7.592446428,42.49224194,"1 - UTM1x1 + Elevation",300
536770,"Weeds (V15)",5,"V32","Linario eleganti-Anthoxanthetum aristati","T-P36770",NA,"",0,50,"1993",-7.561289117,42.56551573,"1 - UTM1x1 + Elevation",370
536771,"Weeds (V15)",4,"V15","Linario eleganti-Anthoxanthetum aristati","T-P36771",NA,"NW",NA,40,"1993",-7.43013428,42.50224556,"1 - UTM1x1 + Elevation",480
536773,"Weeds (V15)",4,"V15","Linario eleganti-Anthoxanthetum aristati","T-P36773",NA,"",0,15,"1993",-7.377916818,42.59069009,"1 - UTM1x1 + Elevation",500
536775,"Weeds (V15)",4,"V15","Linario eleganti-Anthoxanthetum aristati","T-P36775",60,"",0,30,"1993",-7.526632876,42.55788955,"1 - UTM1x1 + Elevation",360
536777,"Weeds (V15)",4,"V15","Linario eleganti-Anthoxanthetum aristati","T-P36777",60,"N",5,40,"1993",-7.273824138,42.67205843,"1 - UTM1x1 + Elevation",1000
536778,"Weeds (V15)",4,"V15","Linario eleganti-Anthoxanthetum aristati","T-P36778",60,"S",5,50,"1993",-7.278658355,42.63586337,"1 - UTM1x1 + Elevation",900
536779,"Weeds (V15)",4,"V15","Lamio amplexicaulis-Veronicetum hederifoliae","T-P36779",90,"",0,35,"1993",-7.421790987,42.59080268,"1 - UTM1x1 + Elevation",390
536780,"Weeds (V15)",4,"V15","Lamio amplexicaulis-Veronicetum hederifoliae","T-P36780",95,"",0,25,"1993",-7.480197365,42.48769066,"1 - UTM1x1 + Elevation",390
536781,"Weeds (V15)",5,"V32","Lamio amplexicaulis-Veronicetum hederifoliae","T-P36781",90,"",0,40,"1993",-7.552247391,42.5082545,"1 - UTM1x1 + Elevation",290
536782,"Weeds (V15)",4,"V15","Lamio amplexicaulis-Veronicetum hederifoliae","T-P36782",95,"",0,30,"1993",-7.352759013,42.64927296,"1 - UTM1x1 + Elevation",590
536783,"Weeds (V15)",4,"V15","Lamio amplexicaulis-Veronicetum hederifoliae","T-P36783",90,"",0,50,"1993",-7.54560456,42.41668386,"1 - UTM1x1 + Elevation",530
536784,"Weeds (V15)",4,"V15","Linario amethysteae-Calenduletum arvensis","T-P36784",100,"",NA,40,"1993",-7.521829235,42.49164613,"2 - UTM1x1 + Centroid",380
536785,"Weeds (V15)",4,"V15","Linario amethysteae-Calenduletum arvensis","T-P36785",85,"",0,60,"1993",-7.590152029,42.49413472,"1 - UTM1x1 + Elevation",310
536786,"Weeds (V15)",4,"V15","Linario amethysteae-Calenduletum arvensis","T-P36786",85,"W",5,10,"1993",-7.660414587,42.42466861,"1 - UTM1x1 + Elevation",200
536787,"Weeds (V15)",4,"V15","Linario amethysteae-Calenduletum arvensis","T-P36787",NA,"",0,40,"1993",-7.427131223,41.60572943,"4 - UTM10x10 + Centroid",400
536788,"Weeds (V15)",4,"V15","Linario amethysteae-Calenduletum arvensis","T-P36788",80,"E",NA,25,"1993",-7.512785586,42.36576295,"2 - UTM1x1 + Centroid",350
536789,"Weeds (V15)",4,"V15","Linario amethysteae-Calenduletum arvensis","T-P36789",95,"SE",10,40,"1993",-7.60515453,42.46652156,"1 - UTM1x1 + Elevation",360
536790,"Weeds (V15)",4,"V15","Linario amethysteae-Calenduletum arvensis","T-P36790",95,"",0,60,"1993",-7.622749736,42.50722701,"1 - UTM1x1 + Elevation",400
536791,"Weeds (V15)",4,"V15","Linario amethysteae-Calenduletum arvensis","T-P36791",NA,"",0,30,"1993",-7.556365816,42.56481157,"2 - UTM1x1 + Centroid",320
536792,"Weeds (V15)",4,"V15","Linario amethysteae-Calenduletum arvensis","T-P36792",80,"",0,50,"1993",-7.549929036,42.57677234,"1 - UTM1x1 + Elevation",380
536793,"Weeds (V15)",4,"V15","Linario amethysteae-Calenduletum arvensis","T-P36793",100,"",0,30,"1993",-7.504385631,42.553366,"1 - UTM1x1 + Elevation",320
536794,"Weeds (V15)",4,"V15","Linario amethysteae-Calenduletum arvensis","T-P36794",95,"",0,80,"1993",-7.384577706,42.58124494,"2 - UTM1x1 + Centroid",500
536795,"Weeds (V15)",4,"V15","Linario amethysteae-Calenduletum arvensis","T-P36795",90,"E",NA,40,"1993",-7.581629939,42.51068248,"2 - UTM1x1 + Centroid",390
536796,"Weeds (V15)",4,"V15","Lamio hybridi-Echinochloetum crus-gallii","T-P36796",100,"NE",NA,30,"1993",-7.350827818,42.65654926,"1 - UTM1x1 + Elevation",740
536797,"Weeds (V15)",4,"V15","Lamio hybridi-Echinochloetum crus-gallii","T-P36797",90,"SW",NA,40,"1993",-7.5993288,42.48656336,"1 - UTM1x1 + Elevation",300
536798,"Weeds (V15)",4,"V15","Lamio hybridi-Echinochloetum crus-gallii","T-P36798",90,"",0,30,"1993",-7.465546396,42.62331529,"1 - UTM1x1 + Elevation",380
536799,"Weeds (V15)",9,"V","Lamio hybridi-Echinochloetum crus-gallii","T-P36799",90,"",0,25,"1993",-7.470538053,42.6249209,"1 - UTM1x1 + Elevation",380
536800,"Weeds (V15)",9,"V37","Lamio hybridi-Echinochloetum crus-gallii","T-P36800",100,"",0,30,"1993",-7.388302417,42.56508219,"1 - UTM1x1 + Elevation",400
536801,"Weeds (V15)",9,"V37","Lamio hybridi-Echinochloetum crus-gallii","T-P36801",100,"SE",10,40,"1993",-7.35825285,42.65806717,"1 - UTM1x1 + Elevation",760
536802,"Weeds (V15)",4,"V15","Lamio hybridi-Echinochloetum crus-gallii","T-P36802",100,"",0,50,"1993",-7.594477336,42.48675836,"1 - UTM1x1 + Elevation",300
536803,"Weeds (V15)",9,"V37","Lamio hybridi-Echinochloetum crus-gallii","T-P36803",50,"",0,50,"1993",-7.528987429,42.69104574,"2 - UTM1x1 + Centroid",290
536804,"Weeds (V15)",9,"V37","Lamio hybridi-Echinochloetum crus-gallii","T-P36804",70,"",0,50,"1993",-7.388302417,42.56508219,"1 - UTM1x1 + Elevation",400
536805,"Weeds (V15)",4,"V15","Lamio hybridi-Echinochloetum crus-gallii","T-P36805",100,"",0,25,"1993",-7.504256247,42.55157042,"1 - UTM1x1 + Elevation",320
536806,"Weeds (V15)",7,"V34","Lamio hybridi-Echinochloetum crus-gallii","T-P36806",95,"",0,40,"1993",-7.528987429,42.69104574,"2 - UTM1x1 + Centroid",290
536807,"Weeds (V15)",4,"V15","Lamio hybridi-Echinochloetum crus-gallii","T-P36807",100,"",0,50,"1993",-7.537686867,42.50883315,"1 - UTM1x1 + Elevation",290
536808,"Weeds (V15)",4,"V","Lamio hybridi-Echinochloetum crus-gallii","T-P36808",100,"",0,20,"1993",-7.350827818,42.65654926,"1 - UTM1x1 + Elevation",740
536809,"Weeds (V15)",4,"V15","Lamio hybridi-Echinochloetum crus-gallii","T-P36809",50,"",0,25,"1993",-7.633759504,42.42575155,"1 - UTM1x1 + Elevation",460
536810,"Weeds (V15)",4,"V15","Lamio hybridi-Echinochloetum crus-gallii","T-P36810",50,"S",NA,25,"1993",-7.630938987,42.42046377,"1 - UTM1x1 + Elevation",460
536811,"Weeds (V15)",9,"V","Lamio hybridi-Echinochloetum crus-gallii","T-P36811",25,"",0,30,"1993",-7.631071393,42.42225908,"1 - UTM1x1 + Elevation",460
536812,"Weeds (V15)",7,"V34","Lamio hybridi-Echinochloetum crus-gallii","T-P36812",50,"",0,15,"1993",-7.604363486,42.45574938,"1 - UTM1x1 + Elevation",360
536813,"Weeds (V15)",9,"V37","Coleostepho myconis-Galactitetum tomentosae","T-P36813",70,"",0,80,"1993",-7.504256247,42.55157042,"1 - UTM1x1 + Elevation",310
536814,"Mesic ruderals (V39)",5,"V32","Coleostepho myconis-Galactitetum tomentosae","T-P36814",90,"",20,15,"1993",-7.492993562,42.53040526,"1 - UTM1x1 + Elevation",300
536815,"Mesic ruderals (V39)",6,"V33","Coleostepho myconis-Galactitetum tomentosae","T-P36815",100,"",0,9,"1993",-7.631960626,42.46723974,"2 - UTM1x1 + Centroid",220
536816,"Mesic ruderals (V39)",6,"V33","Bromo diandri-Carduetum tenuiflori","T-P36816",100,"",0,10,"1993",-7.526591519,42.52367829,"1 - UTM1x1 + Elevation",290
536817,"Mesic ruderals (V39)",6,"V33","Bromo diandri-Carduetum tenuiflori","T-P36817",100,"",0,25,"1993",-7.569957369,42.48413941,"1 - UTM1x1 + Elevation",300
536818,"Mesic ruderals (V39)",6,"V33","Bromo diandri-Carduetum tenuiflori","T-P36818",100,"",0,10,"1993",-7.615647268,42.4769026,"1 - UTM1x1 + Elevation",290
536819,"Mesic ruderals (V39)",5,"V32","Bromo diandri-Carduetum tenuiflori","T-P36819",100,"",0,20,"1993",-7.471014783,42.52946593,"1 - UTM1x1 + Elevation",320
536820,"Mesic ruderals (V39)",5,"V32","Bromo diandri-Carduetum tenuiflori","T-P36820",100,"",0,30,"1993",-7.495550365,42.53210546,"1 - UTM1x1 + Elevation",300
536821,"Mesic ruderals (V39)",5,"V32","Bromo diandri-Carduetum tenuiflori","T-P36821",100,"",0,20,"1993",-7.521606945,42.5220748,"1 - UTM1x1 + Elevation",290
536822,"Trampled (V35)",8,"V35","Polygono-Matricarietum matricarioidis","T-P36822",75,"",NA,8,"1993",-7.620455797,42.50912038,"1 - UTM1x1 + Elevation",390
536823,"Trampled (V35)",8,"V35","Polygono-Matricarietum matricarioidis","T-P36823",75,"",NA,8,"1993",-7.303231438,42.63854269,"1 - UTM1x1 + Elevation",640
536824,"Trampled (V35)",8,"V35","Polygono-Matricarietum matricarioidis","T-P36824",60,"",NA,5,"1993",-7.523644918,42.51659216,"1 - UTM1x1 + Elevation",300
536825,"Trampled (V35)",8,"V35","Polygono-Matricarietum matricarioidis","T-P36825",80,"",NA,4,"1993",-7.609295764,42.48976342,"1 - UTM1x1 + Elevation",370
536846,"Trampled (V35)",1,"V","Parietarietum judaicae","T-P36846",10,"N",90,12,"1993",-7.507624686,42.52798861,"2 - UTM1x1 + Centroid",360
600107,"Xeric ruderals (V38)",10,"V38","Cirsio chodati-Carduetum carpetani","U-P00107",40,"N",40,20,"2001",-5.240774929,43.07392172,"2 - UTM1x1 + Centroid",1515
600108,"Xeric ruderals (V38)",10,"V38","Cirsio chodati-Carduetum carpetani","U-P00108",60,"",NA,30,"2001",-5.057537865,43.03054059,"1 - UTM1x1 + Elevation",1080
600109,"Xeric ruderals (V38)",10,"V38","Cirsio chodati-Carduetum carpetani","U-P00109",80,"N",2,12,"2001",-5.02038241,43.02039722,"1 - UTM1x1 + Elevation",1130
600110,"Xeric ruderals (V38)",10,"V38","Cirsio chodati-Carduetum carpetani","U-P00110",60,"",NA,20,"2001",-5.013435233,43.03312621,"1 - UTM1x1 + Elevation",1100
600111,"Xeric ruderals (V38)",10,"V38","Cirsio chodati-Carduetum carpetani","U-P00111",20,"",NA,3,"2001",-5.018637393,43.04203918,"2 - UTM1x1 + Centroid",1160
600112,"Xeric ruderals (V38)",10,"V38","Cirsio chodati-Carduetum carpetani","U-P00112",60,"",NA,20,"2001",-5.023103985,43.10319149,"1 - UTM1x1 + Elevation",1280
600113,"Xeric ruderals (V38)",10,"V38","Cirsio chodati-Carduetum carpetani","U-P00113",70,"",NA,10,"2001",-5.152963185,43.02158083,"1 - UTM1x1 + Elevation",1560
600114,"Xeric ruderals (V38)",10,"V38","Cirsio chodati-Carduetum carpetani","U-P00114",30,"",NA,60,"2001",-5.140698815,43.02181098,"2 - UTM1x1 + Centroid",1300
600115,"Mesic ruderals (V39)",9,"V37","Carduo carpetani-Onopordetum acanthii","U-P00115",100,"",NA,70,"2001",-5.040006392,43.02004898,"1 - UTM1x1 + Elevation",1100
600116,"Xeric ruderals (V38)",10,"V38","Carduo carpetani-Onopordetum acanthii","U-P00116",100,"",NA,20,"2001",-5.047365295,43.01991752,"1 - UTM1x1 + Elevation",1120
600117,"Mesic ruderals (V39)",10,"V38","Carduo carpetani-Onopordetum acanthii","U-P00117",90,"",NA,12,"2001",-5.097649652,43.05502502,"1 - UTM1x1 + Elevation",1175
600118,"Trampled (V35)",8,"V35","Matricario-Polygonetum arenastrii","U-P00118",100,"",NA,4,"2001",-5.092802311,43.05691472,"1 - UTM1x1 + Elevation",1215
600119,"Trampled (V35)",8,"V35","Matricario-Polygonetum arenastrii","U-P00119",50,"",NA,2,"2001",-5.089675513,43.03716177,"1 - UTM1x1 + Elevation",1140
600120,"Trampled (V35)",8,"V35","Matricario-Polygonetum arenastrii","U-P00120",100,"",NA,2,"2001",-5.00858687,43.03501237,"1 - UTM1x1 + Elevation",1080
600121,"Mesic ruderals (V39)",9,"V37","Sisymbrio officinalis-Hordeetum murini","U-P00121",100,"",NA,8,"2001",-5.013435233,43.03312621,"1 - UTM1x1 + Elevation",1100
600122,"Mesic ruderals (V39)",11,"V","Sisymbrio officinalis-Hordeetum murini","U-P00122",100,"",NA,4,"2001",-5.00858687,43.03501237,"1 - UTM1x1 + Elevation",1100
600123,"Weeds (V15)",4,"V15","Lamio amplexicaulis-Veronicetum hederifoliae","U-P00123",90,"",NA,100,"2001",-5.092924788,43.06051431,"1 - UTM1x1 + Elevation",1295
600289,"Trampled (V35)",8,"V35","Lolio perennis-Plantaginetum majoris","U-P00289",70,"",NA,2,"2001",-5.097649652,43.05502502,"1 - UTM1x1 + Elevation",1180
600422,"Trampled (V35)",8,"V","Comunidad de Corrigiola littoralis y Filaginella uliginosa","U-P00422",50,"",NA,10,"2002",-4.94770647,42.97303206,"1 - UTM1x1 + Elevation",1100
600423,"Trampled (V35)",7,"V34","Comunidad de Corrigiola littoralis y Filaginella uliginosa","U-P00423",80,"",NA,10,"2002",-4.945141732,42.96947378,"1 - UTM1x1 + Elevation",1100
600528,"Walls",1,"?","Cymbalarietum muralis","U-P00528",20,"NE",100,20,"2002",-5.114782695,42.83859615,"1 - UTM1x1 + Elevation",980
600529,"Walls",1,"?","Cymbalarietum muralis","U-P00529",10,"W",100,5,"2002",-5.141603583,42.90653401,"1 - UTM1x1 + Elevation",1030
600530,"Weeds (V15)",1,"?","Cymbalarietum muralis","U-P00530",20,"S",100,2,"2002",-5.109590857,42.90172579,"1 - UTM1x1 + Elevation",1100
600531,"Walls",1,"?","Cymbalarietum muralis","U-P00531",30,"W",100,2,"2002",-4.903916548,42.98457479,"1 - UTM1x1 + Elevation",1130
600592,"Mesic ruderals (V39)",10,"V38","Chenopodio boni-henrici-Senecietum duriaei","U-P00592",100,"",NA,8,"2002",-4.849414986,43.04850181,"1 - UTM1x1 + Elevation",1270
600593,"Mesic ruderals (V39)",9,"V37","Chenopodio boni-henrici-Senecietum duriaei","U-P00593",100,"",NA,40,"2002",-4.913500197,42.97721112,"1 - UTM1x1 + Elevation",1150
600594,"Mesic ruderals (V39)",9,"V37","Chenopodio boni-henrici-Senecietum duriaei","U-P00594",60,"E",5,10,"2002",-5.065268572,42.82149052,"1 - UTM1x1 + Elevation",1340
600595,"Mesic ruderals (V39)",10,"V38","Comunidad de Daucus carota y Melilotus alba","U-P00595",100,"",NA,5,"2002",-5.142618143,42.86509295,"1 - UTM1x1 + Elevation",980
600596,"Mesic ruderals (V39)",10,"V38","Comunidad de Daucus carota y Melilotus alba","U-P00596",100,"",NA,30,"2002",-5.09336753,42.92903805,"1 - UTM1x1 + Elevation",1050
600598,"Mesic ruderals (V39)",10,"V38","Comunidad de Daucus carota y Melilotus alba","U-P00598",90,"",NA,8,"2002",-4.999356424,42.97754404,"1 - UTM1x1 + Elevation",1160
600599,"Xeric ruderals (V38)",10,"V38","Cirsio chodati-Carduetum carpetani","U-P00599",20,"",NA,10,"2002",-4.964406642,42.95833895,"1 - UTM1x1 + Elevation",1130
600600,"Xeric ruderals (V38)",10,"V38","Cirsio chodati-Carduetum carpetani","U-P00600",40,"",NA,20,"2002",-4.758959542,43.06253486,"1 - UTM1x1 + Elevation",1610
600601,"Xeric ruderals (V38)",10,"V38","Cirsio chodati-Carduetum carpetani","U-P00601",20,"SE",2,40,"2002",-4.916000901,42.89972784,"1 - UTM1x1 + Elevation",1410
600602,"Xeric ruderals (V38)",10,"V38","Cirsio chodati-Carduetum carpetani","U-P00602",70,"",NA,20,"2002",-5.017966356,42.9466012,"1 - UTM1x1 + Elevation",1110
600603,"Xeric ruderals (V38)",10,"V38","Cirsio chodati-Carduetum carpetani","U-P00603",20,"N",5,10,"2002",-4.932829752,42.96788147,"1 - UTM1x1 + Elevation",1100
600604,"Xeric ruderals (V38)",10,"V38","Cirsio chodati-Carduetum carpetani","U-P00604",30,"",NA,50,"2002",-4.934378278,42.93903997,"1 - UTM1x1 + Elevation",1170
600606,"Xeric ruderals (V38)",10,"V38","Cirsio chodati-Carduetum carpetani","U-P00606",80,"",NA,40,"2002",-5.153281116,42.89010627,"1 - UTM1x1 + Elevation",990
600607,"Xeric ruderals (V38)",10,"V38","Cirsio chodati-Carduetum carpetani","U-P00607",80,"",NA,10,"2002",-5.095877856,42.93079304,"1 - UTM1x1 + Elevation",1030
600608,"Mesic ruderals (V39)",10,"V38","Cirsio chodati-Carduetum carpetani","U-P00608",100,"",NA,3,"2002",-5.127319845,42.84736866,"1 - UTM1x1 + Elevation",960
600609,"Xeric ruderals (V38)",10,"V38","Cirsio chodati-Carduetum carpetani","U-P00609",60,"",NA,40,"2002",-5.038905037,42.83817203,"1 - UTM1x1 + Elevation",1140
600610,"Mesic ruderals (V39)",10,"V38","Cirsio chodati-Carduetum carpetani","U-P00610",80,"",NA,50,"2002",-5.02411277,42.83483261,"2 - UTM1x1 + Centroid",1020
600611,"Xeric ruderals (V38)",10,"V38","Comunidad de Carduus platypus subsp. platypus y Onopordum acanthium","U-P00611",80,"",NA,50,"2002",-5.149958132,42.8649553,"1 - UTM1x1 + Elevation",970
600618,"Trampled (V35)",8,"V35","Polygono arenastri-Matricarietum matricarioidis","U-P00618",100,"",NA,10,"2002",-4.849414986,43.04850181,"1 - UTM1x1 + Elevation",1270
600619,"Trampled (V35)",8,"V35","Polygono arenastri-Matricarietum matricarioidis","U-P00619",60,"",NA,4,"2002",-4.882839913,43.01734063,"2 - UTM1x1 + Centroid",1150
600620,"Trampled (V35)",8,"V35","Polygono arenastri-Matricarietum matricarioidis","U-P00620",60,"",NA,2,"2002",-4.793120148,43.0548008,"1 - UTM1x1 + Elevation",1390
600621,"Trampled (V35)",8,"V35","Polygono arenastri-Matricarietum matricarioidis","U-P00621",60,"",NA,8,"2002",-4.925588884,42.97160546,"1 - UTM1x1 + Elevation",1090
600623,"Weeds (V15)",4,"V15","Holosteo umbellati-Veronicetum persicae","U-P00623",10,"",NA,10,"2002",-4.986331844,42.80127568,"1 - UTM1x1 + Elevation",990
600629,"Mesic ruderals (V39)",9,"V37","Sisymbrio officinalis-Hordeetum murini","U-P00629",100,"",NA,10,"2002",-5.123147981,42.79701874,"1 - UTM1x1 + Elevation",940
600630,"Mesic ruderals (V39)",9,"V37","Sisymbrio officinalis-Hordeetum murini","U-P00630",100,"W",35,12,"2002",-5.128715053,42.81672614,"1 - UTM1x1 + Elevation",950
600631,"Mesic ruderals (V39)",9,"V37","Sisymbrio officinalis-Hordeetum murini","U-P00631",100,"",NA,20,"2002",-5.127381636,42.84916849,"1 - UTM1x1 + Elevation",960
600647,"Xeric ruderals (V38)",11,"V39","Galio aparines-Conietum maculati","U-P00647",100,"",NA,15,"2002",-5.001749362,42.97570125,"1 - UTM1x1 + Elevation",1140
600734,"Weeds (V15)",4,"V15","Comunidades de Thero-Airion","U-P00734",20,"",NA,1,"2002",-4.943838078,42.92807389,"1 - UTM1x1 + Elevation",1430
606048,"Mesic ruderals (V39)",9,"V37","Senecioni duriaei-Chenopodietum boni-henrici","U-P06048",90,"",NA,10,"1988",-5.397736603,42.87804133,"3 - UTM10x10 + Elevation",1050
606049,"Weeds (V15)",4,"V15","Centaureetum cyani","U-P06049",100,"",NA,30,"1988",-5.401025125,42.83655069,"3 - UTM10x10 + Elevation",1070
606050,"Weeds (V15)",4,"V15","Centaureetum cyani","U-P06050",100,"",NA,30,"1988",-5.395359495,42.87989206,"3 - UTM10x10 + Elevation",1070
606051,"Weeds (V15)",4,"V15","Centaureetum cyani","U-P06051",100,"",NA,30,"1988",-5.392912664,42.87994325,"3 - UTM10x10 + Elevation",1070
606052,"Mesic ruderals (V39)",4,"V15","Centaureetum cyani","U-P06052",100,"",NA,30,"1988",-5.331672032,42.8794066,"3 - UTM10x10 + Elevation",1080
606053,"Mesic ruderals (V39)",9,"V37","Sisymbrio officinalis-Hordeetum murini","U-P06053",95,"",NA,25,"1988",-5.381024606,42.88919593,"3 - UTM10x10 + Elevation",1170
606054,"Mesic ruderals (V39)",9,"V37","Sisymbrio officinalis-Hordeetum murini","U-P06054",100,"",NA,12,"1988",-5.400741827,42.8923858,"3 - UTM10x10 + Elevation",1100
606055,"Mesic ruderals (V39)",9,"V37","Sisymbrio officinalis-Hordeetum murini","U-P06055",100,"",NA,12,"1988",-5.39284309,42.87814377,"3 - UTM10x10 + Elevation",1050
606056,"Trampled (V35)",8,"V35","Polygono-Matricarietum matricarioidis","U-P06056",60,"",NA,10,"1988",-5.437169415,43.00867516,"3 - UTM10x10 + Elevation",1300
606057,"Trampled (V35)",8,"V35","Bryo argentei-Saginetum procumbentis","U-P06057",70,"",NA,5,"1988",-5.376726886,42.96852604,"3 - UTM10x10 + Elevation",1300
606406,"Mesic ruderals (V39)",11,"V39","Comunidades ruderales","U-P06406",80,"",NA,4,"1988",-4.934713329,43.18396046,"1 - UTM1x1 + Elevation",1800
606409,"Mesic ruderals (V39)",10,"V38","Comunidades ruderales","U-P06409",80,"",NA,1,"1988",-4.852180493,43.14030421,"3 - UTM10x10 + Elevation",1830
606411,"Mesic ruderals (V39)",11,"V39","Comunidades ruderales","U-P06411",90,"E",3,4,"1988",-4.850645942,43.17094446,"2 - UTM1x1 + Centroid",2060
610322,"Weeds (V15)",4,"V15","Chrysanthemum segetum-Raphanetum","U-P10322",NA,"",NA,NA,"1968",-8.652913711,42.70397763,"3 - UTM10x10 + Elevation",40
610323,"Weeds (V15)",4,"V15","Chrysanthemum segetum-Raphanetum","U-P10323",NA,"",NA,NA,"1968",-8.634737,42.55724187,"3 - UTM10x10 + Elevation",27
610324,"Weeds (V15)",4,"V15","Chrysanthemum segetum-Raphanetum","U-P10324",NA,"",NA,NA,"1968",-8.651567452,42.60862235,"3 - UTM10x10 + Elevation",39
610325,"Weeds (V15)",4,"V15","Chrysanthemum segetum-Raphanetum","U-P10325",NA,"",NA,NA,"1968",-8.617593729,42.63730491,"3 - UTM10x10 + Elevation",220
610327,"Weeds (V15)",4,"V15","Chrysanthemum segetum-Raphanetum","U-P10327",NA,"",NA,NA,"1968",-8.710079662,42.68852996,"3 - UTM10x10 + Elevation",48
610328,"Weeds (V15)",10,"V38","Chrysanthemum segetum-Raphanetum","U-P10328",NA,"",NA,NA,"1968",-7.847236582,42.31138127,"4 - UTM10x10 + Centroid",72
610329,"Weeds (V15)",4,"V15","Chrysanthemum segetum-Raphanetum","U-P10329",NA,"",NA,NA,"1968",-8.714938237,42.68828686,"3 - UTM10x10 + Elevation",48
610330,"Weeds (V15)",4,"V15","Chrysanthemum segetum-Raphanetum","U-P10330",NA,"",NA,NA,"1968",-8.735096741,42.64226614,"3 - UTM10x10 + Elevation",57
610331,"Weeds (V15)",4,"V15","Chrysanthemum segetum-Raphanetum","U-P10331",NA,"",NA,NA,"1968",-8.654007539,42.63550777,"3 - UTM10x10 + Elevation",160
610332,"Weeds (V15)",4,"V15","Chrysanthemum segetum-Raphanetum","U-P10332",NA,"",NA,NA,"1968",-8.592538784,42.57551966,"3 - UTM10x10 + Elevation",224
610333,"Weeds (V15)",4,"V15","Chrysanthemum segetum-Raphanetum","U-P10333",NA,"",NA,NA,"1968",-8.588526306,42.53070528,"3 - UTM10x10 + Elevation",299
610334,"Weeds (V15)",4,"V15","Chrysanthemum segetum-Raphanetum","U-P10334",NA,"",NA,NA,"1968",-8.633771785,42.60049954,"3 - UTM10x10 + Elevation",67
610335,"Weeds (V15)",4,"V15","Chrysanthemum segetum-Raphanetum","U-P10335",NA,"",NA,NA,"1968",-8.658494113,42.55066614,"3 - UTM10x10 + Elevation",106
610336,"Weeds (V15)",4,"V15","Chrysanthemum segetum-Raphanetum","U-P10336",NA,"",NA,NA,"1968",-8.749551179,42.58752749,"3 - UTM10x10 + Elevation",61
