SIVIMID;NMDS1;NMDS2;Relevé number;Sintaxon;Temp;Precip;UTM10X10;UTM1X1;JuiceID;OriginalElevation;Locality;Country;ECOREG_WWF;DUNES_BOHN;Plant.Cover;Aspect;Slope;Area;SintaxonID;Authors;Year;Title;Publication;Type;DEG_LON;DEG_LAT;Accuracy;Elevation;ANTHROPIC;Vegetation;Class;Order;Alliance;EUNIS2020;EUNIS_REVISED;PCluster;EUNISL1;EUNISL2
U-P00121;-0.070172735;0.09571021;964;Sisymbrio officinalis-Hordeetum murini;86;14141;30TUN36;30TUN3566;27190;1100;Proximidades de Vegacerneja;ES;ATL_COAST;N_DUNES;100;;NA;8;753;Lence Paz, C.;2001;Evaluación del estado de conservación de la vegetación del Valle de Valdeburón (León). Propuestas de uso y ordenación territorial.; Memoria doctoral. Universidad de;No forest;-5.013435233;43.03312621;1 - UTM1x1 + Elevation;1100;Yes;ANTHROPOGENIC VEGETATION;Sisymbrietea;Sisymbrietalia sophiae;Sisymbrion officinalis; V37   ;V37;5;Ruderal;V37
U-P00122;0.012276638;0.105373225;965;Sisymbrio officinalis-Hordeetum murini;84;14600;30TUN36;30TUN3666;27191;1100;Vegacerneja;ES;ATL_COAST;N_DUNES;100;;NA;4;753;Lence Paz, C.;2001;Evaluación del estado de conservación de la vegetación del Valle de Valdeburón (León). Propuestas de uso y ordenación territorial.; Memoria doctoral. Universidad de;No forest;-5.00858687;43.03501237;1 - UTM1x1 + Elevation;1100;Yes;ANTHROPOGENIC VEGETATION;Sisymbrietea;Sisymbrietalia sophiae;Sisymbrion officinalis; V     ;V39;0;Ruderal;V39
U-P00123;-0.079335778;-0.029327978;1744;Lamio amplexicaulis-Veronicetum hederifoliae;80;14126;30TUN26;30TUN2969;27192;1295;Valle de la Puerta;ES;ATL_COAST;N_DUNES;90;;NA;100;3328;Lence Paz, C.;2001;Evaluación del estado de conservación de la vegetación del Valle de Valdeburón (León). Propuestas de uso y ordenación territorial.; Memoria doctoral. Universidad de;No forest;-5.092924788;43.06051431;1 - UTM1x1 + Elevation;1295;Yes;ANTHROPOGENIC VEGETATION;Digitario sanguinalis-Eragrostietea;Eragrostietalia;Spergulo arvensis-Erodion cicutariae; V15   ;V15;2;Weed;V15B
U-P00289;-0.130521696;0.045429879;2131;Lolio perennis-Plantaginetum majoris;85;15308;30TUN26;30TUN2969;27080;1180;Proximidades de Polvoredo;ES;ATL_COAST;N_DUNES;70;;NA;2;1219;Lence Paz, C.;2001;Evaluación del estado de conservación de la vegetación del Valle de Valdeburón (León). Propuestas de uso y ordenación territorial.; Memoria doctoral. Universidad de;No forest;-5.097649652;43.05502502;1 - UTM1x1 + Elevation;1180;?;VEGETATION OF THE NEMORAL FOREST ZONE;Molinio-Arrhenatheretea;Potentillo-Polygonetalia avicularis;Potentillion anserinae; V35   ;V35;0;Trampled;V35
U-P00422;-0.178001076;-0.025065487;2132;Comunidad de Corrigiola littoralis y Filaginella uliginosa;84;12282;30TUN45;30TUN4159;21591;1100;Boca de Huérgano;ES;ATL_COAST;N_DUNES;50;;NA;10;3926;Alonso, Raquel;2002;Valoración del estado de conservación de la vegetación y propuestas de ordenación y uso del territorio de la margen izquierda de la cuenca alta del río Esla (León).; Servicio de publicaciones de la Universidad de;No forest;-4.94770647;42.97303206;1 - UTM1x1 + Elevation;1100;Yes;ANTHROPOGENIC VEGETATION;Papaveretea rhoeadis;Aperetalia spicae-venti;Scleranthion annui; V     ;V37;0;Trampled;V35
U-P00423;-0.138216686;0.089942155;2133;Comunidad de Corrigiola littoralis y Filaginella uliginosa;84;12104;30TUN45;30TUN4159;21592;1100;Boca de Huérgano;ES;ATL_COAST;N_DUNES;80;;NA;10;3926;Alonso, Raquel;2002;Valoración del estado de conservación de la vegetación y propuestas de ordenación y uso del territorio de la margen izquierda de la cuenca alta del río Esla (León).; Servicio de publicaciones de la Universidad de;No forest;-4.945141732;42.96947378;1 - UTM1x1 + Elevation;1100;Yes;ANTHROPOGENIC VEGETATION;Papaveretea rhoeadis;Aperetalia spicae-venti;Scleranthion annui; V34   ;V34;0;Trampled;V35
U-P00528;0.145256552;-0.120416392;2329;Cymbalarietum muralis;100;10181;30TUN24;30TUN2745;21693;980;Santa Olaja de La Varga;ES;ATL_COAST;N_DUNES;20;NE;100;20;770;Alonso, Raquel;2002;Valoración del estado de conservación de la vegetación y propuestas de ordenación y uso del territorio de la margen izquierda de la cuenca alta del río Esla (León).; Servicio de publicaciones de la Universidad de;No forest;-5.114782695;42.83859615;1 - UTM1x1 + Elevation;980;?;VEGETATION OF ROCK CREVICES AND SCREES;Cymbalario-Parietarietea diffusae;Tortulo-Cymbalarietalia;Cymbalario-Asplenion;      ?;U37;0;Walls;U37
U-P00529;0.128432487;-0.045379755;2330;Cymbalarietum muralis;98;12317;30TUN25;30TUN2552;21694;1030;Crémenes;ES;ATL_COAST;N_DUNES;10;W;100;5;770;Alonso, Raquel;2002;Valoración del estado de conservación de la vegetación y propuestas de ordenación y uso del territorio de la margen izquierda de la cuenca alta del río Esla (León).; Servicio de publicaciones de la Universidad de;No forest;-5.141603583;42.90653401;1 - UTM1x1 + Elevation;1030;?;VEGETATION OF ROCK CREVICES AND SCREES;Cymbalario-Parietarietea diffusae;Tortulo-Cymbalarietalia;Cymbalario-Asplenion;      ?;U37;0;Walls;U37
U-P00530;0.059092846;-0.091458863;2331;Cymbalarietum muralis;92;14206;30TUN25;30TUN2752;21695;1100;Argovejo;ES;ATL_COAST;N_DUNES;20;S;100;2;770;Alonso, Raquel;2002;Valoración del estado de conservación de la vegetación y propuestas de ordenación y uso del territorio de la margen izquierda de la cuenca alta del río Esla (León).; Servicio de publicaciones de la Universidad de;No forest;-5.109590857;42.90172579;1 - UTM1x1 + Elevation;1100;?;VEGETATION OF ROCK CREVICES AND SCREES;Cymbalario-Parietarietea diffusae;Tortulo-Cymbalarietalia;Cymbalario-Asplenion;      ?;V39;0;Walls;U37
U-P00531;0.177954807;-0.021440951;2332;Cymbalarietum muralis;87;13383;30TUN46;30TUN4460;21666;1130;Vilafrea de La Reina;ES;ATL_COAST;N_DUNES;30;W;100;2;770;Alonso, Raquel;2002;Valoración del estado de conservación de la vegetación y propuestas de ordenación y uso del territorio de la margen izquierda de la cuenca alta del río Esla (León).; Servicio de publicaciones de la Universidad de;No forest;-4.903916548;42.98457479;1 - UTM1x1 + Elevation;1130;?;VEGETATION OF ROCK CREVICES AND SCREES;Cymbalario-Parietarietea diffusae;Tortulo-Cymbalarietalia;Cymbalario-Asplenion;      ?;U37;0;Walls;U37
U-P00592;0.015807113;0.075099269;966;Chenopodio boni-henrici-Senecietum duriaei;81;13832;30TUN46;30TUN4967;21757;1270;Portilla de La Reina;ES;ATL_COAST;N_DUNES;100;;NA;8;3953;Alonso, Raquel;2002;Valoración del estado de conservación de la vegetación y propuestas de ordenación y uso del territorio de la margen izquierda de la cuenca alta del río Esla (León).; Servicio de publicaciones de la Universidad de;No forest;-4.849414986;43.04850181;1 - UTM1x1 + Elevation;1270;Yes;ANTHROPOGENIC VEGETATION;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Arction lappae; V38   ;V39;0;Ruderal;V39
U-P00593;-0.035319853;0.062262082;967;Chenopodio boni-henrici-Senecietum duriaei;85;12071;30TUN46;30TUN4360;21758;1150;Villafrea de La Reina;ES;ATL_COAST;N_DUNES;100;;NA;40;3953;Alonso, Raquel;2002;Valoración del estado de conservación de la vegetación y propuestas de ordenación y uso del territorio de la margen izquierda de la cuenca alta del río Esla (León).; Servicio de publicaciones de la Universidad de;No forest;-4.913500197;42.97721112;1 - UTM1x1 + Elevation;1150;Yes;ANTHROPOGENIC VEGETATION;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Arction lappae; V37   ;V37;0;Ruderal;V37
U-P00594;0.006150978;0.064103747;968;Chenopodio boni-henrici-Senecietum duriaei;79;13471;30TUN34;30TUN3143;21759;1340;La Bodeguina, base de Peñacorada;ES;ATL_COAST;N_DUNES;60;E;5;10;3953;Alonso, Raquel;2002;Valoración del estado de conservación de la vegetación y propuestas de ordenación y uso del territorio de la margen izquierda de la cuenca alta del río Esla (León).; Servicio de publicaciones de la Universidad de;No forest;-5.065268572;42.82149052;1 - UTM1x1 + Elevation;1340;Yes;ANTHROPOGENIC VEGETATION;Epilobietea angustifolii;Arctio lappae-Artemisietalia;Arction lappae; V37   ;V39;0;Ruderal;V39
U-P00595;-0.009514274;0.132417014;969;Comunidad de Daucus carota y Melilotus alba;98;10745;30TUN24;30TUN2448;21760;980;Verdiago-Valdoré;ES;ATL_COAST;N_DUNES;100;;NA;5;3902;Alonso, Raquel;2002;Valoración del estado de conservación de la vegetación y propuestas de ordenación y uso del territorio de la margen izquierda de la cuenca alta del río Esla (León).; Servicio de publicaciones de la Universidad de;No forest;-5.142618143;42.86509295;1 - UTM1x1 + Elevation;980;Yes;ANTHROPOGENIC VEGETATION;Artemisietea vulgaris;Onopordetalia acanthii;Dauco-Melilotion; V38   ;V38;6;Ruderal;V37
U-P00596;0.007084225;0.135672882;970;Comunidad de Daucus carota y Melilotus alba;87;15097;30TUN25;30TUN2955;21761;1050;Las Salas;ES;ATL_COAST;N_DUNES;100;;NA;30;3902;Alonso, Raquel;2002;Valoración del estado de conservación de la vegetación y propuestas de ordenación y uso del territorio de la margen izquierda de la cuenca alta del río Esla (León).; Servicio de publicaciones de la Universidad de;No forest;-5.09336753;42.92903805;1 - UTM1x1 + Elevation;1050;Yes;ANTHROPOGENIC VEGETATION;Artemisietea vulgaris;Onopordetalia acanthii;Dauco-Melilotion; V38   ;V38;6;Ruderal;V37
U-P00598;-0.011448915;0.098601567;971;Comunidad de Daucus carota y Melilotus alba;83;13120;30TUN36;30TUN3660;21762;1160;Riaño;ES;ATL_COAST;N_DUNES;90;;NA;8;3902;Alonso, Raquel;2002;Valoración del estado de conservación de la vegetación y propuestas de ordenación y uso del territorio de la margen izquierda de la cuenca alta del río Esla (León).; Servicio de publicaciones de la Universidad de;No forest;-4.999356424;42.97754404;1 - UTM1x1 + Elevation;1160;Yes;ANTHROPOGENIC VEGETATION;Artemisietea vulgaris;Onopordetalia acanthii;Dauco-Melilotion; V38   ;V38;6;Ruderal;V37
U-P00599;0.033011478;0.45591486;972;Cirsio chodati-Carduetum carpetani;85;13305;30TUN35;30TUN3958;21763;1130;Carretera a Pedrosa del Rey;ES;ATL_COAST;N_DUNES;20;;NA;10;2269;Alonso, Raquel;2002;Valoración del estado de conservación de la vegetación y propuestas de ordenación y uso del territorio de la margen izquierda de la cuenca alta del río Esla (León).; Servicio de publicaciones de la Universidad de;No forest;-4.964406642;42.95833895;1 - UTM1x1 + Elevation;1130;Yes;ANTHROPOGENIC VEGETATION;Artemisietea vulgaris;Onopordetalia acanthii;Cirsion richterano-chodati; V38   ;V38;6;Ruderal;V38
U-P00600;-0.011976448;0.149689622;973;Cirsio chodati-Carduetum carpetani;59;12616;30TUN56;30TUN5669;21764;1610;Puerto de San Glorio;ES;ATL_COAST;N_DUNES;40;;NA;20;2269;Alonso, Raquel;2002;Valoración del estado de conservación de la vegetación y propuestas de ordenación y uso del territorio de la margen izquierda de la cuenca alta del río Esla (León).; Servicio de publicaciones de la Universidad de;No forest;-4.758959542;43.06253486;1 - UTM1x1 + Elevation;1610;Yes;ANTHROPOGENIC VEGETATION;Artemisietea vulgaris;Onopordetalia acanthii;Cirsion richterano-chodati; V38   ;V38;6;Ruderal;V38
U-P00601;0.065552718;0.299687669;974;Cirsio chodati-Carduetum carpetani;73;14774;30TUN45;30TUN4351;21765;1410;Puerto de Monteviejo;ES;ATL_COAST;N_DUNES;20;SE;2;40;2269;Alonso, Raquel;2002;Valoración del estado de conservación de la vegetación y propuestas de ordenación y uso del territorio de la margen izquierda de la cuenca alta del río Esla (León).; Servicio de publicaciones de la Universidad de;No forest;-4.916000901;42.89972784;1 - UTM1x1 + Elevation;1410;Yes;ANTHROPOGENIC VEGETATION;Artemisietea vulgaris;Onopordetalia acanthii;Cirsion richterano-chodati; V38   ;V38;6;Ruderal;V38
U-P00602;0.032203769;0.233719723;975;Cirsio chodati-Carduetum carpetani;84;12832;30TUN35;30TUN3556;21766;1110;Carande;ES;ATL_COAST;N_DUNES;70;;NA;20;2269;Alonso, Raquel;2002;Valoración del estado de conservación de la vegetación y propuestas de ordenación y uso del territorio de la margen izquierda de la cuenca alta del río Esla (León).; Servicio de publicaciones de la Universidad de;No forest;-5.017966356;42.9466012;1 - UTM1x1 + Elevation;1110;Yes;ANTHROPOGENIC VEGETATION;Artemisietea vulgaris;Onopordetalia acanthii;Cirsion richterano-chodati; V38   ;V38;6;Ruderal;V38
U-P00603;3.23E-06;0.167658809;976;Cirsio chodati-Carduetum carpetani;85;13467;30TUN45;30TUN4259;21767;1100;Boca de Huérgano;ES;ATL_COAST;N_DUNES;20;N;5;10;2269;Alonso, Raquel;2002;Valoración del estado de conservación de la vegetación y propuestas de ordenación y uso del territorio de la margen izquierda de la cuenca alta del río Esla (León).; Servicio de publicaciones de la Universidad de;No forest;-4.932829752;42.96788147;1 - UTM1x1 + Elevation;1100;Yes;ANTHROPOGENIC VEGETATION;Artemisietea vulgaris;Onopordetalia acanthii;Cirsion richterano-chodati; V38   ;V38;6;Ruderal;V38
U-P00604;-0.053439045;0.204337932;977;Cirsio chodati-Carduetum carpetani;85;13158;30TUN45;30TUN4255;21768;1170;Puerto del Pando;ES;ATL_COAST;N_DUNES;30;;NA;50;2269;Alonso, Raquel;2002;Valoración del estado de conservación de la vegetación y propuestas de ordenación y uso del territorio de la margen izquierda de la cuenca alta del río Esla (León).; Servicio de publicaciones de la Universidad de;No forest;-4.934378278;42.93903997;1 - UTM1x1 + Elevation;1170;Yes;ANTHROPOGENIC VEGETATION;Artemisietea vulgaris;Onopordetalia acanthii;Cirsion richterano-chodati; V38   ;V38;6;Ruderal;V38
U-P00606;0.030378923;0.134745903;978;Cirsio chodati-Carduetum carpetani;97;11208;30TUN25;30TUN2450;21769;990;Valdoré;ES;ATL_COAST;N_DUNES;80;;NA;40;2269d;Alonso, Raquel;2002;Valoración del estado de conservación de la vegetación y propuestas de ordenación y uso del territorio de la margen izquierda de la cuenca alta del río Esla (León).; Servicio de publicaciones de la Universidad de;No forest;-5.153281116;42.89010627;1 - UTM1x1 + Elevation;990;Yes;ANTHROPOGENIC VEGETATION;Artemisietea vulgaris;Onopordetalia acanthii;Cirsion richterano-chodati; V38   ;V38;6;Ruderal;V38
U-P00607;0.042351899;0.14454357;979;Cirsio chodati-Carduetum carpetani;86;13329;30TUN25;30TUN2855;21770;1030;Las Salas;ES;ATL_COAST;N_DUNES;80;;NA;10;2269d;Alonso, Raquel;2002;Valoración del estado de conservación de la vegetación y propuestas de ordenación y uso del territorio de la margen izquierda de la cuenca alta del río Esla (León).; Servicio de publicaciones de la Universidad de;No forest;-5.095877856;42.93079304;1 - UTM1x1 + Elevation;1030;Yes;ANTHROPOGENIC VEGETATION;Artemisietea vulgaris;Onopordetalia acanthii;Cirsion richterano-chodati; V38   ;V38;6;Ruderal;V38
U-P00608;0.007825166;0.159136863;980;Cirsio chodati-Carduetum carpetani;99;10897;30TUN24;30TUN2646;21771;960;Aleje;ES;ATL_COAST;N_DUNES;100;;NA;3;2269d;Alonso, Raquel;2002;Valoración del estado de conservación de la vegetación y propuestas de ordenación y uso del territorio de la margen izquierda de la cuenca alta del río Esla (León).; Servicio de publicaciones de la Universidad de;No forest;-5.127319845;42.84736866;1 - UTM1x1 + Elevation;960;Yes;ANTHROPOGENIC VEGETATION;Artemisietea vulgaris;Onopordetalia acanthii;Cirsion richterano-chodati; V38   ;V38;6;Ruderal;V38
U-P00609;-0.033040682;0.090273025;981;Cirsio chodati-Carduetum carpetani;93;11362;30TUN34;30TUN3344;21772;1140;La Mata de Monteagudo, Santuario de La Virgen de La Velilla;ES;ATL_COAST;N_DUNES;60;;NA;40;2269b;Alonso, Raquel;2002;Valoración del estado de conservación de la vegetación y propuestas de ordenación y uso del territorio de la margen izquierda de la cuenca alta del río Esla (León).; Servicio de publicaciones de la Universidad de;No forest;-5.038905037;42.83817203;1 - UTM1x1 + Elevation;1140;Yes;ANTHROPOGENIC VEGETATION;Artemisietea vulgaris;Onopordetalia acanthii;Cirsion richterano-chodati; V38   ;V38;6;Ruderal;V38
U-P00610;0.000398614;0.111420481;982;Cirsio chodati-Carduetum carpetani;93;10787;30TUN34;30TUN3444;21773;1020;El Otero de Valdetuéjar;ES;ATL_COAST;N_DUNES;80;;NA;50;2269b;Alonso, Raquel;2002;Valoración del estado de conservación de la vegetación y propuestas de ordenación y uso del territorio de la margen izquierda de la cuenca alta del río Esla (León).; Servicio de publicaciones de la Universidad de;No forest;-5.02411277;42.83483261;2 - UTM1x1 + Centroid;1020;Yes;ANTHROPOGENIC VEGETATION;Artemisietea vulgaris;Onopordetalia acanthii;Cirsion richterano-chodati; V38   ;V38;6;Ruderal;V37
U-P00611;-0.022071924;0.112923995;983;Comunidad de Carduus platypus subsp. platypus y Onopordum acanthium;98;11572;30TUN24;30TUN2448;21774;970;Valdoré;ES;ATL_COAST;N_DUNES;80;;NA;50;3929;Alonso, Raquel;2002;Valoración del estado de conservación de la vegetación y propuestas de ordenación y uso del territorio de la margen izquierda de la cuenca alta del río Esla (León).; Servicio de publicaciones de la Universidad de;No forest;-5.149958132;42.8649553;1 - UTM1x1 + Elevation;970;Yes;ANTHROPOGENIC VEGETATION;Artemisietea vulgaris;Carthametalia lanati;Carduo carpetani-Cirsion odontolepidis; V38   ;V38;6;Ruderal;V38
U-P00618;-0.072253075;0.064994388;2134;Polygono arenastri-Matricarietum matricarioidis;81;13832;30TUN46;30TUN4967;21753;1270;Portilla de La Reina;ES;ATL_COAST;N_DUNES;100;;NA;10;755;Alonso, Raquel;2002;Valoración del estado de conservación de la vegetación y propuestas de ordenación y uso del territorio de la margen izquierda de la cuenca alta del río Esla (León).; Servicio de publicaciones de la Universidad de;No forest;-4.849414986;43.04850181;1 - UTM1x1 + Elevation;1270;Yes;ANTHROPOGENIC VEGETATION;Polygono-Poetea annuae;Polygono arenastri-Poetalia annuae;Polygono-Coronopodion; V35   ;V35;4;Trampled;V35
U-P00619;-0.131185091;0.04134876;2135;Polygono arenastri-Matricarietum matricarioidis;77;11447;30TUN46;30TUN4664;21776;1150;Barniedo de La Reina;ES;ATL_COAST;N_DUNES;60;;NA;4;755;Alonso, Raquel;2002;Valoración del estado de conservación de la vegetación y propuestas de ordenación y uso del territorio de la margen izquierda de la cuenca alta del río Esla (León).; Servicio de publicaciones de la Universidad de;No forest;-4.882839913;43.01734063;2 - UTM1x1 + Centroid;1150;Yes;ANTHROPOGENIC VEGETATION;Polygono-Poetea annuae;Polygono arenastri-Poetalia annuae;Polygono-Coronopodion; V35   ;V35;4;Trampled;V35
U-P00620;-0.142680463;0.028144979;2136;Polygono arenastri-Matricarietum matricarioidis;75;15012;30TUN56;30TUN5368;21777;1390;Llánaves de La Reina;ES;ATL_COAST;N_DUNES;60;;NA;2;755;Alonso, Raquel;2002;Valoración del estado de conservación de la vegetación y propuestas de ordenación y uso del territorio de la margen izquierda de la cuenca alta del río Esla (León).; Servicio de publicaciones de la Universidad de;No forest;-4.793120148;43.0548008;1 - UTM1x1 + Elevation;1390;Yes;ANTHROPOGENIC VEGETATION;Polygono-Poetea annuae;Polygono arenastri-Poetalia annuae;Polygono-Coronopodion; V35   ;V35;4;Trampled;V35
U-P00621;-0.131789204;0.05532174;2137;Polygono arenastri-Matricarietum matricarioidis;86;12661;30TUN45;30TUN4259;21778;1090;Boca de Huérgano;ES;ATL_COAST;N_DUNES;60;;NA;8;755;Alonso, Raquel;2002;Valoración del estado de conservación de la vegetación y propuestas de ordenación y uso del territorio de la margen izquierda de la cuenca alta del río Esla (León).; Servicio de publicaciones de la Universidad de;No forest;-4.925588884;42.97160546;1 - UTM1x1 + Elevation;1090;Yes;ANTHROPOGENIC VEGETATION;Polygono-Poetea annuae;Polygono arenastri-Poetalia annuae;Polygono-Coronopodion; V35   ;V35;4;Trampled;V35
U-P00623;0.014004166;-0.19796995;1745;Holosteo umbellati-Veronicetum persicae;97;10144;30TUN34;30TUN3740;21779;990;Taranilla;ES;ATL_COAST;N_DUNES;10;;NA;10;2891;Alonso, Raquel;2002;Valoración del estado de conservación de la vegetación y propuestas de ordenación y uso del territorio de la margen izquierda de la cuenca alta del río Esla (León).; Servicio de publicaciones de la Universidad de;No forest;-4.986331844;42.80127568;1 - UTM1x1 + Elevation;990;Yes;ANTHROPOGENIC VEGETATION;Digitario sanguinalis-Eragrostietea;Eragrostietalia;Spergulo arvensis-Erodion cicutariae; V15   ;V15;2;Weed;V15A
U-P00629;-0.023066049;0.071515082;984;Sisymbrio officinalis-Hordeetum murini;103;9393;30TUN24;30TUN2640;21780;940;Cistierna;ES;ATL_COAST;N_DUNES;100;;NA;10;753;Alonso, Raquel;2002;Valoración del estado de conservación de la vegetación y propuestas de ordenación y uso del territorio de la margen izquierda de la cuenca alta del río Esla (León).; Servicio de publicaciones de la Universidad de;No forest;-5.123147981;42.79701874;1 - UTM1x1 + Elevation;940;Yes;ANTHROPOGENIC VEGETATION;Sisymbrietea;Sisymbrietalia sophiae;Sisymbrion officinalis; V37   ;V37;5;Ruderal;V37
U-P00630;-0.030307816;0.069699855;985;Sisymbrio officinalis-Hordeetum murini;103;9839;30TUN24;30TUN2542;21781;950;Cistierna;ES;ATL_COAST;N_DUNES;100;W;35;12;753;Alonso, Raquel;2002;Valoración del estado de conservación de la vegetación y propuestas de ordenación y uso del territorio de la margen izquierda de la cuenca alta del río Esla (León).; Servicio de publicaciones de la Universidad de;No forest;-5.128715053;42.81672614;1 - UTM1x1 + Elevation;950;Yes;ANTHROPOGENIC VEGETATION;Sisymbrietea;Sisymbrietalia sophiae;Sisymbrion officinalis; V37   ;V37;5;Ruderal;V37
U-P00631;0.032493159;0.105101696;986;Sisymbrio officinalis-Hordeetum murini;100;10920;30TUN24;30TUN2646;21782;960;Aleje;ES;ATL_COAST;N_DUNES;100;;NA;20;753;Alonso, Raquel;2002;Valoración del estado de conservación de la vegetación y propuestas de ordenación y uso del territorio de la margen izquierda de la cuenca alta del río Esla (León).; Servicio de publicaciones de la Universidad de;No forest;-5.127381636;42.84916849;1 - UTM1x1 + Elevation;960;Yes;ANTHROPOGENIC VEGETATION;Sisymbrietea;Sisymbrietalia sophiae;Sisymbrion officinalis; V37   ;V37;5;Ruderal;V37
