"SIVIMID","L1","L0","Sintaxon","Alliance","Class","EUNIS","Area","Year","Longitude","Latitude","Accuracy","Elevation","Aspect","Slope","Fixed"
"T-P33545","Scleranthion annui","Papaveretea rhoeadis","Chrysanthemum segetum-Raphanetum","Scleranthion annui","Papaveretea rhoeadis","V15",NA,1959,-8.537087631,42.82848246,"3 - UTM10x10 + Elevation",250,"NW",10,1
"T-P33546","Scleranthion annui","Papaveretea rhoeadis","Chrysanthemum segetum-Raphanetum","Scleranthion annui","Papaveretea rhoeadis","V32",NA,1959,-8.370150002,42.87786845,"2 - UTM1x1 + Centroid",30,"S",7,1
"T-P33547","Scleranthion annui","Papaveretea rhoeadis","Chrysanthemum segetum-Raphanetum","Scleranthion annui","Papaveretea rhoeadis","V15",NA,1959,-8.596345619,42.88860735,"3 - UTM10x10 + Elevation",250,"S",4,1
"T-P33548","Scleranthion annui","Papaveretea rhoeadis","Chrysanthemum segetum-Raphanetum","Scleranthion annui","Papaveretea rhoeadis","V15",NA,1959,-8.50051025,42.85725756,"1 - UTM1x1 + Elevation",150,"S",NA,1
"T-P33549","Scleranthion annui","Papaveretea rhoeadis","Chrysanthemum segetum-Raphanetum","Scleranthion annui","Papaveretea rhoeadis","V15",NA,1959,-8.638765756,42.89732172,"2 - UTM1x1 + Centroid",250,"",NA,1
"T-P33550","Scleranthion annui","Papaveretea rhoeadis","Chrysanthemum segetum-Raphanetum","Scleranthion annui","Papaveretea rhoeadis","V15",NA,1959,-8.501191423,42.83741983,"1 - UTM1x1 + Elevation",250,"W",4,1
"T-P33551","Scleranthion annui","Papaveretea rhoeadis","Chrysanthemum segetum-Raphanetum","Scleranthion annui","Papaveretea rhoeadis","V15",NA,1959,-8.537542381,42.86086828,"1 - UTM1x1 + Elevation",250,"W",7,1
"T-P33552","Scleranthion annui","Papaveretea rhoeadis","Chrysanthemum segetum-Raphanetum","Scleranthion annui","Papaveretea rhoeadis","V15",NA,1959,-8.614550307,42.90031611,"3 - UTM10x10 + Elevation",250,"",NA,1
"T-P33553","Scleranthion annui","Papaveretea rhoeadis","Chrysanthemum segetum-Raphanetum","Scleranthion annui","Papaveretea rhoeadis","V15",NA,1959,-8.509298186,42.84603107,"1 - UTM1x1 + Elevation",150,"N",NA,1
"T-P33554","Scleranthion annui","Papaveretea rhoeadis","Chrysanthemum segetum-Raphanetum","Scleranthion annui","Papaveretea rhoeadis","V15",NA,1959,-8.598295406,42.88311045,"1 - UTM1x1 + Elevation",250,"S",6,1
"T-P33555","Scleranthion annui","Papaveretea rhoeadis","Chrysanthemum segetum-Raphanetum","Scleranthion annui","Papaveretea rhoeadis","V15",NA,1959,-8.542415896,42.86063173,"3 - UTM10x10 + Elevation",250,"S",3,1
"T-P33556","Scleranthion annui","Papaveretea rhoeadis","Chrysanthemum segetum-Raphanetum","Scleranthion annui","Papaveretea rhoeadis","V15",NA,1959,-8.497958348,42.82857336,"1 - UTM1x1 + Elevation",200,"W",NA,1
"T-P33557","Scleranthion annui","Papaveretea rhoeadis","Chrysanthemum segetum-Raphanetum","Scleranthion annui","Papaveretea rhoeadis","V15",NA,1959,-8.555585336,42.84378757,"3 - UTM10x10 + Elevation",350,"N",4,1
"T-P33558","Scleranthion annui","Papaveretea rhoeadis","Chrysanthemum segetum-Raphanetum","Scleranthion annui","Papaveretea rhoeadis","V15",NA,1959,-8.397752265,42.88556894,"1 - UTM1x1 + Elevation",350,"S",10,1
"T-P33559","Scleranthion annui","Papaveretea rhoeadis","Chrysanthemum segetum-Raphanetum","Scleranthion annui","Papaveretea rhoeadis","V15",NA,1959,-8.534435887,42.88082377,"1 - UTM1x1 + Elevation",300,"E",NA,1
"T-P33560","Scleranthion annui","Papaveretea rhoeadis","Chrysanthemum segetum-Raphanetum","Scleranthion annui","Papaveretea rhoeadis","V15",NA,1959,-8.581725836,42.86231693,"3 - UTM10x10 + Elevation",200,"W",NA,1
"T-P33561","Scleranthion annui","Papaveretea rhoeadis","Linaria delphinioides-Arnoseretum","Scleranthion annui","Papaveretea rhoeadis","V15",NA,1959,-8.583338351,42.93425511,"3 - UTM10x10 + Elevation",350,"N",NA,1
"T-P33562","Scleranthion annui","Papaveretea rhoeadis","Linaria delphinioides-Arnoseretum","Scleranthion annui","Papaveretea rhoeadis","V15",NA,1959,-8.55928018,42.91202409,"1 - UTM1x1 + Elevation",350,"N",5,1
"T-P33563","Scleranthion annui","Papaveretea rhoeadis","Linaria delphinioides-Arnoseretum","Scleranthion annui","Papaveretea rhoeadis","V15",NA,1959,-8.538458603,42.92563953,"1 - UTM1x1 + Elevation",350,"",NA,1
"T-P33564","Scleranthion annui","Papaveretea rhoeadis","Linaria delphinioides-Arnoseretum","Scleranthion annui","Papaveretea rhoeadis","V15",NA,1959,-8.557958896,42.95169794,"3 - UTM10x10 + Elevation",250,"W",3,1
"T-P33565","Scleranthion annui","Papaveretea rhoeadis","Linaria delphinioides-Arnoseretum","Scleranthion annui","Papaveretea rhoeadis","V15",NA,1959,-8.515541619,42.91571092,"2 - UTM1x1 + Centroid",250,"W",NA,1
"T-P33566","Scleranthion annui","Papaveretea rhoeadis","Linaria delphinioides-Arnoseretum","Scleranthion annui","Papaveretea rhoeadis","V15",NA,1959,-8.532775354,42.91691302,"1 - UTM1x1 + Elevation",350,"N",5,1
"T-P33567","Scleranthion annui","Papaveretea rhoeadis","Linaria delphinioides-Arnoseretum","Scleranthion annui","Papaveretea rhoeadis","V15",NA,1959,-8.562055917,42.88848324,"3 - UTM10x10 + Elevation",300,"W",9,1
"T-P33568","Spergulo arvensis-Erodion cicutariae","Digitario sanguinalis-Eragrostietea minoris","Panicum crus galli-Spergula arvensis","Spergulo arvensis-Erodion cicutariae","Digitario sanguinalis-Eragrostietea minoris","V15",NA,1959,-8.552807352,42.86732839,"3 - UTM10x10 + Elevation",250,"E",NA,1
"T-P33569","Spergulo arvensis-Erodion cicutariae","Digitario sanguinalis-Eragrostietea minoris","Panicum crus galli-Spergula arvensis","Spergulo arvensis-Erodion cicutariae","Digitario sanguinalis-Eragrostietea minoris","V15",NA,1959,-8.536833901,42.63404724,"3 - UTM10x10 + Elevation",400,"N",NA,1
"T-P33570","Spergulo arvensis-Erodion cicutariae","Digitario sanguinalis-Eragrostietea minoris","Panicum crus galli-Spergula arvensis","Spergulo arvensis-Erodion cicutariae","Digitario sanguinalis-Eragrostietea minoris","V15",NA,1959,-8.56562549,42.90091223,"3 - UTM10x10 + Elevation",400,"N",NA,1
"T-P33571","Spergulo arvensis-Erodion cicutariae","Digitario sanguinalis-Eragrostietea minoris","Panicum crus galli-Spergula arvensis","Spergulo arvensis-Erodion cicutariae","Digitario sanguinalis-Eragrostietea minoris","V15",NA,1959,-8.624942499,42.87999975,"1 - UTM1x1 + Elevation",150,"W",NA,1
"T-P33572","Spergulo arvensis-Erodion cicutariae","Digitario sanguinalis-Eragrostietea minoris","Panicum crus galli-Spergula arvensis","Spergulo arvensis-Erodion cicutariae","Digitario sanguinalis-Eragrostietea minoris","V15",NA,1959,-8.594558349,42.86889032,"1 - UTM1x1 + Elevation",100,"W",NA,1
"T-P33573","Spergulo arvensis-Erodion cicutariae","Digitario sanguinalis-Eragrostietea minoris","Panicum sanguinale-Mercurialis annua","Spergulo arvensis-Erodion cicutariae","Digitario sanguinalis-Eragrostietea minoris","V15",NA,1959,-8.561086779,42.87772787,"1 - UTM1x1 + Elevation",200,"S",NA,1
"T-P33574","Spergulo arvensis-Erodion cicutariae","Digitario sanguinalis-Eragrostietea minoris","Panicum sanguinale-Mercurialis annua","Spergulo arvensis-Erodion cicutariae","Digitario sanguinalis-Eragrostietea minoris","V15",NA,1959,-8.609527826,42.9527753,"3 - UTM10x10 + Elevation",350,"",NA,1
"T-P33575","Spergulo arvensis-Erodion cicutariae","Digitario sanguinalis-Eragrostietea minoris","Panicum sanguinale-Mercurialis annua","Spergulo arvensis-Erodion cicutariae","Digitario sanguinalis-Eragrostietea minoris","V15",NA,1959,-8.607393522,42.8754621,"1 - UTM1x1 + Elevation",150,"S",NA,1
"T-P33576","Spergulo arvensis-Erodion cicutariae","Digitario sanguinalis-Eragrostietea minoris","Panicum sanguinale-Mercurialis annua","Spergulo arvensis-Erodion cicutariae","Digitario sanguinalis-Eragrostietea minoris","V15",NA,1959,-8.575063067,42.86984429,"1 - UTM1x1 + Elevation",150,"S",NA,1
"T-P33577","Spergulo arvensis-Erodion cicutariae","Digitario sanguinalis-Eragrostietea minoris","Panicum sanguinale-Mercurialis annua","Spergulo arvensis-Erodion cicutariae","Digitario sanguinalis-Eragrostietea minoris","V15",NA,1959,-8.57750003,42.86972523,"2 - UTM1x1 + Centroid",100,"S",NA,1
"T-P33578","Spergulo arvensis-Erodion cicutariae","Digitario sanguinalis-Eragrostietea minoris","Panicum sanguinale-Mercurialis annua","Spergulo arvensis-Erodion cicutariae","Digitario sanguinalis-Eragrostietea minoris","V15",NA,1959,-8.52298909,42.80756019,"1 - UTM1x1 + Elevation",200,"N",NA,1
"T-P33579","Scleranthion annui","Papaveretea rhoeadis","Panicum sanguinale-Mercurialis annua","Spergulo arvensis-Erodion cicutariae","Digitario sanguinalis-Eragrostietea minoris","V15",NA,1959,-8.520714265,42.80947066,"1 - UTM1x1 + Elevation",200,"S",NA,0
"T-P33580","Echio-Galactition tomentosae","Chenopodietea","Galactito tomentosae-Digitaletum purpureae","Arction lappae","Epilobietea angustifolii","H25",NA,1959,-8.498595973,42.83574443,"1 - UTM1x1 + Elevation",250,"W",NA,0
"T-P33581","Arction lappae","Epilobietea angustifolii","Galactito tomentosae-Digitaletum purpureae","Arction lappae","Epilobietea angustifolii","H25",NA,1959,-8.609336997,42.84295901,"3 - UTM10x10 + Elevation",150,"W",NA,1
"T-P33582","Arction lappae","Epilobietea angustifolii","Galactito tomentosae-Digitaletum purpureae","Arction lappae","Epilobietea angustifolii","H25",NA,1959,-8.622505331,42.88011985,"1 - UTM1x1 + Elevation",200,"S",NA,1
"T-P33583","Arction lappae","Epilobietea angustifolii","Galactito tomentosae-Digitaletum purpureae","Arction lappae","Epilobietea angustifolii","V38",NA,1959,-8.484775307,42.84541158,"1 - UTM1x1 + Elevation",300,"W",NA,1
"T-P33584","Arction lappae","Epilobietea angustifolii","Galactito tomentosae-Digitaletum purpureae","Arction lappae","Epilobietea angustifolii","V38",NA,1959,-8.488215567,42.82904219,"1 - UTM1x1 + Elevation",200,"S",NA,1
"T-P33585","Arction lappae","Epilobietea angustifolii","Galactito tomentosae-Digitaletum purpureae","Arction lappae","Epilobietea angustifolii","H25",NA,1959,-8.583838387,42.85861274,"1 - UTM1x1 + Elevation",200,"NW",NA,1
"T-P33586","Arction lappae","Epilobietea angustifolii","Galactito tomentosae-Digitaletum purpureae","Arction lappae","Epilobietea angustifolii","H25",NA,1959,-8.52324208,42.86516205,"1 - UTM1x1 + Elevation",250,"SE",NA,1
"T-P35967","Echio-Galactition tomentosae","Chenopodietea","Chenopodio boni-henrici-Senecietum durieui","Arction lappae","Epilobietea angustifolii","R",10,1983,-5.831939783,42.89513125,"1 - UTM1x1 + Elevation",1500,"N",54,0
"T-P35968","Arction lappae","Epilobietea angustifolii","Chenopodio boni-henrici-Senecietum durieui","Arction lappae","Epilobietea angustifolii","R",10,1983,-5.831939783,42.89513125,"1 - UTM1x1 + Elevation",1500,"N",36,1
"T-P35969","Arction lappae","Epilobietea angustifolii","Chenopodio boni-henrici-Senecietum durieui","Arction lappae","Epilobietea angustifolii","R",20,1983,-5.834551268,42.89866834,"2 - UTM1x1 + Centroid",1650,"N",36,1
"T-P35970","Arction lappae","Epilobietea angustifolii","Chenopodio boni-henrici-Senecietum durieui","Arction lappae","Epilobietea angustifolii","V38",15,1983,-5.882226613,42.87046378,"2 - UTM1x1 + Centroid",1600,"",NA,1
"T-P35971","Arction lappae","Epilobietea angustifolii","Chenopodio boni-henrici-Senecietum durieui","Arction lappae","Epilobietea angustifolii","V38",10,1983,-5.882226613,42.87046378,"2 - UTM1x1 + Centroid",1650,"E",18,1
"T-P35972","Polygono-Coronopodion","Polygono-Poetea annuae","Chenopodio boni-henrici-Senecietum durieui","Arction lappae","Epilobietea angustifolii","V38",15,1983,-6.005408789,42.88533577,"2 - UTM1x1 + Centroid",1670,"NE",9,0
"T-P35973","Arction lappae","Epilobietea angustifolii","Chenopodio boni-henrici-Senecietum durieui","Arction lappae","Epilobietea angustifolii","V38",10,1983,-5.951695753,43.04337567,"3 - UTM10x10 + Elevation",1800,"NE",7.2,1
"T-P35974","Arction lappae","Epilobietea angustifolii","Chenopodio boni-henrici-Senecietum durieui","Arction lappae","Epilobietea angustifolii","V38",10,1983,-5.973504431,43.03740811,"3 - UTM10x10 + Elevation",1800,"N",9,1
"T-P36741","Sisymbrion officinalis","Sisymbrietea","Galio aparines-Conietum maculati","Balloto-Conion maculati","Epilobietea angustifolii","V38",25,1993,-7.493380493,42.53579211,"1 - UTM1x1 + Elevation",310,"",0,0
"T-P36742","Sisymbrion officinalis","Sisymbrietea","Galio aparines-Conietum maculati","Balloto-Conion maculati","Epilobietea angustifolii","V38",16,1993,-7.553086558,42.55323795,"1 - UTM1x1 + Elevation",350,"",0,0
"T-P36743","Balloto-Conion maculati","Epilobietea angustifolii","Galio aparines-Conietum maculati","Balloto-Conion maculati","Epilobietea angustifolii","V33",30,1993,-7.550788816,42.55513008,"1 - UTM1x1 + Elevation",350,"",0,1
"T-P36744","Balloto-Conion maculati","Epilobietea angustifolii","Galio aparines-Conietum maculati","Balloto-Conion maculati","Epilobietea angustifolii","V32",40,1993,-7.558539154,42.5278113,"1 - UTM1x1 + Elevation",330,"",0,1
"T-P36745","Sisymbrion officinalis","Sisymbrietea","Galio aparines-Conietum maculati","Balloto-Conion maculati","Epilobietea angustifolii","V32",40,1993,-7.529886802,42.50193964,"1 - UTM1x1 + Elevation",290,"",0,0
"T-P36746","Sisymbrion officinalis","Sisymbrietea","Galio aparines-Conietum maculati","Balloto-Conion maculati","Epilobietea angustifolii","V32",20,1993,-7.554151701,42.50097598,"1 - UTM1x1 + Elevation",280,"",0,0
"T-P36747","Balloto-Conion maculati","Epilobietea angustifolii","Galio aparines-Conietum maculati","Balloto-Conion maculati","Epilobietea angustifolii","V39",18,1993,-7.614367414,42.52557217,"1 - UTM1x1 + Elevation",440,"",0,1
"T-P36748","Dauco-Melilotion","Artemisietea vulgaris","Comunidad de Dipsacus fullonum","Dauco-Melilotion","Artemisietea vulgaris","V33",100,1993,-7.506684798,42.55147473,"1 - UTM1x1 + Elevation",320,"E-SE",15,1
"T-P36749","Dauco-Melilotion","Artemisietea vulgaris","Comunidad de Dipsacus fullonum","Dauco-Melilotion","Artemisietea vulgaris","V37",60,1993,-7.504256247,42.55157042,"1 - UTM1x1 + Elevation",320,"SE",5,1
"T-P36750","Geo urbani-Alliarion officinalis","Epilobietea angustifolii","Geranio robertiani-Caryolophetum sempervirentis","Geo urbani-Alliarion officinalis","Epilobietea angustifolii","V39",12,1993,-7.298613953,42.64231779,"2 - UTM1x1 + Centroid",600,"S",NA,1
"T-P36751","Aegopodion podagrariae","Epilobietea angustifolii","Geranio robertiani-Caryolophetum sempervirentis","Geo urbani-Alliarion officinalis","Epilobietea angustifolii","R55",15,1993,-7.47602842,42.59949657,"1 - UTM1x1 + Elevation",370,"",0,0
"T-P36752","Geo urbani-Alliarion officinalis","Epilobietea angustifolii","Geranio robertiani-Caryolophetum sempervirentis","Geo urbani-Alliarion officinalis","Epilobietea angustifolii","V39",20,1993,-7.473211811,42.59420475,"1 - UTM1x1 + Elevation",330,"",NA,1
"T-P36753","Geo urbani-Alliarion officinalis","Epilobietea angustifolii","Geranio robertiani-Caryolophetum sempervirentis","Geo urbani-Alliarion officinalis","Epilobietea angustifolii","V39",12,1993,-7.556365816,42.56481157,"2 - UTM1x1 + Centroid",320,"",0,1
"T-P36754","Geo urbani-Alliarion officinalis","Epilobietea angustifolii","Geranio robertiani-Caryolophetum sempervirentis","Geo urbani-Alliarion officinalis","Epilobietea angustifolii","V39",15,1993,-7.476012833,42.56528419,"1 - UTM1x1 + Elevation",330,"",0,1
"T-P36755","Geo urbani-Alliarion officinalis","Epilobietea angustifolii","Geranio robertiani-Caryolophetum sempervirentis","Geo urbani-Alliarion officinalis","Epilobietea angustifolii","V39",25,1993,-7.440211869,42.57568335,"1 - UTM1x1 + Elevation",380,"",0,1
"T-P36756","Aegopodion podagrariae","Epilobietea angustifolii","Geranio robertiani-Caryolophetum sempervirentis","Geo urbani-Alliarion officinalis","Epilobietea angustifolii","V39",15,1993,-7.587462991,42.49064127,"1 - UTM1x1 + Elevation",280,"",0,0
"T-P36757","Geo urbani-Alliarion officinalis","Epilobietea angustifolii","Geranio robertiani-Caryolophetum sempervirentis","Geo urbani-Alliarion officinalis","Epilobietea angustifolii","V39",16,1993,-7.618385246,42.54701789,"2 - UTM1x1 + Centroid",410,"",NA,1
"T-P36758","Allion triquetri","Chenopodietea","Urtico-Smyrnietum olusatri","Allion triquetri","Chenopodietea","V39",18,1993,-7.623373982,42.54861694,"1 - UTM1x1 + Elevation",500,"",0,1
"T-P36759","Allion triquetri","Chenopodietea","Urtico-Smyrnietum olusatri","Allion triquetri","Chenopodietea","V39",12,1993,-7.620455797,42.50912038,"1 - UTM1x1 + Elevation",380,"SE",5,1
"T-P36760","Allion triquetri","Chenopodietea","Urtico-Smyrnietum olusatri","Allion triquetri","Chenopodietea","V32",5,1993,-7.608540829,42.54561442,"1 - UTM1x1 + Elevation",440,"",0,1
"T-P36761","Allion triquetri","Chenopodietea","Urtico-Smyrnietum olusatri","Allion triquetri","Chenopodietea","V39",15,1993,-7.618385246,42.54701789,"2 - UTM1x1 + Centroid",410,"",0,1
"T-P36765","Sisymbrion officinalis","Sisymbrietea","Anthrisco-Geranietum lucidi","Geranio pusilli-Anthriscion caucalidis","Chenopodietea","V32",8,1993,-7.611721567,42.48966563,"1 - UTM1x1 + Elevation",340,"E",10,0
"T-P36766","Sisymbrion officinalis","Sisymbrietea","Anthrisco-Geranietum lucidi","Geranio pusilli-Anthriscion caucalidis","Chenopodietea","V32",6,1993,-7.547761139,42.58045993,"1 - UTM1x1 + Elevation",400,"",0,0
"T-P36767","Sisymbrion officinalis","Sisymbrietea","Anthrisco-Geranietum lucidi","Geranio pusilli-Anthriscion caucalidis","Chenopodietea","V37",12,1993,-7.603704614,42.44677255,"1 - UTM1x1 + Elevation",420,"N",NA,0
"T-P36768","Scleranthion annui","Papaveretea rhoeadis","Linario eleganti-Anthoxanthetum aristati","Scleranthion annui","Papaveretea rhoeadis","R",40,1993,-7.500174758,42.5625352,"1 - UTM1x1 + Elevation",410,"",0,1
"T-P36769","Scleranthion annui","Papaveretea rhoeadis","Linario eleganti-Anthoxanthetum aristati","Scleranthion annui","Papaveretea rhoeadis","V15",50,1993,-7.592446428,42.49224194,"1 - UTM1x1 + Elevation",300,"N",NA,1
"T-P36770","Scleranthion annui","Papaveretea rhoeadis","Linario eleganti-Anthoxanthetum aristati","Scleranthion annui","Papaveretea rhoeadis","V32",50,1993,-7.561289117,42.56551573,"1 - UTM1x1 + Elevation",370,"",0,1
"T-P36771","Scleranthion annui","Papaveretea rhoeadis","Linario eleganti-Anthoxanthetum aristati","Scleranthion annui","Papaveretea rhoeadis","V15",40,1993,-7.43013428,42.50224556,"1 - UTM1x1 + Elevation",480,"NW",NA,1
"T-P36772","Scleranthion annui","Papaveretea rhoeadis","Linario eleganti-Anthoxanthetum aristati","Scleranthion annui","Papaveretea rhoeadis","R1R",70,1993,-7.461822219,42.57124082,"1 - UTM1x1 + Elevation",380,"S",NA,1
"T-P36773","Scleranthion annui","Papaveretea rhoeadis","Linario eleganti-Anthoxanthetum aristati","Scleranthion annui","Papaveretea rhoeadis","V15",15,1993,-7.377916818,42.59069009,"1 - UTM1x1 + Elevation",500,"",0,1
"T-P36774","Scleranthion annui","Papaveretea rhoeadis","Linario eleganti-Anthoxanthetum aristati","Scleranthion annui","Papaveretea rhoeadis","R1R",30,1993,-7.442382618,42.64042379,"1 - UTM1x1 + Elevation",440,"",0,1
"T-P36775","Scleranthion annui","Papaveretea rhoeadis","Linario eleganti-Anthoxanthetum aristati","Scleranthion annui","Papaveretea rhoeadis","V15",30,1993,-7.526632876,42.55788955,"1 - UTM1x1 + Elevation",360,"",0,1
"T-P36776","Scleranthion annui","Papaveretea rhoeadis","Linario eleganti-Anthoxanthetum aristati","Scleranthion annui","Papaveretea rhoeadis","R1R",50,1993,-7.526811306,42.493058,"1 - UTM1x1 + Elevation",320,"",NA,1
"T-P36777","Scleranthion annui","Papaveretea rhoeadis","Linario eleganti-Anthoxanthetum aristati","Scleranthion annui","Papaveretea rhoeadis","V15",40,1993,-7.273824138,42.67205843,"1 - UTM1x1 + Elevation",1000,"N",5,1
"T-P36778","Scleranthion annui","Papaveretea rhoeadis","Linario eleganti-Anthoxanthetum aristati","Scleranthion annui","Papaveretea rhoeadis","V15",50,1993,-7.278658355,42.63586337,"1 - UTM1x1 + Elevation",900,"S",5,1
