"SIVIMID","Sintaxon","Alliance","Class","EUNIS","Area","Year","Longitude","Latitude","Accuracy","Elevation","Aspect","Slope"
"R-P15162","Polygono-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",1,"1983","-2.526641647","43.01384166","2 - UTM1x1 + Centroid","250","",NA
"R-P24597","Polygono arenastri-Matricarietum discoideae","Polygono-Coronopodion","Polygono-Poetea annuae","V",5,"2012","-6.539325868","42.28474679","1 - UTM1x1 + Elevation","868","",NA
"R-P24598","Polygono arenastri-Matricarietum discoideae","Polygono-Coronopodion","Polygono-Poetea annuae","V35",10,"2012","-6.673297363","42.33635588","1 - UTM1x1 + Elevation","920","",NA
"R-P24596","Polygono arenastri-Matricarietum discoideae","Polygono-Coronopodion","Polygono-Poetea annuae","V35",5,"2012","-6.710193216","42.42701045","1 - UTM1x1 + Elevation","489","N",3
"R-P24600","Polygono arenastri-Matricarietum discoideae","Polygono-Coronopodion","Polygono-Poetea annuae","V35",1,"2012","-6.815298298","42.39654291","1 - UTM1x1 + Elevation","738","",NA
"R-P24602","Polygono arenastri-Matricarietum discoideae","Polygono-Coronopodion","Polygono-Poetea annuae","V35",10,"2012","-6.706388931","42.40372252","1 - UTM1x1 + Elevation","753","N",10
"R-P24603","Polygono arenastri-Matricarietum discoideae","Polygono-Coronopodion","Polygono-Poetea annuae","V35",5,"2012","-6.54972355","42.34025315","1 - UTM1x1 + Elevation","1014","NE",3
"R-P24594","Polygono arenastri-Matricarietum discoideae","Polygono-Coronopodion","Polygono-Poetea annuae","V32",20,"2012","-6.792026305","42.41352377","1 - UTM1x1 + Elevation","395","",NA
"R-P24601","Polygono arenastri-Matricarietum discoideae","Polygono-Coronopodion","Polygono-Poetea annuae","V35",4,"2012","-6.661958878","42.26648438","1 - UTM1x1 + Elevation","1044","",NA
"R-P24599","Polygono arenastri-Matricarietum discoideae","Polygono-Coronopodion","Polygono-Poetea annuae","V35",3,"2012","-6.505503574","42.33080983","2 - UTM1x1 + Centroid","941","",NA
"R-P24595","Polygono arenastri-Matricarietum discoideae","Polygono-Coronopodion","Polygono-Poetea annuae","V35",5,"2012","-6.494715533","42.31132946","1 - UTM1x1 + Elevation","824","N",3
"R-P24604","Polygono arenastri-Matricarietum discoideae","Polygono-Coronopodion","Polygono-Poetea annuae","V35",4,"2012","-6.669707884","42.35808151","1 - UTM1x1 + Elevation","858","S",3
"U-P00619","Polygono arenastri-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",4,"2002","-4.882839913","43.01734063","2 - UTM1x1 + Centroid","1150","",NA
"T-P13259","Polygono arenastri-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",10,"1997","-1.820426992","42.9817269","1 - UTM1x1 + Elevation","600","",NA
"U-P00618","Polygono arenastri-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",10,"2002","-4.849414986","43.04850181","1 - UTM1x1 + Elevation","1270","",NA
"T-P05134","Polygono arenastri-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",1,"1995","-3.594302608","43.27261673","1 - UTM1x1 + Elevation","150","",NA
"T-P02599","Polygono arenastri-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",2,"1984","-6.361905299","42.41435588","3 - UTM10x10 + Elevation","1270","",NA
"T-P05135","Polygono arenastri-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",2,"1995","-3.470367587","43.18134543","1 - UTM1x1 + Elevation","600","",NA
"U-P00621","Polygono arenastri-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",8,"2002","-4.925588884","42.97160546","1 - UTM1x1 + Elevation","1090","",NA
"T-P13260","Polygono arenastri-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",1,"1997","-2.807669055","43.40186354","2 - UTM1x1 + Centroid","20","",NA
"R-P22303","Polygono arenastri-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",2,"1999","-7.966652503","41.93101631","1 - UTM1x1 + Elevation","795","",NA
"T-P13256","Polygono arenastri-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",5,"1997","-2.440817207","42.73429156","1 - UTM1x1 + Elevation","640","",NA
"T-P06977","Polygono arenastri-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",3,"1984","-5.745586244","42.8810283","3 - UTM10x10 + Elevation","1120","",NA
"T-P03121","Polygono arenastri-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",1,"1986","-3.02989145","43.26335106","3 - UTM10x10 + Elevation","200","N",NA
"T-P03122","Polygono arenastri-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",2,"1986","-3.116196195","43.29211083","3 - UTM10x10 + Elevation","150","NW",NA
"T-P13255","Polygono arenastri-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",3,"1997","-2.894644124","43.09581705","2 - UTM1x1 + Centroid","470","",NA
"U-P00620","Polygono arenastri-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",2,"2002","-4.793120148","43.0548008","1 - UTM1x1 + Elevation","1390","",NA
"R-P22304","Polygono arenastri-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V34",2,"1999","-7.95080331","41.94430692","1 - UTM1x1 + Elevation","810","",NA
"T-P04826","Polygono arenastri-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",1,"1984","-4.82806946","42.99121457","3 - UTM10x10 + Elevation","1400","",NA
"R-P22305","Polygono arenastri-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V34",2,"1999","-8.096442216","41.95592432","1 - UTM1x1 + Elevation","830","NE",NA
"T-P06974","Polygono arenastri-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",1,"1984","-5.682372596","42.89153242","3 - UTM10x10 + Elevation","1100","",NA
"T-P13258","Polygono arenastri-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",3,"1997","-2.405321462","42.86919324","2 - UTM1x1 + Centroid","630","",NA
"R-P22306","Polygono arenastri-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",3,"1999","-7.917203052","41.91514346","1 - UTM1x1 + Elevation","870","",NA
"T-P06976","Polygono arenastri-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",5,"1984","-5.769911792","42.98669411","3 - UTM10x10 + Elevation","1320","",NA
"R-P22301","Polygono arenastri-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",2,"1999","-8.110178932","41.85627969","1 - UTM1x1 + Elevation","390","",NA
"T-P06975","Polygono arenastri-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",2,"1984","-5.660941624","42.848811","3 - UTM10x10 + Elevation","1030","",NA
"R-P22300","Polygono arenastri-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",2,"1999","-8.110178932","41.85627969","1 - UTM1x1 + Elevation","390","",NA
"T-P06979","Polygono arenastri-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",20,"1984","-4.724710705","42.8919645","3 - UTM10x10 + Elevation","1420","",NA
"T-P03126","Polygono arenastri-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",NA,"1986","-3.325469031","43.23767883","3 - UTM10x10 + Elevation","300","SW",NA
"R-P22309","Polygono arenastri-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",2,"1999","-8.0894349","41.86800681","2 - UTM1x1 + Centroid","410","W",10
"T-P13257","Polygono arenastri-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",4,"1997","-2.47842573","42.91097369","1 - UTM1x1 + Elevation","600","",NA
"R-P22307","Polygono arenastri-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",3,"1999","-8.003531808","41.97082532","1 - UTM1x1 + Elevation","560","SW",NA
"R-P22308","Polygono arenastri-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",4,"1999","-8.094693036","41.90378497","1 - UTM1x1 + Elevation","420","E",NA
"R-P22302","Polygono arenastri-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",2,"1999","-8.0894349","41.86800681","2 - UTM1x1 + Centroid","400","",NA
"T-P13254","Polygono arenastri-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",1,"1997","-2.381017305","42.85105387","2 - UTM1x1 + Centroid","570","",NA
"T-P03123","Polygono arenastri-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",1,"1986","-2.881881044","43.34253456","3 - UTM10x10 + Elevation","80","SW",NA
"T-P06980","Polygono arenastri-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",2,"1984","-6.384131367","42.42090482","3 - UTM10x10 + Elevation","1275","",NA
"T-P03124","Polygono arenastri-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",1,"1986","-3.128625923","43.34072231","3 - UTM10x10 + Elevation","100","S",NA
"T-P06973","Polygono arenastri-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",1,"1984","-5.204285641","42.9467654","3 - UTM10x10 + Elevation","1153","",NA
"T-P06971","Polygono arenastri-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",4,"1984","-6.579475306","42.56443645","3 - UTM10x10 + Elevation","600","",NA
"T-P03125","Polygono arenastri-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",1,"1986","-3.145674068","43.24705377","3 - UTM10x10 + Elevation","200","S",NA
"T-P05136","Polygono arenastri-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",1,"1995","-3.4706028","43.21196065","1 - UTM1x1 + Elevation","150","",NA
"T-P06978","Polygono arenastri-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",2,"1984","-5.65195323","42.92465786","3 - UTM10x10 + Elevation","1129","",NA
"R-P15005","Polygono hydropiperis-Bidentetum tripartitae","Bidention tripartitae","Bidentetea","V15",50,"2004","-1.668885488","43.18357301","1 - UTM1x1 + Elevation","120","",NA
"T-P15250","Poo annuae-Spergularietum salinae","Polycarpion tetraphylli","Polygono-Poetea annuae","R",1,"1988","-3.222548315","43.36756967","4 - UTM10x10 + Centroid","52","",NA
"T-P15249","Poo annuae-Spergularietum salinae","Polycarpion tetraphylli","Polygono-Poetea annuae","V35",1,"1988","-1.946976419","43.2963547","4 - UTM10x10 + Centroid","66","",NA
"T-P05139","Poo annuae-Spergularietum salinae","Polycarpion tetraphylli","Polygono-Poetea annuae","R",1,"1995","-3.407945866","43.41570476","1 - UTM1x1 + Elevation","5","",NA
"T-P05138","Poo annuae-Spergularietum salinae","Polycarpion tetraphylli","Polygono-Poetea annuae","V35",2,"1995","-3.425452985","43.44625591","3 - UTM10x10 + Elevation","6","",NA
"T-P15261","Poo annuae-Spergularietum salinae","Polycarpion tetraphylli","Polygono-Poetea annuae","V35",1,"1988","-6.090129678","43.53291119","4 - UTM10x10 + Centroid","122","",NA
"T-P15260","Poo annuae-Spergularietum salinae","Polycarpion tetraphylli","Polygono-Poetea annuae","R",1,"1988","-5.984658559","43.53591033","4 - UTM10x10 + Centroid","108","",NA
"T-P15257","Poo annuae-Spergularietum salinae","Polycarpion tetraphylli","Polygono-Poetea annuae","R",2,"1988","-5.046636726","43.44615064","4 - UTM10x10 + Centroid","57","",NA
"T-P15258","Poo annuae-Spergularietum salinae","Polycarpion tetraphylli","Polygono-Poetea annuae","R",1,"1988","-5.046636726","43.44615064","4 - UTM10x10 + Centroid","57","",NA
"T-P15259","Poo annuae-Spergularietum salinae","Polycarpion tetraphylli","Polygono-Poetea annuae","R",2,"1988","-5.311596575","43.52094319","4 - UTM10x10 + Centroid","121","",NA
"T-P15256","Poo annuae-Spergularietum salinae","Polycarpion tetraphylli","Polygono-Poetea annuae","V35",2,"1988","-4.419290768","43.36986165","4 - UTM10x10 + Centroid","59","",NA
"T-P15248","Poo annuae-Spergularietum salinae","Polycarpion tetraphylli","Polygono-Poetea annuae","R",1,"1988","-1.946976419","43.2963547","4 - UTM10x10 + Centroid","66","",NA
"T-P05140","Poo annuae-Spergularietum salinae","Polycarpion tetraphylli","Polygono-Poetea annuae","R",1,"1995","-3.407945866","43.41570476","1 - UTM1x1 + Elevation","4","",NA
"T-P15253","Poo annuae-Spergularietum salinae","Polycarpion tetraphylli","Polygono-Poetea annuae","V35",1,"1988","-3.821186692","43.46727446","4 - UTM10x10 + Centroid","21","",NA
"T-P15264","Poo annuae-Spergularietum salinae","Polycarpion tetraphylli","Polygono-Poetea annuae","V35",1,"1988","-6.708298223","43.53800992","4 - UTM10x10 + Centroid","71","",NA
"T-P15263","Poo annuae-Spergularietum salinae","Polycarpion tetraphylli","Polygono-Poetea annuae","V35",1,"1988","-6.591547598","43.53512218","4 - UTM10x10 + Centroid","96","",NA
"T-P15254","Poo annuae-Spergularietum salinae","Polycarpion tetraphylli","Polygono-Poetea annuae","V35",1,"1988","-3.821186692","43.46727446","4 - UTM10x10 + Centroid","21","",NA
"T-P15255","Poo annuae-Spergularietum salinae","Polycarpion tetraphylli","Polygono-Poetea annuae","V35",1,"1988","-4.419290768","43.36986165","4 - UTM10x10 + Centroid","59","",NA
"T-P15252","Poo annuae-Spergularietum salinae","Polycarpion tetraphylli","Polygono-Poetea annuae","R",1,"1988","-3.821186692","43.46727446","4 - UTM10x10 + Centroid","21","",NA
"T-P15251","Poo annuae-Spergularietum salinae","Polycarpion tetraphylli","Polygono-Poetea annuae","R",1,"1988","-3.222548315","43.36756967","4 - UTM10x10 + Centroid","52","",NA
"T-P05141","Poo annuae-Spergularietum salinae","Polycarpion tetraphylli","Polygono-Poetea annuae","?",1,"1995","-3.489120472","43.37216502","1 - UTM1x1 + Elevation","2","",NA
"T-P15262","Poo annuae-Spergularietum salinae","Polycarpion tetraphylli","Polygono-Poetea annuae","V35",1,"1988","-6.090129678","43.53291119","4 - UTM10x10 + Centroid","122","",NA
"T-P13261","Poo annuae-Spergularietum salinae","Polycarpion tetraphylli","Polygono-Poetea annuae","R",3,"1997","-2.787765394","43.44324866","1 - UTM1x1 + Elevation","20","",NA
"T-P15265","Poo annuae-Spergularietum salinae","Polycarpion tetraphylli","Polygono-Poetea annuae","V35",1,"1988","-6.949739134","43.54130303","4 - UTM10x10 + Centroid","47","",NA
"S-P12112","Potentillo-Menthetum rotundifoliae","Mentho longifoliae-Juncion inflexi","Molinio-Arrhenatheretea","V",5,"1975","-6.8895192","43.54471187","3 - UTM10x10 + Elevation","35","NE",10
"T-P17234","Rhamno-Juniperetum lyciae","Unknown",NA,"V38",NA,"1975","-7.103282071","42.84195365","4 - UTM10x10 + Centroid","638","",NA
"T-P17235","Rhamno-Juniperetum lyciae","Unknown",NA,"V38",NA,"1975","-7.108824928","42.6618699","4 - UTM10x10 + Centroid","1067","",NA
"T-P17236","Rhamno-Juniperetum lyciae","Unknown",NA,"V38",NA,"1975","-7.228140842","42.75379587","4 - UTM10x10 + Centroid","898","",NA
"T-P17238","Rhamno-Juniperetum lyciae","Unknown",NA,"V38",NA,"1975","-7.105934156","42.75190131","4 - UTM10x10 + Centroid","979","",NA
"T-P17237","Rhamno-Juniperetum lyciae","Unknown",NA,"V38",NA,"1975","-7.103282071","42.84195365","4 - UTM10x10 + Centroid","638","",NA
"S-P16049","Rumici obtusifolii-Oenanthetum","Mentho longifoliae-Juncion inflexi","Molinio-Arrhenatheretea","R55",50,"1987","-8.633771785","42.60049954","3 - UTM10x10 + Elevation","60","",NA
"T-P02916","Sagina maritimae-Catapodietum maritimae","Unknown",NA,"V34",3,"1986","-3.12364361","43.31731593","3 - UTM10x10 + Elevation","10","N",NA
"T-P02917","Sagina maritimae-Catapodietum maritimae","Unknown",NA,"V34",2,"1986","-3.123658218","43.32451958","3 - UTM10x10 + Elevation","10","NW",NA
"T-P02918","Sagina maritimae-Catapodietum maritimae","Unknown",NA,"V34",4,"1986","-3.153327174","43.35149732","3 - UTM10x10 + Elevation","20","NE",NA
"T-P28146","Sagino-Bryetum argentei","Saginion procumbentis","Polygono-Poetea annuae","V35",1,"1958","-5.665984283","43.52893451","4 - UTM10x10 + Centroid","31","",NA
"U-P12219","Sagino procumbentis-Sibthorpietum europaeae","Caricion remotae","Montio-Cardaminetea","V35",NA,"2003","-8.355077336","41.9909331","3 - UTM10x10 + Elevation","550","",NA
"Q-P12634","Scrophulario-Vulpietum alopecuroris","Linario polygalifoliae-Vulpion alopecuri","Chenopodietea","R",100,"1972","-8.660078251","41.16368921","4 - UTM10x10 + Centroid","38","",NA
"S-P21316","Scrophulario-Vulpietum alopecuroris","Linario polygalifoliae-Vulpion alopecuri","Chenopodietea","N15!",150,"1990","-7","43","5 - UTMs missing from DEM",NA,"",NA
"R-P20911","Scrophulario-Vulpietum alopecuroris","Linario polygalifoliae-Vulpion alopecuri","Chenopodietea","N15!",100,"1989","-7","43","5 - UTMs missing from DEM",NA,"",NA
"S-P21315","Scrophulario-Vulpietum alopecuroris","Linario polygalifoliae-Vulpion alopecuri","Chenopodietea","R",60,"1990","-7","43","5 - UTMs missing from DEM",NA,"",NA
"Q-P12641","Scrophulario-Vulpietum alopecuroris","Linario polygalifoliae-Vulpion alopecuri","Chenopodietea","R",100,"1972","-8.768925256","41.42131107","4 - UTM10x10 + Centroid","11","",NA
"Q-P12632","Scrophulario-Vulpietum alopecuroris","Linario polygalifoliae-Vulpion alopecuri","Chenopodietea","V",100,"1972","-8.660078251","41.16368921","4 - UTM10x10 + Centroid","38","",NA
"R-P20909","Scrophulario-Vulpietum alopecuroris","Linario polygalifoliae-Vulpion alopecuri","Chenopodietea","N15!",150,"1989","-7","43","5 - UTMs missing from DEM",NA,"",NA
"S-P21317","Scrophulario-Vulpietum alopecuroris","Linario polygalifoliae-Vulpion alopecuri","Chenopodietea","N15!",100,"1990","-7","43","5 - UTMs missing from DEM",NA,"",NA
"Q-P12633","Scrophulario-Vulpietum alopecuroris","Linario polygalifoliae-Vulpion alopecuri","Chenopodietea","R",100,"1972","-8.660078251","41.16368921","4 - UTM10x10 + Centroid","38","",NA
"S-P21314","Scrophulario-Vulpietum alopecuroris","Linario polygalifoliae-Vulpion alopecuri","Chenopodietea","N15!",50,"1990","-7","43","5 - UTMs missing from DEM",NA,"",NA
"Q-P12642","Scrophulario-Vulpietum alopecuroris","Linario polygalifoliae-Vulpion alopecuri","Chenopodietea","R1R",25,"1972","-8.660078251","41.16368921","4 - UTM10x10 + Centroid","38","",NA
"R-P20908","Scrophulario-Vulpietum alopecuroris","Linario polygalifoliae-Vulpion alopecuri","Chenopodietea","R",60,"1989","-7","43","5 - UTMs missing from DEM",NA,"",NA
"Q-P12655","Scrophulario-Vulpietum alopecuroris","Linario polygalifoliae-Vulpion alopecuri","Chenopodietea","Sa",100,"1972","-8.768925256","41.42131107","4 - UTM10x10 + Centroid","11","",NA
