"SIVIMID","NMDS1","NMDS2","Relevé.number","Sintaxon","Temp","Precip","UTM10X10","UTM1X1","JuiceID","OriginalElevation","Locality","Country","ECOREG_WWF","DUNES_BOHN","Plant.Cover","Aspect","Slope","Area","SintaxonID","Authors","Year","Title","Publication","Type","DEG_LON","DEG_LAT","Accuracy","Elevation","ANTHROPIC","Vegetation","Class","Order","Alliance","EUNIS2020","EUNIS_REVISED","PCluster","EUNISL1","EUNISL2"
"T-P22328",0.0530611591319703,0.191106019856441,522328,"Cirsio chodati-Carduetum carpetani",70,12996,"30TTN95","",19163,1390,"Collada de Valdeteja","","ATL_COAST","N_DUNES",60,"",NA,70,"2269a","Penas Merino, Ángel; Díaz González, Tomás E.; García González, Marta E.; López Pacheco, Mª José; Puente García, Emilio & Herrero Cembranos, Luis","1988","Datos sobre los cardales y tobales (Onoportetea acanthii) en la provincia de León."," Lazaroa, 10: 65-79.","No forest",-5.47624805,42.94300328,"3 - UTM10x10 + Elevation",1390,"Yes","ANTHROPOGENIC VEGETATION","Artemisietea vulgaris","Onopordetalia acanthii","Cirsion richterano-chodati"," V38   ","V38",6,"Ruderal","V38"
"T-P22329",0.0404279748962321,0.154265964973187,522329,"Cirsio chodati-Carduetum carpetani",87,14031,"30TTN95","",19164,1130,"Getino","","ATL_COAST","N_DUNES",60,"",NA,200,"2269a","Penas Merino, Ángel; Díaz González, Tomás E.; García González, Marta E.; López Pacheco, Mª José; Puente García, Emilio & Herrero Cembranos, Luis","1988","Datos sobre los cardales y tobales (Onoportetea acanthii) en la provincia de León."," Lazaroa, 10: 65-79.","No forest",-5.551723284,42.93053925,"3 - UTM10x10 + Elevation",1130,"Yes","ANTHROPOGENIC VEGETATION","Artemisietea vulgaris","Onopordetalia acanthii","Cirsion richterano-chodati"," V38   ","V38",6,"Ruderal","V38"
"T-P22330",0.0149287846999511,0.166511755464774,522330,"Cirsio chodati-Carduetum carpetani",69,14010,"30TUN45","",19165,1390,"Puerto del Pando","","ATL_COAST","N_DUNES",50,"",NA,50,"2269a","Penas Merino, Ángel; Díaz González, Tomás E.; García González, Marta E.; López Pacheco, Mª José; Puente García, Emilio & Herrero Cembranos, Luis","1988","Datos sobre los cardales y tobales (Onoportetea acanthii) en la provincia de León."," Lazaroa, 10: 65-79.","No forest",-4.935418861,42.89399817,"3 - UTM10x10 + Elevation",1390,"Yes","ANTHROPOGENIC VEGETATION","Artemisietea vulgaris","Onopordetalia acanthii","Cirsion richterano-chodati"," V38   ","V38",6,"Ruderal","V38"
"T-P22331",0.0457616601411554,0.368756920980622,522331,"Cirsio chodati-Carduetum carpetani",81,15569,"30TUN56","",19166,1390,"Llánaves de la Reina","","ATL_COAST","N_DUNES",60,"",NA,20,"2269a","Penas Merino, Ángel; Díaz González, Tomás E.; García González, Marta E.; López Pacheco, Mª José; Puente García, Emilio & Herrero Cembranos, Luis","1988","Datos sobre los cardales y tobales (Onoportetea acanthii) en la provincia de León."," Lazaroa, 10: 65-79.","No forest",-4.822576379,43.05433533,"3 - UTM10x10 + Elevation",1390,"Yes","ANTHROPOGENIC VEGETATION","Artemisietea vulgaris","Onopordetalia acanthii","Cirsion richterano-chodati"," V38   ","V38",6,"Ruderal","V38"
"T-P22332",0.0288273792711984,0.22833282997396,522332,"Cirsio chodati-Carduetum carpetani",55,12180,"30TUN56","",19167,1610,"Puerto del San Glorio","","ATL_COAST","N_DUNES",40,"",NA,100,"2269a","Penas Merino, Ángel; Díaz González, Tomás E.; García González, Marta E.; López Pacheco, Mª José; Puente García, Emilio & Herrero Cembranos, Luis","1988","Datos sobre los cardales y tobales (Onoportetea acanthii) en la provincia de León."," Lazaroa, 10: 65-79.","No forest",-4.782988275,43.0441535,"3 - UTM10x10 + Elevation",1610,"Yes","ANTHROPOGENIC VEGETATION","Artemisietea vulgaris","Onopordetalia acanthii","Cirsion richterano-chodati"," V38   ","V38",6,"Ruderal","V38"
"T-P22333",-0.0134389971364836,0.14248798621031,522333,"Cirsio chodati-Carduetum carpetani",96,10126,"30TUN34","",19168,1070,"Desfiladero de las Conjas","","ATL_COAST","N_DUNES",60,"",NA,200,"2269b","Penas Merino, Ángel; Díaz González, Tomás E.; García González, Marta E.; López Pacheco, Mª José; Puente García, Emilio & Herrero Cembranos, Luis","1988","Datos sobre los cardales y tobales (Onoportetea acanthii) en la provincia de León."," Lazaroa, 10: 65-79.","No forest",-4.979170824,42.8068027,"3 - UTM10x10 + Elevation",1070,"Yes","ANTHROPOGENIC VEGETATION","Artemisietea vulgaris","Onopordetalia acanthii","Cirsion richterano-chodati"," V38   ","V38",6,"Ruderal","V38"
"T-P22334",-0.0713801357432845,0.148321379492858,522334,"Cirsio chodati-Carduetum carpetani",73,14400,"30TUN56","",19169,1280,"Portilla de la Reina","","ATL_COAST","N_DUNES",60,"",NA,120,"2269b","Penas Merino, Ángel; Díaz González, Tomás E.; García González, Marta E.; López Pacheco, Mª José; Puente García, Emilio & Herrero Cembranos, Luis","1988","Datos sobre los cardales y tobales (Onoportetea acanthii) en la provincia de León."," Lazaroa, 10: 65-79.","No forest",-4.82246974,43.05073515,"3 - UTM10x10 + Elevation",1280,"Yes","ANTHROPOGENIC VEGETATION","Artemisietea vulgaris","Onopordetalia acanthii","Cirsion richterano-chodati"," V38   ","V38",6,"Ruderal","V38"
"T-P22335",0.0614195667576786,0.186789787743483,522335,"Cirsio chodati-Carduetum carpetani",84,12712,"30TUN35","",19170,1090,"Pedrosa del Rey","","ATL_COAST","N_DUNES",80,"",NA,200,"2269b","Penas Merino, Ángel; Díaz González, Tomás E.; García González, Marta E.; López Pacheco, Mª José; Puente García, Emilio & Herrero Cembranos, Luis","1988","Datos sobre los cardales y tobales (Onoportetea acanthii) en la provincia de León."," Lazaroa, 10: 65-79.","No forest",-4.971931033,42.96361238,"3 - UTM10x10 + Elevation",1090,"Yes","ANTHROPOGENIC VEGETATION","Artemisietea vulgaris","Onopordetalia acanthii","Cirsion richterano-chodati"," V38   ","V38",6,"Ruderal","V38"
"T-P22336",0.0496049089049112,0.186476663982626,522336,"Cirsio chodati-Carduetum carpetani",91,10367,"30TTN95","",19171,1090,"Vegacervera","","ATL_COAST","N_DUNES",70,"",NA,100,"2269c","Penas Merino, Ángel; Díaz González, Tomás E.; García González, Marta E.; López Pacheco, Mª José; Puente García, Emilio & Herrero Cembranos, Luis","1988","Datos sobre los cardales y tobales (Onoportetea acanthii) en la provincia de León."," Lazaroa, 10: 65-79.","No forest",-5.527993205,42.88964501,"3 - UTM10x10 + Elevation",1090,"Yes","ANTHROPOGENIC VEGETATION","Artemisietea vulgaris","Onopordetalia acanthii","Cirsion richterano-chodati"," V38   ","V38",6,"Ruderal","V38"
"T-P22337",0.00549095257659942,0.196084568276907,522337,"Cirsio chodati-Carduetum carpetani",85,14865,"30TUN16","",19172,1170,"Cofiñal","","ATL_COAST","N_DUNES",60,"",NA,200,"2269c","Penas Merino, Ángel; Díaz González, Tomás E.; García González, Marta E.; López Pacheco, Mª José; Puente García, Emilio & Herrero Cembranos, Luis","1988","Datos sobre los cardales y tobales (Onoportetea acanthii) en la provincia de León."," Lazaroa, 10: 65-79.","No forest",-5.265788485,43.01940179,"3 - UTM10x10 + Elevation",1170,"Yes","ANTHROPOGENIC VEGETATION","Artemisietea vulgaris","Onopordetalia acanthii","Cirsion richterano-chodati"," V38   ","V38",6,"Ruderal","V38"
"T-P22338",0.0626444080207809,0.202111724394936,522338,"Cirsio chodati-Carduetum carpetani",84,13398,"30TUN36","",19173,1140,"Liegos","","ATL_COAST","N_DUNES",50,"",NA,50,"2269c","Penas Merino, Ángel; Díaz González, Tomás E.; García González, Marta E.; López Pacheco, Mª José; Puente García, Emilio & Herrero Cembranos, Luis","1988","Datos sobre los cardales y tobales (Onoportetea acanthii) en la provincia de León."," Lazaroa, 10: 65-79.","No forest",-5.000524256,43.01354245,"3 - UTM10x10 + Elevation",1140,"Yes","ANTHROPOGENIC VEGETATION","Artemisietea vulgaris","Onopordetalia acanthii","Cirsion richterano-chodati"," V38   ","V38",6,"Ruderal","V38"
"T-P22339",-0.0153817858379339,0.139709218184509,522339,"Cirsio chodati-Carduetum carpetani",85,11803,"30TUN46","",19174,1180,"Barniedo de la Reina","","ATL_COAST","N_DUNES",70,"",NA,100,"2269c","Penas Merino, Ángel; Díaz González, Tomás E.; García González, Marta E.; López Pacheco, Mª José; Puente García, Emilio & Herrero Cembranos, Luis","1988","Datos sobre los cardales y tobales (Onoportetea acanthii) en la provincia de León."," Lazaroa, 10: 65-79.","No forest",-4.920854553,42.97708789,"3 - UTM10x10 + Elevation",1180,"Yes","ANTHROPOGENIC VEGETATION","Artemisietea vulgaris","Onopordetalia acanthii","Cirsion richterano-chodati"," V38   ","V38",6,"Ruderal","V38"
"T-P22340",-0.00952437267808609,0.230688673433184,522340,"Carduo nutantis-Cirsietum chodati",67,14068,"30TUN17","",19175,1510,"Puerto de Tarna","","ATL_COAST","N_DUNES",70,"",NA,100,"3326","Penas Merino, Ángel; Díaz González, Tomás E.; García González, Marta E.; López Pacheco, Mª José; Puente García, Emilio & Herrero Cembranos, Luis","1988","Datos sobre los cardales y tobales (Onoportetea acanthii) en la provincia de León."," Lazaroa, 10: 65-79.","No forest",-5.219266299,43.09054916,"3 - UTM10x10 + Elevation",1510,"Yes","ANTHROPOGENIC VEGETATION","Artemisietea vulgaris","Onopordetalia acanthii","Cirsion richterano-chodati"," V     ","V38",0,"Ruderal","V38"
"T-P22341",0.0297235628755616,0.183759650456374,522341,"Carduo nutantis-Cirsietum chodati",69,14914,"30TUN17","",19176,1440,"Puerto de Tarna","","ATL_COAST","N_DUNES",80,"",NA,150,"3326","Penas Merino, Ángel; Díaz González, Tomás E.; García González, Marta E.; López Pacheco, Mª José; Puente García, Emilio & Herrero Cembranos, Luis","1988","Datos sobre los cardales y tobales (Onoportetea acanthii) en la provincia de León."," Lazaroa, 10: 65-79.","No forest",-5.293533307,43.10529203,"3 - UTM10x10 + Elevation",1440,"Yes","ANTHROPOGENIC VEGETATION","Artemisietea vulgaris","Onopordetalia acanthii","Cirsion richterano-chodati"," V38   ","V38",6,"Ruderal","V38"
"T-P22342",-0.00651244862596825,0.233034019835306,522342,"Carduo nutantis-Cirsietum chodati",79,14560,"30TUN27","",19177,1270,"Valle de Riosol","","ATL_COAST","N_DUNES",80,"",NA,60,"3326","Penas Merino, Ángel; Díaz González, Tomás E.; García González, Marta E.; López Pacheco, Mª José; Puente García, Emilio & Herrero Cembranos, Luis","1988","Datos sobre los cardales y tobales (Onoportetea acanthii) en la provincia de León."," Lazaroa, 10: 65-79.","No forest",-5.132614525,43.14262273,"3 - UTM10x10 + Elevation",1270,"Yes","ANTHROPOGENIC VEGETATION","Artemisietea vulgaris","Onopordetalia acanthii","Cirsion richterano-chodati"," V38   ","V38",6,"Ruderal","V38"
"T-P22343",0.01343522998021,0.146130841364041,522343,"Carduo nutantis-Cirsietum chodati",80,12938,"30TUN27","",19178,1200,"La Uña","","ATL_COAST","N_DUNES",60,"",NA,50,"3326","Penas Merino, Ángel; Díaz González, Tomás E.; García González, Marta E.; López Pacheco, Mª José; Puente García, Emilio & Herrero Cembranos, Luis","1988","Datos sobre los cardales y tobales (Onoportetea acanthii) en la provincia de León."," Lazaroa, 10: 65-79.","No forest",-5.095502023,43.13610515,"3 - UTM10x10 + Elevation",1200,"Yes","ANTHROPOGENIC VEGETATION","Artemisietea vulgaris","Onopordetalia acanthii","Cirsion richterano-chodati"," V38   ","V38",6,"Ruderal","V38"
"T-P22344",0.045844190963169,0.209730282585929,522344,"Carduo nutantis-Cirsietum chodati",84,13736,"30TUN36","",19179,1070,"Escaro","","ATL_COAST","N_DUNES",80,"",NA,100,"3326","Penas Merino, Ángel; Díaz González, Tomás E.; García González, Marta E.; López Pacheco, Mª José; Puente García, Emilio & Herrero Cembranos, Luis","1988","Datos sobre los cardales y tobales (Onoportetea acanthii) en la provincia de León."," Lazaroa, 10: 65-79.","No forest",-5.024032771,43.01942117,"4 - UTM10x10 + Centroid",1070,"Yes","ANTHROPOGENIC VEGETATION","Artemisietea vulgaris","Onopordetalia acanthii","Cirsion richterano-chodati"," V38   ","V38",6,"Ruderal","V38"
"T-P22352",0.0173591012740071,0.146562068061597,522352,"Carduo bourgeani-Silybetum mariani",124,7789,"29TPH81","",19180,490,"Cacabelos","","ATL_COAST","N_DUNES",80,"",NA,150,"1966","Penas Merino, Ángel; Díaz González, Tomás E.; García González, Marta E.; López Pacheco, Mª José; Puente García, Emilio & Herrero Cembranos, Luis","1988","Datos sobre los cardales y tobales (Onoportetea acanthii) en la provincia de León."," Lazaroa, 10: 65-79.","No forest",-6.778527631,42.55263435,"3 - UTM10x10 + Elevation",490,"Yes","ANTHROPOGENIC VEGETATION","Artemisietea vulgaris","Carthametalia lanati","Silybo mariani-Urticion piluliferae"," V38   ","V38",6,"Ruderal","V38"
"T-P22353",-0.00116924217801143,0.154180132980271,522353,"Carduo bourgeani-Silybetum mariani",118,8089,"29TPH72","",19181,510,"Valtuille de Abajo","","ATL_COAST","N_DUNES",100,"",NA,200,"1966","Penas Merino, Ángel; Díaz González, Tomás E.; García González, Marta E.; López Pacheco, Mª José; Puente García, Emilio & Herrero Cembranos, Luis","1988","Datos sobre los cardales y tobales (Onoportetea acanthii) en la provincia de León."," Lazaroa, 10: 65-79.","No forest",-6.816288499,42.61260869,"3 - UTM10x10 + Elevation",510,"Yes","ANTHROPOGENIC VEGETATION","Artemisietea vulgaris","Carthametalia lanati","Silybo mariani-Urticion piluliferae"," V33   ","V38",0,"Ruderal","V38"
"T-P22356",0.0016440427314394,0.186222355559277,522356,"Carduo carpetani-Onopordetum acanthii",98,9075,"30TTN94","",19182,970,"Robles de la Valcueva","","ATL_COAST","N_DUNES",80,"",NA,200,"2165a","Penas Merino, Ángel; Díaz González, Tomás E.; García González, Marta E.; López Pacheco, Mª José; Puente García, Emilio & Herrero Cembranos, Luis","1988","Datos sobre los cardales y tobales (Onoportetea acanthii) en la provincia de León."," Lazaroa, 10: 65-79.","No forest",-5.505504211,42.81810239,"3 - UTM10x10 + Elevation",970,"Yes","ANTHROPOGENIC VEGETATION","Artemisietea vulgaris","Carthametalia lanati","Carduo carpetani-Cirsion odontolepidis"," V38   ","V38",6,"Ruderal","V38"
"T-P22357",0.0253958314509353,0.19295770520585,522357,"Carduo carpetani-Onopordetum acanthii",92,8778,"30TTN94","",19183,1040,"Matallana de Torío","","ATL_COAST","N_DUNES",80,"",NA,100,"2165a","Penas Merino, Ángel; Díaz González, Tomás E.; García González, Marta E.; López Pacheco, Mª José; Puente García, Emilio & Herrero Cembranos, Luis","1988","Datos sobre los cardales y tobales (Onoportetea acanthii) en la provincia de León."," Lazaroa, 10: 65-79.","No forest",-5.54690667,42.81358653,"3 - UTM10x10 + Elevation",1040,"Yes","ANTHROPOGENIC VEGETATION","Artemisietea vulgaris","Carthametalia lanati","Carduo carpetani-Cirsion odontolepidis"," V38   ","V38",6,"Ruderal","V38"
"T-P22358",0.0138399052219139,0.18585316017349,522358,"Carduo carpetani-Onopordetum acanthii",93,7224,"30TTN83","",19184,1120,"El Rabizo","","ATL_COAST","N_DUNES",80,"",NA,100,"2165a","Penas Merino, Ángel; Díaz González, Tomás E.; García González, Marta E.; López Pacheco, Mª José; Puente García, Emilio & Herrero Cembranos, Luis","1988","Datos sobre los cardales y tobales (Onoportetea acanthii) en la provincia de León."," Lazaroa, 10: 65-79.","No forest",-5.681268868,42.75288732,"3 - UTM10x10 + Elevation",1120,"Yes","ANTHROPOGENIC VEGETATION","Artemisietea vulgaris","Carthametalia lanati","Carduo carpetani-Cirsion odontolepidis"," V38   ","V38",6,"Ruderal","V38"
"T-P22359",-0.0263159223936862,0.134803804309742,522359,"Carduo carpetani-Onopordetum acanthii",96,7943,"30TTN84","",19160,950,"La Robla","","ATL_COAST","N_DUNES",85,"",NA,150,"2165a","Penas Merino, Ángel; Díaz González, Tomás E.; García González, Marta E.; López Pacheco, Mª José; Puente García, Emilio & Herrero Cembranos, Luis","1988","Datos sobre los cardales y tobales (Onoportetea acanthii) en la provincia de León."," Lazaroa, 10: 65-79.","No forest",-5.627476499,42.80996401,"3 - UTM10x10 + Elevation",950,"Yes","ANTHROPOGENIC VEGETATION","Artemisietea vulgaris","Carthametalia lanati","Carduo carpetani-Cirsion odontolepidis"," V38   ","V38",6,"Ruderal","V38"
"T-P22360",0.04571399289611,0.19521432248185,522360,"Carduo carpetani-Onopordetum acanthii",88,11387,"30TTN85","",19185,1080,"Villasimpliz","","ATL_COAST","N_DUNES",70,"",NA,150,"2165a","Penas Merino, Ángel; Díaz González, Tomás E.; García González, Marta E.; López Pacheco, Mª José; Puente García, Emilio & Herrero Cembranos, Luis","1988","Datos sobre los cardales y tobales (Onoportetea acanthii) en la provincia de León."," Lazaroa, 10: 65-79.","No forest",-5.643608303,42.90143927,"3 - UTM10x10 + Elevation",1080,"Yes","ANTHROPOGENIC VEGETATION","Artemisietea vulgaris","Carthametalia lanati","Carduo carpetani-Cirsion odontolepidis"," V38   ","V38",6,"Ruderal","V38"
"T-P22361",-0.00730976299933165,0.113538899211573,522361,"Carduo carpetani-Onopordetum acanthii",92,11099,"30TTN75","",19186,1170,"San Martín de la Tercia","","ATL_COAST","N_DUNES",80,"",NA,100,"2165a","Penas Merino, Ángel; Díaz González, Tomás E.; García González, Marta E.; López Pacheco, Mª José; Puente García, Emilio & Herrero Cembranos, Luis","1988","Datos sobre los cardales y tobales (Onoportetea acanthii) en la provincia de León."," Lazaroa, 10: 65-79.","No forest",-5.701239318,42.87488037,"3 - UTM10x10 + Elevation",1170,"Yes","ANTHROPOGENIC VEGETATION","Artemisietea vulgaris","Carthametalia lanati","Carduo carpetani-Cirsion odontolepidis"," V38   ","V38",6,"Ruderal","V38"
"T-P22362",0.0270192147290153,0.162268282890243,522362,"Carduo carpetani-Onopordetum acanthii",97,10075,"30TUN04","",19187,960,"La Vega de Boñar","","ATL_COAST","N_DUNES",80,"",NA,120,"2165d","Penas Merino, Ángel; Díaz González, Tomás E.; García González, Marta E.; López Pacheco, Mª José; Puente García, Emilio & Herrero Cembranos, Luis","1988","Datos sobre los cardales y tobales (Onoportetea acanthii) en la provincia de León."," Lazaroa, 10: 65-79.","No forest",-5.330723492,42.85421267,"3 - UTM10x10 + Elevation",960,"Yes","ANTHROPOGENIC VEGETATION","Artemisietea vulgaris","Carthametalia lanati","Carduo carpetani-Cirsion odontolepidis"," V38   ","V38",6,"Ruderal","V38"
"T-P22363",0.00479481458245467,0.162534837133176,522363,"Carduo carpetani-Onopordetum acanthii",94,8977,"30TUN04","",19188,1040,"Otero de Curueño","","ATL_COAST","N_DUNES",80,"",NA,200,"2165d","Penas Merino, Ángel; Díaz González, Tomás E.; García González, Marta E.; López Pacheco, Mª José; Puente García, Emilio & Herrero Cembranos, Luis","1988","Datos sobre los cardales y tobales (Onoportetea acanthii) en la provincia de León."," Lazaroa, 10: 65-79.","No forest",-5.398788954,42.84200043,"3 - UTM10x10 + Elevation",1040,"Yes","ANTHROPOGENIC VEGETATION","Artemisietea vulgaris","Carthametalia lanati","Carduo carpetani-Cirsion odontolepidis"," V38   ","V38",6,"Ruderal","V38"
"T-P22429",-0.0375174552006168,-0.121148160764742,522429,"Lamio hybridi-Echinochloetum crus-gallii",128,11640,"30TUP20","",19271,200,"Mais-Acker in der Talane oberhalb von Cangas de Onís","","ATL_COAST","N_DUNES",NA,"",NA,100,"748","Aedo, Carlos; Herrera, Mercedes; F. Prieto, José Antonio & Díaz, Tomás, E.","1986","Datos sobre la vegetación arvense de la Cornisa Cantábrica."," Lazaroa, 9: 241-254.","No forest",-5.181564248,43.41182702,"3 - UTM10x10 + Elevation",200,"Yes","ANTHROPOGENIC VEGETATION","Digitario sanguinalis-Eragrostietea","Eragrostietalia","Spergulo arvensis-Erodion cicutariae"," V15   ","V15",2,"Weed","V15B"
"T-P22430",-0.0366092913335884,-0.075940053378899,522430,"Fumario capreolatae-Veronicetum persicae",141,12472,"30TWN09","",19216,50,"Erandio","","ATL_COAST","N_DUNES",NA,"",NA,100,"749","Aedo, Carlos; Herrera, Mercedes; F. Prieto, José Antonio & Díaz, Tomás, E.","1986","Datos sobre la vegetación arvense de la Cornisa Cantábrica."," Lazaroa, 9: 241-254.","No forest",-2.923873267,43.3065519,"3 - UTM10x10 + Elevation",50,"Yes","ANTHROPOGENIC VEGETATION","Digitario sanguinalis-Eragrostietea","Eragrostietalia","Spergulo arvensis-Erodion cicutariae"," V15   ","V15",2,"Weed","V15A"
"T-P22431",0.0108195604341903,-0.10372151824671,522431,"Fumario capreolatae-Veronicetum persicae",139,12713,"30TWN09","",19204,40,"Lejona","","ATL_COAST","N_DUNES",NA,"",NA,100,"749","Aedo, Carlos; Herrera, Mercedes; F. Prieto, José Antonio & Díaz, Tomás, E.","1986","Datos sobre la vegetación arvense de la Cornisa Cantábrica."," Lazaroa, 9: 241-254.","No forest",-2.886899551,43.29751671,"3 - UTM10x10 + Elevation",40,"Yes","ANTHROPOGENIC VEGETATION","Digitario sanguinalis-Eragrostietea","Eragrostietalia","Spergulo arvensis-Erodion cicutariae"," V37   ","V15",0,"Weed","V15A"
