Relevé number,SIVIMID,CODE,EUNIS_REVISED,EUNIS2020,EUNISL1,EUNISL2,EUNISL3,Aspect,Slope,Area,Year,DEG_LON,DEG_LAT,Accuracy,Elevation,Class,Order,Alliance,Sintaxon
696,T-P11650,V39c,V39,V39,Ruderal,V39,V39,,NA,8,1988,-5.633247428,42.91697961,4 - UTM10x10 + Centroid,1000,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati,Urtico dioicae-Sambucetum ebuli
444,S-P17969,V39c,V39,V,Ruderal,V39,V39,,NA,30,1982,-2.646008126,43.16915796,1 - UTM1x1 + Elevation,180,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati,Urtico dioicae-Sambucetum ebuli
299,R-P24677,V39c,V39,R57,Ruderal,V39,V39,,NA,20,2012,-6.628592361,42.27655082,1 - UTM1x1 + Elevation,1190,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati,Urtico dioicae-Sambucetum ebuli
780,T-P12038,V39c,V39,R57,Ruderal,V39,V39,,NA,20,1988,-3.13099271,43.29389577,3 - UTM10x10 + Elevation,200,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati,Urtico dioicae-Sambucetum ebuli
448,S-P18282,V39c,V39,V38,Ruderal,V39,V39,S,40,30,1974,-5.92266808,43.15577265,1 - UTM1x1 + Elevation,850,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati,Urtico dioicae-Sambucetum ebuli
509,T-P03069,V39c,V39,R55,Ruderal,V39,V39,,NA,15,1986,-3.06693273,43.33357141,3 - UTM10x10 + Elevation,250,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati,Urtico dioicae-Sambucetum ebuli
438,S-P17963,V39c,V39,R57,Ruderal,V39,V39,,NA,20,1982,-2.739314292,43.21443251,1 - UTM1x1 + Elevation,110,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati,Urtico dioicae-Sambucetum ebuli
891,T-P23958,V39c,V39,R57,Ruderal,V39,V39,,NA,15,1982,-2.445949796,43.25300855,3 - UTM10x10 + Elevation,360,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati,Urtico dioicae-Sambucetum ebuli
124,Q-P10114,V39c,V39,R57,Ruderal,V39,V39,,NA,2,2000,-7.068726986,41.87997997,3 - UTM10x10 + Elevation,750,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati,Urtico dioicae-Sambucetum ebuli
620,T-P06597,V39c,V39,R55,Ruderal,V39,V39,,NA,50,1995,-2.088164812,42.957158,1 - UTM1x1 + Elevation,610,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati,Urtico dioicae-Sambucetum ebuli
698,T-P11652,V39c,V39,R57,Ruderal,V39,V39,S,1.8,20,1988,-5.728383338,42.87963896,3 - UTM10x10 + Elevation,1200,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati,Urtico dioicae-Sambucetum ebuli
507,T-P03067,V39c,V39,R57,Ruderal,V39,V39,,NA,20,1986,-3.200156905,43.33341586,3 - UTM10x10 + Elevation,150,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati,Urtico dioicae-Sambucetum ebuli
623,T-P06600,V39c,V39,R55,Ruderal,V39,V39,,NA,30,1995,-2.201599488,43.28578159,1 - UTM1x1 + Elevation,140,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati,Urtico dioicae-Sambucetum ebuli
397,S-P15131,V39c,V39,V,Ruderal,V39,V39,,NA,20,1967,-2.29159175,43.17831819,1 - UTM1x1 + Elevation,100,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati,Urtico dioicae-Sambucetum ebuli
451,S-P18285,V39c,V39,R57,Ruderal,V39,V39,S,20,40,1974,-6.028245514,43.20164621,2 - UTM1x1 + Centroid,250,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati,Urtico dioicae-Sambucetum ebuli
440,S-P17965,V39c,V39,R57,Ruderal,V39,V39,,NA,20,1982,-2.662416887,43.31688458,1 - UTM1x1 + Elevation,90,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati,Urtico dioicae-Sambucetum ebuli
346,S-P11129,V39c,V39,R57,Ruderal,V39,V39,,NA,20,1989,-4.457617041,42.9911302,1 - UTM1x1 + Elevation,1200,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati,Urtico dioicae-Sambucetum ebuli
782,T-P12040,V39c,V39,R57,Ruderal,V39,V39,,NA,20,1988,-3.054595502,43.33177705,3 - UTM10x10 + Elevation,300,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati,Urtico dioicae-Sambucetum ebuli
541,T-P05181,V39c,V39,R57,Ruderal,V39,V39,,NA,15,1995,-3.480805149,43.25694172,1 - UTM1x1 + Elevation,90,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati,Urtico dioicae-Sambucetum ebuli
185,R-P15144,V39c,V39,R,Ruderal,V39,V39,,NA,15,1983,-2.420077433,43.12321172,1 - UTM1x1 + Elevation,140,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati,Urtico dioicae-Sambucetum ebuli
414,S-P15148,V39c,V39,V38,Ruderal,V39,V39,,NA,50,1967,-2.100370981,42.96085661,1 - UTM1x1 + Elevation,650,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati,Urtico dioicae-Sambucetum ebuli
341,R-P29005,V39c,V39,R57,Ruderal,V39,V39,,NA,100,2014,-3.597753212,43.12131899,1 - UTM1x1 + Elevation,840,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati,Urtico dioicae-Sambucetum ebuli
188,R-P15147,V39c,V39,R55,Ruderal,V39,V39,,NA,20,1983,-2.268671539,43.24300789,1 - UTM1x1 + Elevation,300,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati,Urtico dioicae-Sambucetum ebuli
543,T-P05183,V39c,V39,?,Ruderal,V39,V39,,NA,10,1995,-3.434991241,43.39759621,3 - UTM10x10 + Elevation,8,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati,Urtico dioicae-Sambucetum ebuli
629,T-P06606,V39c,V39,R55,Ruderal,V39,V39,,NA,30,1995,-3.428834687,43.22473146,1 - UTM1x1 + Elevation,560,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati,Urtico dioicae-Sambucetum ebuli
409,S-P15143,V39c,V39,R55,Ruderal,V39,V39,,5,200,1967,-1.78376686,43.34693392,1 - UTM1x1 + Elevation,15,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati,Urtico dioicae-Sambucetum ebuli
442,S-P17967,V39c,V39,R,Ruderal,V39,V39,,NA,30,1982,-2.65095979,43.16377029,1 - UTM1x1 + Elevation,180,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati,Urtico dioicae-Sambucetum ebuli
792,T-P12276,V39c,V39,R57,Ruderal,V39,V39,,NA,5,1988,-6.297557608,42.94568401,3 - UTM10x10 + Elevation,1030,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati,Urtico dioicae-Sambucetum ebuli
401,S-P15135,V39c,V39,R57,Ruderal,V39,V39,,20,50,1967,-1.965249735,43.26767938,1 - UTM1x1 + Elevation,20,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati,Urtico dioicae-Sambucetum ebuli
694,T-P11648,V39c,V39,R57,Ruderal,V39,V39,SW,4.5,15,1988,-5.74582576,42.88642525,3 - UTM10x10 + Elevation,1200,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati,Urtico dioicae-Sambucetum ebuli
38,NEW-OMAR-PA102,V39c,V39,NA,Ruderal,V39,V39,SE,0,20,1981,-5.654043577,43.23651311,500,325,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Arction lappae,Comunidad de Arctium minus y Artemisia vulgaris
49,Q-P08747,V39c,V39,V,Ruderal,V39,V39,,NA,20,1990,-4.504036138,42.88246998,3 - UTM10x10 + Elevation,1000,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati,Urtico dioicae-Sambucetum ebuli
419,S-P15153,V39c,V39,R55,Ruderal,V39,V39,,5,20,1967,-2.269424273,43.17997973,1 - UTM1x1 + Elevation,120,Epilobietea angustifolii,Galio-Alliarietalia,Geo urbani-Alliarion officinalis,Geranietum robertiano-lucidi
695,T-P11649,V39c,V39,R57,Ruderal,V39,V39,SW,2.7,15,1988,-5.696803534,42.94161827,3 - UTM10x10 + Elevation,1200,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati,Urtico dioicae-Sambucetum ebuli
441,S-P17966,V39c,V39,R57,Ruderal,V39,V39,,NA,20,1982,-2.657473961,43.3186708,1 - UTM1x1 + Elevation,80,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati,Urtico dioicae-Sambucetum ebuli
102,Q-P10090,V39c,V39,?,Ruderal,V39,V39,SW,54,6,2000,-6.84862466,41.82634749,3 - UTM10x10 + Elevation,900,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati,Comunidad de Chaerophyllum temulum y Urtica dioica
702,T-P11656,V39c,V39,V39,Ruderal,V39,V39,,NA,50,1988,-5.704786375,42.9000092,3 - UTM10x10 + Elevation,1200,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Arction lappae,Galio aparines-Conietum maculati
781,T-P12039,V39c,V39,R55,Ruderal,V39,V39,,NA,15,1988,-3.108806287,43.29571995,3 - UTM10x10 + Elevation,250,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati,Urtico dioicae-Sambucetum ebuli
402,S-P15136,V39c,V39,R57,Ruderal,V39,V39,,NA,100,1967,-2.073035698,43.14794089,1 - UTM1x1 + Elevation,100,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati,Urtico dioicae-Sambucetum ebuli
405,S-P15139,V39c,V39,R57,Ruderal,V39,V39,,NA,20,1967,-1.843525255,43.3187396,1 - UTM1x1 + Elevation,120,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati,Urtico dioicae-Sambucetum ebuli
779,T-P12037,V39c,V39,R57,Ruderal,V39,V39,,NA,20,1988,-3.16055042,43.28305254,3 - UTM10x10 + Elevation,150,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati,Urtico dioicae-Sambucetum ebuli
540,T-P05180,V39c,V39,R57,Ruderal,V39,V39,,NA,10,1995,-3.481714672,43.37219645,3 - UTM10x10 + Elevation,4,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati,Urtico dioicae-Sambucetum ebuli
443,S-P17968,V39c,V39,R57,Ruderal,V39,V39,,NA,30,1982,-2.648478904,43.16736462,1 - UTM1x1 + Elevation,180,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati,Urtico dioicae-Sambucetum ebuli
106,Q-P10094,V39c,V39,R57,Ruderal,V39,V39,S,63,4,2000,-6.642501247,41.80066068,3 - UTM10x10 + Elevation,860,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati,Comunidad de Chaerophyllum temulum y Urtica dioica
2216,R-P24470,V39c,V39,V,Walls,U37,V39,S,100,30,2012,-6.663168896,42.37089703,1 - UTM1x1 + Elevation,940,Cymbalario-Parietarietea diffusae,Tortulo-Cymbalarietalia,Galio valantiae-Parietarion judaicae,Parietarietum judaicae
30,NEW-OMAR-NI01,V39c,V39,NA,Ruderal,V39,V39,,0,1,2020,-5.702776474,43.3133463,10,203,NA,NA,NA,
913,T-P33585,V39c,V39,H25,Ruderal,V39,V39,NW,NA,NA,1959,-8.583838387,42.85861274,1 - UTM1x1 + Elevation,200,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Arction lappae,Galactito tomentosae-Digitaletum purpureae
911,T-P33583,V39c,V39,V38,Ruderal,V39,V39,W,NA,NA,1959,-8.484775307,42.84541158,1 - UTM1x1 + Elevation,300,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Arction lappae,Galactito tomentosae-Digitaletum purpureae
910,T-P33582,V39c,V39,H25,Ruderal,V39,V39,S,NA,NA,1959,-8.622505331,42.88011985,1 - UTM1x1 + Elevation,200,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Arction lappae,Galactito tomentosae-Digitaletum purpureae
123,Q-P10113,V39c,V39,R57,Ruderal,V39,V39,N,18,6,2000,-6.910248865,41.92871595,3 - UTM10x10 + Elevation,840,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati,Urtico dioicae-Sambucetum ebuli
101,Q-P10089,V39c,V39,Sa,Ruderal,V39,V39,S,63,8,2000,-6.780099635,41.84843679,3 - UTM10x10 + Elevation,820,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati,Comunidad de Chaerophyllum temulum y Urtica dioica
110,Q-P10098,V39c,V39,?,Ruderal,V39,V39,W,63,4,2000,-6.836679525,41.86816917,3 - UTM10x10 + Elevation,880,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati,Comunidad de Chaerophyllum temulum y Urtica dioica
105,Q-P10093,V39c,V39,?,Ruderal,V39,V39,S,63,4,2000,-7.039080911,41.86842203,3 - UTM10x10 + Elevation,740,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati,Comunidad de Chaerophyllum temulum y Urtica dioica
37,NEW-OMAR-NI10,V39c,V39,NA,Ruderal,V39,V39,,0,1,2020,-5.70073096,43.31365576,10,201,NA,NA,NA,
109,Q-P10097,V39c,V39,V,Ruderal,V39,V39,SW,72,6,2000,-6.935699959,41.87201709,3 - UTM10x10 + Elevation,800,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati,Comunidad de Chaerophyllum temulum y Urtica dioica
51,Q-P08749,V39c,V39,R57,Ruderal,V39,V39,,NA,20,1990,-4.512128657,42.91298042,3 - UTM10x10 + Elevation,1070,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati,Urtico dioicae-Sambucetum ebuli
626,T-P06603,V39c,V39,V39,Ruderal,V39,V39,,NA,20,1995,-2.578365288,42.62681363,1 - UTM1x1 + Elevation,750,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati,Urtico dioicae-Sambucetum ebuli
816,T-P13201,V39c,V39,V39,Ruderal,V39,V39,,NA,30,1997,-1.138754059,42.96924932,4 - UTM10x10 + Centroid,800,Epilobietea angustifolii,Circaeo lutetianae-Stachyetalia sylvaticae,Aegopodion podagrariae,Chaerophyllo aurei-Anthriscetum sylvestris
709,T-P11663,V39c,V39,R55,Ruderal,V39,V39,,NA,20,1988,-5.740534473,42.87754763,3 - UTM10x10 + Elevation,1220,Epilobietea angustifolii,Galio-Alliarietalia,Geo urbani-Alliarion officinalis,Geranio robertiani-Caryolophetum sempervirentis
784,T-P12042,V39c,V39,R57,Ruderal,V39,V39,,NA,15,1988,-2.988015868,43.17510784,3 - UTM10x10 + Elevation,250,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati,Urtico dioicae-Sambucetum ebuli
789,T-P12273,V39c,V39,R57,Ruderal,V39,V39,,NA,10,1988,-6.231850416,43.00158459,3 - UTM10x10 + Elevation,1440,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati,Urtico dioicae-Sambucetum ebuli
410,S-P15144,V39c,V39,R,Ruderal,V39,V39,,25,50,1967,-1.734874045,43.32479284,1 - UTM1x1 + Elevation,8,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati,Urtico dioicae-Sambucetum ebuli
791,T-P12275,V39c,V39,R57,Ruderal,V39,V39,,NA,10,1988,-6.403089754,42.94799425,3 - UTM10x10 + Elevation,1090,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati,Urtico dioicae-Sambucetum ebuli
513,T-P03073,V39c,V39,R,Ruderal,V39,V39,,NA,15,1986,-3.059527844,43.32997367,3 - UTM10x10 + Elevation,200,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati,Urtico dioicae-Sambucetum ebuli
338,R-P29001,V39c,V39,V,Ruderal,V39,V39,,NA,100,2014,-3.553063157,43.07291722,1 - UTM1x1 + Elevation,770,Epilobietea angustifolii,Circaeo lutetianae-Stachyetalia sylvaticae,Aegopodion podagrariae,Galio aparines-Anthriscetum sylvestris
614,T-P06590,V39c,V39,R55,Ruderal,V39,V39,,NA,20,1995,-2.580020286,43.10409979,1 - UTM1x1 + Elevation,180,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati,Urtico dioicae-Sambucetum ebuli
788,T-P12272,V39c,V39,R57,Ruderal,V39,V39,,NA,12,1988,-6.323608334,42.92872243,3 - UTM10x10 + Elevation,1000,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati,Urtico dioicae-Sambucetum ebuli
125,Q-P10115,V39c,V39,R57,Ruderal,V39,V39,W,4.5,9,2000,-7.052709018,41.85533498,3 - UTM10x10 + Elevation,820,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati,Urtico dioicae-Sambucetum ebuli
612,T-P06588,V39c,V39,R57,Ruderal,V39,V39,,NA,15,1995,-2.130051799,42.76837423,1 - UTM1x1 + Elevation,530,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati,Urtico dioicae-Sambucetum ebuli
744,T-P11878,V39c,V39,R57,Ruderal,V39,V39,,NA,20,1988,-5.748352093,42.88816549,3 - UTM10x10 + Elevation,1200,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati,Urtico dioicae-Sambucetum ebuli
192,R-P15151,V39c,V39,R57,Ruderal,V39,V39,,NA,5,1983,-2.563582342,42.99597836,2 - UTM1x1 + Centroid,300,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati,Urtico dioicae-Sambucetum ebuli
447,S-P17972,V39c,V39,R,Ruderal,V39,V39,,NA,10,1982,-2.673561842,43.07739006,2 - UTM1x1 + Centroid,450,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati,Urtico dioicae-Sambucetum ebuli
511,T-P03071,V39c,V39,V,Ruderal,V39,V39,,NA,15,1986,-3.209938483,43.3081855,3 - UTM10x10 + Elevation,400,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati,Urtico dioicae-Sambucetum ebuli
539,T-P05179,V39c,V39,R57,Ruderal,V39,V39,,NA,8,1995,-3.467041253,43.39026625,1 - UTM1x1 + Elevation,6,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati,Urtico dioicae-Sambucetum ebuli
127,Q-P10117,V39c,V39,R57,Ruderal,V39,V39,,NA,4,2000,-6.95616051,41.77406386,3 - UTM10x10 + Elevation,800,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati,Urtico dioicae-Sambucetum ebuli
742,T-P11876,V39c,V39,R57,Ruderal,V39,V39,,NA,10,1988,-6.216775309,42.99480644,3 - UTM10x10 + Elevation,1440,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati,Urtico dioicae-Sambucetum ebuli
790,T-P12274,V39c,V39,R57,Ruderal,V39,V39,,NA,10,1988,-6.246347129,42.95075099,3 - UTM10x10 + Elevation,1240,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati,Urtico dioicae-Sambucetum ebuli
692,T-P11646,V39c,V39,R55,Ruderal,V39,V39,N,27,20,1988,-5.633247428,42.91697961,4 - UTM10x10 + Centroid,1000,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati,Urtico dioicae-Sambucetum ebuli
693,T-P11647,V39c,V39,R57,Ruderal,V39,V39,S,4.5,8,1988,-5.666838907,42.87208558,3 - UTM10x10 + Elevation,1140,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati,Urtico dioicae-Sambucetum ebuli
168,R-P14808,V39c,R55,?,Ruderal,V39,V39,,NA,NA,2004,-1.376829654,42.60572333,4 - UTM10x10 + Centroid,390,Epilobietea angustifolii,Convolvuletalia sepium,Senecionion fluviatilis,Arundini-Convolvuletum sepium
411,S-P15145,V39c,V39,R57,Ruderal,V39,V39,,NA,20,1967,-1.974220923,43.02643256,1 - UTM1x1 + Elevation,310,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati,Urtico dioicae-Sambucetum ebuli
627,T-P06604,V39c,V39,R55,Ruderal,V39,V39,,NA,8,1995,-2.63537261,43.30239422,2 - UTM1x1 + Centroid,10,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati,Urtico dioicae-Sambucetum ebuli
480,S-P20421,V39c,V39,R55,Ruderal,V39,V39,N,NA,4,1972,-8.828947458,42.2630368,3 - UTM10x10 + Elevation,50,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Arction lappae,Galactito tomentosae-Digitaletum purpureae
72,Q-P09155,V39c,V39,V38,Ruderal,V39,V39,,NA,NA,2004,-8.062724337,42.07805993,3 - UTM10x10 + Elevation,990,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Arction lappae,Geranio lusitanici-Scrophularietum herminii
890,T-P23957,V39c,V39,R55,Ruderal,V39,V39,,NA,10,1982,-2.286053424,43.01979776,3 - UTM10x10 + Elevation,400,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati,Urtico dioicae-Sambucetum ebuli
644,T-P06623,V39c,V39,V39,Ruderal,V39,V39,,NA,30,1995,-2.931132951,43.42901783,2 - UTM1x1 + Centroid,3,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati,Urtico dioicae-Sambucetum ebuli
570,T-P06545,V39c,V39,R55,Ruderal,V39,V39,,NA,3,1995,-2.807669055,43.40186354,2 - UTM1x1 + Centroid,20,Epilobietea angustifolii,Galio-Alliarietalia,Geo urbani-Alliarion officinalis,Geranietum robertiano-lucidi
420,S-P15154,V39c,V39,R55,Ruderal,V39,V39,,5,20,1967,-2.262020399,43.18173316,1 - UTM1x1 + Elevation,120,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati,Urtico dioicae-Sambucetum ebuli
1474,T-P07941,V39c,V15,V15,Weed,V15B,V39,,NA,30,1999,-1.613081875,42.8209131,1 - UTM1x1 + Elevation,420,Bidentetea,Bidentetalia,Bidention tripartitae,Xanthio-Polygonetum persicariae
542,T-P05182,V39c,V39,R57,Ruderal,V39,V39,,NA,10,1995,-3.60392926,43.24915423,1 - UTM1x1 + Elevation,200,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati,Urtico dioicae-Sambucetum ebuli
77,Q-P09160,V39c,V39,V38,Ruderal,V39,V39,,NA,NA,2004,-8.043883733,42.08429349,3 - UTM10x10 + Elevation,1000,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Arction lappae,Geranio lusitanici-Scrophularietum herminii
630,T-P06607,V39c,V39,R55,Ruderal,V39,V39,,NA,20,1995,-2.80786812,43.33883235,2 - UTM1x1 + Centroid,3,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati,Urtico dioicae-Sambucetum ebuli
499,S-P21812,V39c,V39,V39,Ruderal,V39,V39,,NA,30,1981,-6.261877126,43.10517829,3 - UTM10x10 + Elevation,890,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Arction lappae,Arction
75,Q-P09158,V39c,V39,R57,Ruderal,V39,V39,,NA,NA,2004,-8.223140863,41.76475744,3 - UTM10x10 + Elevation,650,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Arction lappae,Geranio lusitanici-Scrophularietum herminii
173,R-P14822,V39c,R55,R,Ruderal,V39,V39,,NA,NA,2004,-1.376829654,42.60572333,4 - UTM10x10 + Centroid,390,Epilobietea angustifolii,Convolvuletalia sepium,Senecionion fluviatilis,Arundini-Convolvuletum sepium
169,R-P14814,V39c,R55,S32,Ruderal,V39,V39,,NA,NA,2004,-1.376829654,42.60572333,4 - UTM10x10 + Centroid,370,Epilobietea angustifolii,Convolvuletalia sepium,Senecionion fluviatilis,Arundini-Convolvuletum sepium
171,R-P14820,V39c,R55,R55,Ruderal,V39,V39,,NA,NA,2004,-1.376829654,42.60572333,4 - UTM10x10 + Centroid,390,Epilobietea angustifolii,Convolvuletalia sepium,Senecionion fluviatilis,Arundini-Convolvuletum sepium
174,R-P14823,V39c,R55,R55,Ruderal,V39,V39,,NA,NA,2004,-1.376829654,42.60572333,4 - UTM10x10 + Centroid,390,Epilobietea angustifolii,Convolvuletalia sepium,Senecionion fluviatilis,Arundini-Convolvuletum sepium
199,R-P20727,V39c,V38,V38,Ruderal,V39,V39,,NA,15,NA,-8.788432989,42.25734148,4 - UTM10x10 + Centroid,35,NA,NA,NA,
172,R-P14821,V39c,R55,R55,Ruderal,V39,V39,,NA,NA,2004,-1.376829654,42.60572333,4 - UTM10x10 + Centroid,390,Epilobietea angustifolii,Convolvuletalia sepium,Senecionion fluviatilis,Arundini-Convolvuletum sepium
170,R-P14818,V39c,R55,R55,Ruderal,V39,V39,,NA,NA,2004,-1.376829654,42.60572333,4 - UTM10x10 + Centroid,390,Epilobietea angustifolii,Convolvuletalia sepium,Senecionion fluviatilis,Arundini-Convolvuletum sepium
498,S-P21810,V39c,V39,V39,Ruderal,V39,V39,,NA,10,1981,-6.106897356,43.10229232,3 - UTM10x10 + Elevation,1100,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Arction lappae,Arction
