"SIVIMID","Relevé.number","EUNIS2020","Aspect","Slope","Area","Year","DEG_LON","DEG_LAT","Accuracy","Elevation","Sintaxon","Alliance.original","Alliance.revised","Class.Mucina","Class.Twinspan","Semisupervised"
"T-P15253",515253,"V35","",NA,1,1988,-3.821186692,43.46727446,"4 - UTM10x10 + Centroid",21,"Poo annuae-Spergularietum salinae","Saginion procumbentis","Polygono-Coronopodion","Polygono-Poetea annuae","Polygono-Poetea annuae",0
"T-P15254",515254,"V35","",NA,1,1988,-3.821186692,43.46727446,"4 - UTM10x10 + Centroid",21,"Poo annuae-Spergularietum salinae","Saginion procumbentis","Polycarpion tetraphylli","Polygono-Poetea annuae","Polygono-Poetea annuae",0
"T-P15256",515256,"V35","",NA,2,1988,-4.419290768,43.36986165,"4 - UTM10x10 + Centroid",59,"Poo annuae-Spergularietum salinae","Saginion procumbentis","Polycarpion tetraphylli","Polygono-Poetea annuae","Polygono-Poetea annuae",0
"T-P15265",515265,"V35","",NA,1,1988,-6.949739134,43.54130303,"4 - UTM10x10 + Centroid",47,"Poo annuae-Spergularietum salinae","Saginion procumbentis","Polycarpion tetraphylli","Polygono-Poetea annuae","Polygono-Poetea annuae",0
"T-P05138",505138,"V35","",NA,2,1995,-3.425452985,43.44625591,"3 - UTM10x10 + Elevation",6,"Poo annuae-Spergularietum salinae","Saginion procumbentis","Polycarpion tetraphylli","Polygono-Poetea annuae","Polygono-Poetea annuae",0
"T-P15261",515261,"V35","",NA,1,1988,-6.090129678,43.53291119,"4 - UTM10x10 + Centroid",122,"Poo annuae-Spergularietum salinae","Saginion procumbentis","Polycarpion tetraphylli","Polygono-Poetea annuae","Polygono-Poetea annuae",0
"T-P15249",515249,"V35","",NA,1,1988,-1.946976419,43.2963547,"4 - UTM10x10 + Centroid",66,"Poo annuae-Spergularietum salinae","Saginion procumbentis","Polycarpion tetraphylli","Polygono-Poetea annuae","Polygono-Poetea annuae",0
"T-P15262",515262,"V35","",NA,1,1988,-6.090129678,43.53291119,"4 - UTM10x10 + Centroid",122,"Poo annuae-Spergularietum salinae","Saginion procumbentis","Polycarpion tetraphylli","Polygono-Poetea annuae","Polygono-Poetea annuae",0
"T-P15255",515255,"V35","",NA,1,1988,-4.419290768,43.36986165,"4 - UTM10x10 + Centroid",59,"Poo annuae-Spergularietum salinae","Saginion procumbentis","Polycarpion tetraphylli","Polygono-Poetea annuae","Polygono-Poetea annuae",0
"T-P15264",515264,"V35","",NA,1,1988,-6.708298223,43.53800992,"4 - UTM10x10 + Centroid",71,"Poo annuae-Spergularietum salinae","Saginion procumbentis","Polygono-Coronopodion","Polygono-Poetea annuae","Polygono-Poetea annuae",0
"S-P12108",412108,"R36","",NA,10,1975,-6.708298223,43.53800992,"4 - UTM10x10 + Centroid",71,"Potentillo-Menthetum rotundifoliae","Mentho longifoliae-Juncion inflexi","Sisymbrion officinalis","Sisymbrietea","Polygono-Poetea annuae",0
"R-P23913",323913,"R36","",NA,10,1986,-6.925970118,42.41801219,"3 - UTM10x10 + Elevation",350,"Potentillo-Menthetum rotundifoliae","Mentho longifoliae-Juncion inflexi","Cynancho-Convolvulion sepium","Epilobietea angustifolii","Epilobietea angustifolii",0
"R-P23914",323914,"R36","",NA,4,1986,-6.928170661,42.41433505,"3 - UTM10x10 + Elevation",350,"Potentillo-Menthetum rotundifoliae","Mentho longifoliae-Juncion inflexi","Cynancho-Convolvulion sepium","Epilobietea angustifolii","Epilobietea angustifolii",0
"S-P12112",412112,"V","NE",10,5,1975,-6.8895192,43.54471187,"3 - UTM10x10 + Elevation",35,"Potentillo-Menthetum rotundifoliae","Mentho longifoliae-Juncion inflexi","Balloto-Conion maculati","Epilobietea angustifolii","Epilobietea angustifolii",0
"S-P25165",425165,"R36","",NA,15,2010,-1.664553304,43.15650853,"1 - UTM1x1 + Elevation",130,"Potentillo reptantis-Menthetum suaveolentis","Mentho longifoliae-Juncion inflexi","Cynancho-Convolvulion sepium","Epilobietea angustifolii","Epilobietea angustifolii",0
"T-P18093",518093,"V38","",NA,NA,1966,-7.111337434,42.57180928,"4 - UTM10x10 + Centroid",1117,"Ranunculetum saniculifolii","Ranunculion aquatilis","Cirsion richterano-chodati","Artemisietea vulgaris","Artemisietea vulgaris",0
"T-P17234",517234,"V38","",NA,NA,1975,-7.103282071,42.84195365,"4 - UTM10x10 + Centroid",638,"Rhamno-Juniperetum lyciae","Unknown","Cirsion richterano-chodati","Artemisietea vulgaris","Artemisietea vulgaris",0
"T-P17237",517237,"V38","",NA,NA,1975,-7.103282071,42.84195365,"4 - UTM10x10 + Centroid",638,"Rhamno-Juniperetum lyciae","Unknown","Cirsion richterano-chodati","Artemisietea vulgaris","Artemisietea vulgaris",0
"T-P17238",517238,"V38","",NA,NA,1975,-7.105934156,42.75190131,"4 - UTM10x10 + Centroid",979,"Rhamno-Juniperetum lyciae","Unknown","Cirsion richterano-chodati","Artemisietea vulgaris","Artemisietea vulgaris",0
"T-P17235",517235,"V38","",NA,NA,1975,-7.108824928,42.6618699,"4 - UTM10x10 + Centroid",1067,"Rhamno-Juniperetum lyciae","Unknown","Cirsion richterano-chodati","Artemisietea vulgaris","Artemisietea vulgaris",0
"T-P17236",517236,"V38","",NA,NA,1975,-7.228140842,42.75379587,"4 - UTM10x10 + Centroid",898,"Rhamno-Juniperetum lyciae","Unknown","Cirsion richterano-chodati","Artemisietea vulgaris","Artemisietea vulgaris",0
"R-P14747",314747,"R36",NA,NA,30,2004,-1.376829654,42.60572333,"4 - UTM10x10 + Centroid",390,"Rorippo-Agrostietum stoloniferae","Unknown","Paspalo-Agrostion semiverticillati","Bidentetea","Bidentetea",0
"S-P16054",416054,"R36","",NA,10,1987,-8.211076213,43.28314957,"3 - UTM10x10 + Elevation",10,"Rumici obtusifolii-Oenanthetum","Mentho longifoliae-Juncion inflexi","Cynancho-Convolvulion sepium","Epilobietea angustifolii","Epilobietea angustifolii",0
"S-P16049",416049,"R55","",NA,50,1987,-8.633771785,42.60049954,"3 - UTM10x10 + Elevation",60,"Rumici obtusifolii-Oenanthetum","Mentho longifoliae-Juncion inflexi","Cynancho-Convolvulion sepium","Epilobietea angustifolii","Epilobietea angustifolii",0
"T-P02917",502917,"V34","NW",NA,2,1986,-3.123658218,43.32451958,"3 - UTM10x10 + Elevation",10,"Sagina maritimae-Catapodietum maritimae","Unknown","Polycarpion tetraphylli","Polygono-Poetea annuae","Polygono-Poetea annuae",0
"T-P02916",502916,"V34","N",NA,3,1986,-3.12364361,43.31731593,"3 - UTM10x10 + Elevation",10,"Sagina maritimae-Catapodietum maritimae","Unknown","Polycarpion tetraphylli","Polygono-Poetea annuae","Polygono-Poetea annuae",0
"T-P02918",502918,"V34","NE",NA,4,1986,-3.153327174,43.35149732,"3 - UTM10x10 + Elevation",20,"Sagina maritimae-Catapodietum maritimae","Unknown","Polycarpion tetraphylli","Polygono-Poetea annuae","Polygono-Poetea annuae",0
"T-P28146",528146,"V35","",NA,1,1958,-5.665984283,43.52893451,"4 - UTM10x10 + Centroid",31,"Sagino-Bryetum argentei","Saginion procumbentis","Polycarpion tetraphylli","Polygono-Poetea annuae","Polygono-Poetea annuae",0
"U-P13639",613639,"V35","",NA,1,1994,-6.591547598,43.53512218,"4 - UTM10x10 + Centroid",96,"Sagino maritimae-Catapodietum marinae","Saginion maritimae","Polycarpion tetraphylli","Polygono-Poetea annuae","Polygono-Poetea annuae",0
"U-P12219",612219,"V35","",NA,NA,2003,-8.355077336,41.9909331,"3 - UTM10x10 + Elevation",550,"Sagino procumbentis-Sibthorpietum europaeae","Saginion procumbentis","Saginion procumbentis","Polygono-Poetea annuae","Polygono-Poetea annuae",1
"S-P24280",424280,"R57","NW",150,45,1990,-6.8601657,42.80922234,"1 - UTM1x1 + Elevation",1650,"Sanguisorbo hybridae-Quercetum suberis","Quercion broteroi","Epilobion angustifolii","Epilobietea angustifolii","Epilobietea angustifolii",0
"S-P24278",424278,"R57","NW",130,30,1990,-6.887575465,42.81729745,"1 - UTM1x1 + Elevation",1470,"Sanguisorbo hybridae-Quercetum suberis","Quercion broteroi","Epilobion angustifolii","Epilobietea angustifolii","Epilobietea angustifolii",0
"S-P21313",421313," R     ",NA,NA,100,1990,-7,43,"5 - UTMs missing from DEM",NA,"Scrophulario-Vulpietum alopecuroris","Linario polygalifoliae-Vulpion alopecuri","Linario polygalifoliae-Vulpion alopecuri","Chenopodietea","Chenopodietea",1
"Q-P12632",212632," V     ",NA,NA,100,1972,-8.660078251,41.16368921,"4 - UTM10x10 + Centroid",38,"Scrophulario-Vulpietum alopecuroris","Linario polygalifoliae-Vulpion alopecuri","Linario polygalifoliae-Vulpion alopecuri","Chenopodietea","Chenopodietea",1
"R-P20909",320909," R     ",NA,NA,150,1989,-7,43,"5 - UTMs missing from DEM",NA,"Scrophulario-Vulpietum alopecuroris","Linario polygalifoliae-Vulpion alopecuri","Linario polygalifoliae-Vulpion alopecuri","Chenopodietea","Chenopodietea",1
"S-P21314",421314," R     ",NA,NA,50,1990,-7,43,"5 - UTMs missing from DEM",NA,"Scrophulario-Vulpietum alopecuroris","Linario polygalifoliae-Vulpion alopecuri","Linario polygalifoliae-Vulpion alopecuri","Chenopodietea","Chenopodietea",1
"Q-P12655",212655," Sa    ",NA,NA,100,1972,-8.768925256,41.42131107,"4 - UTM10x10 + Centroid",11,"Scrophulario-Vulpietum alopecuroris","Linario polygalifoliae-Vulpion alopecuri","Linario polygalifoliae-Vulpion alopecuri","Chenopodietea","Chenopodietea",1
"Q-P12645",212645," R     ",NA,NA,50,1972,-8.692062013,41.32952567,"4 - UTM10x10 + Centroid",45,"Scrophulario-Vulpietum alopecuroris","Linario polygalifoliae-Vulpion alopecuri","Linario polygalifoliae-Vulpion alopecuri","Chenopodietea","Chenopodietea",1
"Q-P12638",212638," R     ",NA,NA,100,1972,-8.660078251,41.16368921,"4 - UTM10x10 + Centroid",38,"Scrophulario-Vulpietum alopecuroris","Linario polygalifoliae-Vulpion alopecuri","Linario polygalifoliae-Vulpion alopecuri","Chenopodietea","Chenopodietea",1
"Q-P12634",212634," R     ",NA,NA,100,1972,-8.660078251,41.16368921,"4 - UTM10x10 + Centroid",38,"Scrophulario-Vulpietum alopecuroris","Linario polygalifoliae-Vulpion alopecuri","Linario polygalifoliae-Vulpion alopecuri","Chenopodietea","Chenopodietea",1
"R-P20911",320911," N15!  ",NA,NA,100,1989,-7,43,"5 - UTMs missing from DEM",NA,"Scrophulario-Vulpietum alopecuroris","Linario polygalifoliae-Vulpion alopecuri","Linario polygalifoliae-Vulpion alopecuri","Chenopodietea","Chenopodietea",1
"Q-P12637",212637," N15!  ",NA,NA,100,1972,-8.660078251,41.16368921,"4 - UTM10x10 + Centroid",38,"Scrophulario-Vulpietum alopecuroris","Linario polygalifoliae-Vulpion alopecuri","Linario polygalifoliae-Vulpion alopecuri","Chenopodietea","Chenopodietea",1
"Q-P12635",212635," R     ",NA,NA,25,1972,-8.660078251,41.16368921,"4 - UTM10x10 + Centroid",38,"Scrophulario-Vulpietum alopecuroris","Linario polygalifoliae-Vulpion alopecuri","Linario polygalifoliae-Vulpion alopecuri","Chenopodietea","Chenopodietea",1
"R-P20908",320908," R     ",NA,NA,60,1989,-7,43,"5 - UTMs missing from DEM",NA,"Scrophulario-Vulpietum alopecuroris","Linario polygalifoliae-Vulpion alopecuri","Linario polygalifoliae-Vulpion alopecuri","Chenopodietea","Chenopodietea",1
"S-P21317",421317," N15!  ",NA,NA,100,1990,-7,43,"5 - UTMs missing from DEM",NA,"Scrophulario-Vulpietum alopecuroris","Linario polygalifoliae-Vulpion alopecuri","Linario polygalifoliae-Vulpion alopecuri","Chenopodietea","Chenopodietea",1
"Q-P12639",212639," R1R   ",NA,NA,50,1972,-8.660078251,41.16368921,"4 - UTM10x10 + Centroid",38,"Scrophulario-Vulpietum alopecuroris","Linario polygalifoliae-Vulpion alopecuri","Linario polygalifoliae-Vulpion alopecuri","Chenopodietea","Chenopodietea",1
"Q-P12642",212642," R1R   ",NA,NA,25,1972,-8.660078251,41.16368921,"4 - UTM10x10 + Centroid",38,"Scrophulario-Vulpietum alopecuroris","Linario polygalifoliae-Vulpion alopecuri","Linario polygalifoliae-Vulpion alopecuri","Chenopodietea","Chenopodietea",1
"Q-P12644",212644," R     ",NA,NA,50,1972,-8.768925256,41.42131107,"4 - UTM10x10 + Centroid",11,"Scrophulario-Vulpietum alopecuroris","Linario polygalifoliae-Vulpion alopecuri","Linario polygalifoliae-Vulpion alopecuri","Chenopodietea","Chenopodietea",1
"Q-P12656",212656," Sa    ",NA,NA,50,1972,-8.692062013,41.32952567,"4 - UTM10x10 + Centroid",45,"Scrophulario-Vulpietum alopecuroris","Linario polygalifoliae-Vulpion alopecuri","Linario polygalifoliae-Vulpion alopecuri","Chenopodietea","Chenopodietea",1
"Q-P12633",212633," R     ",NA,NA,100,1972,-8.660078251,41.16368921,"4 - UTM10x10 + Centroid",38,"Scrophulario-Vulpietum alopecuroris","Linario polygalifoliae-Vulpion alopecuri","Linario polygalifoliae-Vulpion alopecuri","Chenopodietea","Chenopodietea",1
"Q-P12640",212640," R     ",NA,NA,16,1972,-8.647639375,41.09308647,"4 - UTM10x10 + Centroid",23,"Scrophulario-Vulpietum alopecuroris","Linario polygalifoliae-Vulpion alopecuri","Linario polygalifoliae-Vulpion alopecuri","Chenopodietea","Chenopodietea",1
"Q-P12646",212646," R     ",NA,NA,50,1972,-8.692062013,41.32952567,"4 - UTM10x10 + Centroid",45,"Scrophulario-Vulpietum alopecuroris","Linario polygalifoliae-Vulpion alopecuri","Linario polygalifoliae-Vulpion alopecuri","Chenopodietea","Chenopodietea",1
"S-P21316",421316," R     ",NA,NA,150,1990,-7,43,"5 - UTMs missing from DEM",NA,"Scrophulario-Vulpietum alopecuroris","Linario polygalifoliae-Vulpion alopecuri","Linario polygalifoliae-Vulpion alopecuri","Chenopodietea","Chenopodietea",1
"Q-P12641",212641," R     ",NA,NA,100,1972,-8.768925256,41.42131107,"4 - UTM10x10 + Centroid",11,"Scrophulario-Vulpietum alopecuroris","Linario polygalifoliae-Vulpion alopecuri","Linario polygalifoliae-Vulpion alopecuri","Chenopodietea","Chenopodietea",1
"S-P21315",421315," R     ",NA,NA,60,1990,-7,43,"5 - UTMs missing from DEM",NA,"Scrophulario-Vulpietum alopecuroris","Linario polygalifoliae-Vulpion alopecuri","Linario polygalifoliae-Vulpion alopecuri","Chenopodietea","Chenopodietea",1
"Q-P12631",212631," R     ",NA,NA,100,1972,-8.660078251,41.16368921,"4 - UTM10x10 + Centroid",38,"Scrophulario-Vulpietum alopecuroris","Linario polygalifoliae-Vulpion alopecuri","Linario polygalifoliae-Vulpion alopecuri","Chenopodietea","Chenopodietea",1
"T-P36828",536828,"V35","",NA,6,1993,-7.467433132,42.51339966,"1 - UTM1x1 + Elevation",320,"Scrophulario sciophilae-Iberidetum hegelmaieri","Scrophularion sciophilae","Polycarpion tetraphylli","Polygono-Poetea annuae","Polygono-Poetea annuae",0
"T-P12296",1513,"V15","",NA,2,1988,-6.210470786,42.96797132,"3 - UTM10x10 + Elevation",1270,"Secalietalia cerealis","Scleranthion annui","Oxalidion europaeae","Papaveretea rhoeadis","Papaveretea rhoeadis",0
"T-P12297",1514,"V15","",NA,2,1988,-6.28474577,42.93524784,"3 - UTM10x10 + Elevation",1000,"Secalietalia cerealis","Scleranthion annui","Scleranthion annui","Papaveretea rhoeadis","Papaveretea rhoeadis",1
"T-P13130",513130,"V","",NA,2,1997,-2.581655563,43.2247703,"3 - UTM10x10 + Elevation",830,"Sedetum micrantho-pyrenaici","Sedion pyrenaici","Oxalidion europaeae","Papaveretea rhoeadis","Papaveretea rhoeadis",0
"T-P04815",525,"V37","",NA,10,1984,-4.794555687,43.1880464,"3 - UTM10x10 + Elevation",1900,"Senecioni duriaei-Chenopodietum boni-henrici","Arction lappae","Balloto-Conion maculati","Epilobietea angustifolii","Epilobietea angustifolii",0
"S-P11132",348,"R","SW",5,20,1989,-4.43201878,43.05088546,"1 - UTM1x1 + Elevation",1760,"Senecioni duriaei-Chenopodietum boni-henrici","Arction lappae","Balloto-Conion maculati","Epilobietea angustifolii","Epilobietea angustifolii",0
"T-P04812",522,"V39","",NA,40,1984,-4.754385375,43.24629828,"3 - UTM10x10 + Elevation",1060,"Senecioni duriaei-Chenopodietum boni-henrici","Arction lappae","Alliarienion petiolatae","Epilobietea angustifolii","Epilobietea angustifolii",0
"T-P11882",748,"R","",NA,20,1988,-5.250462326,43.07012973,"3 - UTM10x10 + Elevation",1620,"Senecioni duriaei-Chenopodietum boni-henrici","Arction lappae","Cirsion richterano-chodati","Artemisietea vulgaris","Artemisietea vulgaris",0
"T-P04816",526,"V39","",NA,10,1984,-4.934827061,43.18756032,"3 - UTM10x10 + Elevation",1700,"Senecioni duriaei-Chenopodietum boni-henrici","Arction lappae","Balloto-Conion maculati","Epilobietea angustifolii","Epilobietea angustifolii",0
"S-P11130",347,"R57","N",2,10,1989,-4.429480143,43.04731528,"1 - UTM1x1 + Elevation",1960,"Senecioni duriaei-Chenopodietum boni-henrici","Arction lappae","Balloto-Conion maculati","Epilobietea angustifolii","Epilobietea angustifolii",0
"S-P11134",350,"V","SE",5,8,1989,-4.341871144,42.97093409,"2 - UTM1x1 + Centroid",1710,"Senecioni duriaei-Chenopodietum boni-henrici","Arction lappae","Balloto-Conion maculati","Epilobietea angustifolii","Epilobietea angustifolii",0
"S-P11131",1261,"R","",NA,10,1989,-4.429521961,43.04911572,"1 - UTM1x1 + Elevation",1760,"Senecioni duriaei-Chenopodietum boni-henrici","Arction lappae","Balloto-Conion maculati","Epilobietea angustifolii","Epilobietea angustifolii",0
"S-P11136",352,"R","N",10,15,1989,-4.341871144,42.97093409,"2 - UTM1x1 + Centroid",1800,"Senecioni duriaei-Chenopodietum boni-henrici","Arction lappae","Balloto-Conion maculati","Epilobietea angustifolii","Epilobietea angustifolii",0
"T-P04814",524,"V39","",NA,NA,1984,-4.798549642,43.24020958,"3 - UTM10x10 + Elevation",1500,"Senecioni duriaei-Chenopodietum boni-henrici","Arction lappae","Balloto-Conion maculati","Epilobietea angustifolii","Epilobietea angustifolii",0
"S-P11135",351,"R","",NA,10,1989,-4.407221638,43.04038732,"1 - UTM1x1 + Elevation",1940,"Senecioni duriaei-Chenopodietum boni-henrici","Arction lappae","Balloto-Conion maculati","Epilobietea angustifolii","Epilobietea angustifolii",0
"T-P11881",747,"V","",NA,100,1988,-5.32150823,43.06510802,"3 - UTM10x10 + Elevation",1620,"Senecioni duriaei-Chenopodietum boni-henrici","Arction lappae","Cirsion richterano-chodati","Artemisietea vulgaris","Artemisietea vulgaris",0
"T-P11883",749,"V39","",NA,8,1988,-4.824177325,43.02549475,"3 - UTM10x10 + Elevation",1380,"Senecioni duriaei-Chenopodietum boni-henrici","Arction lappae","Balloto-Conion maculati","Epilobietea angustifolii","Epilobietea angustifolii",0
"T-P11880",746,"V39","",NA,5,1988,-4.921009463,42.90324582,"3 - UTM10x10 + Elevation",1400,"Senecioni duriaei-Chenopodietum boni-henrici","Arction lappae","Alliarienion petiolatae","Epilobietea angustifolii","Epilobietea angustifolii",0
"T-P04813",523,"V39","",NA,10,1984,-4.822576379,43.05433533,"3 - UTM10x10 + Elevation",1400,"Senecioni duriaei-Chenopodietum boni-henrici","Arction lappae","Balloto-Conion maculati","Epilobietea angustifolii","Epilobietea angustifolii",0
"U-P06048",992,"V37","",NA,10,1988,-5.397736603,42.87804133,"3 - UTM10x10 + Elevation",1050,"Senecioni duriaei-Chenopodietum boni-henrici","Arction lappae","Arction lappae","Epilobietea angustifolii","Epilobietea angustifolii",1
"S-P11133",349,"V38","SE",5,12,1989,-4.341871144,42.97093409,"2 - UTM1x1 + Centroid",1710,"Senecioni duriaei-Chenopodietum boni-henrici","Arction lappae","Cirsion richterano-chodati","Artemisietea vulgaris","Artemisietea vulgaris",0
"T-P12294",1511,"V15","",NA,30,1988,-6.450563657,42.87634,"3 - UTM10x10 + Elevation",920,"Setario-Echinochloetum colonae","Oxalidion europaeae","Spergulo arvensis-Erodion cicutariae","Digitario sanguinalis-Eragrostietea minoris","Papaveretea rhoeadis",0
"T-P10739",1481,"V37","",NA,30,1984,-6.169282088,41.85661338,"4 - UTM10x10 + Centroid",760,"Setario-Echinochloetum colonae","Oxalidion europaeae","Spergulo arvensis-Erodion cicutariae","Digitario sanguinalis-Eragrostietea minoris","Papaveretea rhoeadis",0
"T-P12295",1512,"V37","",NA,30,1988,-6.326442569,42.93584328,"3 - UTM10x10 + Elevation",960,"Setario-Echinochloetum colonae","Oxalidion europaeae","Spergulo arvensis-Erodion cicutariae","Digitario sanguinalis-Eragrostietea minoris","Papaveretea rhoeadis",0
"T-P12293",1510,"V","",NA,15,1988,-6.418686539,42.8754966,"3 - UTM10x10 + Elevation",900,"Setario-Echinochloetum colonae","Oxalidion europaeae","Spergulo arvensis-Erodion cicutariae","Digitario sanguinalis-Eragrostietea minoris","Papaveretea rhoeadis",0
"T-P10738",1480,"V37","",NA,35,1984,-6.169282088,41.85661338,"4 - UTM10x10 + Centroid",750,"Setario-Echinochloetum colonae","Oxalidion europaeae","Spergulo arvensis-Erodion cicutariae","Digitario sanguinalis-Eragrostietea minoris","Papaveretea rhoeadis",0
"R-P23976",1198,"V15","",NA,50,1986,-6.808197581,42.31934278,"3 - UTM10x10 + Elevation",920,"Setario verticillatae-Echinochloetum crus-galli","Oxalidion europaeae","Spergulo arvensis-Erodion cicutariae","Digitario sanguinalis-Eragrostietea minoris","Papaveretea rhoeadis",0
