SIVIMID,Relevé.number,NMDS1,NMDS2,Sintaxon,Temp,Precip,UTM10X10,UTM1X1,JuiceID,OriginalElevation,Locality,Country,ECOREG_WWF,DUNES_BOHN,Plant.Cover,Aspect,Slope,Area,SintaxonID,Authors,Year,Title,Publication,EUNIS2020,Type,DEG_LON,DEG_LAT,Accuracy,Elevation,ANTHROPIC,Vegetation,Class,Order,Alliance,Twinspan,Twinspan2,EUNIS_REVISED,PriorCluster
T-P22436,522436,-0.048362265,-0.106246415,Fumario capreolatae-Veronicetum persicae,134,13952,30TVP60,,19222,220,Seña,,ATL_COAST,N_DUNES,NA,,NA,100,749,"Aedo, Carlos; Herrera, Mercedes; F. Prieto, José Antonio & Díaz, Tomás, E.",1986,Datos sobre la vegetación arvense de la Cornisa Cantábrica.," Lazaroa, 9: 241-254.", V15   ,No forest,-3.427544305,43.39222163,3 - UTM10x10 + Elevation,220,Yes,ANTHROPOGENIC VEGETATION,Digitario sanguinalis-Eragrostietea,Eragrostietalia,Spergulo arvensis-Erodion cicutariae,V15 Weeds of rich soils,V15 Winter weeds of rich soils,V15,4
T-P22437,522437,-0.021228855,-0.09765017,Fumario capreolatae-Veronicetum persicae,139,14047,30TVN69,,19223,60,Gibaja,,ATL_COAST,N_DUNES,NA,,NA,100,749,"Aedo, Carlos; Herrera, Mercedes; F. Prieto, José Antonio & Díaz, Tomás, E.",1986,Datos sobre la vegetación arvense de la Cornisa Cantábrica.," Lazaroa, 9: 241-254.", V15   ,No forest,-3.40740299,43.33466633,3 - UTM10x10 + Elevation,60,Yes,ANTHROPOGENIC VEGETATION,Digitario sanguinalis-Eragrostietea,Eragrostietalia,Spergulo arvensis-Erodion cicutariae,V15 Weeds of rich soils,V15 Winter weeds of rich soils,V15,4
T-P22438,522438,-0.032968344,-0.120848183,Fumario capreolatae-Veronicetum persicae,139,13410,30TVP20,,19224,50,Arce,,ATL_COAST,N_DUNES,NA,,NA,50,749,"Aedo, Carlos; Herrera, Mercedes; F. Prieto, José Antonio & Díaz, Tomás, E.",1986,Datos sobre la vegetación arvense de la Cornisa Cantábrica.," Lazaroa, 9: 241-254.", V32   ,No forest,-3.902340798,43.43628368,3 - UTM10x10 + Elevation,50,Yes,ANTHROPOGENIC VEGETATION,Digitario sanguinalis-Eragrostietea,Eragrostietalia,Spergulo arvensis-Erodion cicutariae,V15 Weeds of rich soils,V15 Winter weeds of rich soils,V15,4
T-P22439,522439,0.082484937,-0.199462908,Fumario capreolatae-Veronicetum persicae,142,13740,30TVP20,,19225,5,Mogro,,ATL_COAST,N_DUNES,NA,,NA,30,749,"Aedo, Carlos; Herrera, Mercedes; F. Prieto, José Antonio & Díaz, Tomás, E.",1986,Datos sobre la vegetación arvense de la Cornisa Cantábrica.," Lazaroa, 9: 241-254.", V32   ,No forest,-3.9863821,43.43739046,3 - UTM10x10 + Elevation,5,Yes,ANTHROPOGENIC VEGETATION,Digitario sanguinalis-Eragrostietea,Eragrostietalia,Spergulo arvensis-Erodion cicutariae,V15 Weeds of rich soils,V15 Winter weeds of rich soils,V15,4
T-P22440,522440,-0.090150012,-0.097869521,Fumario capreolatae-Veronicetum persicae,141,12477,30TVN09,,19226,100,Casar de Periedo,,ATL_COAST,N_DUNES,NA,,NA,50,749,"Aedo, Carlos; Herrera, Mercedes; F. Prieto, José Antonio & Díaz, Tomás, E.",1986,Datos sobre la vegetación arvense de la Cornisa Cantábrica.," Lazaroa, 9: 241-254.", V15   ,No forest,-4.191815172,43.32738123,3 - UTM10x10 + Elevation,100,Yes,ANTHROPOGENIC VEGETATION,Digitario sanguinalis-Eragrostietea,Eragrostietalia,Spergulo arvensis-Erodion cicutariae,V15 Weeds of rich soils,V15 Winter weeds of rich soils,V15,4
T-P22441,522441,-0.017270299,-0.099429724,Fumario capreolatae-Veronicetum persicae,134,14468,30TVN68,,19227,280,La Revilla,,ATL_COAST,N_DUNES,NA,,NA,50,749,"Aedo, Carlos; Herrera, Mercedes; F. Prieto, José Antonio & Díaz, Tomás, E.",1986,Datos sobre la vegetación arvense de la Cornisa Cantábrica.," Lazaroa, 9: 241-254.", V15   ,No forest,-3.470713616,43.22636775,3 - UTM10x10 + Elevation,280,Yes,ANTHROPOGENIC VEGETATION,Digitario sanguinalis-Eragrostietea,Eragrostietalia,Spergulo arvensis-Erodion cicutariae,V15 Weeds of rich soils,V15 Winter weeds of rich soils,V15,4
T-P22442,522442,-0.065002439,-0.055196609,Fumario capreolatae-Veronicetum persicae,140,12318,30TUP80,,19228,5,Merón,,ATL_COAST,N_DUNES,NA,,NA,50,749,"Aedo, Carlos; Herrera, Mercedes; F. Prieto, José Antonio & Díaz, Tomás, E.",1986,Datos sobre la vegetación arvense de la Cornisa Cantábrica.," Lazaroa, 9: 241-254.", V37   ,No forest,-4.419710551,43.36800013,3 - UTM10x10 + Elevation,5,Yes,ANTHROPOGENIC VEGETATION,Digitario sanguinalis-Eragrostietea,Eragrostietalia,Spergulo arvensis-Erodion cicutariae,V15 Weeds of rich soils,V15 Winter weeds of rich soils,V15,4
T-P22443,522443,-0.116183733,-0.098428704,Fumario capreolatae-Veronicetum persicae,142,NA,30TUP70,,19229,5,Pesués,,ATL_COAST,N_DUNES,NA,,NA,50,749,"Aedo, Carlos; Herrera, Mercedes; F. Prieto, José Antonio & Díaz, Tomás, E.",1986,Datos sobre la vegetación arvense de la Cornisa Cantábrica.," Lazaroa, 9: 241-254.", V32   ,No forest,-4.598229966,43.39805967,3 - UTM10x10 + Elevation,5,Yes,ANTHROPOGENIC VEGETATION,Digitario sanguinalis-Eragrostietea,Eragrostietalia,Spergulo arvensis-Erodion cicutariae,V15 Weeds of rich soils,V15 Winter weeds of rich soils,V15,4
T-P22444,522444,-0.060529383,-0.116613872,Fumario capreolatae-Veronicetum persicae,141,12779,30TUN79,,19230,50,Panes,,ATL_COAST,N_DUNES,NA,,NA,40,749,"Aedo, Carlos; Herrera, Mercedes; F. Prieto, José Antonio & Díaz, Tomás, E.",1986,Datos sobre la vegetación arvense de la Cornisa Cantábrica.," Lazaroa, 9: 241-254.", V     ,No forest,-4.500212887,43.32915398,3 - UTM10x10 + Elevation,50,Yes,ANTHROPOGENIC VEGETATION,Digitario sanguinalis-Eragrostietea,Eragrostietalia,Spergulo arvensis-Erodion cicutariae,V15 Weeds of rich soils,V15 Winter weeds of rich soils,V15,4
T-P22445,522445,0.029365132,-0.139898098,Fumario capreolatae-Veronicetum persicae,135,12138,30TUP40,,19231,30,Benia de Onís,,ATL_COAST,N_DUNES,NA,,NA,50,749,"Aedo, Carlos; Herrera, Mercedes; F. Prieto, José Antonio & Díaz, Tomás, E.",1986,Datos sobre la vegetación arvense de la Cornisa Cantábrica.," Lazaroa, 9: 241-254.", V15   ,No forest,-4.86319028,43.42106124,3 - UTM10x10 + Elevation,30,Yes,ANTHROPOGENIC VEGETATION,Digitario sanguinalis-Eragrostietea,Eragrostietalia,Spergulo arvensis-Erodion cicutariae,V15 Weeds of rich soils,V15 Winter weeds of rich soils,V15,4
T-P22446,522446,0.010827883,-0.161795984,Fumario capreolatae-Veronicetum persicae,137,12258,30TUP51,,19232,50,Celorio,,ATL_COAST,N_DUNES,NA,,NA,20,749,"Aedo, Carlos; Herrera, Mercedes; F. Prieto, José Antonio & Díaz, Tomás, E.",1986,Datos sobre la vegetación arvense de la Cornisa Cantábrica.," Lazaroa, 9: 241-254.", V15   ,No forest,-4.841238636,43.43042106,3 - UTM10x10 + Elevation,50,Yes,ANTHROPOGENIC VEGETATION,Digitario sanguinalis-Eragrostietea,Eragrostietalia,Spergulo arvensis-Erodion cicutariae,V15 Weeds of rich soils,V15 Winter weeds of rich soils,V15,4
T-P22447,522447,-0.027187767,-0.072723091,Fumario capreolatae-Veronicetum persicae,132,11191,30TUP20,,19233,50,Arriondas,,ATL_COAST,N_DUNES,NA,,NA,100,749,"Aedo, Carlos; Herrera, Mercedes; F. Prieto, José Antonio & Díaz, Tomás, E.",1986,Datos sobre la vegetación arvense de la Cornisa Cantábrica.," Lazaroa, 9: 241-254.", V15   ,No forest,-5.143076378,43.37113619,3 - UTM10x10 + Elevation,50,Yes,ANTHROPOGENIC VEGETATION,Digitario sanguinalis-Eragrostietea,Eragrostietalia,Spergulo arvensis-Erodion cicutariae,V15 Weeds of rich soils,V15 Winter weeds of rich soils,V15,4
T-P22448,522448,0.047205217,-0.105367408,Fumario capreolatae-Veronicetum persicae,138,12124,30TUP11,,19234,50,Colunga,,ATL_COAST,N_DUNES,NA,,NA,100,749,"Aedo, Carlos; Herrera, Mercedes; F. Prieto, José Antonio & Díaz, Tomás, E.",1986,Datos sobre la vegetación arvense de la Cornisa Cantábrica.," Lazaroa, 9: 241-254.", V15   ,No forest,-5.285409635,43.48002898,3 - UTM10x10 + Elevation,50,Yes,ANTHROPOGENIC VEGETATION,Digitario sanguinalis-Eragrostietea,Eragrostietalia,Spergulo arvensis-Erodion cicutariae,V15 Weeds of rich soils,V15 Winter weeds of rich soils,V15,4
T-P22449,522449,0.037524285,-0.135142492,Fumario capreolatae-Veronicetum persicae,137,12259,30TUP21,,19235,10,La Isla,,ATL_COAST,N_DUNES,NA,,NA,5,749,"Aedo, Carlos; Herrera, Mercedes; F. Prieto, José Antonio & Díaz, Tomás, E.",1986,Datos sobre la vegetación arvense de la Cornisa Cantábrica.," Lazaroa, 9: 241-254.", V15   ,No forest,-5.215821522,43.47059458,3 - UTM10x10 + Elevation,10,Yes,ANTHROPOGENIC VEGETATION,Digitario sanguinalis-Eragrostietea,Eragrostietalia,Spergulo arvensis-Erodion cicutariae,V15 Weeds of rich soils,V15 Winter weeds of rich soils,V15,4
T-P22450,522450,-0.001199099,-0.089208333,Fumario capreolatae-Veronicetum persicae,130,11031,30TUP01,,19236,10,Villaviciosa,,ATL_COAST,N_DUNES,NA,,NA,50,749,"Aedo, Carlos; Herrera, Mercedes; F. Prieto, José Antonio & Díaz, Tomás, E.",1986,Datos sobre la vegetación arvense de la Cornisa Cantábrica.," Lazaroa, 9: 241-254.", V32   ,No forest,-5.416943327,43.49172912,3 - UTM10x10 + Elevation,10,Yes,ANTHROPOGENIC VEGETATION,Digitario sanguinalis-Eragrostietea,Eragrostietalia,Spergulo arvensis-Erodion cicutariae,V15 Weeds of rich soils,V15 Winter weeds of rich soils,V15,4
T-P22451,522451,0.00821896,-0.110323595,Fumario capreolatae-Veronicetum persicae,126,12766,30TTP90,,19237,200,Masanti,,ATL_COAST,N_DUNES,NA,,NA,100,749,"Aedo, Carlos; Herrera, Mercedes; F. Prieto, José Antonio & Díaz, Tomás, E.",1986,Datos sobre la vegetación arvense de la Cornisa Cantábrica.," Lazaroa, 9: 241-254.", V37   ,No forest,-5.468363792,43.35737155,3 - UTM10x10 + Elevation,200,Yes,ANTHROPOGENIC VEGETATION,Digitario sanguinalis-Eragrostietea,Eragrostietalia,Spergulo arvensis-Erodion cicutariae,V15 Weeds of rich soils,V15 Winter weeds of rich soils,V15,4
T-P22452,522452,-0.063465163,-0.103514663,Fumario capreolatae-Veronicetum persicae,134,10554,30TTP92,,19238,100,Venta de la Esperanza,,ATL_COAST,N_DUNES,NA,,NA,50,749,"Aedo, Carlos; Herrera, Mercedes; F. Prieto, José Antonio & Díaz, Tomás, E.",1986,Datos sobre la vegetación arvense de la Cornisa Cantábrica.," Lazaroa, 9: 241-254.", V15   ,No forest,-5.586823857,43.53122797,3 - UTM10x10 + Elevation,100,Yes,ANTHROPOGENIC VEGETATION,Digitario sanguinalis-Eragrostietea,Eragrostietalia,Spergulo arvensis-Erodion cicutariae,V15 Weeds of rich soils,V15 Winter weeds of rich soils,V15,4
T-P22453,522453,0.019237224,-0.095030843,Fumario capreolatae-Veronicetum persicae,134,10368,30TTP82,,19239,100,Deva,,ATL_COAST,N_DUNES,NA,,NA,50,749,"Aedo, Carlos; Herrera, Mercedes; F. Prieto, José Antonio & Díaz, Tomás, E.",1986,Datos sobre la vegetación arvense de la Cornisa Cantábrica.," Lazaroa, 9: 241-254.", V15   ,No forest,-5.708941468,43.55000679,3 - UTM10x10 + Elevation,100,Yes,ANTHROPOGENIC VEGETATION,Digitario sanguinalis-Eragrostietea,Eragrostietalia,Spergulo arvensis-Erodion cicutariae,V15 Weeds of rich soils,V15 Winter weeds of rich soils,V15,4
T-P22454,522454,-0.015671674,-0.073074631,Fumario capreolatae-Veronicetum persicae,129,10436,30TTP60,,19240,200,La Corredoría,,ATL_COAST,N_DUNES,NA,,NA,50,749,"Aedo, Carlos; Herrera, Mercedes; F. Prieto, José Antonio & Díaz, Tomás, E.",1986,Datos sobre la vegetación arvense de la Cornisa Cantábrica.," Lazaroa, 9: 241-254.", V37   ,No forest,-5.92895575,43.38971406,3 - UTM10x10 + Elevation,200,Yes,ANTHROPOGENIC VEGETATION,Digitario sanguinalis-Eragrostietea,Eragrostietalia,Spergulo arvensis-Erodion cicutariae,V15 Weeds of rich soils,V15 Winter weeds of rich soils,V15,4
T-P22455,522455,-0.02802284,-0.11558971,Fumario capreolatae-Veronicetum persicae,132,11305,30TTN69,,19241,150,Soto de Ribera,,ATL_COAST,N_DUNES,NA,,NA,50,749,"Aedo, Carlos; Herrera, Mercedes; F. Prieto, José Antonio & Díaz, Tomás, E.",1986,Datos sobre la vegetación arvense de la Cornisa Cantábrica.," Lazaroa, 9: 241-254.", V15   ,No forest,-5.836058823,43.30381933,3 - UTM10x10 + Elevation,150,Yes,ANTHROPOGENIC VEGETATION,Digitario sanguinalis-Eragrostietea,Eragrostietalia,Spergulo arvensis-Erodion cicutariae,V15 Weeds of rich soils,V15 Winter weeds of rich soils,V15,4
T-P22456,522456,-0.041193446,-0.083556008,Fumario capreolatae-Veronicetum persicae,129,10175,30TTP60,,19242,200,Oviedo,,ATL_COAST,N_DUNES,NA,,NA,50,749,"Aedo, Carlos; Herrera, Mercedes; F. Prieto, José Antonio & Díaz, Tomás, E.",1986,Datos sobre la vegetación arvense de la Cornisa Cantábrica.," Lazaroa, 9: 241-254.", V37   ,No forest,-5.934878094,43.35894913,3 - UTM10x10 + Elevation,200,Yes,ANTHROPOGENIC VEGETATION,Digitario sanguinalis-Eragrostietea,Eragrostietalia,Spergulo arvensis-Erodion cicutariae,V15 Weeds of rich soils,V15 Winter weeds of rich soils,V15,4
T-P22457,522457,-0.021595418,-0.110185961,Fumario capreolatae-Veronicetum persicae,128,10859,30TTP61,,19243,150,Brañes,,ATL_COAST,N_DUNES,NA,,NA,50,749,"Aedo, Carlos; Herrera, Mercedes; F. Prieto, José Antonio & Díaz, Tomás, E.",1986,Datos sobre la vegetación arvense de la Cornisa Cantábrica.," Lazaroa, 9: 241-254.", V15   ,No forest,-5.873763189,43.42352915,3 - UTM10x10 + Elevation,150,Yes,ANTHROPOGENIC VEGETATION,Digitario sanguinalis-Eragrostietea,Eragrostietalia,Spergulo arvensis-Erodion cicutariae,V15 Weeds of rich soils,V15 Winter weeds of rich soils,V15,4
T-P22458,522458,0.008606415,-0.143739666,Fumario capreolatae-Veronicetum persicae,133,10452,30TTP50,,19244,100,Valduno,,ATL_COAST,N_DUNES,NA,,NA,100,749,"Aedo, Carlos; Herrera, Mercedes; F. Prieto, José Antonio & Díaz, Tomás, E.",1986,Datos sobre la vegetación arvense de la Cornisa Cantábrica.," Lazaroa, 9: 241-254.", V15   ,No forest,-5.9930734,43.38805252,3 - UTM10x10 + Elevation,100,Yes,ANTHROPOGENIC VEGETATION,Digitario sanguinalis-Eragrostietea,Eragrostietalia,Spergulo arvensis-Erodion cicutariae,V15 Weeds of rich soils,V15 Winter weeds of rich soils,V15,4
T-P22459,522459,-0.021770189,-0.110993733,Fumario capreolatae-Veronicetum persicae,128,10941,29TQJ31,,19245,200,San Román de Candamo,,ATL_COAST,N_DUNES,NA,,NA,100,749,"Aedo, Carlos; Herrera, Mercedes; F. Prieto, José Antonio & Díaz, Tomás, E.",1986,Datos sobre la vegetación arvense de la Cornisa Cantábrica.," Lazaroa, 9: 241-254.", V15   ,No forest,-6.153642168,43.48457423,3 - UTM10x10 + Elevation,200,Yes,ANTHROPOGENIC VEGETATION,Digitario sanguinalis-Eragrostietea,Eragrostietalia,Spergulo arvensis-Erodion cicutariae,V15 Weeds of rich soils,V15 Winter weeds of rich soils,V15,4
T-P22460,522460,0.109964861,-0.106753666,Fumario capreolatae-Veronicetum persicae,136,13847,30TVP70,,19246,NA,Sonabia,,ATL_COAST,N_DUNES,NA,,NA,1,0749b,"Aedo, Carlos; Herrera, Mercedes; F. Prieto, José Antonio & Díaz, Tomás, E.",1986,Datos sobre la vegetación arvense de la Cornisa Cantábrica.," Lazaroa, 9: 241-254.", V32   ,No forest,-3.311323105,43.38164629,4 - UTM10x10 + Centroid,191,Yes,ANTHROPOGENIC VEGETATION,Digitario sanguinalis-Eragrostietea,Eragrostietalia,Spergulo arvensis-Erodion cicutariae,V15 Weeds of rich soils,V15 Winter weeds of rich soils,V15,4
T-P22461,522461,0.131069341,-0.106050354,Fumario capreolatae-Veronicetum persicae,136,13847,30TVP70,,19247,NA,Sonabia,,ATL_COAST,N_DUNES,NA,,NA,1,0749b,"Aedo, Carlos; Herrera, Mercedes; F. Prieto, José Antonio & Díaz, Tomás, E.",1986,Datos sobre la vegetación arvense de la Cornisa Cantábrica.," Lazaroa, 9: 241-254.", V39   ,No forest,-3.311323105,43.38164629,4 - UTM10x10 + Centroid,191,Yes,ANTHROPOGENIC VEGETATION,Digitario sanguinalis-Eragrostietea,Eragrostietalia,Spergulo arvensis-Erodion cicutariae,V15 Weeds of rich soils,V15 Winter weeds of rich soils,V15,4
T-P22462,522462,0.144146306,-0.18656644,Fumario capreolatae-Veronicetum persicae,136,13847,30TVP70,,19248,NA,Sonabia,,ATL_COAST,N_DUNES,NA,,NA,1,0749b,"Aedo, Carlos; Herrera, Mercedes; F. Prieto, José Antonio & Díaz, Tomás, E.",1986,Datos sobre la vegetación arvense de la Cornisa Cantábrica.," Lazaroa, 9: 241-254.", V     ,No forest,-3.311323105,43.38164629,4 - UTM10x10 + Centroid,191,Yes,ANTHROPOGENIC VEGETATION,Digitario sanguinalis-Eragrostietea,Eragrostietalia,Spergulo arvensis-Erodion cicutariae,V15 Weeds of rich soils,V15 Winter weeds of rich soils,V15,4
T-P22463,522463,0.073298888,-0.089472886,Fumario capreolatae-Veronicetum persicae,136,13847,30TVP70,,19249,NA,Sonabia,,ATL_COAST,N_DUNES,NA,,NA,6,0749b,"Aedo, Carlos; Herrera, Mercedes; F. Prieto, José Antonio & Díaz, Tomás, E.",1986,Datos sobre la vegetación arvense de la Cornisa Cantábrica.," Lazaroa, 9: 241-254.", V32   ,No forest,-3.311323105,43.38164629,4 - UTM10x10 + Centroid,191,Yes,ANTHROPOGENIC VEGETATION,Digitario sanguinalis-Eragrostietea,Eragrostietalia,Spergulo arvensis-Erodion cicutariae,V15 Weeds of rich soils,V15 Winter weeds of rich soils,V15,4
T-P22464,522464,0.10297262,-0.167680716,Fumario capreolatae-Veronicetum persicae,137,14103,30TVP61,,19217,NA,Santoña,,ATL_COAST,N_DUNES,NA,,NA,5,0749b,"Aedo, Carlos; Herrera, Mercedes; F. Prieto, José Antonio & Díaz, Tomás, E.",1986,Datos sobre la vegetación arvense de la Cornisa Cantábrica.," Lazaroa, 9: 241-254.", V32   ,No forest,-3.455098968,43.45524153,4 - UTM10x10 + Centroid,41,Yes,ANTHROPOGENIC VEGETATION,Digitario sanguinalis-Eragrostietea,Eragrostietalia,Spergulo arvensis-Erodion cicutariae,V15 Weeds of rich soils,V15 Winter weeds of rich soils,V15,4
T-P22465,522465,0.009927968,-0.071380355,Fumario capreolatae-Veronicetum persicae,137,14103,30TVP61,,19250,NA,Santoña,,ATL_COAST,N_DUNES,NA,,NA,5,0749b,"Aedo, Carlos; Herrera, Mercedes; F. Prieto, José Antonio & Díaz, Tomás, E.",1986,Datos sobre la vegetación arvense de la Cornisa Cantábrica.," Lazaroa, 9: 241-254.", V32   ,No forest,-3.455098968,43.45524153,4 - UTM10x10 + Centroid,41,Yes,ANTHROPOGENIC VEGETATION,Digitario sanguinalis-Eragrostietea,Eragrostietalia,Spergulo arvensis-Erodion cicutariae,V15 Weeds of rich soils,V15 Winter weeds of rich soils,V15,4
T-P22466,522466,-0.013192059,-0.087453684,Fumario capreolatae-Veronicetum persicae,140,12408,30TUP80,,19251,NA,San Vicente de la Barquera,,ATL_COAST,N_DUNES,NA,,NA,1,0749b,"Aedo, Carlos; Herrera, Mercedes; F. Prieto, José Antonio & Díaz, Tomás, E.",1986,Datos sobre la vegetación arvense de la Cornisa Cantábrica.," Lazaroa, 9: 241-254.", V32   ,No forest,-4.419290768,43.36986165,4 - UTM10x10 + Centroid,59,Yes,ANTHROPOGENIC VEGETATION,Digitario sanguinalis-Eragrostietea,Eragrostietalia,Spergulo arvensis-Erodion cicutariae,V15 Weeds of rich soils,V15 Winter weeds of rich soils,V15,4
T-P22467,522467,-0.065376452,-0.093592656,Fumario capreolatae-Veronicetum persicae,140,12408,30TUP80,,19252,NA,San Vicente de la Barquera,,ATL_COAST,N_DUNES,NA,,NA,3,0749b,"Aedo, Carlos; Herrera, Mercedes; F. Prieto, José Antonio & Díaz, Tomás, E.",1986,Datos sobre la vegetación arvense de la Cornisa Cantábrica.," Lazaroa, 9: 241-254.", V15   ,No forest,-4.419290768,43.36986165,4 - UTM10x10 + Centroid,59,Yes,ANTHROPOGENIC VEGETATION,Digitario sanguinalis-Eragrostietea,Eragrostietalia,Spergulo arvensis-Erodion cicutariae,V15 Weeds of rich soils,V15 Winter weeds of rich soils,V15,4
T-P22468,522468,0.019294583,-0.084338129,Fumario capreolatae-Veronicetum persicae,140,12408,30TUP80,,19253,NA,San Vicente de la Barquera,,ATL_COAST,N_DUNES,NA,,NA,1,0749b,"Aedo, Carlos; Herrera, Mercedes; F. Prieto, José Antonio & Díaz, Tomás, E.",1986,Datos sobre la vegetación arvense de la Cornisa Cantábrica.," Lazaroa, 9: 241-254.", V37   ,No forest,-4.419290768,43.36986165,4 - UTM10x10 + Centroid,59,Yes,ANTHROPOGENIC VEGETATION,Digitario sanguinalis-Eragrostietea,Eragrostietalia,Spergulo arvensis-Erodion cicutariae,V15 Weeds of rich soils,V15 Winter weeds of rich soils,V15,4
T-P22469,522469,0.07298364,-0.105367201,Fumario capreolatae-Veronicetum persicae,138,10118,30TTP82,,19254,NA,Gijón,,ATL_COAST,N_DUNES,NA,,NA,1,0749b,"Aedo, Carlos; Herrera, Mercedes; F. Prieto, José Antonio & Díaz, Tomás, E.",1986,Datos sobre la vegetación arvense de la Cornisa Cantábrica.," Lazaroa, 9: 241-254.", V39   ,No forest,-5.665984283,43.52893451,4 - UTM10x10 + Centroid,31,Yes,ANTHROPOGENIC VEGETATION,Digitario sanguinalis-Eragrostietea,Eragrostietalia,Spergulo arvensis-Erodion cicutariae,V15 Weeds of rich soils,V15 Winter weeds of rich soils,V15,4
T-P22470,522470,0.13607767,-0.063686348,Fumario capreolatae-Veronicetum persicae,133,11178,29TQJ32,,19255,NA,Cudillero,,ATL_COAST,N_DUNES,NA,,NA,2,0749b,"Aedo, Carlos; Herrera, Mercedes; F. Prieto, José Antonio & Díaz, Tomás, E.",1986,Datos sobre la vegetación arvense de la Cornisa Cantábrica.," Lazaroa, 9: 241-254.", V32   ,No forest,-6.090129678,43.53291119,4 - UTM10x10 + Centroid,122,Yes,ANTHROPOGENIC VEGETATION,Digitario sanguinalis-Eragrostietea,Eragrostietalia,Spergulo arvensis-Erodion cicutariae,V39 Mesic ruderals,V39 Western mesic ruderals,V37,7
T-P22471,522471,0.008728088,-0.111441126,Fumario capreolatae-Veronicetum persicae,133,11178,29TQJ32,,19256,NA,Cudillero,,ATL_COAST,N_DUNES,NA,,NA,1,0749b,"Aedo, Carlos; Herrera, Mercedes; F. Prieto, José Antonio & Díaz, Tomás, E.",1986,Datos sobre la vegetación arvense de la Cornisa Cantábrica.," Lazaroa, 9: 241-254.", V     ,No forest,-6.090129678,43.53291119,4 - UTM10x10 + Centroid,122,Yes,ANTHROPOGENIC VEGETATION,Digitario sanguinalis-Eragrostietea,Eragrostietalia,Spergulo arvensis-Erodion cicutariae,V15 Weeds of rich soils,V15 Winter weeds of rich soils,V15,4
