SIVIMID,Relevé.number,Sintaxon,Temp,Precip,UTM10X10,UTM1X1,JuiceID,OriginalElevation,Locality,Country,ECOREG_WWF,DUNES_BOHN,Plant.Cover,Aspect,Slope,Area,SintaxonID,Authors,Year,Title,Publication,Type,DEG_LON,DEG_LAT,Accuracy,Elevation,ANTHROPIC,Vegetation,Class,Order,Alliance,EUNIS2020,EUNIS_REVISED,PCluster
T-P13205,513205,Comunidad de Pastinaca sylvestris y Heracleum sphondylium,122,8133,30TXN02,30TXN0721,16854,620,"Tirapu, hacia Artajona",,ATL_COAST,N_DUNES,NA,,NA,12,2931,"Loidi Arriegui, Javier; Biurrun Galarraga, Idoia & Herrera Gallastegui, Mercedes",1997,La vegetación del centro-septentrional de España.," Itinera Geobot., 9:161-618.",No forest,-1.67676298,42.70279721,3 - UTM10x10 + Elevation,620,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Arction lappae, V33   ,V38,0
T-P23955,523955,Urtico dioicae-Sambucetum ebuli,127,14799,30TWN57,,19658,300,entre Elosua y Azkoitia,,ATL_COAST,N_DUNES,NA,,NA,20,0856g,"Loidi, J.",1982,Datos sobre la vegetación de Guipúzcoa (País Vasco).," Lazaroa, 4: 63-90.",No forest,-2.368763365,43.09232354,3 - UTM10x10 + Elevation,300,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati, R57   ,V39,0
T-P23956,523956,Urtico dioicae-Sambucetum ebuli,134,15038,30TWN47,,19659,140,Vergara,,ATL_COAST,N_DUNES,NA,,NA,10,0856g,"Loidi, J.",1982,Datos sobre la vegetación de Guipúzcoa (País Vasco).," Lazaroa, 4: 63-90.",No forest,-2.412805187,43.11236878,3 - UTM10x10 + Elevation,140,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati, R57   ,V39,0
T-P23957,523957,Urtico dioicae-Sambucetum ebuli,127,14266,30TWN56,,19660,400,Alto de Udana (Oñate),,ATL_COAST,N_DUNES,NA,,NA,10,0856g,"Loidi, J.",1982,Datos sobre la vegetación de Guipúzcoa (País Vasco).," Lazaroa, 4: 63-90.",No forest,-2.286053424,43.01979776,3 - UTM10x10 + Elevation,400,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati, R55   ,V39,0
T-P23958,523958,Urtico dioicae-Sambucetum ebuli,123,14556,30TWN48,,19661,360,Karakate (Plancencia),,ATL_COAST,N_DUNES,NA,,NA,15,0856g,"Loidi, J.",1982,Datos sobre la vegetación de Guipúzcoa (País Vasco).," Lazaroa, 4: 63-90.",No forest,-2.445949796,43.25300855,3 - UTM10x10 + Elevation,360,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati, R57   ,V39,0
T-P27869,527869,Asociación de Malva mauritanica-Rumex obtusifolius,92,9596,30TTN76,,14058,950,"Pajares, Oviedo",ES,ATL_COAST,N_DUNES,100,,NA,NA,5381,"Tüxen, R. & E. Oberdorfer",1958,Die Pflanzenwelts Spaniens. Teil II.," Veröff. Geob. Inst. Rübel Zurich, 32, 328",No forest,-5.789921341,42.9952121,3 - UTM10x10 + Elevation,950,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Arction lappae, V38   ,V39,0
T-P27870,527870,Asociación de Malva mauritanica-Rumex obtusifolius,94,11669,30TTN76,,14059,960,"Pajares, Oviedo",ES,ATL_COAST,N_DUNES,100,,NA,NA,5381,"Tüxen, R. & E. Oberdorfer",1958,Die Pflanzenwelts Spaniens. Teil II.," Veröff. Geob. Inst. Rübel Zurich, 32, 328",No forest,-5.791306903,43.02579298,3 - UTM10x10 + Elevation,960,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Arction lappae, V38   ,V39,0
T-P33580,533580,Galactito tomentosae-Digitaletum purpureae,132,18390,29TNH44,29TNH4042,26831,250,Cuneta de un camino en Aldrey,ES,ATL_COAST,N_DUNES,NA,W,NA,NA,3159,"Casaseca, B.",1959,La vegetación y flora del término municipal de Santiago de Compostela,Bol. Univ. Compos.,No forest,-8.498595973,42.83574443,1 - UTM1x1 + Elevation,250,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Arction lappae, H25   ,V39,0
T-P33581,533581,Galactito tomentosae-Digitaletum purpureae,137,19577,29TNH34,,26832,150,Junto a un seto al lado de la capilla de Santa Lucía,ES,ATL_COAST,N_DUNES,NA,W,NA,NA,3159,"Casaseca, B.",1959,La vegetación y flora del término municipal de Santiago de Compostela,Bol. Univ. Compos.,No forest,-8.609336997,42.84295901,3 - UTM10x10 + Elevation,150,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Arction lappae, H25   ,V39,0
T-P33582,533582,Galactito tomentosae-Digitaletum purpureae,133,19009,29TNH34,29TNH3047,26833,200,Junto a un seto en Villestro,ES,ATL_COAST,N_DUNES,NA,S,NA,NA,3159,"Casaseca, B.",1959,La vegetación y flora del término municipal de Santiago de Compostela,Bol. Univ. Compos.,No forest,-8.622505331,42.88011985,1 - UTM1x1 + Elevation,200,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Arction lappae, H25   ,V39,0
T-P33583,533583,Galactito tomentosae-Digitaletum purpureae,127,18347,29TNH44,29TNH4243,26834,300,Márgenes de un camino en Gamás,ES,ATL_COAST,N_DUNES,NA,W,NA,NA,3159,"Casaseca, B.",1959,La vegetación y flora del término municipal de Santiago de Compostela,Bol. Univ. Compos.,No forest,-8.484775307,42.84541158,1 - UTM1x1 + Elevation,300,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Arction lappae, V38   ,V39,0
T-P33584,533584,Galactito tomentosae-Digitaletum purpureae,132,18397,29TNH44,29TNH4141,26835,200,En la base de un talud de ferrocarril en La Susana,ES,ATL_COAST,N_DUNES,NA,S,NA,NA,3159,"Casaseca, B.",1959,La vegetación y flora del término municipal de Santiago de Compostela,Bol. Univ. Compos.,No forest,-8.488215567,42.82904219,1 - UTM1x1 + Elevation,200,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Arction lappae, V38   ,V39,0
T-P33585,533585,Galactito tomentosae-Digitaletum purpureae,133,19123,29TNH34,29TNH3345,26836,200,En un talud de ferrocarril cerca de Casal,ES,ATL_COAST,N_DUNES,NA,NW,NA,NA,3159,"Casaseca, B.",1959,La vegetación y flora del término municipal de Santiago de Compostela,Bol. Univ. Compos.,No forest,-8.583838387,42.85861274,1 - UTM1x1 + Elevation,200,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Arction lappae, H25   ,V39,0
T-P33586,533586,Galactito tomentosae-Digitaletum purpureae,130,18384,29TNH34,29TNH3845,26863,250,Angrois,ES,ATL_COAST,N_DUNES,NA,SE,NA,NA,3159,"Casaseca, B.",1959,La vegetación y flora del término municipal de Santiago de Compostela,Bol. Univ. Compos.,No forest,-8.52324208,42.86516205,1 - UTM1x1 + Elevation,250,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Arction lappae, H25   ,V39,0
T-P35967,535967,Chenopodio boni-henrici-Senecietum durieui,70,11078,30TTN65,30TTN6853,20731,1500,"Aralla de Luna, León",ES,ATL_COAST,N_DUNES,90,N,54,10,2872,"Romero, C.M.",1983,Flora y vegetación de la cuenca alta del río Luna (León),"Icona. Monografias 29, 273",No forest,-5.831939783,42.89513125,1 - UTM1x1 + Elevation,1500,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Arction lappae, R     ,V38,0
T-P35968,535968,Chenopodio boni-henrici-Senecietum durieui,70,11078,30TTN65,30TTN6853,20732,1500,"Aralla de Luna, León",ES,ATL_COAST,N_DUNES,100,N,36,10,2872,"Romero, C.M.",1983,Flora y vegetación de la cuenca alta del río Luna (León),"Icona. Monografias 29, 273",No forest,-5.831939783,42.89513125,1 - UTM1x1 + Elevation,1500,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Arction lappae, R     ,V39,0
T-P35969,535969,Chenopodio boni-henrici-Senecietum durieui,75,10861,30TTN65,30TTN6853,20733,1650,"Aralla de Luna, León",ES,ATL_COAST,N_DUNES,90,N,36,20,2872,"Romero, C.M.",1983,Flora y vegetación de la cuenca alta del río Luna (León),"Icona. Monografias 29, 273",No forest,-5.834551268,42.89866834,2 - UTM1x1 + Centroid,1650,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Arction lappae, R     ,V39,0
T-P35970,535970,Chenopodio boni-henrici-Senecietum durieui,83,11159,30TTN65,30TTN6450,20734,1600,"Mallo de Luna, El Cuartero, León",ES,ATL_COAST,N_DUNES,80,,NA,15,2872,"Romero, C.M.",1983,Flora y vegetación de la cuenca alta del río Luna (León),"Icona. Monografias 29, 273",No forest,-5.882226613,42.87046378,2 - UTM1x1 + Centroid,1600,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Arction lappae, V35   ,V35,0
T-P35971,535971,Chenopodio boni-henrici-Senecietum durieui,83,11159,30TTN65,30TTN6450,20735,1650,"Mallo de Luna, El Cuartero, León",ES,ATL_COAST,N_DUNES,90,E,18,10,2872,"Romero, C.M.",1983,Flora y vegetación de la cuenca alta del río Luna (León),"Icona. Monografias 29, 273",No forest,-5.882226613,42.87046378,2 - UTM1x1 + Centroid,1650,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Arction lappae, V38   ,V39,0
T-P35972,535972,Chenopodio boni-henrici-Senecietum durieui,72,11950,29TQH45,29TQH4452,20736,1670,"Abelgas, Puerto La Muesa, León",ES,ATL_COAST,N_DUNES,80,NE,9,15,2872,"Romero, C.M.",1983,Flora y vegetación de la cuenca alta del río Luna (León),"Icona. Monografias 29, 273",No forest,-6.005408789,42.88533577,2 - UTM1x1 + Centroid,1670,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Arction lappae, V35   ,V35,0
T-P35973,535973,Chenopodio boni-henrici-Senecietum durieui,52,11680,30TTN56,,20737,1800,"Pinos, Pastos de Mieres, León",ES,ATL_COAST,N_DUNES,90,NE,7.2,10,2872,"Romero, C.M.",1983,Flora y vegetación de la cuenca alta del río Luna (León),"Icona. Monografias 29, 273",No forest,-5.951695753,43.04337567,3 - UTM10x10 + Elevation,1800,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Arction lappae, V39   ,V39,7
T-P35974,535974,Chenopodio boni-henrici-Senecietum durieui,57,10758,30TTN56,,20738,1800,"Pinos, Pastos de Mieres, León",ES,ATL_COAST,N_DUNES,95,N,9,10,2872,"Romero, C.M.",1983,Flora y vegetación de la cuenca alta del río Luna (León),"Icona. Monografias 29, 273",No forest,-5.973504431,43.03740811,3 - UTM10x10 + Elevation,1800,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Arction lappae, V39   ,V39,7
T-P36741,536741,Galio aparines-Conietum maculati,139,8479,29TPH21,29TPH2310,20297,310,"Monforte, Talleres Renfe",ES,ATL_COAST,N_DUNES,85,,0,25,0742c,"Romero Buján, M. I.",1993,"La vegetación del valle del río Cabe (Terra de Lemos, Lugo)",Tesis Doctoral. Universidade de Santiago de Compostela.,No forest,-7.493380493,42.53579211,1 - UTM1x1 + Elevation,310,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Arction lappae, V38   ,V38,0
T-P36742,536742,Galio aparines-Conietum maculati,134,9569,29TPH11,29TPH1812,20298,350,"Monforte, Seoane",ES,ATL_COAST,N_DUNES,90,,0,16,0742c,"Romero Buján, M. I.",1993,"La vegetación del valle del río Cabe (Terra de Lemos, Lugo)",Tesis Doctoral. Universidade de Santiago de Compostela.,No forest,-7.553086558,42.55323795,1 - UTM1x1 + Elevation,350,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Arction lappae, V38   ,V38,0
T-P36743,536743,Galio aparines-Conietum maculati,134,9553,29TPH11,29TPH1812,20299,350,"Monforte, Seoane",ES,ATL_COAST,N_DUNES,100,,0,30,0742c,"Romero Buján, M. I.",1993,"La vegetación del valle del río Cabe (Terra de Lemos, Lugo)",Tesis Doctoral. Universidade de Santiago de Compostela.,No forest,-7.550788816,42.55513008,1 - UTM1x1 + Elevation,350,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Arction lappae, V33   ,V38,0
T-P36744,536744,Galio aparines-Conietum maculati,137,9623,29TPH10,29TPH1809,20300,330,"Monforte, c. A Vid",ES,ATL_COAST,N_DUNES,95,,0,40,0742c,"Romero Buján, M. I.",1993,"La vegetación del valle del río Cabe (Terra de Lemos, Lugo)",Tesis Doctoral. Universidade de Santiago de Compostela.,No forest,-7.558539154,42.5278113,1 - UTM1x1 + Elevation,330,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Arction lappae, V32   ,V37,0
T-P36745,536745,Galio aparines-Conietum maculati,138,9160,29TPH20,29TPH2006,20301,290,Piñeira,ES,ATL_COAST,N_DUNES,NA,,0,40,0742c,"Romero Buján, M. I.",1993,"La vegetación del valle del río Cabe (Terra de Lemos, Lugo)",Tesis Doctoral. Universidade de Santiago de Compostela.,No forest,-7.529886802,42.50193964,1 - UTM1x1 + Elevation,290,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Arction lappae, V32   ,V37,0
T-P36746,536746,Galio aparines-Conietum maculati,137,9854,29TPH10,29TPH1806,20302,280,"Piñeira, puente sobre el Cabe, c. Babela",ES,ATL_COAST,N_DUNES,100,,0,20,0742c,"Romero Buján, M. I.",1993,"La vegetación del valle del río Cabe (Terra de Lemos, Lugo)",Tesis Doctoral. Universidade de Santiago de Compostela.,No forest,-7.554151701,42.50097598,1 - UTM1x1 + Elevation,280,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Arction lappae, V32   ,V37,0
T-P36747,536747,Galio aparines-Conietum maculati,128,10691,29TPH10,29TPH1309,20303,440,"Pantón, boyan",ES,ATL_COAST,N_DUNES,100,,0,18,0742c,"Romero Buján, M. I.",1993,"La vegetación del valle del río Cabe (Terra de Lemos, Lugo)",Tesis Doctoral. Universidade de Santiago de Compostela.,No forest,-7.614367414,42.52557217,1 - UTM1x1 + Elevation,440,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Arction lappae, V39   ,V39,7
T-P36750,536750,Geranio robertiani-Caryolophetum sempervirentis,111,13422,29TPH32,29TPH3922,20407,600,Ferreiria de Incio,ES,ATL_COAST,N_DUNES,NA,S,NA,12,2725a,"Romero Buján, M. I.",1993,"La vegetación del valle del río Cabe (Terra de Lemos, Lugo)",Tesis Doctoral. Universidade de Santiago de Compostela.,No forest,-7.298613953,42.64231779,2 - UTM1x1 + Centroid,600,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Galio-Alliarietalia,Geo urbani-Alliarion officinalis, V39   ,V39,7
T-P36751,536751,Geranio robertiani-Caryolophetum sempervirentis,129,9631,29TPH21,29TPH2517,20408,370,"Bóveda, Ribas Pequeñas",ES,ATL_COAST,N_DUNES,100,,0,15,2725a,"Romero Buján, M. I.",1993,"La vegetación del valle del río Cabe (Terra de Lemos, Lugo)",Tesis Doctoral. Universidade de Santiago de Compostela.,No forest,-7.47602842,42.59949657,1 - UTM1x1 + Elevation,370,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Galio-Alliarietalia,Geo urbani-Alliarion officinalis, R55   ,V39,0
T-P36752,536752,Geranio robertiani-Caryolophetum sempervirentis,129,9589,29TPH21,29TPH2516,20409,330,Chorente,ES,ATL_COAST,N_DUNES,100,,NA,20,2725a,"Romero Buján, M. I.",1993,"La vegetación del valle del río Cabe (Terra de Lemos, Lugo)",Tesis Doctoral. Universidade de Santiago de Compostela.,No forest,-7.473211811,42.59420475,1 - UTM1x1 + Elevation,330,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Galio-Alliarietalia,Geo urbani-Alliarion officinalis, V39   ,V39,7
T-P36753,536753,Geranio robertiani-Caryolophetum sempervirentis,131,9860,29TPH11,29TPH1813,20410,320,Pol,ES,ATL_COAST,N_DUNES,100,,0,12,2725a,"Romero Buján, M. I.",1993,"La vegetación del valle del río Cabe (Terra de Lemos, Lugo)",Tesis Doctoral. Universidade de Santiago de Compostela.,No forest,-7.556365816,42.56481157,2 - UTM1x1 + Centroid,320,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Galio-Alliarietalia,Geo urbani-Alliarion officinalis, V39   ,V39,7
T-P36754,536754,Geranio robertiani-Caryolophetum sempervirentis,131,9343,29TPH21,29TPH2513,20411,330,Parte,ES,ATL_COAST,N_DUNES,95,,0,15,2725a,"Romero Buján, M. I.",1993,"La vegetación del valle del río Cabe (Terra de Lemos, Lugo)",Tesis Doctoral. Universidade de Santiago de Compostela.,No forest,-7.476012833,42.56528419,1 - UTM1x1 + Elevation,330,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Galio-Alliarietalia,Geo urbani-Alliarion officinalis, V39   ,V39,7
T-P36755,536755,Geranio robertiani-Caryolophetum sempervirentis,131,9747,29TPH21,29TPH2814,20412,380,"Eixón, Lama",ES,ATL_COAST,N_DUNES,100,,0,25,2725a,"Romero Buján, M. I.",1993,"La vegetación del valle del río Cabe (Terra de Lemos, Lugo)",Tesis Doctoral. Universidade de Santiago de Compostela.,No forest,-7.440211869,42.57568335,1 - UTM1x1 + Elevation,380,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Galio-Alliarietalia,Geo urbani-Alliarion officinalis, V39   ,V39,7
T-P36756,536756,Geranio robertiani-Caryolophetum sempervirentis,135,10737,29TPH10,29TPH1605,20413,280,c. de Camporrairo,ES,ATL_COAST,N_DUNES,95,,0,15,2725b,"Romero Buján, M. I.",1993,"La vegetación del valle del río Cabe (Terra de Lemos, Lugo)",Tesis Doctoral. Universidade de Santiago de Compostela.,No forest,-7.587462991,42.49064127,1 - UTM1x1 + Elevation,280,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Galio-Alliarietalia,Geo urbani-Alliarion officinalis, V39   ,V39,7
T-P36757,536757,Geranio robertiani-Caryolophetum sempervirentis,124,10906,29TPH11,29TPH1311,20414,410,Pantón,ES,ATL_COAST,N_DUNES,100,,NA,16,2725b,"Romero Buján, M. I.",1993,"La vegetación del valle del río Cabe (Terra de Lemos, Lugo)",Tesis Doctoral. Universidade de Santiago de Compostela.,No forest,-7.618385246,42.54701789,2 - UTM1x1 + Centroid,410,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Galio-Alliarietalia,Geo urbani-Alliarion officinalis, V39   ,V39,7
T-P36758,536758,Urtico-Smyrnietum olusatri,124,11002,29TPH11,29TPH1311,20449,500,"Cobreiro, de Reguengo hacia Escairón",ES,ATL_COAST,N_DUNES,100,,0,18,176,"Romero Buján, M. I.",1993,"La vegetación del valle del río Cabe (Terra de Lemos, Lugo)",Tesis Doctoral. Universidade de Santiago de Compostela.,No forest,-7.623373982,42.54861694,1 - UTM1x1 + Elevation,500,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Galio-Alliarietalia,Geo urbani-Alliarion officinalis, V39   ,V39,7
T-P36759,536759,Urtico-Smyrnietum olusatri,130,11066,29TPH10,29TPH1307,20450,380,"Pantón, Ferreira",ES,ATL_COAST,N_DUNES,100,SE,5,12,176,"Romero Buján, M. I.",1993,"La vegetación del valle del río Cabe (Terra de Lemos, Lugo)",Tesis Doctoral. Universidade de Santiago de Compostela.,No forest,-7.620455797,42.50912038,1 - UTM1x1 + Elevation,380,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Galio-Alliarietalia,Geo urbani-Alliarion officinalis, V39   ,V39,7
T-P36760,536760,Urtico-Smyrnietum olusatri,125,10460,29TPH11,29TPH1411,20451,440,"Tuiríz, Santa Eulalia",ES,ATL_COAST,N_DUNES,100,,0,5,176,"Romero Buján, M. I.",1993,"La vegetación del valle del río Cabe (Terra de Lemos, Lugo)",Tesis Doctoral. Universidade de Santiago de Compostela.,No forest,-7.608540829,42.54561442,1 - UTM1x1 + Elevation,440,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Galio-Alliarietalia,Geo urbani-Alliarion officinalis, V32   ,V39,0
T-P36761,536761,Urtico-Smyrnietum olusatri,124,10906,29TPH11,29TPH1311,20452,410,Pantón,ES,ATL_COAST,N_DUNES,100,,0,15,176,"Romero Buján, M. I.",1993,"La vegetación del valle del río Cabe (Terra de Lemos, Lugo)",Tesis Doctoral. Universidade de Santiago de Compostela.,No forest,-7.618385246,42.54701789,2 - UTM1x1 + Centroid,410,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Galio-Alliarietalia,Geo urbani-Alliarion officinalis, V39   ,V39,7
U-P00592,600592,Chenopodio boni-henrici-Senecietum duriaei,81,13832,30TUN46,30TUN4967,21757,1270,Portilla de La Reina,ES,ATL_COAST,N_DUNES,100,,NA,8,3953,"Alonso, Raquel",2002,Valoración del estado de conservación de la vegetación y propuestas de ordenación y uso del territorio de la margen izquierda de la cuenca alta del río Esla (León)., Servicio de publicaciones de la Universidad de,No forest,-4.849414986,43.04850181,1 - UTM1x1 + Elevation,1270,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Arction lappae, V38   ,V39,0
U-P00593,600593,Chenopodio boni-henrici-Senecietum duriaei,85,12071,30TUN46,30TUN4360,21758,1150,Villafrea de La Reina,ES,ATL_COAST,N_DUNES,100,,NA,40,3953,"Alonso, Raquel",2002,Valoración del estado de conservación de la vegetación y propuestas de ordenación y uso del territorio de la margen izquierda de la cuenca alta del río Esla (León)., Servicio de publicaciones de la Universidad de,No forest,-4.913500197,42.97721112,1 - UTM1x1 + Elevation,1150,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Arction lappae, V37   ,V37,0
U-P00594,600594,Chenopodio boni-henrici-Senecietum duriaei,79,13471,30TUN34,30TUN3143,21759,1340,"La Bodeguina, base de Peñacorada",ES,ATL_COAST,N_DUNES,60,E,5,10,3953,"Alonso, Raquel",2002,Valoración del estado de conservación de la vegetación y propuestas de ordenación y uso del territorio de la margen izquierda de la cuenca alta del río Esla (León)., Servicio de publicaciones de la Universidad de,No forest,-5.065268572,42.82149052,1 - UTM1x1 + Elevation,1340,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Arction lappae, V37   ,V39,0
