"","Relevé.number","SIVIMID","Original.Taxon","Analysis.Names","Cover","Cover.percent"
"11119",521519,"T-P21519","Bromus rigidus","Anisantha rigida","1",5
"11120",521519,"T-P21519","Asparagus prostratus","Asparagus officinalis","+",1
"11121",521519,"T-P21519","Brassica oleracea","Brassica oleracea","+",1
"11122",521519,"T-P21519","Crithmum maritimum","Crithmum maritimum","3",37.5
"11123",521519,"T-P21519","Daucus gummifer","Daucus carota","1",5
"11124",521519,"T-P21519","Euphorbia portlandica","Euphorbia portlandica","+",1
"11125",521519,"T-P21519","Festuca pruinosa","Festuca pruinosa","1",5
"11126",521519,"T-P21519","Fumaria capreolata","Fumaria capreolata","+",1
"11127",521519,"T-P21519","Helichrysum stoechas","Helichrysum stoechas","2",15
"11128",521519,"T-P21519","Matthiola incana","Matthiola incana","1",5
"11129",521519,"T-P21519","Parietaria judaica","Parietaria judaica","+",1
"11130",521519,"T-P21519","Plantago maritima","Plantago maritima","+",1
"11131",521520,"T-P21520","Bromus rigidus","Anisantha rigida","1",5
"11132",521520,"T-P21520","Brassica oleracea","Brassica oleracea","1",5
"11133",521520,"T-P21520","Chenopodium murale","Chenopodiastrum murale","+",1
"11134",521520,"T-P21520","Crithmum maritimum","Crithmum maritimum","+",1
"11135",521520,"T-P21520","Daucus gummifer","Daucus carota","1",5
"11136",521520,"T-P21520","Fumaria capreolata","Fumaria capreolata","+",1
"11137",521520,"T-P21520","Matthiola incana","Matthiola incana","2",15
"11138",521520,"T-P21520","Parietaria judaica","Parietaria judaica","4",62.5
"11139",521520,"T-P21520","Plantago lanceolata","Plantago lanceolata","+",1
"11140",521520,"T-P21520","Sonchus oleraceus","Sonchus oleraceus","+",1
"11141",521520,"T-P21520","Urtica membranacea","Urtica membranacea","+",1
"11142",521521,"T-P21521","Brassica oleracea","Brassica oleracea","1",5
"11143",521521,"T-P21521","Crithmum maritimum","Crithmum maritimum","+",1
"11144",521521,"T-P21521","Daucus gummifer","Daucus carota","1",5
"11145",521521,"T-P21521","Lavatera arborea","Malva arborea","1",5
"11146",521521,"T-P21521","Malva sylvestris","Malva sylvestris","+",1
"11147",521521,"T-P21521","Matthiola incana","Matthiola incana","3",37.5
"11148",521521,"T-P21521","Parietaria judaica","Parietaria judaica","2",15
"11149",521522,"T-P21522","Beta maritima","Beta vulgaris","+",1
"11150",521522,"T-P21522","Brassica oleracea","Brassica oleracea","2",15
"11151",521522,"T-P21522","Crithmum maritimum","Crithmum maritimum","1",5
"11152",521522,"T-P21522","Parietaria judaica","Parietaria judaica","3",37.5
"11153",521523,"T-P21523","Atriplex prostrata","Atriplex prostrata","+",1
"11154",521523,"T-P21523","Beta maritima","Beta vulgaris","+",1
"11155",521523,"T-P21523","Brassica oleracea","Brassica oleracea","2",15
"11156",521523,"T-P21523","Crithmum maritimum","Crithmum maritimum","3",37.5
"11157",521523,"T-P21523","Parietaria judaica","Parietaria judaica","2",15
"11158",521523,"T-P21523","Plantago lanceolata","Plantago lanceolata","1",5
"11159",521524,"T-P21524","Anthyllis vulneraria","Anthyllis vulneraria","+",1
"11160",521524,"T-P21524","Brassica oleracea","Brassica oleracea","2",15
"11161",521524,"T-P21524","Crithmum maritimum","Crithmum maritimum","1",5
"11162",521524,"T-P21524","Festuca pruinosa","Festuca pruinosa","+",1
"11163",521524,"T-P21524","Matthiola incana","Matthiola incana","1",5
"11164",521524,"T-P21524","Parietaria judaica","Parietaria judaica","2",15
"11165",521524,"T-P21524","Plantago lanceolata","Plantago lanceolata","1",5
"11166",521526,"T-P21526","Armeria depilata","Armeria maritima","1",5
"11167",521526,"T-P21526","Brassica oleracea","Brassica oleracea","3",37.5
"11168",521526,"T-P21526","Crithmum maritimum","Crithmum maritimum","2",15
"11169",521526,"T-P21526","Eupatorium cannabinum","Eupatorium cannabinum","+",1
"11170",521526,"T-P21526","Festuca pruinosa","Festuca pruinosa","1",5
"11171",521526,"T-P21526","Inula crithmoides","Limbarda crithmoides","1",5
"11172",521526,"T-P21526","Parietaria judaica","Parietaria judaica","2",15
"11173",521527,"T-P21527","Brachypodium rupestre","Brachypodium rupestre","+",1
"11174",521527,"T-P21527","Brassica oleracea","Brassica oleracea","3",37.5
"11175",521527,"T-P21527","Crithmum maritimum","Crithmum maritimum","1",5
"11176",521527,"T-P21527","Elymus pycnanthus","Elytrigia atherica","1",5
"11177",521527,"T-P21527","Hedera helix","Hedera helix s.l.","+",1
"11178",521527,"T-P21527","Inula crithmoides","Limbarda crithmoides","+",1
"11179",521527,"T-P21527","Olea europaea","Olea europaea","+",1
"11180",521527,"T-P21527","Parietaria judaica","Parietaria judaica","3",37.5
"11181",521527,"T-P21527","Plantago coronopus","Plantago coronopus","+",1
"11182",521527,"T-P21527","Plantago maritima","Plantago maritima","1",5
"11183",521527,"T-P21527","Smilax aspera","Smilax aspera","+",1
"11184",521527,"T-P21527","Sonchus oleraceus","Sonchus oleraceus","+",1
"11185",521529,"T-P21529","Angelica sylvestris","Angelica sylvestris","+",1
"11186",521529,"T-P21529","Phyllitis scolopendrium","Asplenium scolopendrium","+",1
"11187",521529,"T-P21529","Brachypodium rupestre","Brachypodium rupestre","4",62.5
"11188",521529,"T-P21529","Brassica oleracea","Brassica oleracea","2",15
"11189",521529,"T-P21529","Calystegia sepium","Calystegia sepium","1",5
"11190",521529,"T-P21529","Cirsium oleraceum","Cirsium oleraceum","2",15
"11191",521529,"T-P21529","Dipsacus fullonum","Dipsacus fullonum","+",1
"11192",521529,"T-P21529","Equisetum telmateia","Equisetum telmateia","2",15
"11193",521529,"T-P21529","Eupatorium cannabinum","Eupatorium cannabinum","+",1
"11194",521529,"T-P21529","Hypericum hircinum","Hypericum hircinum","1",5
"11195",521529,"T-P21529","Lythrum salicaria","Lythrum salicaria","+",1
"11196",521529,"T-P21529","Urtica dioica","Urtica dioica","+",1
"11197",521532,"T-P21532","Andryala integrifolia","Andryala integrifolia","+",1
"11198",521532,"T-P21532","Angelica pachycarpa","Angelica pachycarpa","+",1
"11199",521532,"T-P21532","Anthyllis vulneraria","Anthyllis vulneraria","2",15
"11200",521532,"T-P21532","Armeria depilata","Armeria maritima","1",5
"11201",521532,"T-P21532","Brassica oleracea","Brassica oleracea","3",37.5
"11202",521532,"T-P21532","Dactylis glomerata","Dactylis glomerata","1",5
"11203",521532,"T-P21532","Daucus gummifer","Daucus carota","1",5
"11204",521532,"T-P21532","Jasione lusitanica","Jasione montana","1",5
"11205",521532,"T-P21532","Koeleria albescens","Koeleria macrantha","2",15
"11206",521532,"T-P21532","Leucanthemum crassifolium","Leucanthemum ircutianum","+",1
"11207",521532,"T-P21532","Picris hieracioides","Picris hieracioides","+",1
"11208",521532,"T-P21532","Rumex biformis","Rumex acetosa","+",1
"11209",521532,"T-P21532","Silene maritima","Silene uniflora","1",5
"11210",521639,"T-P21639","Atriplex prostrata","Atriplex prostrata","1",5
"11211",521639,"T-P21639","Beta vulgaris subsp. maritima","Beta vulgaris","2",15
"11212",521639,"T-P21639","Crithmum maritimum","Crithmum maritimum","1",5
"11213",521639,"T-P21639","Elymus pycnanthus","Elytrigia atherica","5",87.5
"11214",521639,"T-P21639","Halimione portulacoides","Halimione portulacoides","1",5
"11215",521639,"T-P21639","Plantago maritima subsp. maritima","Plantago maritima","+",1
"11216",521641,"T-P21641","Atriplex prostrata","Atriplex prostrata","+",1
"11217",521641,"T-P21641","Beta vulgaris subsp. maritima","Beta vulgaris","2",15
"11218",521641,"T-P21641","Crithmum maritimum","Crithmum maritimum","1",5
"11219",521641,"T-P21641","Elymus pycnanthus","Elytrigia atherica","3",37.5
"11220",521641,"T-P21641","Halimione portulacoides","Halimione portulacoides","2",15
"11221",521641,"T-P21641","Rumex obtusifolius","Rumex obtusifolius","+",1
"11222",521641,"T-P21641","Matricaria maritima","Tripleurospermum inodorum","1",5
"11223",521642,"T-P21642","Beta vulgaris subsp. maritima","Beta vulgaris","2",15
"11224",521642,"T-P21642","Elymus pycnanthus","Elytrigia atherica","5",87.5
"11225",521642,"T-P21642","Halimione portulacoides","Halimione portulacoides","1",5
"11226",521642,"T-P21642","Matricaria maritima","Tripleurospermum inodorum","1",5
"11227",521642,"T-P21642","Aster tripolium","Tripolium pannonicum","1",5
"11228",522898,"T-P22898","Agrostis capillaris","Agrostis capillaris","1",5
"11229",522898,"T-P22898","Arrhenatherum elatius subsp. bulbosum","Arrhenatherum elatius","2",15
"11230",522898,"T-P22898","Chaerophyllum aureum","Chaerophyllum aureum","1",5
"11231",522898,"T-P22898","Dactylis glomerata","Dactylis glomerata","+",1
"11232",522898,"T-P22898","Epilobium hirsutum","Epilobium hirsutum","+",1
"11233",522898,"T-P22898","Equisetum arvense","Equisetum arvense","1",5
"11234",522898,"T-P22898","Filipendula ulmaria","Filipendula ulmaria","2",15
"11235",522898,"T-P22898","Mentha longifolia","Mentha longifolia","1",5
"11236",522898,"T-P22898","Phalaris arundinacea","Phalaroides arundinacea","1",5
"11237",522898,"T-P22898","Senecio doria subsp. legionensis","Senecio legionensis","1",5
"11238",522898,"T-P22898","Tussilago farfara","Tussilago farfara","+",1
"11239",522900,"T-P22900","Aconitum pyrenaicum","Aconitum vulparia","1",5
"11240",522900,"T-P22900","Arrhenatherum elatius subsp. bulbosum","Arrhenatherum elatius","+",1
"11241",522900,"T-P22900","Chaerophyllum hirsutum","Chaerophyllum hirsutum","2",15
"11242",522900,"T-P22900","Cirsium rivulare","Cirsium rivulare","+",1
"11243",522900,"T-P22900","Dactylis glomerata","Dactylis glomerata","1",5
"11244",522900,"T-P22900","Epilobium hirsutum","Epilobium hirsutum","2",15
"11245",522900,"T-P22900","Filipendula ulmaria","Filipendula ulmaria","2",15
"11246",522900,"T-P22900","Heracleum sphondylium subsp. pyrenaicum","Heracleum sphondylium","+",1
"11247",522900,"T-P22900","Lamium maculatum","Lamium maculatum","+",1
"11248",522900,"T-P22900","Mentha longifolia","Mentha longifolia","1",5
"11249",522900,"T-P22900","Rumex crispus","Rumex crispus","+",1
"11250",522900,"T-P22900","Senecio doria subsp. legionensis","Senecio legionensis","1",5
"11251",522901,"T-P22901","Aconitum pyrenaicum","Aconitum vulparia","+",1
"11252",522901,"T-P22901","Arrhenatherum elatius subsp. bulbosum","Arrhenatherum elatius","+",1
"11253",522901,"T-P22901","Astrantia major subsp. carinthiaca","Astrantia major","+",1
"11254",522901,"T-P22901","Brachypodium sylvaticum","Brachypodium sylvaticum","2",15
"11255",522901,"T-P22901","Centaurea nigra","Centaurea nigra","+",1
"11256",522901,"T-P22901","Chaerophyllum hirsutum","Chaerophyllum hirsutum","1",5
"11257",522901,"T-P22901","Heracleum sphondylium subsp. pyrenaicum","Heracleum sphondylium","1",5
"11258",522901,"T-P22901","Mentha longifolia","Mentha longifolia","+",1
"11259",522901,"T-P22901","Picris hieracioides","Picris hieracioides","+",1
"11260",522901,"T-P22901","Scrophularia auriculata","Scrophularia auriculata","+",1
"11261",522901,"T-P22901","Senecio doria subsp. legionensis","Senecio legionensis","3",37.5
"11262",522901,"T-P22901","Vicia cracca","Vicia cracca","+",1
"11263",522902,"T-P22902","Aconitum pyrenaicum","Aconitum vulparia","1",5
"11264",522902,"T-P22902","Chaerophyllum aureum","Chaerophyllum aureum","+",1
"11265",522902,"T-P22902","Cirsium rivulare","Cirsium rivulare","1",5
"11266",522902,"T-P22902","Epilobium hirsutum","Epilobium hirsutum","1",5
"11267",522902,"T-P22902","Equisetum arvense","Equisetum arvense","2",15
"11268",522902,"T-P22902","Filipendula ulmaria","Filipendula ulmaria","2",15
"11269",522902,"T-P22902","Heracleum sphondylium subsp. pyrenaicum","Heracleum sphondylium","+",1
"11270",522902,"T-P22902","Mentha longifolia","Mentha longifolia","1",5
"11271",522902,"T-P22902","Phalaris arundinacea","Phalaroides arundinacea","2",15
"11272",522902,"T-P22902","Rumex crispus","Rumex crispus","+",1
"11273",522902,"T-P22902","Senecio doria subsp. legionensis","Senecio legionensis","1",5
"11274",522902,"T-P22902","Vicia cracca","Vicia cracca","+",1
"11275",522903,"T-P22903","Aconitum pyrenaicum","Aconitum vulparia","2",15
"11276",522903,"T-P22903","Arrhenatherum elatius subsp. bulbosum","Arrhenatherum elatius","+",1
"11277",522903,"T-P22903","Chaerophyllum aureum","Chaerophyllum aureum","+",1
"11278",522903,"T-P22903","Epilobium hirsutum","Epilobium hirsutum","2",15
"11279",522903,"T-P22903","Filipendula ulmaria","Filipendula ulmaria","3",37.5
"11280",522903,"T-P22903","Juncus inflexus","Juncus inflexus","1",5
"11281",522903,"T-P22903","Mentha longifolia","Mentha longifolia","+",1
"11282",522903,"T-P22903","Senecio doria subsp. legionensis","Senecio legionensis","+",1
"11283",522905,"T-P22905","Anthriscus caucalis","Anthriscus caucalis","+",1
"11284",522905,"T-P22905","Arrhenatherum elatius subsp. bulbosum","Arrhenatherum elatius","+",1
"11285",522905,"T-P22905","Cirsium rivulare","Cirsium rivulare","1",5
"11286",522905,"T-P22905","Dactylis glomerata","Dactylis glomerata","1",5
"11287",522905,"T-P22905","Epilobium hirsutum","Epilobium hirsutum","1",5
"11288",522905,"T-P22905","Epilobium obscurum","Epilobium obscurum","+",1
"11289",522905,"T-P22905","Equisetum arvense","Equisetum arvense","2",15
"11290",522905,"T-P22905","Filipendula ulmaria","Filipendula ulmaria","1",5
"11291",522905,"T-P22905","Mentha longifolia","Mentha longifolia","1",5
"11292",522905,"T-P22905","Phalaris arundinacea","Phalaroides arundinacea","+",1
"11293",522905,"T-P22905","Polypogon viridis","Polypogon viridis","1",5
"11294",522905,"T-P22905","Rumex crispus","Rumex crispus","+",1
"11295",522905,"T-P22905","Senecio doria subsp. legionensis","Senecio legionensis","1",5
"11296",522908,"T-P22908","Polygonum bistorta","Bistorta officinalis","+",1
"11297",522908,"T-P22908","Dactylis glomerata","Dactylis glomerata","1",5
"11298",522908,"T-P22908","Epilobium hirsutum","Epilobium hirsutum","+",1
"11299",522908,"T-P22908","Filipendula ulmaria","Filipendula ulmaria","3",37.5
"11300",522908,"T-P22908","Mentha longifolia","Mentha longifolia","+",1
"11301",522908,"T-P22908","Senecio doria subsp. legionensis","Senecio legionensis","1",5
"11302",522910,"T-P22910","Dactylis glomerata","Dactylis glomerata","1",5
"11303",522910,"T-P22910","Epilobium hirsutum","Epilobium hirsutum","+",1
"11304",522910,"T-P22910","Equisetum arvense","Equisetum arvense","1",5
"11305",522910,"T-P22910","Filipendula ulmaria","Filipendula ulmaria","2",15
"11306",522910,"T-P22910","Juncus effusus","Juncus effusus","+",1
"11307",522910,"T-P22910","Lysimachia vulgaris","Lysimachia vulgaris","2",15
"11308",522910,"T-P22910","Lythrum salicaria","Lythrum salicaria","1",5
"11309",522910,"T-P22910","Phalaris arundinacea","Phalaroides arundinacea","+",1
"11310",522910,"T-P22910","Polypogon viridis","Polypogon viridis","1",5
"11311",522910,"T-P22910","Rubus ulmifolius","Rubus ulmifolius","+",1
"11312",522910,"T-P22910","Urtica dioica","Urtica dioica","+",1
"11313",522911,"T-P22911","Aconitum pyrenaicum","Aconitum vulparia","1",5
"11314",522911,"T-P22911","Chaerophyllum aureum","Chaerophyllum aureum","+",1
"11315",522911,"T-P22911","Epilobium hirsutum","Epilobium hirsutum","2",15
"11316",522911,"T-P22911","Equisetum arvense","Equisetum arvense","1",5
"11317",522911,"T-P22911","Filipendula ulmaria","Filipendula ulmaria","2",15
"11318",522911,"T-P22911","Galium aparine","Galium aparine","1",5
"11319",522911,"T-P22911","Mentha longifolia","Mentha longifolia","+",1
"11320",522911,"T-P22911","Phalaris arundinacea","Phalaroides arundinacea","2",15
"11321",522911,"T-P22911","Rumex crispus","Rumex crispus","+",1
"11322",522911,"T-P22911","Urtica dioica","Urtica dioica","1",5
"11323",522912,"T-P22912","Arrhenatherum elatius subsp. bulbosum","Arrhenatherum elatius","+",1
"11324",522912,"T-P22912","Dactylis glomerata","Dactylis glomerata","1",5
"11325",522912,"T-P22912","Epilobium hirsutum","Epilobium hirsutum","2",15
"11326",522912,"T-P22912","Filipendula ulmaria","Filipendula ulmaria","4",62.5
"11327",522912,"T-P22912","Galium aparine","Galium aparine","+",1
"11328",522912,"T-P22912","Senecio jacobaea","Jacobaea vulgaris","+",1
"11329",522912,"T-P22912","Phalaris arundinacea","Phalaroides arundinacea","+",1
"11330",522912,"T-P22912","Poa trivialis","Poa trivialis","1",5
"11331",522912,"T-P22912","Urtica dioica","Urtica dioica","+",1
"11332",522913,"T-P22913","Chaerophyllum hirsutum","Chaerophyllum hirsutum","2",15
"11333",522913,"T-P22913","Filipendula ulmaria","Filipendula ulmaria","3",37.5
"11334",522913,"T-P22913","Galium aparine","Galium aparine","+",1
"11335",522913,"T-P22913","Geum rivale","Geum rivale","+",1
"11336",522913,"T-P22913","Holcus lanatus","Holcus lanatus","+",1
"11337",522913,"T-P22913","Rumex acetosa","Rumex acetosa","+",1
"11338",522913,"T-P22913","Rumex crispus","Rumex crispus","1",5
"11339",522913,"T-P22913","Sanguisorba minor","Sanguisorba minor","+",1
"11340",522913,"T-P22913","Urtica dioica","Urtica dioica","1",5
"11341",522914,"T-P22914","Aconitum pyrenaicum","Aconitum vulparia","+",1
"11342",522914,"T-P22914","Chaerophyllum aureum","Chaerophyllum aureum","+",1
"11343",522914,"T-P22914","Dactylis glomerata","Dactylis glomerata","+",1
"11344",522914,"T-P22914","Epilobium parviflorum","Epilobium parviflorum","+",1
"11345",522914,"T-P22914","Equisetum arvense","Equisetum arvense","1",5
"11346",522914,"T-P22914","Filipendula ulmaria","Filipendula ulmaria","4",62.5
"11347",522914,"T-P22914","Galium aparine","Galium aparine","2",15
"11348",522914,"T-P22914","Lapsana communis","Lapsana communis","+",1
"11349",522914,"T-P22914","Mentha longifolia","Mentha longifolia","+",1
"11350",522914,"T-P22914","Rhinanthus minor","Rhinanthus minor","+",1
"11351",522914,"T-P22914","Rubus ulmifolius","Rubus ulmifolius","+",1
"11352",522914,"T-P22914","Rumex crispus","Rumex crispus","+",1
"11353",522914,"T-P22914","Urtica dioica","Urtica dioica","1",5
"11354",522915,"T-P22915","Arrhenatherum elatius subsp. bulbosum","Arrhenatherum elatius","1",5
"11355",522915,"T-P22915","Chaerophyllum aureum","Chaerophyllum aureum","2",15
"11356",522915,"T-P22915","Dactylis glomerata","Dactylis glomerata","+",1
