"","SIVIMID","Sintaxon","Relevé.number","Revised.alliance","EUNIS2020","Aspect","Slope","Area","Year","DEG_LON","DEG_LAT","Accuracy","Elevation","Alliance","Class","Semisupervised","Revised.class"
"2289","T-P35959","Bromo-Polygonetum bistortae",535959,"Potentillion anserinae","V38","",NA,20,"1983",-5.993913156,42.95223586,"3 - UTM10x10 + Elevation",1200,"Triseto flavescentis-Polygonion bistortae","Molinio-Arrhenatheretea",0,"Epilobietea angustifolii"
"2290","T-P35967","Chenopodio boni-henrici-Senecietum durieui",915,"Dauco-Melilotion","R","N",54,10,"1983",-5.831939783,42.89513125,"1 - UTM1x1 + Elevation",1500,"Arction lappae","Epilobietea angustifolii",0,"Epilobietea angustifolii"
"2291","T-P35968","Chenopodio boni-henrici-Senecietum durieui",916,"Arction lappae","R","N",36,10,"1983",-5.831939783,42.89513125,"1 - UTM1x1 + Elevation",1500,"Arction lappae","Epilobietea angustifolii",1,"Epilobietea angustifolii"
"2292","T-P35969","Chenopodio boni-henrici-Senecietum durieui",917,"Arction lappae","R","N",36,20,"1983",-5.834551268,42.89866834,"2 - UTM1x1 + Centroid",1650,"Arction lappae","Epilobietea angustifolii",1,"Epilobietea angustifolii"
"2293","T-P35970","Chenopodio boni-henrici-Senecietum durieui",2122,"Polygono-Coronopodion","V35","",NA,15,"1983",-5.882226613,42.87046378,"2 - UTM1x1 + Centroid",1600,"Arction lappae","Epilobietea angustifolii",0,"Polygono-Poetea annuae"
"2294","T-P35971","Chenopodio boni-henrici-Senecietum durieui",918,"Arction lappae","V38","E",18,10,"1983",-5.882226613,42.87046378,"2 - UTM1x1 + Centroid",1650,"Arction lappae","Epilobietea angustifolii",1,"Epilobietea angustifolii"
"2295","T-P35972","Chenopodio boni-henrici-Senecietum durieui",2123,"Polygono-Coronopodion","V35","NE",9,15,"1983",-6.005408789,42.88533577,"2 - UTM1x1 + Centroid",1670,"Arction lappae","Epilobietea angustifolii",0,"Polygono-Poetea annuae"
"2296","T-P35973","Chenopodio boni-henrici-Senecietum durieui",919,"Arction lappae","V39","NE",7.2,10,"1983",-5.951695753,43.04337567,"3 - UTM10x10 + Elevation",1800,"Arction lappae","Epilobietea angustifolii",1,"Epilobietea angustifolii"
"2297","T-P35974","Chenopodio boni-henrici-Senecietum durieui",920,"Arction lappae","V39","N",9,10,"1983",-5.973504431,43.03740811,"3 - UTM10x10 + Elevation",1800,"Arction lappae","Epilobietea angustifolii",1,"Epilobietea angustifolii"
"2298","T-P36741","Galio aparines-Conietum maculati",921,"Sisymbrion officinalis","V38","",0,25,"1993",-7.493380493,42.53579211,"1 - UTM1x1 + Elevation",310,"Arction lappae","Epilobietea angustifolii",0,"Epilobietea angustifolii"
"2299","T-P36742","Galio aparines-Conietum maculati",922,"Sisymbrion officinalis","V38","",0,16,"1993",-7.553086558,42.55323795,"1 - UTM1x1 + Elevation",350,"Arction lappae","Epilobietea angustifolii",0,"Epilobietea angustifolii"
"2300","T-P36743","Galio aparines-Conietum maculati",923,"Sisymbrion officinalis","V33","",0,30,"1993",-7.550788816,42.55513008,"1 - UTM1x1 + Elevation",350,"Arction lappae","Epilobietea angustifolii",0,"Epilobietea angustifolii"
"2301","T-P36744","Galio aparines-Conietum maculati",924,"Sisymbrion officinalis","V32","",0,40,"1993",-7.558539154,42.5278113,"1 - UTM1x1 + Elevation",330,"Arction lappae","Epilobietea angustifolii",0,"Epilobietea angustifolii"
"2302","T-P36745","Galio aparines-Conietum maculati",925,"Sisymbrion officinalis","V32","",0,40,"1993",-7.529886802,42.50193964,"1 - UTM1x1 + Elevation",290,"Arction lappae","Epilobietea angustifolii",0,"Epilobietea angustifolii"
"2303","T-P36746","Galio aparines-Conietum maculati",926,"Sisymbrion officinalis","V32","",0,20,"1993",-7.554151701,42.50097598,"1 - UTM1x1 + Elevation",280,"Arction lappae","Epilobietea angustifolii",0,"Epilobietea angustifolii"
"2304","T-P36747","Galio aparines-Conietum maculati",927,"Balloto-Conion maculati","V39","",0,18,"1993",-7.614367414,42.52557217,"1 - UTM1x1 + Elevation",440,"Arction lappae","Epilobietea angustifolii",0,"Epilobietea angustifolii"
"2305","T-P36748","Comunidad de Dipsacus fullonum",928,"Dauco-Melilotion","V33","E-SE",15,100,"1993",-7.506684798,42.55147473,"1 - UTM1x1 + Elevation",320,"Dauco-Melilotion","Artemisietea vulgaris",1,"Epilobietea angustifolii"
"2306","T-P36749","Comunidad de Dipsacus fullonum",929,"Dauco-Melilotion","V37","SE",5,60,"1993",-7.504256247,42.55157042,"1 - UTM1x1 + Elevation",320,"Dauco-Melilotion","Artemisietea vulgaris",1,"Epilobietea angustifolii"
"2307","T-P36750","Geranio robertiani-Caryolophetum sempervirentis",930,"Geo urbani-Alliarion officinalis","V39","S",NA,12,"1993",-7.298613953,42.64231779,"2 - UTM1x1 + Centroid",600,"Geo urbani-Alliarion officinalis","Epilobietea angustifolii",1,"Epilobietea angustifolii"
"2308","T-P36751","Geranio robertiani-Caryolophetum sempervirentis",931,"Geo urbani-Alliarion officinalis","R55","",0,15,"1993",-7.47602842,42.59949657,"1 - UTM1x1 + Elevation",370,"Geo urbani-Alliarion officinalis","Epilobietea angustifolii",1,"Epilobietea angustifolii"
"2309","T-P36752","Geranio robertiani-Caryolophetum sempervirentis",932,"Geo urbani-Alliarion officinalis","V39","",NA,20,"1993",-7.473211811,42.59420475,"1 - UTM1x1 + Elevation",330,"Geo urbani-Alliarion officinalis","Epilobietea angustifolii",1,"Epilobietea angustifolii"
"2310","T-P36753","Geranio robertiani-Caryolophetum sempervirentis",933,"Geo urbani-Alliarion officinalis","V39","",0,12,"1993",-7.556365816,42.56481157,"2 - UTM1x1 + Centroid",320,"Geo urbani-Alliarion officinalis","Epilobietea angustifolii",1,"Epilobietea angustifolii"
"2311","T-P36754","Geranio robertiani-Caryolophetum sempervirentis",934,"Geo urbani-Alliarion officinalis","V39","",0,15,"1993",-7.476012833,42.56528419,"1 - UTM1x1 + Elevation",330,"Geo urbani-Alliarion officinalis","Epilobietea angustifolii",1,"Epilobietea angustifolii"
"2312","T-P36755","Geranio robertiani-Caryolophetum sempervirentis",935,"Geo urbani-Alliarion officinalis","V39","",0,25,"1993",-7.440211869,42.57568335,"1 - UTM1x1 + Elevation",380,"Geo urbani-Alliarion officinalis","Epilobietea angustifolii",1,"Epilobietea angustifolii"
"2313","T-P36756","Geranio robertiani-Caryolophetum sempervirentis",936,"Geo urbani-Alliarion officinalis","V39","",0,15,"1993",-7.587462991,42.49064127,"1 - UTM1x1 + Elevation",280,"Geo urbani-Alliarion officinalis","Epilobietea angustifolii",1,"Epilobietea angustifolii"
"2314","T-P36757","Geranio robertiani-Caryolophetum sempervirentis",937,"Geo urbani-Alliarion officinalis","V39","",NA,16,"1993",-7.618385246,42.54701789,"2 - UTM1x1 + Centroid",410,"Geo urbani-Alliarion officinalis","Epilobietea angustifolii",1,"Epilobietea angustifolii"
"2315","T-P36758","Urtico-Smyrnietum olusatri",938,"Geo urbani-Alliarion officinalis","V39","",0,18,"1993",-7.623373982,42.54861694,"1 - UTM1x1 + Elevation",500,"Geo urbani-Alliarion officinalis","Epilobietea angustifolii",1,"Epilobietea angustifolii"
"2316","T-P36759","Urtico-Smyrnietum olusatri",939,"Geo urbani-Alliarion officinalis","V39","SE",5,12,"1993",-7.620455797,42.50912038,"1 - UTM1x1 + Elevation",380,"Geo urbani-Alliarion officinalis","Epilobietea angustifolii",1,"Epilobietea angustifolii"
"2317","T-P36760","Urtico-Smyrnietum olusatri",940,"Geo urbani-Alliarion officinalis","V32","",0,5,"1993",-7.608540829,42.54561442,"1 - UTM1x1 + Elevation",440,"Geo urbani-Alliarion officinalis","Epilobietea angustifolii",1,"Epilobietea angustifolii"
"2318","T-P36761","Urtico-Smyrnietum olusatri",941,"Geo urbani-Alliarion officinalis","V39","",0,15,"1993",-7.618385246,42.54701789,"2 - UTM1x1 + Centroid",410,"Geo urbani-Alliarion officinalis","Epilobietea angustifolii",1,"Epilobietea angustifolii"
"2319","T-P36765","Anthrisco-Geranietum lucidi",942,"Geo urbani-Alliarion officinalis","V32","E",10,8,"1993",-7.611721567,42.48966563,"1 - UTM1x1 + Elevation",340,"Geranio pusilli-Anthriscion caucalidis","Chenopodietea",0,"Epilobietea angustifolii"
"2320","T-P36766","Anthrisco-Geranietum lucidi",1697,"Geo urbani-Alliarion officinalis","V32","",0,6,"1993",-7.547761139,42.58045993,"1 - UTM1x1 + Elevation",400,"Geranio pusilli-Anthriscion caucalidis","Chenopodietea",0,"Papaveretea rhoeadis"
"2321","T-P36767","Anthrisco-Geranietum lucidi",943,"Geranio pusilli-Anthriscion caucalidis","V37","N",NA,12,"1993",-7.603704614,42.44677255,"1 - UTM1x1 + Elevation",420,"Geranio pusilli-Anthriscion caucalidis","Chenopodietea",1,"Epilobietea angustifolii"
"2322","T-P36768","Linario eleganti-Anthoxanthetum aristati",1698,"Scleranthion annui","R","",0,40,"1993",-7.500174758,42.5625352,"1 - UTM1x1 + Elevation",410,"Scleranthion annui","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"2323","T-P36769","Linario eleganti-Anthoxanthetum aristati",1699,"Scleranthion annui","V15","N",NA,50,"1993",-7.592446428,42.49224194,"1 - UTM1x1 + Elevation",300,"Scleranthion annui","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"2324","T-P36770","Linario eleganti-Anthoxanthetum aristati",1700,"Scleranthion annui","V32","",0,50,"1993",-7.561289117,42.56551573,"1 - UTM1x1 + Elevation",370,"Scleranthion annui","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"2325","T-P36771","Linario eleganti-Anthoxanthetum aristati",1701,"Scleranthion annui","V15","NW",NA,40,"1993",-7.43013428,42.50224556,"1 - UTM1x1 + Elevation",480,"Scleranthion annui","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"2326","T-P36772","Linario eleganti-Anthoxanthetum aristati",1702,"Scleranthion annui","R1R","S",NA,70,"1993",-7.461822219,42.57124082,"1 - UTM1x1 + Elevation",380,"Scleranthion annui","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"2327","T-P36773","Linario eleganti-Anthoxanthetum aristati",1703,"Scleranthion annui","V15","",0,15,"1993",-7.377916818,42.59069009,"1 - UTM1x1 + Elevation",500,"Scleranthion annui","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"2328","T-P36774","Linario eleganti-Anthoxanthetum aristati",1704,"Scleranthion annui","R1R","",0,30,"1993",-7.442382618,42.64042379,"1 - UTM1x1 + Elevation",440,"Scleranthion annui","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"2329","T-P36775","Linario eleganti-Anthoxanthetum aristati",1705,"Scleranthion annui","V15","",0,30,"1993",-7.526632876,42.55788955,"1 - UTM1x1 + Elevation",360,"Scleranthion annui","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"2330","T-P36776","Linario eleganti-Anthoxanthetum aristati",1706,"Scleranthion annui","R1R","",NA,50,"1993",-7.526811306,42.493058,"1 - UTM1x1 + Elevation",320,"Scleranthion annui","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"2331","T-P36777","Linario eleganti-Anthoxanthetum aristati",1707,"Scleranthion annui","V15","N",5,40,"1993",-7.273824138,42.67205843,"1 - UTM1x1 + Elevation",1000,"Scleranthion annui","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"2332","T-P36778","Linario eleganti-Anthoxanthetum aristati",1708,"Scleranthion annui","V15","S",5,50,"1993",-7.278658355,42.63586337,"1 - UTM1x1 + Elevation",900,"Scleranthion annui","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"2333","T-P36779","Lamio amplexicaulis-Veronicetum hederifoliae",1709,"Oxalidion europaeae","V15","",0,35,"1993",-7.421790987,42.59080268,"1 - UTM1x1 + Elevation",390,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"2334","T-P36780","Lamio amplexicaulis-Veronicetum hederifoliae",1710,"Oxalidion europaeae","V15","",0,25,"1993",-7.480197365,42.48769066,"1 - UTM1x1 + Elevation",390,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"2335","T-P36781","Lamio amplexicaulis-Veronicetum hederifoliae",1711,"Oxalidion europaeae","V32","",0,40,"1993",-7.552247391,42.5082545,"1 - UTM1x1 + Elevation",290,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"2336","T-P36782","Lamio amplexicaulis-Veronicetum hederifoliae",1712,"Oxalidion europaeae","V15","",0,30,"1993",-7.352759013,42.64927296,"1 - UTM1x1 + Elevation",590,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"2337","T-P36783","Lamio amplexicaulis-Veronicetum hederifoliae",1713,"Oxalidion europaeae","V15","",0,50,"1993",-7.54560456,42.41668386,"1 - UTM1x1 + Elevation",530,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"2338","T-P36784","Linario amethysteae-Calenduletum arvensis",1714,"Oxalidion europaeae","V15","",NA,40,"1993",-7.521829235,42.49164613,"2 - UTM1x1 + Centroid",380,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"2339","T-P36785","Linario amethysteae-Calenduletum arvensis",1715,"Oxalidion europaeae","V15","",0,60,"1993",-7.590152029,42.49413472,"1 - UTM1x1 + Elevation",310,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"2340","T-P36786","Linario amethysteae-Calenduletum arvensis",1716,"Scleranthion annui","V15","W",5,10,"1993",-7.660414587,42.42466861,"1 - UTM1x1 + Elevation",200,"Scleranthion annui","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"2341","T-P36787","Linario amethysteae-Calenduletum arvensis",1717,"Oxalidion europaeae","V15","",0,40,"1993",-7.427131223,41.60572943,"4 - UTM10x10 + Centroid",400,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"2342","T-P36788","Linario amethysteae-Calenduletum arvensis",1718,"Scleranthion annui","V15","E",NA,25,"1993",-7.512785586,42.36576295,"2 - UTM1x1 + Centroid",350,"Scleranthion annui","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"2343","T-P36789","Linario amethysteae-Calenduletum arvensis",1719,"Scleranthion annui","V15","SE",10,40,"1993",-7.60515453,42.46652156,"1 - UTM1x1 + Elevation",360,"Scleranthion annui","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"2344","T-P36790","Linario amethysteae-Calenduletum arvensis",1720,"Oxalidion europaeae","V15","",0,60,"1993",-7.622749736,42.50722701,"1 - UTM1x1 + Elevation",400,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"2345","T-P36791","Linario amethysteae-Calenduletum arvensis",1721,"Oxalidion europaeae","V15","",0,30,"1993",-7.556365816,42.56481157,"2 - UTM1x1 + Centroid",320,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"2346","T-P36792","Linario amethysteae-Calenduletum arvensis",1722,"Oxalidion europaeae","V15","",0,50,"1993",-7.549929036,42.57677234,"1 - UTM1x1 + Elevation",380,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"2347","T-P36793","Linario amethysteae-Calenduletum arvensis",1723,"Oxalidion europaeae","V15","",0,30,"1993",-7.504385631,42.553366,"1 - UTM1x1 + Elevation",320,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"2348","T-P36794","Linario amethysteae-Calenduletum arvensis",1724,"Oxalidion europaeae","V15","",0,80,"1993",-7.384577706,42.58124494,"2 - UTM1x1 + Centroid",500,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"2349","T-P36795","Linario amethysteae-Calenduletum arvensis",1725,"Oxalidion europaeae","V15","E",NA,40,"1993",-7.581629939,42.51068248,"2 - UTM1x1 + Centroid",390,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"2350","T-P36796","Lamio hybridi-Echinochloetum crus-gallii",1726,"Oxalidion europaeae","V15","NE",NA,30,"1993",-7.350827818,42.65654926,"1 - UTM1x1 + Elevation",740,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"2351","T-P36797","Lamio hybridi-Echinochloetum crus-gallii",1727,"Oxalidion europaeae","V15","SW",NA,40,"1993",-7.5993288,42.48656336,"1 - UTM1x1 + Elevation",300,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"2352","T-P36798","Lamio hybridi-Echinochloetum crus-gallii",1728,"Oxalidion europaeae","V15","",0,30,"1993",-7.465546396,42.62331529,"1 - UTM1x1 + Elevation",380,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"2353","T-P36799","Lamio hybridi-Echinochloetum crus-gallii",1729,"Oxalidion europaeae","V","",0,25,"1993",-7.470538053,42.6249209,"1 - UTM1x1 + Elevation",380,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"2354","T-P36800","Lamio hybridi-Echinochloetum crus-gallii",1730,"Oxalidion europaeae","V37","",0,30,"1993",-7.388302417,42.56508219,"1 - UTM1x1 + Elevation",400,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"2355","T-P36801","Lamio hybridi-Echinochloetum crus-gallii",1731,"Oxalidion europaeae","V37","SE",10,40,"1993",-7.35825285,42.65806717,"1 - UTM1x1 + Elevation",760,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"2356","T-P36802","Lamio hybridi-Echinochloetum crus-gallii",1732,"Oxalidion europaeae","V15","",0,50,"1993",-7.594477336,42.48675836,"1 - UTM1x1 + Elevation",300,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"2357","T-P36803","Lamio hybridi-Echinochloetum crus-gallii",1733,"Oxalidion europaeae","V37","",0,50,"1993",-7.528987429,42.69104574,"2 - UTM1x1 + Centroid",290,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"2358","T-P36804","Lamio hybridi-Echinochloetum crus-gallii",1734,"Oxalidion europaeae","V37","",0,50,"1993",-7.388302417,42.56508219,"1 - UTM1x1 + Elevation",400,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"2359","T-P36805","Lamio hybridi-Echinochloetum crus-gallii",1735,"Oxalidion europaeae","V15","",0,25,"1993",-7.504256247,42.55157042,"1 - UTM1x1 + Elevation",320,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"2360","T-P36806","Lamio hybridi-Echinochloetum crus-gallii",1736,"Oxalidion europaeae","V34","",0,40,"1993",-7.528987429,42.69104574,"2 - UTM1x1 + Centroid",290,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"2361","T-P36807","Lamio hybridi-Echinochloetum crus-gallii",1737,"Oxalidion europaeae","V15","",0,50,"1993",-7.537686867,42.50883315,"1 - UTM1x1 + Elevation",290,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"2362","T-P36808","Lamio hybridi-Echinochloetum crus-gallii",1738,"Oxalidion europaeae","V","",0,20,"1993",-7.350827818,42.65654926,"1 - UTM1x1 + Elevation",740,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"2363","T-P36809","Lamio hybridi-Echinochloetum crus-gallii",1739,"Oxalidion europaeae","V15","",0,25,"1993",-7.633759504,42.42575155,"1 - UTM1x1 + Elevation",460,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"2364","T-P36810","Lamio hybridi-Echinochloetum crus-gallii",1740,"Oxalidion europaeae","V15","S",NA,25,"1993",-7.630938987,42.42046377,"1 - UTM1x1 + Elevation",460,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"2365","T-P36811","Lamio hybridi-Echinochloetum crus-gallii",1741,"Oxalidion europaeae","V","",0,30,"1993",-7.631071393,42.42225908,"1 - UTM1x1 + Elevation",460,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"2366","T-P36812","Lamio hybridi-Echinochloetum crus-gallii",1742,"Oxalidion europaeae","V34","",0,15,"1993",-7.604363486,42.45574938,"1 - UTM1x1 + Elevation",360,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"2367","T-P36813","Coleostepho myconis-Galactitetum tomentosae",1743,"Oxalidion europaeae","V37","",0,80,"1993",-7.504256247,42.55157042,"1 - UTM1x1 + Elevation",310,"Echio-Galactition tomentosae","Chenopodietea",0,"Polygono-Poetea annuae"
"2368","T-P36814","Coleostepho myconis-Galactitetum tomentosae",944,"Sisymbrion officinalis","V32","",20,15,"1993",-7.492993562,42.53040526,"1 - UTM1x1 + Elevation",300,"Echio-Galactition tomentosae","Chenopodietea",0,"Epilobietea angustifolii"
"2369","T-P36815","Coleostepho myconis-Galactitetum tomentosae",945,"Dauco-Melilotion","V33","",0,9,"1993",-7.631960626,42.46723974,"2 - UTM1x1 + Centroid",220,"Echio-Galactition tomentosae","Chenopodietea",0,"Polygono-Poetea annuae"
"2370","T-P36816","Bromo diandri-Carduetum tenuiflori",946,"Sisymbrion officinalis","V33","",0,10,"1993",-7.526591519,42.52367829,"1 - UTM1x1 + Elevation",290,"Sisymbrion officinalis","Sisymbrietea",1,"Epilobietea angustifolii"
"2371","T-P36817","Bromo diandri-Carduetum tenuiflori",947,"Sisymbrion officinalis","V33","",0,25,"1993",-7.569957369,42.48413941,"1 - UTM1x1 + Elevation",300,"Sisymbrion officinalis","Sisymbrietea",1,"Epilobietea angustifolii"
"2372","T-P36818","Bromo diandri-Carduetum tenuiflori",948,"Sisymbrion officinalis","V33","",0,10,"1993",-7.615647268,42.4769026,"1 - UTM1x1 + Elevation",290,"Sisymbrion officinalis","Sisymbrietea",1,"Epilobietea angustifolii"
"2373","T-P36819","Bromo diandri-Carduetum tenuiflori",949,"Sisymbrion officinalis","V32","",0,20,"1993",-7.471014783,42.52946593,"1 - UTM1x1 + Elevation",320,"Sisymbrion officinalis","Sisymbrietea",1,"Epilobietea angustifolii"
"2374","T-P36820","Bromo diandri-Carduetum tenuiflori",950,"Sisymbrion officinalis","V32","",0,30,"1993",-7.495550365,42.53210546,"1 - UTM1x1 + Elevation",300,"Sisymbrion officinalis","Sisymbrietea",1,"Epilobietea angustifolii"
"2375","T-P36821","Bromo diandri-Carduetum tenuiflori",951,"Sisymbrion officinalis","V32","",0,20,"1993",-7.521606945,42.5220748,"1 - UTM1x1 + Elevation",290,"Sisymbrion officinalis","Sisymbrietea",1,"Epilobietea angustifolii"
