Releve number,SIVIMID,Analysis.Names,Cover.percent
2310,T-P36741,Galactites tomentosus,1
2310,T-P36741,Lactuca serriola,1
2310,T-P36741,Lavatera cretica,15
2310,T-P36741,Lolium perenne,5
2310,T-P36741,Silybum marianum,37.5
2310,T-P36741,Sisymbrium officinale,5
2310,T-P36741,Torilis arvensis,1
2190,T-P36742,Andryala integrifolia,1
2190,T-P36742,Anisantha diandra,37.5
2190,T-P36742,Anthemis arvensis,1
2190,T-P36742,Avena barbata,1
2190,T-P36742,Carduus tenuiflorus,37.5
2190,T-P36742,Cirsium vulgare,1
2190,T-P36742,Conium maculatum,37.5
2190,T-P36742,Convolvulus arvensis,1
2190,T-P36742,Galactites tomentosus,5
2190,T-P36742,Galium aparine,5
2190,T-P36742,Helminthotheca echioides,15
2190,T-P36742,Holcus lanatus,1
2190,T-P36742,Hordeum murinum,5
2190,T-P36742,Lolium perenne,1
2190,T-P36742,Reseda luteola,1
2190,T-P36742,Rumex crispus,5
2190,T-P36742,Rumex pulcher,1
2190,T-P36742,Silybum marianum,15
2190,T-P36742,Sisymbrium officinale,5
2190,T-P36742,Sonchus oleraceus,1
2190,T-P36742,Torilis arvensis,5
2190,T-P36742,Verbena officinalis,5
2381,T-P36743,Anisantha diandra,62.5
2381,T-P36743,Carduus tenuiflorus,15
2381,T-P36743,Cirsium vulgare,5
2381,T-P36743,Conium maculatum,37.5
2381,T-P36743,Daucus carota,1
2381,T-P36743,Galium aparine,5
2381,T-P36743,Gaudinia fragilis,1
2381,T-P36743,Jacobaea vulgaris,1
2381,T-P36743,Lavatera cretica,1
2381,T-P36743,Rumex crispus,1
2381,T-P36743,Silybum marianum,87.5
2381,T-P36743,Sisymbrium officinale,5
2381,T-P36743,Sonchus oleraceus,1
2274,T-P36744,Anisantha diandra,62.5
2274,T-P36744,Anthemis arvensis,37.5
2274,T-P36744,Ballota nigra,5
2274,T-P36744,Carduus tenuiflorus,62.5
2274,T-P36744,Conium maculatum,5
2274,T-P36744,Dipsacus fullonum,5
2274,T-P36744,Echium plantagineum,1
2274,T-P36744,Hordeum murinum,5
2274,T-P36744,Lactuca serriola,1
2274,T-P36744,Lavatera cretica,1
2274,T-P36744,Rumex crispus,15
2274,T-P36744,Rumex pulcher,1
2274,T-P36744,Silybum marianum,5
2274,T-P36744,Sisymbrium officinale,5
2274,T-P36744,Sonchus oleraceus,1
2274,T-P36744,Torilis arvensis,1
2274,T-P36744,Verbena officinalis,1
1359,T-P36745,Ammi majus,1
1359,T-P36745,Anisantha diandra,15
1359,T-P36745,Anthemis arvensis,5
1359,T-P36745,Ballota nigra,1
1359,T-P36745,Carduus tenuiflorus,62.5
1359,T-P36745,Coleostephus myconis,1
1359,T-P36745,Conium maculatum,15
1359,T-P36745,Convolvulus arvensis,5
1359,T-P36745,Echium plantagineum,5
1359,T-P36745,Hordeum murinum,37.5
1359,T-P36745,Lapsana communis,0.1
1359,T-P36745,Lolium perenne,5
1359,T-P36745,Rumex pulcher,5
1359,T-P36745,Silybum marianum,37.5
1359,T-P36745,Sisymbrium officinale,1
1359,T-P36745,Torilis arvensis,15
1359,T-P36745,Urtica dioica,5
1359,T-P36745,Verbena officinalis,1
1360,T-P36746,Amaranthus deflexus,5
1360,T-P36746,Anisantha diandra,37.5
1360,T-P36746,Arctium minus,1
1360,T-P36746,Avena barbata,5
1360,T-P36746,Ballota nigra,1
1360,T-P36746,Bromus hordeaceus aggr.,1
1360,T-P36746,Carduus tenuiflorus,15
1360,T-P36746,Clematis vitalba,1
1360,T-P36746,Conium maculatum,15
1360,T-P36746,Echium plantagineum,1
1360,T-P36746,Foeniculum vulgare,1
1360,T-P36746,Galium aparine,1
1360,T-P36746,Geranium dissectum,5
1360,T-P36746,Holcus lanatus,5
1360,T-P36746,Hordeum murinum,5
1360,T-P36746,Medicago arabica,15
1360,T-P36746,Medicago polymorpha,1
1360,T-P36746,Pentaglottis sempervirens,5
1360,T-P36746,Silybum marianum,15
1360,T-P36746,Sisymbrium officinale,37.5
1360,T-P36746,Tanacetum parthenium,1
1360,T-P36746,Trifolium pratense,1
1360,T-P36746,Urtica dioica,15
1360,T-P36746,Vicia sativa aggr.,1
384,T-P36747,Anisantha diandra,15
384,T-P36747,Arctium minus,1
384,T-P36747,Ballota nigra,15
384,T-P36747,Carduus tenuiflorus,15
384,T-P36747,Conium maculatum,15
384,T-P36747,Dactylis glomerata,5
384,T-P36747,Galium aparine,15
384,T-P36747,Geranium dissectum,5
384,T-P36747,Hordeum murinum,1
384,T-P36747,Lapsana communis,1
384,T-P36747,Medicago arabica,15
384,T-P36747,Medicago polymorpha,15
384,T-P36747,Mentha suaveolens,5
384,T-P36747,Ochlopoa annua,1
384,T-P36747,Pentaglottis sempervirens,1
384,T-P36747,Rumex obtusifolius,1
384,T-P36747,Silybum marianum,5
384,T-P36747,Sisymbrium officinale,5
384,T-P36747,Sonchus asper,1
384,T-P36747,Trifolium pratense,1
384,T-P36747,Urtica dioica,37.5
384,T-P36747,Vicia sativa aggr.,1
88,T-P36748,Allium ampeloprasum,5
88,T-P36748,Allium oleraceum,5
88,T-P36748,Andryala integrifolia,1
88,T-P36748,Avena sterilis,5
88,T-P36748,Bromus lanceolatus,37.5
88,T-P36748,Carlina corymbosa,1
88,T-P36748,Centaurium erythraea,1
88,T-P36748,Convolvulus arvensis,37.5
88,T-P36748,Crepis capillaris,1
88,T-P36748,Dactylis glomerata,37.5
88,T-P36748,Daucus carota,1
88,T-P36748,Dianthus armeria,1
88,T-P36748,Dipsacus fullonum,87.5
88,T-P36748,Erigeron sumatrensis,5
88,T-P36748,Filago minima,1
88,T-P36748,Foeniculum vulgare,62.5
88,T-P36748,Galium verum,1
88,T-P36748,Gaudinia fragilis,15
88,T-P36748,Hypericum perforatum,15
88,T-P36748,Jacobaea vulgaris,1
88,T-P36748,Lactuca saligna,1
88,T-P36748,Lactuca serriola,1
88,T-P36748,Linum strictum,1
88,T-P36748,Plantago lanceolata,1
88,T-P36748,Potentilla reptans,1
88,T-P36748,Rumex pulcher,5
88,T-P36748,Sonchus asper,1
88,T-P36748,Tordylium maximum,1
88,T-P36748,Torilis arvensis,5
88,T-P36748,Trifolium angustifolium,1
86,T-P36749,Allium ampeloprasum,5
86,T-P36749,Allium oleraceum,5
86,T-P36749,Bromus hordeaceus aggr.,37.5
86,T-P36749,Bromus lanceolatus,5
86,T-P36749,Centaurium erythraea,1
86,T-P36749,Cirsium vulgare,1
86,T-P36749,Convolvulus arvensis,62.5
86,T-P36749,Crepis capillaris,1
86,T-P36749,Cynosurus cristatus,1
86,T-P36749,Dactylis glomerata,5
86,T-P36749,Daucus carota,5
86,T-P36749,Dianthus armeria,1
86,T-P36749,Dipsacus fullonum,62.5
86,T-P36749,Foeniculum vulgare,37.5
86,T-P36749,Galium verum,1
86,T-P36749,Gaudinia fragilis,15
86,T-P36749,Hypericum perforatum,5
86,T-P36749,Lactuca saligna,1
86,T-P36749,Lactuca serriola,5
86,T-P36749,Lathyrus latifolius,1
86,T-P36749,Melica ciliata,1
86,T-P36749,Phleum pratense,1
86,T-P36749,Picris hieracioides,1
86,T-P36749,Plantago lanceolata,1
86,T-P36749,Prunus spinosa,1
86,T-P36749,Rumex pulcher,1
86,T-P36749,Sonchus asper,1
86,T-P36749,Tolpis umbellata,1
86,T-P36749,Tordylium maximum,1
86,T-P36749,Torilis arvensis,5
86,T-P36749,Trifolium angustifolium,1
86,T-P36749,Verbascum virgatum,1
356,T-P36750,Achillea millefolium,1
356,T-P36750,Anisantha diandra,5
356,T-P36750,Bellis perennis,1
356,T-P36750,Galium aparine,15
356,T-P36750,Galium mollugo,5
356,T-P36750,Geranium pyrenaicum,1
356,T-P36750,Geranium robertianum,1
356,T-P36750,Geum urbanum,15
356,T-P36750,Hedera helix aggr.,5
356,T-P36750,Lamium maculatum,1
356,T-P36750,Mentha aquatica,1
356,T-P36750,Mentha suaveolens,5
356,T-P36750,Pentaglottis sempervirens,15
356,T-P36750,Potentilla sterilis,1
356,T-P36750,Rumex obtusifolius,1
356,T-P36750,Urtica dioica,87.5
356,T-P36750,Verbena officinalis,1
356,T-P36750,Veronica chamaedrys,1
356,T-P36750,Veronica montana,1
2318,T-P36751,Alliaria petiolata,37.5
2318,T-P36751,Arum italicum,5
2318,T-P36751,Brachypodium sylvaticum,1
2318,T-P36751,Galium aparine,5
2318,T-P36751,Geranium robertianum,1
2318,T-P36751,Geum urbanum,1
2318,T-P36751,Glechoma hederacea,37.5
2318,T-P36751,Heracleum sphondylium,62.5
2318,T-P36751,Lamium maculatum,5
2318,T-P36751,Melissa officinalis,1
2318,T-P36751,Pentaglottis sempervirens,5
2318,T-P36751,Stachys sylvatica,15
2318,T-P36751,Urtica dioica,5
2318,T-P36751,Veronica chamaedrys,5
332,T-P36752,Alliaria petiolata,5
332,T-P36752,Calystegia sepium,37.5
332,T-P36752,Chelidonium majus,1
332,T-P36752,Dactylis glomerata,1
332,T-P36752,Galium aparine,15
332,T-P36752,Geum urbanum,1
332,T-P36752,Heracleum sphondylium,37.5
332,T-P36752,Lamium maculatum,1
332,T-P36752,Lapsana communis,1
332,T-P36752,Oenanthe crocata,1
332,T-P36752,Pentaglottis sempervirens,15
332,T-P36752,Sonchus asper,1
332,T-P36752,Urtica dioica,62.5
332,T-P36752,Veronica chamaedrys,1
332,T-P36752,Veronica montana,1
340,T-P36753,Alliaria petiolata,1
340,T-P36753,Anisantha diandra,5
340,T-P36753,Arum italicum,1
340,T-P36753,Bryonia dioica,37.5
340,T-P36753,Chelidonium majus,5
340,T-P36753,Cruciata laevipes,1
340,T-P36753,Galium aparine,15
340,T-P36753,Geranium lucidum,5
340,T-P36753,Geum urbanum,5
340,T-P36753,Hedera helix aggr.,5
340,T-P36753,Holcus lanatus,1
340,T-P36753,Lamium maculatum,5
340,T-P36753,Lapsana communis,5
340,T-P36753,Lonicera periclymenum,1
340,T-P36753,Medicago arabica,1
340,T-P36753,Pentaglottis sempervirens,15
340,T-P36753,Pteridium aquilinum,1
340,T-P36753,Rumex pulcher,1
340,T-P36753,Urtica dioica,15
340,T-P36753,Viola riviniana aggr.,1
328,T-P36754,Alliaria petiolata,5
328,T-P36754,Anisantha diandra,5
328,T-P36754,Arum italicum,1
328,T-P36754,Chelidonium majus,1
328,T-P36754,Eupatorium cannabinum,1
328,T-P36754,Filipendula ulmaria,1
328,T-P36754,Galium aparine,37.5
328,T-P36754,Geranium dissectum,1
328,T-P36754,Geranium lucidum,1
328,T-P36754,Geranium robertianum,1
328,T-P36754,Geum urbanum,5
328,T-P36754,Heracleum sphondylium,5
328,T-P36754,Humulus lupulus,37.5
328,T-P36754,Lamium maculatum,1
328,T-P36754,Lamium purpureum aggr.,1
328,T-P36754,Mentha suaveolens,5
328,T-P36754,Pentaglottis sempervirens,15
328,T-P36754,Pteridium aquilinum,1
328,T-P36754,Stachys alpina,1
328,T-P36754,Symphytum tuberosum,1
328,T-P36754,Urtica dioica,37.5
328,T-P36754,Veronica montana,5
357,T-P36755,Alliaria petiolata,1
357,T-P36755,Anisantha diandra,5
357,T-P36755,Arum italicum,5
357,T-P36755,Calystegia sepium,0.1
357,T-P36755,Chelidonium majus,15
357,T-P36755,Dactylis glomerata,1
357,T-P36755,Ficaria verna,1
357,T-P36755,Galium aparine,15
357,T-P36755,Geranium robertianum,1
357,T-P36755,Geum urbanum,5
357,T-P36755,Heracleum sphondylium,5
357,T-P36755,Lapsana communis,15
357,T-P36755,Pentaglottis sempervirens,87.5
357,T-P36755,Ranunculus repens,5
357,T-P36755,Sambucus nigra,1
357,T-P36755,Silene latifolia,1
357,T-P36755,Stachys alpina,1
357,T-P36755,Stellaria holostea,1
357,T-P36755,Stellaria neglecta,5
357,T-P36755,Urtica dioica,37.5
357,T-P36755,Vicia sepium,0.1
330,T-P36756,Alliaria petiolata,5
330,T-P36756,Allium ursinum,1
330,T-P36756,Anthriscus sylvestris,1
330,T-P36756,Arum italicum,5
330,T-P36756,Brachypodium sylvaticum,5
330,T-P36756,Cardamine flexuosa,1
330,T-P36756,Carex pendula,1
330,T-P36756,Galium aparine,15
330,T-P36756,Geranium robertianum,1
330,T-P36756,Geum urbanum,37.5
330,T-P36756,Heracleum sphondylium,15
330,T-P36756,Lamium maculatum,5
330,T-P36756,Pentaglottis sempervirens,37.5
330,T-P36756,Rumex obtusifolius,5
330,T-P36756,Urtica dioica,15
248,T-P36757,Anthriscus sylvestris,37.5
248,T-P36757,Arum italicum,5
248,T-P36757,Bryonia dioica,1
248,T-P36757,Chelidonium majus,15
248,T-P36757,Ficaria verna,5
248,T-P36757,Galium aparine,37.5
248,T-P36757,Geranium lucidum,15
248,T-P36757,Geranium robertianum,37.5
248,T-P36757,Geum urbanum,1
248,T-P36757,Hedera helix aggr.,1
248,T-P36757,Humulus lupulus,1
248,T-P36757,Hyacinthoides non-scripta,1
248,T-P36757,Lamium maculatum,1
248,T-P36757,Lapsana communis,5
248,T-P36757,Pentaglottis sempervirens,37.5
248,T-P36757,Ranunculus repens,1
248,T-P36757,Sambucus nigra,5
248,T-P36757,Solanum dulcamara,1
248,T-P36757,Stellaria holostea,1
248,T-P36757,Urtica dioica,37.5
248,T-P36757,Viola riviniana aggr.,1
1556,T-P36758,Arum italicum,5
1556,T-P36758,Asphodelus albus,5
1556,T-P36758,Castanea sativa,1
1556,T-P36758,Galium aparine,1
1556,T-P36758,Geranium lucidum,0.1
1556,T-P36758,Lapsana communis,1
1556,T-P36758,Oenanthe crocata,0.1
1556,T-P36758,Polygonatum odoratum,1
1556,T-P36758,Pteridium aquilinum,15
1556,T-P36758,Sambucus nigra,0.1
1556,T-P36758,Silene latifolia,5
1556,T-P36758,Smyrnium olusatrum,87.5
1556,T-P36758,Urtica dioica,5
1597,T-P36759,Anisantha diandra,5
1597,T-P36759,Bryonia dioica,1
1597,T-P36759,Chelidonium majus,15
1597,T-P36759,Galium aparine,5
1597,T-P36759,Geranium lucidum,1
1597,T-P36759,Lamium maculatum,15
1597,T-P36759,Mentha suaveolens,0.1
1597,T-P36759,Silene latifolia,5
1597,T-P36759,Smyrnium olusatrum,62.5
1597,T-P36759,Urtica dioica,37.5
1576,T-P36760,Anisantha diandra,15
1576,T-P36760,Arum italicum,1
1576,T-P36760,Bryonia dioica,5
1576,T-P36760,Capsella bursa-pastoris,1
1576,T-P36760,Carduus tenuiflorus,1
1576,T-P36760,Dactylis glomerata,0.1
1576,T-P36760,Galactites tomentosus,5
1576,T-P36760,Galium aparine,5
1576,T-P36760,Geranium lucidum,5
1576,T-P36760,Geranium molle,1
1576,T-P36760,Lamium maculatum,1
1576,T-P36760,Medicago arabica,5
1576,T-P36760,Pentaglottis sempervirens,5
1576,T-P36760,Pteridium aquilinum,5
1576,T-P36760,Raphanus raphanistrum aggr.,0.1
1576,T-P36760,Silene latifolia,5
1576,T-P36760,Smyrnium olusatrum,87.5
1576,T-P36760,Stellaria holostea,0.1
1576,T-P36760,Stellaria media,5
1576,T-P36760,Teucrium scorodonia,1
1576,T-P36760,Torilis arvensis,5
1576,T-P36760,Urtica dioica,15
1576,T-P36760,Vicia sativa aggr.,5
1604,T-P36761,Anisantha diandra,37.5
1604,T-P36761,Arum italicum,5
1604,T-P36761,Bryonia dioica,1
1604,T-P36761,Ceratocapnos claviculata,1
1604,T-P36761,Dioscorea communis,1
1604,T-P36761,Galium aparine,15
1604,T-P36761,Geranium dissectum,1
1604,T-P36761,Geranium lucidum,5
1604,T-P36761,Humulus lupulus,1
1604,T-P36761,Lamium maculatum,1
1604,T-P36761,Lapsana communis,5
1604,T-P36761,Rumex obtusifolius,5
1604,T-P36761,Sambucus nigra,1
1604,T-P36761,Schedonorus arundinaceus,1
1604,T-P36761,Smyrnium olusatrum,87.5
1604,T-P36761,Stellaria media,1
1604,T-P36761,Urtica dioica,37.5
423,T-P36765,Anisantha diandra,37.5
423,T-P36765,Anthriscus caucalis,1
423,T-P36765,Bryonia dioica,1
423,T-P36765,Carduus tenuiflorus,1
423,T-P36765,Cerastium glomeratum,5
423,T-P36765,Fumaria reuteri,5
423,T-P36765,Galactites tomentosus,0.1
423,T-P36765,Galium aparine,1
423,T-P36765,Geranium dissectum,5
423,T-P36765,Geranium lucidum,62.5
423,T-P36765,Geranium molle,15
423,T-P36765,Lamium maculatum,5
423,T-P36765,Lamium purpureum aggr.,1
423,T-P36765,Medicago arabica,5
423,T-P36765,Pteridium aquilinum,5
423,T-P36765,Stellaria media,15
423,T-P36765,Urtica dioica,5
423,T-P36765,Vicia sativa aggr.,1
433,T-P36766,Anisantha diandra,15
433,T-P36766,Anthriscus caucalis,37.5
433,T-P36766,Cardamine hirsuta,1
433,T-P36766,Carduus tenuiflorus,5
433,T-P36766,Cerastium glomeratum,1
433,T-P36766,Drabella muralis,5
433,T-P36766,Fumaria reuteri,5
433,T-P36766,Galium aparine,1
433,T-P36766,Galium mollugo,5
433,T-P36766,Geranium dissectum,1
433,T-P36766,Geranium lucidum,37.5
433,T-P36766,Geranium molle,5
433,T-P36766,Jacobaea vulgaris,1
433,T-P36766,Medicago arabica,1
433,T-P36766,Myosotis discolor,5
433,T-P36766,Senecio lividus,1
433,T-P36766,Senecio vulgaris,1
433,T-P36766,Silene latifolia,1
433,T-P36766,Stellaria media,5
433,T-P36766,Vicia sativa aggr.,1
2330,T-P36767,Anisantha diandra,5
2330,T-P36767,Anthriscus caucalis,87.5
2330,T-P36767,Carduus tenuiflorus,1
2330,T-P36767,Dactylis glomerata,5
2330,T-P36767,Fumaria reuteri,1
2330,T-P36767,Galium aparine,1
2330,T-P36767,Geranium dissectum,15
2330,T-P36767,Geranium lucidum,5
2330,T-P36767,Geranium molle,37.5
2330,T-P36767,Lamium purpureum aggr.,1
2330,T-P36767,Oenanthe crocata,1
2330,T-P36767,Ranunculus repens,15
2330,T-P36767,Rumex obtusifolius,15
2330,T-P36767,Sisymbrium officinale,0.1
2330,T-P36767,Stellaria media,5
2330,T-P36767,Ulmus minor,1
1207,T-P36768,Anthemis arvensis,1
1207,T-P36768,Anthoxanthum ovatum,1
1207,T-P36768,Avena barbata,15
1207,T-P36768,Campanula lusitanica,1
1207,T-P36768,Cladanthus mixtus,5
1207,T-P36768,Crepis capillaris,1
1207,T-P36768,Filago minima,5
1207,T-P36768,Glebionis segetum,1
1207,T-P36768,Holcus mollis,15
1207,T-P36768,Jasione montana,15
1207,T-P36768,Lupinus angustifolius,5
1207,T-P36768,Ornithopus compressus,1
1207,T-P36768,Ornithopus perpusillus,5
1207,T-P36768,Raphanus raphanistrum aggr.,5
1207,T-P36768,Rumex acetosella,5
1207,T-P36768,Tolpis umbellata,15
1100,T-P36769,Anisantha diandra,1
1100,T-P36769,Anthemis arvensis,1
1100,T-P36769,Anthoxanthum ovatum,5
1100,T-P36769,Aphanes microcarpa,1
1100,T-P36769,Briza minor,1
1100,T-P36769,Campanula lusitanica,5
1100,T-P36769,Galium parisiense,1
1100,T-P36769,Gaudinia fragilis,1
1100,T-P36769,Glebionis segetum,15
1100,T-P36769,Holcus mollis,1
1100,T-P36769,Lupinus angustifolius,5
1100,T-P36769,Lupinus luteus,1
1100,T-P36769,Medicago arabica,1
1100,T-P36769,Ornithopus compressus,5
1100,T-P36769,Ornithopus sativus,15
1100,T-P36769,Parentucellia viscosa,5
1100,T-P36769,Raphanus raphanistrum aggr.,15
1100,T-P36769,Rumex acetosella,5
1100,T-P36769,Sonchus oleraceus,1
1100,T-P36769,Spergula arvensis,5
1100,T-P36769,Tolpis umbellata,5
1100,T-P36769,Trifolium subterraneum,0.1
1100,T-P36769,Vicia hirsuta,1
1100,T-P36769,Vicia sativa aggr.,1
1212,T-P36770,Anthoxanthum ovatum,5
1212,T-P36770,Avena barbata,15
1212,T-P36770,Campanula lusitanica,5
1212,T-P36770,Cladanthus mixtus,37.5
1212,T-P36770,Jasione montana,5
1212,T-P36770,Juncus bufonius,1
1212,T-P36770,Lupinus angustifolius,5
1212,T-P36770,Ornithopus compressus,5
1212,T-P36770,Ornithopus pinnatus,1
1212,T-P36770,Raphanus raphanistrum aggr.,15
1212,T-P36770,Rumex acetosella,15
1212,T-P36770,Rumex bucephalophorus,1
1212,T-P36770,Tolpis umbellata,15
1198,T-P36771,Agrostis castellana,5
1198,T-P36771,Anthoxanthum ovatum,62.5
1198,T-P36771,Aphanes microcarpa,5
1198,T-P36771,Avena barbata,1
1198,T-P36771,Briza minor,1
1198,T-P36771,Campanula lusitanica,1
1198,T-P36771,Cladanthus mixtus,1
1198,T-P36771,Holcus mollis,5
1198,T-P36771,Jasione montana,1
1198,T-P36771,Ornithopus perpusillus,15
1198,T-P36771,Ornithopus pinnatus,5
1198,T-P36771,Parentucellia viscosa,1
1198,T-P36771,Tolpis umbellata,15
1198,T-P36771,Vicia sativa aggr.,5
1103,T-P36772,Aira caryophyllea,15
1103,T-P36772,Arrhenatherum elatius,1
1103,T-P36772,Cladanthus mixtus,5
1103,T-P36772,Echium plantagineum,5
1103,T-P36772,Herniaria glabra,15
1103,T-P36772,Hypochaeris glabra,15
1103,T-P36772,Jasione montana,5
1103,T-P36772,Lathyrus angulatus,1
1103,T-P36772,Linaria elegans,15
1103,T-P36772,Lupinus angustifolius,37.5
1103,T-P36772,Lupinus hispanicus,15
1103,T-P36772,Lupinus luteus,37.5
1103,T-P36772,Mibora minima,1
1103,T-P36772,Moenchia erecta,1
1103,T-P36772,Ornithopus compressus,5
1103,T-P36772,Raphanus raphanistrum aggr.,15
1103,T-P36772,Sedum arenarium,1
1103,T-P36772,Spergula arvensis,5
1103,T-P36772,Stachys arvensis,1
1103,T-P36772,Teesdalia nudicaulis,5
1103,T-P36772,Tolpis umbellata,37.5
1103,T-P36772,Trifolium campestre,1
1103,T-P36772,Vicia hirsuta,5
1035,T-P36773,Anagallis arvensis,1
1035,T-P36773,Anthemis arvensis,37.5
1035,T-P36773,Aphanes microcarpa,15
1035,T-P36773,Bromus hordeaceus aggr.,5
1035,T-P36773,Campanula lusitanica,5
1035,T-P36773,Glebionis segetum,15
1035,T-P36773,Lathyrus angulatus,5
1035,T-P36773,Lupinus angustifolius,1
1035,T-P36773,Moenchia erecta,1
1035,T-P36773,Molineriella laevis,5
1035,T-P36773,Raphanus raphanistrum aggr.,15
1035,T-P36773,Spergula arvensis,5
1035,T-P36773,Tolpis umbellata,15
1035,T-P36773,Trifolium subterraneum,1
1035,T-P36773,Vicia hirsuta,15
1035,T-P36773,Vicia lutea,1
1035,T-P36773,Vicia sativa aggr.,5
2337,T-P36774,Aira praecox,5
2337,T-P36774,Anthemis arvensis,1
2337,T-P36774,Anthoxanthum ovatum,5
2337,T-P36774,Aphanes microcarpa,37.5
2337,T-P36774,Arnoseris minima,5
2337,T-P36774,Campanula lusitanica,5
2337,T-P36774,Cerastium glomeratum,1
2337,T-P36774,Filago minima,1
2337,T-P36774,Holcus gayanus,5
2337,T-P36774,Juncus capitatus,1
2337,T-P36774,Ornithopus compressus,1
2337,T-P36774,Ornithopus perpusillus,1
2337,T-P36774,Rumex acetosella,1
2337,T-P36774,Sedum arenarium,1
2337,T-P36774,Spergula arvensis,5
2337,T-P36774,Teesdalia nudicaulis,5
2337,T-P36774,Tolpis umbellata,15
2337,T-P36774,Tuberaria guttata,5
2337,T-P36774,Veronica arvensis,1
2337,T-P36774,Vulpia bromoides,5
1145,T-P36775,Adenocarpus complicatus aggr.,5
1145,T-P36775,Aira caryophyllea,5
1145,T-P36775,Anthoxanthum ovatum,1
1145,T-P36775,Avena barbata,1
1145,T-P36775,Campanula lusitanica,1
1145,T-P36775,Cladanthus mixtus,37.5
1145,T-P36775,Filago minima,1
1145,T-P36775,Holcus mollis,15
1145,T-P36775,Jasione montana,5
1145,T-P36775,Linaria saxatilis,5
1145,T-P36775,Mibora minima,15
1145,T-P36775,Ornithopus compressus,1
1145,T-P36775,Raphanus raphanistrum aggr.,1
1145,T-P36775,Rumex acetosella,1
1145,T-P36775,Spergula arvensis,15
1145,T-P36775,Tolpis umbellata,5
1146,T-P36776,Agrostis castellana,5
1146,T-P36776,Aira caryophyllea,1
1146,T-P36776,Anthoxanthum ovatum,1
1146,T-P36776,Campanula lusitanica,1
1146,T-P36776,Cladanthus mixtus,15
1146,T-P36776,Crepis capillaris,0.1
1146,T-P36776,Filago minima,5
1146,T-P36776,Jasione montana,5
1146,T-P36776,Juncus bufonius,1
1146,T-P36776,Juncus capitatus,15
1146,T-P36776,Linaria elegans,1
1146,T-P36776,Lupinus luteus,1
1146,T-P36776,Mibora minima,5
1146,T-P36776,Ornithopus compressus,5
1146,T-P36776,Ornithopus sativus,1
1146,T-P36776,Raphanus raphanistrum aggr.,1
1146,T-P36776,Rumex acetosella,1
1146,T-P36776,Sedum arenarium,5
1146,T-P36776,Spergula arvensis,5
1146,T-P36776,Tolpis umbellata,15
1146,T-P36776,Vulpia bromoides,1
1203,T-P36777,Anthemis arvensis,15
1203,T-P36777,Anthoxanthum ovatum,37.5
1203,T-P36777,Arnoseris minima,5
1203,T-P36777,Conopodium majus,15
1203,T-P36777,Cytisus scoparius,5
1203,T-P36777,Holcus mollis,15
1203,T-P36777,Ornithopus perpusillus,1
1203,T-P36777,Rumex acetosella,5
1203,T-P36777,Sedum arenarium,5
2329,T-P36778,Anthemis arvensis,1
2329,T-P36778,Anthoxanthum ovatum,1
2329,T-P36778,Arnoseris minima,37.5
2329,T-P36778,Coincya monensis aggr.,15
2329,T-P36778,Conopodium majus,1
2329,T-P36778,Cytisus striatus,5
2329,T-P36778,Holcus gayanus,5
2329,T-P36778,Holcus mollis,5
2329,T-P36778,Ornithopus perpusillus,5
2329,T-P36778,Pteridium aquilinum,1
2329,T-P36778,Rumex acetosella,1
2329,T-P36778,Sedum arenarium,5
2329,T-P36778,Tolpis umbellata,1
528,T-P36779,Aphanes microcarpa,5
528,T-P36779,Arabidopsis thaliana,1
528,T-P36779,Cardamine hirsuta,1
528,T-P36779,Cerastium glomeratum,15
528,T-P36779,Geranium dissectum,5
