"SIVIMID","Revised.sintaxon","Relevé.number","CODE","EUNIS_REVISED","EUNIS2020","EUNISL1","EUNISL2","EUNISL3","Aspect","Slope","Area","Year","DEG_LON","DEG_LAT","Accuracy","Elevation","Class","Order","Alliance","Sintaxon","SS"
"T-P33541","Oxalidion europaeae",1658,"V33","V15","V15","Weed","V15A","V33","S",NA,NA,"1959",-8.539523125,42.8283643,"3 - UTM10x10 + Elevation",250,"Papaveretea rhoeadis","Aperetalia spicae-venti","Scleranthion annui","Chrysanthemum segetum-Raphanetum",0
"T-P33542","Oxalidion europaeae",1659,"V1c","V15","V15","Weed","V15A","V1","S",5,NA,"1959",-8.515541619,42.91571092,"2 - UTM1x1 + Centroid",200,"Papaveretea rhoeadis","Aperetalia spicae-venti","Scleranthion annui","Chrysanthemum segetum-Raphanetum",0
"T-P33543","Scleranthion annui",1660,"V1a","V15","V15","Weed","V15C","V1","NW",NA,NA,"1959",-8.590665094,42.82587088,"3 - UTM10x10 + Elevation",200,"Papaveretea rhoeadis","Aperetalia spicae-venti","Scleranthion annui","Chrysanthemum segetum-Raphanetum",1
"T-P33544","Oxalidion europaeae",1661,"V33","V15","V15","Weed","V15A","V33","W",13,NA,"1959",-8.538321195,42.89683922,"3 - UTM10x10 + Elevation",350,"Papaveretea rhoeadis","Aperetalia spicae-venti","Scleranthion annui","Chrysanthemum segetum-Raphanetum",0
"T-P33545","Scleranthion annui",1662,"V1a","V15","V15","Weed","V15C","V1","NW",10,NA,"1959",-8.537087631,42.82848246,"3 - UTM10x10 + Elevation",250,"Papaveretea rhoeadis","Aperetalia spicae-venti","Scleranthion annui","Chrysanthemum segetum-Raphanetum",1
"T-P33546","Oxalidion europaeae",1663,"V33","V15","V32","Weed","V15A","V33","S",7,NA,"1959",-8.370150002,42.87786845,"2 - UTM1x1 + Centroid",30,"Papaveretea rhoeadis","Aperetalia spicae-venti","Scleranthion annui","Chrysanthemum segetum-Raphanetum",0
"T-P33547","Oxalidion europaeae",1664,"V33","V15","V15","Weed","V15A","V33","S",4,NA,"1959",-8.596345619,42.88860735,"3 - UTM10x10 + Elevation",250,"Papaveretea rhoeadis","Aperetalia spicae-venti","Scleranthion annui","Chrysanthemum segetum-Raphanetum",0
"T-P33548","Scleranthion annui",1665,"V1a","V15","V15","Weed","V15C","V1","S",NA,NA,"1959",-8.50051025,42.85725756,"1 - UTM1x1 + Elevation",150,"Papaveretea rhoeadis","Aperetalia spicae-venti","Scleranthion annui","Chrysanthemum segetum-Raphanetum",1
"T-P33549","Oxalidion europaeae",1666,"V33","V15","V15","Weed","V15A","V33","",NA,NA,"1959",-8.638765756,42.89732172,"2 - UTM1x1 + Centroid",250,"Papaveretea rhoeadis","Aperetalia spicae-venti","Scleranthion annui","Chrysanthemum segetum-Raphanetum",0
"T-P33550","Oxalidion europaeae",1667,"V33","V15","V15","Weed","V15A","V33","W",4,NA,"1959",-8.501191423,42.83741983,"1 - UTM1x1 + Elevation",250,"Papaveretea rhoeadis","Aperetalia spicae-venti","Scleranthion annui","Chrysanthemum segetum-Raphanetum",0
"T-P33551","Oxalidion europaeae",1668,"V33","V15","V15","Weed","V15A","V33","W",7,NA,"1959",-8.537542381,42.86086828,"1 - UTM1x1 + Elevation",250,"Papaveretea rhoeadis","Aperetalia spicae-venti","Scleranthion annui","Chrysanthemum segetum-Raphanetum",0
"T-P33552","Oxalidion europaeae",1669,"V33","V15","V15","Weed","V15A","V33","",NA,NA,"1959",-8.614550307,42.90031611,"3 - UTM10x10 + Elevation",250,"Papaveretea rhoeadis","Aperetalia spicae-venti","Scleranthion annui","Chrysanthemum segetum-Raphanetum",0
"T-P33553","Oxalidion europaeae",1670,"V33","V15","V15","Weed","V15A","V33","N",NA,NA,"1959",-8.509298186,42.84603107,"1 - UTM1x1 + Elevation",150,"Papaveretea rhoeadis","Aperetalia spicae-venti","Scleranthion annui","Chrysanthemum segetum-Raphanetum",0
"T-P33554","Oxalidion europaeae",1671,"V33","V15","V15","Weed","V15A","V33","S",6,NA,"1959",-8.598295406,42.88311045,"1 - UTM1x1 + Elevation",250,"Papaveretea rhoeadis","Aperetalia spicae-venti","Scleranthion annui","Chrysanthemum segetum-Raphanetum",0
"T-P33555","Oxalidion europaeae",1672,"V33","V15","V15","Weed","V15A","V33","S",3,NA,"1959",-8.542415896,42.86063173,"3 - UTM10x10 + Elevation",250,"Papaveretea rhoeadis","Aperetalia spicae-venti","Scleranthion annui","Chrysanthemum segetum-Raphanetum",0
"T-P33556","Oxalidion europaeae",1673,"V33","V15","V15","Weed","V15A","V33","W",NA,NA,"1959",-8.497958348,42.82857336,"1 - UTM1x1 + Elevation",200,"Papaveretea rhoeadis","Aperetalia spicae-venti","Scleranthion annui","Chrysanthemum segetum-Raphanetum",0
"T-P33557","Oxalidion europaeae",1674,"V33","V15","V15","Weed","V15A","V33","N",4,NA,"1959",-8.555585336,42.84378757,"3 - UTM10x10 + Elevation",350,"Papaveretea rhoeadis","Aperetalia spicae-venti","Scleranthion annui","Chrysanthemum segetum-Raphanetum",0
"T-P33558","Oxalidion europaeae",1675,"V33","V15","V15","Weed","V15A","V33","S",10,NA,"1959",-8.397752265,42.88556894,"1 - UTM1x1 + Elevation",350,"Papaveretea rhoeadis","Aperetalia spicae-venti","Scleranthion annui","Chrysanthemum segetum-Raphanetum",0
"T-P33559","Oxalidion europaeae",1676,"V33","V15","V15","Weed","V15B","V33","E",NA,NA,"1959",-8.534435887,42.88082377,"1 - UTM1x1 + Elevation",300,"Papaveretea rhoeadis","Aperetalia spicae-venti","Scleranthion annui","Chrysanthemum segetum-Raphanetum",0
"T-P33560","Oxalidion europaeae",1677,"V33","V15","V15","Weed","V15B","V33","W",NA,NA,"1959",-8.581725836,42.86231693,"3 - UTM10x10 + Elevation",200,"Papaveretea rhoeadis","Aperetalia spicae-venti","Scleranthion annui","Chrysanthemum segetum-Raphanetum",0
"T-P33561","Scleranthion annui",1678,"V1a","V15","V15","Weed","V15C","V1","N",NA,NA,"1959",-8.583338351,42.93425511,"3 - UTM10x10 + Elevation",350,"Papaveretea rhoeadis","Aperetalia spicae-venti","Scleranthion annui","Linaria delphinioides-Arnoseretum",1
"T-P33562","Scleranthion annui",1679,"V1a","V15","V15","Weed","V15C","V1","N",5,NA,"1959",-8.55928018,42.91202409,"1 - UTM1x1 + Elevation",350,"Papaveretea rhoeadis","Aperetalia spicae-venti","Scleranthion annui","Linaria delphinioides-Arnoseretum",1
"T-P33563","Scleranthion annui",1680,"V1a","V15","V15","Weed","V15C","V1","",NA,NA,"1959",-8.538458603,42.92563953,"1 - UTM1x1 + Elevation",350,"Papaveretea rhoeadis","Aperetalia spicae-venti","Scleranthion annui","Linaria delphinioides-Arnoseretum",1
"T-P33564","Scleranthion annui",1681,"V1a","V15","V15","Weed","V15C","V1","W",3,NA,"1959",-8.557958896,42.95169794,"3 - UTM10x10 + Elevation",250,"Papaveretea rhoeadis","Aperetalia spicae-venti","Scleranthion annui","Linaria delphinioides-Arnoseretum",1
"T-P33565","Scleranthion annui",1682,"V1a","V15","V15","Weed","V15C","V1","W",NA,NA,"1959",-8.515541619,42.91571092,"2 - UTM1x1 + Centroid",250,"Papaveretea rhoeadis","Aperetalia spicae-venti","Scleranthion annui","Linaria delphinioides-Arnoseretum",1
"T-P33566","Scleranthion annui",1683,"V1a","V15","V15","Weed","V15C","V1","N",5,NA,"1959",-8.532775354,42.91691302,"1 - UTM1x1 + Elevation",350,"Papaveretea rhoeadis","Aperetalia spicae-venti","Scleranthion annui","Linaria delphinioides-Arnoseretum",1
"T-P33567","Scleranthion annui",1684,"V1a","V15","V15","Weed","V15C","V1","W",9,NA,"1959",-8.562055917,42.88848324,"3 - UTM10x10 + Elevation",300,"Papaveretea rhoeadis","Aperetalia spicae-venti","Scleranthion annui","Linaria delphinioides-Arnoseretum",1
"T-P33568","Oxalidion europaeae",1685,"V1b","V15","V15","Weed","V15B","V1","E",NA,NA,"1959",-8.552807352,42.86732839,"3 - UTM10x10 + Elevation",250,"Digitario sanguinalis-Eragrostietea","Aperetalia spicae-venti","Oxalidion europeae","Panicum crus galli-Spergula arvensis",0
"T-P33569","Oxalidion europaeae",1686,"V1b","V15","V15","Weed","V15B","V1","N",NA,NA,"1959",-8.536833901,42.63404724,"3 - UTM10x10 + Elevation",400,"Digitario sanguinalis-Eragrostietea","Aperetalia spicae-venti","Oxalidion europeae","Panicum crus galli-Spergula arvensis",0
"T-P33570","Oxalidion europaeae",1687,"V33","V15","V15","Weed","V15B","V33","N",NA,NA,"1959",-8.56562549,42.90091223,"3 - UTM10x10 + Elevation",400,"Digitario sanguinalis-Eragrostietea","Aperetalia spicae-venti","Oxalidion europeae","Panicum crus galli-Spergula arvensis",0
"T-P33571","Oxalidion europaeae",1688,"V1b","V15","V15","Weed","V15B","V1","W",NA,NA,"1959",-8.624942499,42.87999975,"1 - UTM1x1 + Elevation",150,"Digitario sanguinalis-Eragrostietea","Aperetalia spicae-venti","Oxalidion europeae","Panicum crus galli-Spergula arvensis",0
"T-P33572","Oxalidion europaeae",1689,"V1b","V15","V15","Weed","V15B","V1","W",NA,NA,"1959",-8.594558349,42.86889032,"1 - UTM1x1 + Elevation",100,"Digitario sanguinalis-Eragrostietea","Aperetalia spicae-venti","Oxalidion europeae","Panicum crus galli-Spergula arvensis",0
"T-P33573","Oxalidion europaeae",1690,"V1c","V15","V15","Weed","V15B","V1","S",NA,NA,"1959",-8.561086779,42.87772787,"1 - UTM1x1 + Elevation",200,"Digitario sanguinalis-Eragrostietea","Aperetalia spicae-venti","Oxalidion europeae","Panicum sanguinale-Mercurialis annua",0
"T-P33574","Oxalidion europaeae",1691,"V33","V15","V15","Weed","V15B","V33","",NA,NA,"1959",-8.609527826,42.9527753,"3 - UTM10x10 + Elevation",350,"Digitario sanguinalis-Eragrostietea","Aperetalia spicae-venti","Oxalidion europeae","Panicum sanguinale-Mercurialis annua",0
"T-P33575","Oxalidion europaeae",1692,"V33","V15","V15","Weed","V15B","V33","S",NA,NA,"1959",-8.607393522,42.8754621,"1 - UTM1x1 + Elevation",150,"Digitario sanguinalis-Eragrostietea","Aperetalia spicae-venti","Oxalidion europeae","Panicum sanguinale-Mercurialis annua",0
"T-P33576","Oxalidion europaeae",1693,"V33","V15","V15","Weed","V15B","V33","S",NA,NA,"1959",-8.575063067,42.86984429,"1 - UTM1x1 + Elevation",150,"Digitario sanguinalis-Eragrostietea","Aperetalia spicae-venti","Oxalidion europeae","Panicum sanguinale-Mercurialis annua",0
"T-P33577","Oxalidion europaeae",1694,"V33","V15","V15","Weed","V15B","V33","S",NA,NA,"1959",-8.57750003,42.86972523,"2 - UTM1x1 + Centroid",100,"Digitario sanguinalis-Eragrostietea","Aperetalia spicae-venti","Oxalidion europeae","Panicum sanguinale-Mercurialis annua",0
"T-P33578","Oxalidion europaeae",1695,"V33","V15","V15","Weed","V15B","V33","N",NA,NA,"1959",-8.52298909,42.80756019,"1 - UTM1x1 + Elevation",200,"Digitario sanguinalis-Eragrostietea","Aperetalia spicae-venti","Oxalidion europeae","Panicum sanguinale-Mercurialis annua",0
"T-P33579","Oxalidion europaeae",1696,"V33","V15","V15","Weed","V15A","V33","S",NA,NA,"1959",-8.520714265,42.80947066,"1 - UTM1x1 + Elevation",200,"Digitario sanguinalis-Eragrostietea","Aperetalia spicae-venti","Oxalidion europeae","Panicum sanguinale-Mercurialis annua",0
"T-P33580","Dauco-Melilotion",908,"V38c","V39","H25","Ruderal","V39","V38","W",NA,NA,"1959",-8.498595973,42.83574443,"1 - UTM1x1 + Elevation",250,"Epilobietea angustifolii","Arctio lappae-Artemisietalia","Arction lappae","Galactito tomentosae-Digitaletum purpureae",0
"T-P33581","Dauco-Melilotion",909,"V38c","V39","H25","Ruderal","V39","V38","W",NA,NA,"1959",-8.609336997,42.84295901,"3 - UTM10x10 + Elevation",150,"Epilobietea angustifolii","Arctio lappae-Artemisietalia","Arction lappae","Galactito tomentosae-Digitaletum purpureae",0
"T-P33582","Balloto-Conion maculati",910,"V39c","V39","H25","Ruderal","V39","V39","S",NA,NA,"1959",-8.622505331,42.88011985,"1 - UTM1x1 + Elevation",200,"Epilobietea angustifolii","Arctio lappae-Artemisietalia","Arction lappae","Galactito tomentosae-Digitaletum purpureae",0
"T-P33583","Balloto-Conion maculati",911,"V39c","V39","V38","Ruderal","V39","V39","W",NA,NA,"1959",-8.484775307,42.84541158,"1 - UTM1x1 + Elevation",300,"Epilobietea angustifolii","Arctio lappae-Artemisietalia","Arction lappae","Galactito tomentosae-Digitaletum purpureae",0
"T-P33584","Dauco-Melilotion",912,"V38c","V39","V38","Ruderal","V39","V38","S",NA,NA,"1959",-8.488215567,42.82904219,"1 - UTM1x1 + Elevation",200,"Epilobietea angustifolii","Arctio lappae-Artemisietalia","Arction lappae","Galactito tomentosae-Digitaletum purpureae",0
"T-P33585","Balloto-Conion maculati",913,"V39c","V39","H25","Ruderal","V39","V39","NW",NA,NA,"1959",-8.583838387,42.85861274,"1 - UTM1x1 + Elevation",200,"Epilobietea angustifolii","Arctio lappae-Artemisietalia","Arction lappae","Galactito tomentosae-Digitaletum purpureae",0
"T-P33586","Dauco-Melilotion",914,"V38c","V39","H25","Ruderal","V39","V38","SE",NA,NA,"1959",-8.52324208,42.86516205,"1 - UTM1x1 + Elevation",250,"Epilobietea angustifolii","Arctio lappae-Artemisietalia","Arction lappae","Galactito tomentosae-Digitaletum purpureae",0
"T-P35967","Dauco-Melilotion",915,"V38c","V38","R","Ruderal","V37","V38","N",54,10,"1983",-5.831939783,42.89513125,"1 - UTM1x1 + Elevation",1500,"Epilobietea angustifolii","Arctio lappae-Artemisietalia","Arction lappae","Chenopodio boni-henrici-Senecietum durieui",0
"T-P35968","Arction lappae",916,"V39b","V39","R","Ruderal","V39","V39","N",36,10,"1983",-5.831939783,42.89513125,"1 - UTM1x1 + Elevation",1500,"Epilobietea angustifolii","Arctio lappae-Artemisietalia","Arction lappae","Chenopodio boni-henrici-Senecietum durieui",1
"T-P35969","Arction lappae",917,"V38a","V39","R","Ruderal","V39","V38","N",36,20,"1983",-5.834551268,42.89866834,"2 - UTM1x1 + Centroid",1650,"Epilobietea angustifolii","Arctio lappae-Artemisietalia","Arction lappae","Chenopodio boni-henrici-Senecietum durieui",1
"T-P35970","Polygono-Coronopodion",2122,"V31","V35","V35","Trampled","V35","V31","",NA,15,"1983",-5.882226613,42.87046378,"2 - UTM1x1 + Centroid",1600,"Epilobietea angustifolii","Arctio lappae-Artemisietalia","Arction lappae","Chenopodio boni-henrici-Senecietum durieui",0
"T-P35971","Arction lappae",918,"V39b","V39","V38","Ruderal","V39","V39","E",18,10,"1983",-5.882226613,42.87046378,"2 - UTM1x1 + Centroid",1650,"Epilobietea angustifolii","Arctio lappae-Artemisietalia","Arction lappae","Chenopodio boni-henrici-Senecietum durieui",1
"T-P35972","Polygono-Coronopodion",2123,"V31","V35","V35","Trampled","V35","V31","NE",9,15,"1983",-6.005408789,42.88533577,"2 - UTM1x1 + Centroid",1670,"Epilobietea angustifolii","Arctio lappae-Artemisietalia","Arction lappae","Chenopodio boni-henrici-Senecietum durieui",0
"T-P35973","Arction lappae",919,"V39b","V39","V39","Ruderal","V39","V39","NE",7.2,10,"1983",-5.951695753,43.04337567,"3 - UTM10x10 + Elevation",1800,"Epilobietea angustifolii","Arctio lappae-Artemisietalia","Arction lappae","Chenopodio boni-henrici-Senecietum durieui",1
"T-P35974","Arction lappae",920,"V39b","V39","V39","Ruderal","V39","V39","N",9,10,"1983",-5.973504431,43.03740811,"3 - UTM10x10 + Elevation",1800,"Epilobietea angustifolii","Arctio lappae-Artemisietalia","Arction lappae","Chenopodio boni-henrici-Senecietum durieui",1
"T-P36741","Sisymbrion officinalis",921,"V38d","V38","V38","Ruderal","V37","V38","",0,25,"1993",-7.493380493,42.53579211,"1 - UTM1x1 + Elevation",310,"Epilobietea angustifolii","Arctio lappae-Artemisietalia","Arction lappae","Galio aparines-Conietum maculati",0
"T-P36742","Sisymbrion officinalis",922,"V38d","V38","V38","Ruderal","V37","V38","",0,16,"1993",-7.553086558,42.55323795,"1 - UTM1x1 + Elevation",350,"Epilobietea angustifolii","Arctio lappae-Artemisietalia","Arction lappae","Galio aparines-Conietum maculati",0
"T-P36743","Sisymbrion officinalis",923,"V38d","V38","V33","Ruderal","V37","V38","",0,30,"1993",-7.550788816,42.55513008,"1 - UTM1x1 + Elevation",350,"Epilobietea angustifolii","Arctio lappae-Artemisietalia","Arction lappae","Galio aparines-Conietum maculati",0
"T-P36744","Sisymbrion officinalis",924,"V38d","V37","V32","Ruderal","V37","V38","",0,40,"1993",-7.558539154,42.5278113,"1 - UTM1x1 + Elevation",330,"Epilobietea angustifolii","Arctio lappae-Artemisietalia","Arction lappae","Galio aparines-Conietum maculati",0
"T-P36745","Sisymbrion officinalis",925,"V38d","V37","V32","Ruderal","V37","V38","",0,40,"1993",-7.529886802,42.50193964,"1 - UTM1x1 + Elevation",290,"Epilobietea angustifolii","Arctio lappae-Artemisietalia","Arction lappae","Galio aparines-Conietum maculati",0
"T-P36746","Sisymbrion officinalis",926,"V38d","V37","V32","Ruderal","V37","V38","",0,20,"1993",-7.554151701,42.50097598,"1 - UTM1x1 + Elevation",280,"Epilobietea angustifolii","Arctio lappae-Artemisietalia","Arction lappae","Galio aparines-Conietum maculati",0
"T-P36747","Balloto-Conion maculati",927,"V39d","V39","V39","Ruderal","V39","V39","",0,18,"1993",-7.614367414,42.52557217,"1 - UTM1x1 + Elevation",440,"Epilobietea angustifolii","Arctio lappae-Artemisietalia","Arction lappae","Galio aparines-Conietum maculati",0
"T-P36748","Dauco-Melilotion",928,"V38c","V38","V33","Ruderal","V37","V38","E-SE",15,100,"1993",-7.506684798,42.55147473,"1 - UTM1x1 + Elevation",320,"Artemisietea vulgaris","Onopordetalia acanthii","Dauco-Melilotion","Comunidad de Dipsacus fullonum",1
"T-P36749","Dauco-Melilotion",929,"V38c","V38","V37","Ruderal","V37","V38","SE",5,60,"1993",-7.504256247,42.55157042,"1 - UTM1x1 + Elevation",320,"Artemisietea vulgaris","Onopordetalia acanthii","Dauco-Melilotion","Comunidad de Dipsacus fullonum",1
"T-P36750","Geo urbani-Alliarion officinalis",930,"V39a","V39","V39","Ruderal","V39","V39","S",NA,12,"1993",-7.298613953,42.64231779,"2 - UTM1x1 + Centroid",600,"Epilobietea angustifolii","Galio-Alliarietalia","Geo urbani-Alliarion officinalis","Geranio robertiani-Caryolophetum sempervirentis",1
"T-P36751","Geo urbani-Alliarion officinalis",931,"V39a","V39","R55","Ruderal","V39","V39","",0,15,"1993",-7.47602842,42.59949657,"1 - UTM1x1 + Elevation",370,"Epilobietea angustifolii","Galio-Alliarietalia","Geo urbani-Alliarion officinalis","Geranio robertiani-Caryolophetum sempervirentis",1
"T-P36752","Geo urbani-Alliarion officinalis",932,"V39a","V39","V39","Ruderal","V39","V39","",NA,20,"1993",-7.473211811,42.59420475,"1 - UTM1x1 + Elevation",330,"Epilobietea angustifolii","Galio-Alliarietalia","Geo urbani-Alliarion officinalis","Geranio robertiani-Caryolophetum sempervirentis",1
"T-P36753","Geo urbani-Alliarion officinalis",933,"V39a","V39","V39","Ruderal","V39","V39","",0,12,"1993",-7.556365816,42.56481157,"2 - UTM1x1 + Centroid",320,"Epilobietea angustifolii","Galio-Alliarietalia","Geo urbani-Alliarion officinalis","Geranio robertiani-Caryolophetum sempervirentis",1
"T-P36754","Geo urbani-Alliarion officinalis",934,"V39a","V39","V39","Ruderal","V39","V39","",0,15,"1993",-7.476012833,42.56528419,"1 - UTM1x1 + Elevation",330,"Epilobietea angustifolii","Galio-Alliarietalia","Geo urbani-Alliarion officinalis","Geranio robertiani-Caryolophetum sempervirentis",1
"T-P36755","Geo urbani-Alliarion officinalis",935,"V39a","V39","V39","Ruderal","V39","V39","",0,25,"1993",-7.440211869,42.57568335,"1 - UTM1x1 + Elevation",380,"Epilobietea angustifolii","Galio-Alliarietalia","Geo urbani-Alliarion officinalis","Geranio robertiani-Caryolophetum sempervirentis",1
"T-P36756","Geo urbani-Alliarion officinalis",936,"V39a","V39","V39","Ruderal","V39","V39","",0,15,"1993",-7.587462991,42.49064127,"1 - UTM1x1 + Elevation",280,"Epilobietea angustifolii","Galio-Alliarietalia","Geo urbani-Alliarion officinalis","Geranio robertiani-Caryolophetum sempervirentis",1
"T-P36757","Geo urbani-Alliarion officinalis",937,"V39a","V39","V39","Ruderal","V39","V39","",NA,16,"1993",-7.618385246,42.54701789,"2 - UTM1x1 + Centroid",410,"Epilobietea angustifolii","Galio-Alliarietalia","Geo urbani-Alliarion officinalis","Geranio robertiani-Caryolophetum sempervirentis",1
"T-P36758","Geo urbani-Alliarion officinalis",938,"V39f","V39","V39","Ruderal","V39","V39","",0,18,"1993",-7.623373982,42.54861694,"1 - UTM1x1 + Elevation",500,"Epilobietea angustifolii","Galio-Alliarietalia","Geo urbani-Alliarion officinalis","Urtico-Smyrnietum olusatri",1
"T-P36759","Geo urbani-Alliarion officinalis",939,"V39a","V39","V39","Ruderal","V39","V39","SE",5,12,"1993",-7.620455797,42.50912038,"1 - UTM1x1 + Elevation",380,"Epilobietea angustifolii","Galio-Alliarietalia","Geo urbani-Alliarion officinalis","Urtico-Smyrnietum olusatri",1
"T-P36760","Geo urbani-Alliarion officinalis",940,"V39a","V39","V32","Ruderal","V39","V39","",0,5,"1993",-7.608540829,42.54561442,"1 - UTM1x1 + Elevation",440,"Epilobietea angustifolii","Galio-Alliarietalia","Geo urbani-Alliarion officinalis","Urtico-Smyrnietum olusatri",1
"T-P36761","Geo urbani-Alliarion officinalis",941,"V39a","V39","V39","Ruderal","V39","V39","",0,15,"1993",-7.618385246,42.54701789,"2 - UTM1x1 + Centroid",410,"Epilobietea angustifolii","Galio-Alliarietalia","Geo urbani-Alliarion officinalis","Urtico-Smyrnietum olusatri",1
"T-P36765","Geo urbani-Alliarion officinalis",942,"V39a","V37","V32","Ruderal","V39","V39","E",10,8,"1993",-7.611721567,42.48966563,"1 - UTM1x1 + Elevation",340,"Chenopodietea","Chenopodietalia","Geranio pusilli-Anthriscion caucalidis","Anthrisco-Geranietum lucidi",0
